timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776234001.259,1.259,,,,,,,,,,,,,,,,,,,2320.436165,1776234000000
1776234001.488,1.488,0.58,10.0,0.56,5.0,0.59,111.0,0.6,84.0,0.41,85.0,0.4,84.0,0.42,10.0,0.44,5.0,0.01,0.01,2320.436165,1776234000000
1776234001.878,1.878,0.58,10.0,0.56,5.0,0.59,85.0,0.6,84.0,0.41,85.0,0.4,84.0,0.42,10.0,0.44,5.0,0.01,0.01,2320.436165,1776234000000
1776234002.187,2.187,0.58,10.0,0.56,5.0,0.59,69.0,0.6,84.0,0.41,85.0,0.4,84.0,0.42,10.0,0.44,5.0,0.01,0.01,2320.436165,1776234000000
1776234003.351,3.351,0.64,5.0,0.58,10.0,0.66,50.0,0.68,5.0,0.41,69.0,0.4,84.0,0.42,10.0,0.44,5.0,0.02,0.01,2320.443249,1776234001000
1776234003.725,3.725,0.64,70.0,0.62,8.06,0.66,47.0,0.68,5.0,0.34,50.0,0.32,5.0,0.36,5.0,0.42,10.0,0.02,0.02,2320.68574,1776234002000
1776234003.935,3.935,0.58,15.0,0.57,210.0,0.66,22.0,0.68,5.0,0.34,37.0,0.32,5.0,0.42,15.0,0.43,210.0,0.08,0.08,2320.7869,1776234003000
1776234004.207,4.207,0.67,5.46,0.58,80.0,0.68,5.0,0.69,375.0,0.34,2.0,0.32,5.0,0.42,15.0,0.43,210.0,0.01,0.08,2320.7869,1776234003000
1776234004.79,4.79,0.66,65.0,0.61,50.0,0.69,305.0,0.71,70.0,0.31,355.0,0.29,120.0,0.42,80.0,0.43,250.0,0.03,0.11,2320.7869,1776234003000
1776234005.052,5.052,0.66,55.0,0.61,50.0,0.69,303.47,0.71,70.0,0.31,305.0,0.29,70.0,0.34,55.0,0.39,50.0,0.03,0.03,2320.886431,1776234004000
1776234005.345,5.345,0.66,50.88,0.61,50.0,0.7,6.66,0.71,70.0,0.31,303.47,0.29,70.0,0.34,55.0,0.39,50.0,0.04,0.03,2320.886431,1776234004000
1776234005.653,5.653,0.66,36.6,0.58,70.0,0.68,3.45,0.7,16.66,0.3,6.66,0.29,70.0,0.34,36.6,0.39,50.0,0.02,0.04,2320.886431,1776234004000
