timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776386700.506,0.506,0.46,150.0,0.4,5.0,0.5,9.36,0.54,150.0,0.49,79.03,0.48,77.0,0.5,3.0,0.51,35.0,0.04,0.01,2345.954318,1776386699000
1776386701.392,1.392,0.46,150.0,0.38,7.0,0.5,0.44,0.54,150.0,0.5,9.36,0.46,150.0,0.54,150.0,0.6,5.0,0.04,0.04,2346.033951,1776386700000
1776386701.637,1.637,0.46,150.0,0.41,70.0,0.49,64.34,0.5,70.44,0.5,0.44,0.46,150.0,0.54,150.0,0.62,7.0,0.03,0.04,2346.033951,1776386700000
1776386702.176,2.176,0.45,10.16,0.44,9.16,0.5,39.34,0.51,83.0,0.52,6.16,0.51,90.34,0.54,150.0,0.57,5.0,0.05,0.02,2346.066315,1776386701000
1776386702.669,2.669,0.47,5.0,0.46,5.0,0.48,2.06,0.49,5.0,0.5,39.34,0.49,83.0,0.55,10.16,0.56,9.16,0.01,0.05,2346.066315,1776386701000
1776386705.873,5.873,0.48,10.0,0.47,15.0,0.52,3.11,0.53,17.0,0.52,2.06,0.51,5.0,0.53,5.0,0.54,5.0,0.04,0.01,2345.868595,1776386704000
1776386706.433,6.433,0.52,15.0,0.51,15.0,0.53,2.73,0.54,93.0,0.48,3.11,0.47,17.0,0.52,10.0,0.53,15.0,0.01,0.04,2345.846986,1776386705000
1776386706.709,6.709,0.53,29.2,0.52,15.0,0.54,61.66,0.55,105.88,0.47,2.73,0.46,93.0,0.48,15.0,0.49,15.0,0.01,0.01,2345.846986,1776386705000
1776386707.572,7.572,0.43,5.0,0.38,21.0,0.44,5.0,0.45,10.0,0.46,61.66,0.45,105.88,0.47,29.2,0.48,15.0,0.01,0.01,2345.862457,1776386706000
1776386707.807,7.807,0.37,11.0,0.36,89.0,0.4,10.0,0.41,15.0,0.61,10.0,0.6,10.0,0.62,5.67,0.63,11.0,0.03,0.01,2345.862457,1776386706000
1776386708.026,8.026,0.37,11.0,0.36,89.0,0.38,4.07,0.39,18.04,0.61,18.04,0.6,10.0,0.63,11.0,0.64,89.0,0.01,0.02,2345.862457,1776386706000
1776386708.512,8.512,0.39,73.36,0.38,26.0,0.41,15.0,0.42,10.0,0.62,0.91,0.61,18.04,0.64,74.82,0.65,10.0,0.02,0.02,2346.01263,1776386707000
