timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776396900.52,0.52,0.46,1.29,0.43,9.3,0.54,150.0,0.6,10.0,0.53,30.0,0.52,20.0,0.55,55.5,0.56,185.0,0.08,0.02,2330.792555,1776396898000
1776396900.982,0.982,0.46,1.29,0.43,9.3,0.54,150.0,0.6,10.0,0.46,150.0,0.4,10.0,0.54,1.29,0.57,9.3,0.08,0.08,2330.795428,1776396899000
1776396901.504,1.504,0.47,19.0,0.46,83.0,0.49,22.72,0.52,11.0,0.46,150.0,0.4,10.0,0.54,1.29,0.57,9.3,0.02,0.08,2330.795428,1776396899000
1776396901.949,1.949,0.46,59.46,0.45,75.0,0.49,27.72,0.51,5.0,0.51,22.72,0.48,11.0,0.53,19.0,0.54,83.0,0.03,0.02,2330.824068,1776396900000
1776396905.714,5.714,0.48,10.0,0.47,5.0,0.49,51.57,0.5,100.0,0.51,27.72,0.49,5.0,0.54,59.46,0.55,75.0,0.01,0.03,2330.892536,1776396903000
1776396905.934,5.934,0.47,5.0,0.46,10.0,0.49,67.57,0.5,170.0,0.51,72.57,0.5,100.0,0.52,5.0,0.53,5.0,0.02,0.01,2330.85479,1776396904000
1776396906.229,6.229,0.47,1.22,0.46,10.0,0.48,48.0,0.49,41.57,0.51,67.57,0.5,170.0,0.53,5.0,0.54,10.0,0.01,0.02,2330.85479,1776396904000
1776396906.782,6.782,0.46,3.97,0.43,14.3,0.47,38.87,0.48,32.0,0.52,72.2,0.51,36.57,0.54,3.97,0.57,9.3,0.01,0.02,2330.772457,1776396905000
1776396907.618,7.618,0.46,3.97,0.45,10.0,0.47,27.48,0.48,27.0,0.53,38.87,0.52,32.0,0.54,3.97,0.57,14.3,0.01,0.01,2330.772457,1776396905000
1776396911.906,11.906,0.48,126.0,0.47,183.0,0.49,9.57,0.5,15.0,0.53,27.48,0.52,27.0,0.54,3.97,0.55,10.0,0.01,0.01,2330.605138,1776396910000
1776396914.737,14.737,0.48,326.0,0.47,123.0,0.51,5.0,0.52,10.0,0.51,9.57,0.5,15.0,0.52,126.0,0.53,183.0,0.03,0.01,2330.660418,1776396913000
1776396916.022,16.022,0.51,25.09,0.5,25.0,0.52,3.51,0.53,25.0,0.48,3.51,0.47,10.0,0.52,326.0,0.53,123.0,0.01,0.04,2330.754385,1776396914000
1776396916.416,16.416,0.51,20.09,0.5,25.0,0.52,3.51,0.53,25.0,0.48,3.51,0.47,25.0,0.49,25.09,0.5,25.0,0.01,0.01,2330.754385,1776396914000
1776396917.152,17.152,0.52,11.05,0.51,110.91,0.53,20.0,0.54,25.0,0.48,3.51,0.47,25.0,0.49,20.09,0.5,25.0,0.01,0.01,2330.823122,1776396915000
1776396918.854,18.854,0.52,56.05,0.51,101.91,0.53,3.67,0.54,5.0,0.47,20.0,0.46,25.0,0.48,11.05,0.49,110.91,0.01,0.01,2330.942804,1776396917000
1776396919.852,19.852,0.54,31.24,0.53,100.0,0.55,28.78,0.56,15.0,0.45,40.26,0.44,15.0,0.48,56.05,0.49,101.91,0.01,0.03,2330.97895,1776396918000
1776396920.364,20.364,0.54,34.06,0.53,100.0,0.55,31.96,0.56,15.0,0.45,26.96,0.44,15.0,0.46,31.24,0.47,100.0,0.01,0.01,2331.010172,1776396919000
1776396922.477,22.477,0.54,39.06,0.53,129.0,0.55,5.0,0.56,15.0,0.45,31.96,0.44,15.0,0.46,34.06,0.47,100.0,0.01,0.01,2331.115381,1776396921000
1776396923.008,23.008,0.54,31.88,0.53,129.0,0.55,5.0,0.56,15.0,0.45,5.0,0.44,15.0,0.46,39.06,0.47,129.0,0.01,0.01,2331.115381,1776396921000
1776396923.444,23.444,0.54,26.88,0.53,129.0,0.55,5.0,0.56,15.0,0.45,5.0,0.44,15.0,0.46,31.88,0.47,129.0,0.01,0.01,2331.115381,1776396921000
1776396923.695,23.695,0.54,15.0,0.53,124.0,0.55,3.18,0.56,15.0,0.45,5.0,0.44,10.0,0.46,11.88,0.47,119.0,0.01,0.01,2331.03878,1776396922000
1776396924.002,24.002,0.54,20.0,0.53,124.0,0.56,13.03,0.57,85.0,0.45,3.18,0.44,15.0,0.46,15.0,0.47,124.0,0.02,0.01,2331.03878,1776396922000
1776396925.428,25.428,0.54,20.0,0.53,124.0,0.56,13.03,0.57,85.0,0.44,13.03,0.43,85.0,0.46,20.0,0.47,124.0,0.02,0.02,2331.038154,1776396924000
1776396928.069,28.069,0.54,47.91,0.53,95.0,0.56,20.03,0.57,85.0,0.44,13.03,0.43,85.0,0.46,20.0,0.47,124.0,0.02,0.02,2331.041934,1776396926000
1776396932.805,32.805,0.55,10.77,0.54,47.91,0.56,36.03,0.57,85.0,0.44,20.03,0.43,85.0,0.46,47.91,0.47,95.0,0.01,0.02,2331.061851,1776396931000
1776396933.386,33.386,0.55,20.77,0.54,47.91,0.56,18.17,0.57,85.0,0.44,36.03,0.43,85.0,0.45,10.77,0.46,47.91,0.01,0.01,2331.061851,1776396931000
1776396937.057,37.057,0.55,20.77,0.54,13.91,0.56,34.17,0.57,145.0,0.44,18.17,0.43,85.0,0.45,20.77,0.46,47.91,0.01,0.01,2331.05877,1776396935000
1776396939.576,39.576,0.55,15.77,0.54,13.91,0.56,35.21,0.57,114.0,0.44,34.17,0.43,145.0,0.45,20.77,0.46,13.91,0.01,0.01,2331.021315,1776396938000
1776396943.052,43.052,0.45,13.58,0.44,9.0,0.49,5.0,0.51,15.0,0.44,35.21,0.43,114.0,0.45,15.77,0.46,13.91,0.04,0.01,2330.945858,1776396941000
1776396943.339,43.339,0.39,2.86,0.38,5.0,0.41,10.0,0.42,33.29,0.53,26.0,0.52,10.0,0.54,3.29,0.57,9.0,0.02,0.01,2330.976723,1776396942000
1776396943.688,43.688,0.38,1.03,0.37,104.0,0.39,49.0,0.4,16.0,0.6,10.0,0.59,43.29,0.62,1.03,0.63,75.0,0.01,0.02,2330.976723,1776396942000
1776396944.577,44.577,0.38,13.03,0.37,104.0,0.39,41.98,0.4,13.9,0.6,8.9,0.59,56.29,0.62,1.03,0.63,104.0,0.01,0.02,2330.996038,1776396943000
1776396945.044,45.044,0.38,18.03,0.37,114.0,0.39,31.98,0.4,8.9,0.61,41.98,0.6,13.9,0.62,13.03,0.63,104.0,0.01,0.01,2330.996038,1776396943000
1776396945.364,45.364,0.38,13.03,0.37,114.0,0.39,27.98,0.4,8.9,0.61,31.98,0.6,8.9,0.62,18.03,0.63,114.0,0.01,0.01,2330.653255,1776396944000
1776396946.298,46.298,0.38,13.61,0.37,114.0,0.39,18.98,0.41,21.0,0.61,27.98,0.6,8.9,0.62,13.03,0.63,114.0,0.01,0.01,2330.653255,1776396944000
1776396947.059,47.059,0.38,192.53,0.37,104.0,0.44,5.0,0.45,15.0,0.61,18.98,0.59,21.0,0.62,13.61,0.63,114.0,0.06,0.01,2330.473518,1776396945000
1776396948.352,48.352,0.44,55.0,0.43,60.0,0.45,15.0,0.46,5.0,0.56,5.0,0.55,15.0,0.62,192.53,0.63,104.0,0.01,0.06,2330.463282,1776396947000
1776396948.617,48.617,0.44,54.91,0.43,55.0,0.45,15.0,0.46,5.0,0.55,15.0,0.54,5.0,0.56,55.0,0.57,60.0,0.01,0.01,2330.463282,1776396947000
1776396949.495,49.495,0.44,54.91,0.43,55.0,0.45,10.0,0.46,5.0,0.55,15.0,0.54,5.0,0.56,54.91,0.57,55.0,0.01,0.01,2330.53073,1776396948000
