timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776276000.527,0.527,0.47,8.0,0.46,150.0,0.5,105.0,0.52,8.0,0.5,115.0,0.48,68.0,0.51,16.33,0.52,28.35,0.03,0.01,2349.196045,1776275999000
1776276001.573,1.573,0.41,18.0,0.4,23.0,0.45,19.33,0.46,13.0,0.5,105.0,0.48,8.0,0.54,148.0,0.6,38.0,0.04,0.04,2349.274623,1776276000000
1776276002.194,2.194,0.42,16.27,0.41,18.0,0.45,18.33,0.46,13.0,0.55,19.33,0.54,13.0,0.59,18.0,0.6,23.0,0.03,0.04,2349.115035,1776276001000
1776276002.457,2.457,0.42,5.0,0.4,23.0,0.45,8.85,0.49,9.8,0.55,7.85,0.51,9.8,0.59,5.0,0.6,10.0,0.03,0.04,2349.115035,1776276001000
1776276003.293,3.293,0.4,6.66,0.39,13.0,0.46,60.0,0.49,9.8,0.55,3.85,0.51,9.8,0.58,5.0,0.6,23.0,0.06,0.03,2348.900031,1776276002000
1776276003.576,3.576,0.4,1.66,0.32,10.0,0.45,10.0,0.46,60.0,0.54,60.0,0.51,9.8,0.6,6.66,0.61,13.0,0.05,0.06,2348.900031,1776276002000
1776276003.975,3.975,0.33,10.0,0.32,10.0,0.41,10.0,0.42,10.0,0.55,10.0,0.54,60.0,0.6,1.66,0.68,10.0,0.08,0.05,2348.900031,1776276002000
1776276004.228,4.228,0.35,10.0,0.34,10.0,0.37,4.91,0.38,10.0,0.59,10.0,0.58,10.0,0.67,10.0,0.68,10.0,0.02,0.08,2348.900031,1776276002000
1776276004.725,4.725,0.36,22.58,0.34,36.0,0.37,4.91,0.38,10.0,0.63,4.91,0.62,10.0,0.65,10.0,0.66,10.0,0.01,0.02,2348.873924,1776276003000
1776276005.865,5.865,0.36,64.64,0.35,61.0,0.38,9.91,0.39,10.0,0.63,4.91,0.62,10.0,0.64,19.64,0.65,31.0,0.02,0.01,2348.846423,1776276004000
1776276006.204,6.204,0.36,195.36,0.35,160.0,0.38,3.91,0.39,10.0,0.63,5.0,0.62,9.91,0.64,104.36,0.65,61.0,0.02,0.01,2348.80982,1776276005000
1776276006.424,6.424,0.39,15.0,0.38,22.09,0.41,10.0,0.42,10.0,0.6,5.0,0.59,10.0,0.62,7.09,0.63,5.0,0.02,0.02,2348.80982,1776276005000
1776276006.729,6.729,0.4,32.0,0.39,39.0,0.42,10.0,0.43,30.0,0.59,10.0,0.58,10.0,0.6,5.0,0.61,15.0,0.02,0.01,2348.80982,1776276005000
1776276007.579,7.579,0.42,9.65,0.41,25.0,0.43,10.0,0.44,20.0,0.58,10.0,0.57,30.0,0.6,32.0,0.61,39.0,0.01,0.02,2348.811962,1776276006000
1776276008.175,8.175,0.42,15.0,0.41,45.0,0.44,7.9,0.45,10.0,0.57,10.0,0.56,20.0,0.58,9.65,0.59,25.0,0.02,0.01,2348.811962,1776276006000
1776276008.815,8.815,0.42,26.92,0.41,15.34,0.43,10.0,0.44,12.9,0.56,7.9,0.55,10.0,0.58,15.0,0.59,45.0,0.01,0.02,2348.957113,1776276007000
1776276009.257,9.257,0.41,5.34,0.4,26.0,0.42,20.0,0.43,25.0,0.57,10.0,0.56,12.9,0.58,26.92,0.59,15.34,0.01,0.01,2348.957113,1776276007000
1776276009.651,9.651,0.36,44.64,0.35,105.0,0.41,44.66,0.42,60.0,0.58,20.0,0.57,25.0,0.59,5.34,0.6,26.0,0.05,0.01,2348.916231,1776276008000
1776276010.114,10.114,0.36,49.7,0.35,110.0,0.37,20.0,0.38,20.0,0.59,44.66,0.58,60.0,0.64,44.64,0.65,105.0,0.01,0.05,2348.916231,1776276008000
1776276010.526,10.526,0.36,9.7,0.35,125.0,0.39,15.0,0.4,15.0,0.63,10.0,0.62,19.47,0.64,34.7,0.65,115.0,0.03,0.01,2348.916231,1776276008000
1776276011.016,11.016,0.38,15.0,0.37,15.0,0.41,10.0,0.42,10.0,0.61,15.0,0.6,15.0,0.64,9.7,0.65,125.0,0.03,0.03,2348.924825,1776276009000
1776276011.554,11.554,0.42,16.79,0.41,10.0,0.43,55.0,0.44,25.0,0.59,10.0,0.58,10.0,0.62,15.0,0.63,15.0,0.01,0.03,2348.924825,1776276009000
1776276012.291,12.291,0.36,2.95,0.35,106.71,0.39,10.0,0.41,10.0,0.57,50.0,0.56,35.0,0.58,13.53,0.59,10.0,0.03,0.01,2348.566045,1776276010000
1776276013.029,13.029,0.42,10.0,0.41,10.0,0.43,5.95,0.44,35.0,0.63,10.0,0.62,10.0,0.65,139.71,0.66,20.0,0.01,0.02,2348.490123,1776276011000
1776276013.64,13.64,0.39,23.5,0.38,90.5,0.4,36.5,0.41,20.5,0.57,5.95,0.56,35.0,0.58,10.0,0.59,10.0,0.01,0.01,2348.608833,1776276012000
1776276014.005,14.005,0.39,27.96,0.38,13.0,0.4,177.5,0.41,86.5,0.6,130.5,0.59,36.5,0.61,65.0,0.62,46.5,0.01,0.01,2348.608833,1776276012000
1776276014.208,14.208,0.39,24.0,0.38,24.0,0.4,145.5,0.41,81.5,0.6,202.5,0.59,86.5,0.61,18.0,0.62,24.0,0.01,0.01,2348.608833,1776276012000
