timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,eth_price,eth_oracle_ts
1776165611.549,11.549,0.51,136.0,0.5,45.0,0.49,15.0,0.48,54.5,0.47,49.0,0.52,19.28,0.53,45.5,0.54,15.0,0.55,30.0,0.56,38.0,0.47,45.41,0.46,50.0,0.45,30.0,0.44,38.0,0.43,23.0,0.48,15.0,0.49,136.0,0.5,40.0,0.51,25.5,0.52,44.5,0.01,0.01,2374.806835,1776165609000
1776165611.823,11.823,0.51,136.0,0.5,45.0,0.49,15.0,0.48,54.5,0.47,49.0,0.52,19.28,0.53,45.5,0.54,15.0,0.55,30.0,0.56,38.0,0.47,45.41,0.46,50.0,0.45,30.0,0.44,38.0,0.43,23.0,0.48,15.0,0.49,136.0,0.5,40.0,0.51,25.5,0.52,44.5,0.01,0.01,2374.82476,1776165610000
1776165612.085,12.085,0.52,25.0,0.51,131.0,0.5,40.0,0.49,35.5,0.48,33.5,0.53,34.5,0.54,50.0,0.55,40.0,0.56,38.0,0.57,23.0,0.47,45.41,0.46,50.0,0.45,30.0,0.44,38.0,0.43,23.0,0.48,15.0,0.49,136.0,0.5,40.0,0.51,25.5,0.52,44.5,0.01,0.01,2374.82476,1776165610000
1776165612.602,12.602,0.52,20.0,0.51,131.0,0.5,40.0,0.49,35.5,0.48,42.5,0.53,53.96,0.54,50.0,0.55,40.0,0.56,38.0,0.57,23.0,0.47,53.96,0.46,50.0,0.45,40.0,0.44,38.0,0.43,23.0,0.48,20.0,0.49,131.0,0.5,40.0,0.51,35.5,0.52,42.5,0.01,0.01,2374.964489,1776165611000
1776165613.023,13.023,0.52,20.0,0.51,201.0,0.5,45.5,0.49,35.5,0.48,42.5,0.53,26.46,0.54,60.5,0.55,25.0,0.56,101.0,0.57,23.0,0.47,53.96,0.46,50.0,0.45,40.0,0.44,38.0,0.43,23.0,0.48,20.0,0.49,131.0,0.5,40.0,0.51,35.5,0.52,42.5,0.01,0.01,2374.964489,1776165611000
1776165613.43,13.43,0.52,20.0,0.51,201.0,0.5,45.5,0.49,35.5,0.48,42.5,0.53,26.46,0.54,60.5,0.55,25.0,0.56,101.0,0.57,23.0,0.47,26.46,0.46,60.5,0.45,25.0,0.44,101.0,0.43,23.0,0.48,20.0,0.49,201.0,0.5,45.5,0.51,35.5,0.52,42.5,0.01,0.01,2374.879677,1776165612000
1776165613.859,13.859,0.52,20.0,0.51,201.0,0.5,45.5,0.49,35.5,0.48,45.5,0.53,18.92,0.54,60.5,0.55,25.0,0.56,93.0,0.57,23.0,0.47,26.46,0.46,60.5,0.45,25.0,0.44,101.0,0.43,23.0,0.48,20.0,0.49,201.0,0.5,45.5,0.51,35.5,0.52,42.5,0.01,0.01,2374.879677,1776165612000
1776165614.305,14.305,0.52,20.0,0.51,201.0,0.5,45.5,0.49,35.5,0.48,45.5,0.53,18.92,0.54,60.5,0.55,25.0,0.56,93.0,0.57,23.0,0.47,18.92,0.46,60.5,0.45,25.0,0.44,93.0,0.43,23.0,0.48,20.0,0.49,201.0,0.5,45.5,0.51,35.5,0.52,45.5,0.01,0.01,2374.88315,1776165613000
1776165614.593,14.593,0.52,17.91,0.51,201.0,0.5,45.5,0.49,35.5,0.48,45.5,0.53,30.99,0.54,60.5,0.55,83.0,0.56,35.0,0.57,23.0,0.47,18.92,0.46,60.5,0.45,25.0,0.44,93.0,0.43,23.0,0.48,20.0,0.49,201.0,0.5,45.5,0.51,35.5,0.52,45.5,0.01,0.01,2374.88315,1776165613000
1776165614.794,14.794,0.52,17.91,0.51,201.0,0.5,45.5,0.49,35.5,0.48,45.5,0.53,27.47,0.54,60.5,0.55,83.0,0.56,35.0,0.57,23.0,0.47,30.31,0.46,60.5,0.45,83.0,0.44,35.0,0.43,23.0,0.48,17.91,0.49,201.0,0.5,45.5,0.51,35.5,0.52,45.5,0.01,0.01,2374.88315,1776165613000
