timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776271501.713,1.713,0.5,20.0,0.49,19.13,0.52,10.66,0.53,15.0,0.49,5.09,0.48,10.0,0.51,2.13,0.52,10.0,0.02,0.02,2338.634735,1776271500000
1776271502.204,2.204,0.5,20.0,0.49,24.13,0.52,4.84,0.53,15.0,0.48,10.66,0.47,15.0,0.5,20.0,0.51,19.13,0.02,0.02,2338.6369,1776271501000
1776271503.768,3.768,0.51,4.0,0.5,42.0,0.52,10.0,0.53,35.0,0.48,4.84,0.47,15.0,0.5,20.0,0.51,24.13,0.01,0.02,2338.651297,1776271502000
1776271504.036,4.036,0.51,4.0,0.5,32.0,0.52,24.19,0.53,30.0,0.48,10.0,0.47,35.0,0.49,4.0,0.5,42.0,0.01,0.01,2338.651297,1776271502000
1776271504.85,4.85,0.48,17.85,0.47,10.0,0.5,25.0,0.51,157.0,0.48,24.19,0.47,30.0,0.5,30.82,0.51,45.13,0.02,0.02,2338.744172,1776271503000
1776271505.137,5.137,0.47,7.0,0.46,8.0,0.48,26.76,0.49,40.0,0.52,6.76,0.51,15.0,0.53,15.0,0.54,8.0,0.01,0.01,2338.744172,1776271503000
1776271505.591,5.591,0.47,2.0,0.46,8.0,0.48,42.0,0.49,36.0,0.52,26.76,0.51,40.0,0.53,7.0,0.54,8.0,0.01,0.01,2338.73695,1776271504000
1776271506.817,6.817,0.49,30.0,0.48,20.0,0.51,10.0,0.52,123.0,0.52,50.0,0.51,47.0,0.53,10.51,0.54,8.0,0.02,0.01,2338.381121,1776271505000
1776271507.054,7.054,0.49,22.84,0.48,25.0,0.5,10.0,0.51,18.27,0.49,8.27,0.48,133.0,0.51,40.0,0.52,20.0,0.01,0.02,2338.381121,1776271505000
1776271507.537,7.537,0.5,10.57,0.49,85.0,0.51,55.0,0.52,183.0,0.5,10.0,0.49,18.27,0.51,22.84,0.52,25.0,0.01,0.01,2338.090397,1776271506000
1776271507.764,7.764,0.51,17.96,0.5,65.0,0.52,150.0,0.53,50.0,0.49,55.0,0.48,183.0,0.5,10.57,0.51,85.0,0.01,0.01,2338.090397,1776271506000
1776271508.503,8.503,0.49,5.0,0.48,68.0,0.5,3.0,0.51,10.0,0.48,150.0,0.47,50.0,0.49,17.96,0.5,65.0,0.01,0.01,2338.16585,1776271507000
1776271508.764,8.764,0.47,15.51,0.46,121.0,0.48,67.7,0.49,81.0,0.5,3.0,0.49,10.0,0.51,5.0,0.52,68.0,0.01,0.01,2338.16585,1776271507000
1776271508.976,8.976,0.47,9.43,0.46,126.0,0.48,67.7,0.49,86.0,0.52,67.7,0.51,81.0,0.53,15.51,0.54,121.0,0.01,0.01,2338.16585,1776271507000
1776271509.281,9.281,0.47,4.43,0.46,48.0,0.48,57.28,0.49,92.0,0.52,67.7,0.51,86.0,0.53,9.43,0.54,126.0,0.01,0.01,2338.16585,1776271507000
1776271510.969,10.969,0.46,43.0,0.44,35.0,0.48,189.28,0.49,123.0,0.52,60.28,0.51,87.0,0.53,4.43,0.54,43.0,0.02,0.01,2338.57362,1776271509000
1776271511.244,11.244,0.32,115.0,0.31,15.0,0.35,3.14,0.39,6.0,0.59,50.0,0.58,10.0,0.68,134.0,0.69,10.0,0.03,0.09,2338.318137,1776271510000
1776271511.447,11.447,0.32,41.02,0.3,155.0,0.35,18.14,0.36,10.0,0.67,10.0,0.66,10.0,0.68,41.02,0.7,55.0,0.03,0.01,2338.318137,1776271510000
1776271511.67,11.67,0.31,10.0,0.3,177.85,0.32,92.5,0.33,100.0,0.67,10.0,0.66,17.57,0.7,32.85,0.71,150.0,0.01,0.03,2338.318137,1776271510000
1776271511.946,11.946,0.3,151.77,0.29,171.0,0.32,15.0,0.33,25.0,0.65,3.86,0.64,40.0,0.68,10.0,0.69,15.0,0.02,0.03,2338.318137,1776271510000
1776271512.459,12.459,0.32,7.0,0.31,10.0,0.33,5.0,0.34,25.0,0.66,20.0,0.65,8.86,0.7,151.77,0.71,171.0,0.01,0.04,2338.140119,1776271511000
1776271513.125,13.125,0.33,153.0,0.32,136.0,0.36,5.0,0.37,26.0,0.67,5.0,0.66,10.0,0.69,165.0,0.7,162.77,0.03,0.02,2338.140119,1776271511000
1776271513.519,13.519,0.36,125.0,0.35,120.0,0.37,11.0,0.39,41.0,0.64,5.0,0.63,26.0,0.67,153.0,0.68,136.0,0.01,0.03,2337.475861,1776271512000
1776271514.028,14.028,0.42,4.56,0.41,10.0,0.43,5.0,0.44,25.0,0.63,1.0,0.61,36.0,0.64,153.28,0.65,120.0,0.01,0.01,2337.475861,1776271512000
