timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776264300.633,0.633,0.52,5.0,0.51,5.0,0.55,6.51,0.6,38.0,0.47,3.51,0.45,8.0,0.48,5.0,0.49,5.0,0.03,0.01,2329.206425,1776264299000
1776264300.909,0.909,0.54,5.0,0.52,5.0,0.55,1.51,0.6,38.0,0.45,1.51,0.4,38.0,0.46,5.0,0.48,5.0,0.01,0.01,2329.333538,1776264300000
1776264301.156,1.156,0.58,11.23,0.57,21.0,0.59,8.71,0.6,13.0,0.41,8.71,0.4,51.0,0.46,36.0,0.47,13.0,0.01,0.05,2329.333538,1776264300000
1776264302.113,2.113,0.58,11.23,0.57,21.0,0.59,7.01,0.6,13.0,0.41,7.01,0.4,13.0,0.42,11.23,0.43,21.0,0.01,0.01,2329.492854,1776264301000
1776264302.56,2.56,0.59,14.19,0.58,11.23,0.6,16.33,0.61,13.0,0.41,7.01,0.4,13.0,0.42,11.23,0.43,21.0,0.01,0.01,2329.492854,1776264301000
1776264302.938,2.938,0.59,6.19,0.58,5.23,0.61,13.0,0.62,14.0,0.4,16.33,0.39,13.0,0.41,14.19,0.42,11.23,0.02,0.01,2329.492854,1776264301000
1776264303.449,3.449,0.59,6.19,0.58,5.23,0.61,13.0,0.62,14.0,0.39,13.0,0.38,14.0,0.41,6.19,0.42,5.23,0.02,0.02,2330.06,1776264302000
1776264303.983,3.983,0.59,6.19,0.58,0.23,0.6,40.0,0.61,23.0,0.4,40.0,0.39,23.0,0.41,6.19,0.42,0.23,0.01,0.01,2330.101014,1776264303000
1776264304.731,4.731,0.59,126.19,0.58,136.23,0.61,123.0,0.62,123.0,0.4,40.0,0.39,23.0,0.41,6.19,0.42,0.23,0.02,0.01,2330.101014,1776264303000
1776264305.054,5.054,0.59,121.19,0.58,136.23,0.6,5.0,0.61,123.0,0.4,5.0,0.39,123.0,0.41,121.19,0.42,136.23,0.01,0.01,2330.09435,1776264304000
1776264305.809,5.809,0.59,111.19,0.58,141.23,0.6,3.33,0.61,123.0,0.4,5.0,0.39,123.0,0.41,121.19,0.42,136.23,0.01,0.01,2330.09435,1776264304000
1776264306.271,6.271,0.6,100.0,0.59,121.19,0.61,13.0,0.62,113.0,0.4,3.33,0.39,123.0,0.41,111.19,0.42,141.23,0.01,0.01,2330.09435,1776264304000
