timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776306601.167,1.167,0.47,8.51,0.4,5.0,0.49,5.0,0.5,400.0,0.52,5.0,0.51,5.0,0.54,70.0,0.55,70.0,0.02,0.02,2359.572603,1776306599000
1776306601.604,1.604,0.53,88.62,0.51,70.0,0.6,5.0,0.63,70.0,0.41,61.52,0.4,5.0,0.47,30.0,0.49,70.0,0.07,0.06,2359.4407,1776306600000
1776306601.936,1.936,0.53,82.62,0.52,5.0,0.6,10.0,0.63,70.0,0.4,5.0,0.37,70.0,0.47,88.62,0.49,70.0,0.07,0.07,2359.4407,1776306600000
1776306602.446,2.446,0.55,65.0,0.53,37.89,0.6,5.0,0.65,70.0,0.4,5.0,0.35,70.0,0.47,32.89,0.48,5.0,0.05,0.07,2359.41845,1776306601000
1776306604.296,4.296,0.55,8.0,0.54,23.0,0.59,168.64,0.6,23.0,0.4,5.0,0.35,70.0,0.45,65.0,0.47,37.89,0.04,0.05,2360.00664,1776306602000
1776306605.092,5.092,0.58,113.64,0.57,10.0,0.59,154.24,0.6,5.0,0.41,168.64,0.4,23.0,0.45,8.0,0.46,23.0,0.01,0.04,2360.305338,1776306604000
1776306605.3,5.3,0.59,35.76,0.58,183.64,0.71,120.0,0.73,520.0,0.4,1.66,0.38,13.0,0.41,25.76,0.42,113.64,0.12,0.01,2360.305338,1776306604000
1776306605.795,5.795,0.7,5.7,0.69,30.0,0.71,130.0,0.73,520.0,0.29,120.0,0.27,520.0,0.41,35.76,0.42,183.64,0.01,0.12,2360.305338,1776306604000
1776306606.153,6.153,0.7,5.7,0.69,30.0,0.71,98.04,0.72,5.0,0.29,123.4,0.27,520.0,0.3,5.7,0.31,30.0,0.01,0.01,2360.305338,1776306604000
1776306606.927,6.927,0.69,21.7,0.68,10.0,0.7,5.0,0.71,98.04,0.29,103.04,0.28,5.0,0.31,15.7,0.32,10.0,0.01,0.02,2360.287743,1776306605000
1776306607.735,7.735,0.68,2.86,0.67,10.0,0.7,15.0,0.71,60.0,0.3,5.0,0.29,98.04,0.31,21.7,0.32,10.0,0.02,0.01,2360.790183,1776306606000
1776306608.763,8.763,0.62,5.0,0.6,10.0,0.63,10.0,0.64,60.0,0.36,40.0,0.34,75.7,0.37,10.0,0.38,10.0,0.01,0.01,2360.93616,1776306607000
1776306608.998,8.998,0.6,7.0,0.59,15.0,0.62,10.0,0.63,15.0,0.37,10.0,0.36,60.0,0.38,5.0,0.4,10.0,0.02,0.01,2360.93616,1776306607000
1776306609.679,9.679,0.63,10.0,0.62,10.0,0.64,37.84,0.66,63.56,0.39,40.0,0.38,10.0,0.4,7.0,0.41,15.0,0.01,0.01,2360.988045,1776306608000
1776306609.972,9.972,0.63,20.0,0.62,10.0,0.64,34.84,0.66,63.56,0.36,37.84,0.34,63.56,0.37,10.0,0.38,10.0,0.01,0.01,2360.988045,1776306608000
1776306610.181,10.181,0.63,7.93,0.62,10.0,0.64,23.9,0.66,63.56,0.36,23.9,0.34,63.56,0.37,15.64,0.38,10.0,0.01,0.01,2360.988045,1776306608000
1776306610.652,10.652,0.63,10.0,0.62,10.0,0.64,15.9,0.66,63.56,0.36,23.9,0.34,63.56,0.38,10.0,0.39,135.0,0.01,0.02,2360.752128,1776306609000
1776306610.926,10.926,0.63,10.0,0.62,15.0,0.64,10.9,0.66,63.56,0.36,15.9,0.34,63.56,0.37,10.0,0.38,10.0,0.01,0.01,2360.752128,1776306609000
1776306611.683,11.683,0.65,21.0,0.64,21.0,0.66,100.56,0.67,140.0,0.36,4.9,0.34,63.56,0.37,10.0,0.38,15.0,0.01,0.01,2360.634753,1776306610000
1776306612.505,12.505,0.65,46.0,0.64,26.0,0.66,35.4,0.72,33.0,0.34,100.56,0.33,140.0,0.35,21.0,0.36,21.0,0.01,0.01,2360.742304,1776306611000
1776306612.734,12.734,0.71,30.0,0.7,156.0,0.74,14.0,0.79,36.0,0.28,8.0,0.27,70.0,0.35,46.0,0.36,26.0,0.03,0.07,2360.742304,1776306611000
1776306612.956,12.956,0.73,10.0,0.72,16.94,0.78,10.0,0.79,46.0,0.26,3.64,0.21,36.0,0.27,15.0,0.29,16.0,0.05,0.01,2360.742304,1776306611000
1776306613.427,13.427,0.74,21.0,0.73,21.0,0.75,72.18,0.76,190.0,0.25,108.0,0.24,120.0,0.26,10.0,0.27,10.0,0.01,0.01,2360.789735,1776306612000
1776306613.754,13.754,0.74,21.0,0.73,21.0,0.75,105.71,0.76,225.0,0.25,172.18,0.24,190.0,0.26,16.13,0.27,21.0,0.01,0.01,2360.789735,1776306612000
1776306614.148,14.148,0.74,7.15,0.73,21.0,0.75,228.32,0.76,225.0,0.25,203.32,0.24,225.0,0.26,5.0,0.27,21.0,0.01,0.01,2360.789735,1776306612000
1776306614.626,14.626,0.7,71.43,0.67,10.0,0.71,15.0,0.73,10.0,0.25,228.32,0.24,225.0,0.3,71.43,0.31,8.15,0.01,0.05,2361.143931,1776306613000
1776306614.945,14.945,0.7,71.43,0.65,23.51,0.71,11.54,0.72,16.3,0.29,16.54,0.28,10.0,0.3,71.43,0.34,24.0,0.01,0.01,2361.143931,1776306613000
1776306615.193,15.193,0.7,39.43,0.65,23.51,0.71,121.54,0.72,35.0,0.29,121.54,0.28,35.0,0.3,59.43,0.35,23.51,0.01,0.01,2361.555545,1776306614000
1776306615.811,15.811,0.7,74.93,0.66,10.0,0.72,255.0,0.73,105.0,0.29,96.54,0.28,175.0,0.3,28.93,0.36,3.83,0.02,0.01,2361.555545,1776306614000
1776306616.347,16.347,0.7,12.26,0.66,10.0,0.71,151.53,0.72,255.0,0.29,95.53,0.28,255.0,0.3,28.93,0.34,10.0,0.01,0.01,2361.507285,1776306615000
1776306617.036,17.036,0.7,6.26,0.67,11.0,0.71,227.53,0.72,271.0,0.29,146.53,0.28,271.0,0.3,7.26,0.34,10.0,0.01,0.01,2361.507285,1776306615000
1776306617.568,17.568,0.67,16.38,0.66,21.0,0.68,7.0,0.69,10.0,0.29,215.53,0.28,250.0,0.33,6.38,0.34,11.0,0.01,0.04,2361.27262,1776306616000
1776306618.334,18.334,0.67,16.38,0.66,16.0,0.68,14.07,0.69,35.0,0.32,7.0,0.31,10.0,0.33,16.38,0.34,21.0,0.01,0.01,2361.248978,1776306617000
1776306619.866,19.866,0.67,157.38,0.66,28.0,0.68,14.56,0.69,10.0,0.32,8.56,0.31,35.0,0.33,16.38,0.34,16.0,0.01,0.01,2361.217817,1776306618000
1776306620.094,20.094,0.67,63.38,0.66,28.0,0.68,6.56,0.69,10.0,0.32,14.56,0.31,10.0,0.33,157.38,0.34,28.0,0.01,0.01,2361.217817,1776306618000
1776306621.713,21.713,0.7,24.87,0.67,75.38,0.71,41.3,0.72,245.0,0.32,1.56,0.31,10.0,0.33,58.38,0.34,38.0,0.01,0.01,2361.099073,1776306620000
1776306622.372,22.372,0.7,24.87,0.65,1.27,0.71,76.3,0.72,225.0,0.29,41.3,0.28,245.0,0.3,24.87,0.33,75.38,0.01,0.01,2361.103278,1776306621000
1776306622.587,22.587,0.7,18.87,0.66,14.0,0.71,86.0,0.72,241.0,0.29,76.3,0.28,225.0,0.3,24.87,0.35,1.27,0.01,0.01,2361.103278,1776306621000
1776306623.033,23.033,0.66,48.07,0.65,30.0,0.67,81.62,0.68,10.0,0.34,20.0,0.33,16.0,0.36,10.97,0.37,39.0,0.01,0.02,2361.103278,1776306621000
1776306623.352,23.352,0.67,11.03,0.66,90.07,0.68,5.0,0.69,16.0,0.33,81.62,0.32,10.0,0.34,48.07,0.35,30.0,0.01,0.01,2361.103278,1776306621000
1776306623.676,23.676,0.67,96.21,0.66,63.07,0.68,5.0,0.69,16.0,0.32,5.0,0.31,16.0,0.33,11.03,0.34,90.07,0.01,0.01,2361.163702,1776306622000
1776306624.151,24.151,0.67,52.03,0.66,28.07,0.68,5.0,0.69,16.0,0.32,5.0,0.31,16.0,0.33,96.21,0.34,63.07,0.01,0.01,2361.163031,1776306623000
1776306624.564,24.564,0.75,20.0,0.74,15.0,0.76,74.9,0.77,16.3,0.25,30.0,0.24,100.0,0.27,6.84,0.29,17.04,0.01,0.02,2361.163031,1776306623000
1776306625.063,25.063,0.73,5.0,0.72,5.0,0.75,15.0,0.76,170.0,0.24,74.9,0.23,10.0,0.25,15.0,0.26,15.0,0.02,0.01,2361.163031,1776306623000
