timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776398100.523,0.523,0.52,5.0,0.51,5.0,0.55,8.88,0.6,10.0,0.49,20.0,0.48,5.38,0.5,10.0,0.51,40.0,0.03,0.01,2327.613925,1776398099000
1776398100.747,0.747,0.4,10.0,0.39,6.0,0.55,8.88,0.6,10.0,0.45,8.88,0.4,10.0,0.48,5.0,0.49,5.0,0.15,0.03,2327.613925,1776398099000
1776398102.191,2.191,0.51,143.0,0.5,13.0,0.53,1.77,0.54,26.0,0.45,71.15,0.44,70.0,0.55,70.0,0.56,70.0,0.02,0.1,2327.607975,1776398100000
1776398102.864,2.864,0.54,11.79,0.51,148.0,0.55,75.0,0.56,75.0,0.47,1.77,0.46,26.0,0.49,143.0,0.5,13.0,0.01,0.02,2327.608,1776398101000
1776398103.119,3.119,0.54,9.39,0.51,143.0,0.55,138.57,0.56,98.0,0.45,75.0,0.44,75.0,0.46,11.79,0.49,148.0,0.01,0.01,2327.608,1776398101000
1776398103.359,3.359,0.54,9.39,0.51,143.0,0.55,89.02,0.56,148.0,0.45,138.57,0.44,98.0,0.46,9.39,0.49,143.0,0.01,0.01,2327.608,1776398101000
1776398103.629,3.629,0.54,5.04,0.51,143.0,0.55,115.1,0.56,148.0,0.45,126.02,0.44,148.0,0.46,5.04,0.49,143.0,0.01,0.01,2327.601285,1776398102000
1776398103.927,3.927,0.54,5.04,0.51,143.0,0.55,105.49,0.56,148.0,0.45,115.1,0.44,148.0,0.46,5.04,0.49,143.0,0.01,0.01,2327.601285,1776398102000
1776398104.253,4.253,0.54,0.04,0.51,143.0,0.55,143.49,0.56,78.0,0.45,105.49,0.44,148.0,0.46,5.04,0.49,143.0,0.01,0.01,2327.595185,1776398103000
1776398104.513,4.513,0.51,73.0,0.45,12.0,0.52,108.0,0.53,32.0,0.48,10.37,0.45,143.49,0.49,143.0,0.53,13.0,0.01,0.01,2327.595185,1776398103000
1776398105.345,5.345,0.43,18.0,0.42,18.0,0.44,12.72,0.45,20.0,0.48,108.0,0.47,32.0,0.56,13.0,0.57,18.0,0.01,0.08,2327.575273,1776398104000
1776398106.393,6.393,0.43,10.89,0.42,33.0,0.44,20.0,0.45,15.0,0.56,15.0,0.55,15.0,0.57,13.0,0.58,18.0,0.01,0.01,2327.5621,1776398105000
1776398107.332,7.332,0.42,13.0,0.41,13.0,0.43,20.72,0.44,20.0,0.56,20.0,0.55,15.0,0.57,10.89,0.58,33.0,0.01,0.01,2327.333184,1776398106000
1776398107.835,7.835,0.42,10.81,0.41,13.0,0.43,20.0,0.44,15.0,0.57,20.72,0.56,20.0,0.58,13.0,0.59,13.0,0.01,0.01,2327.333184,1776398106000
1776398108.51,8.51,0.42,10.81,0.41,13.0,0.46,6.84,0.47,35.0,0.57,20.0,0.56,15.0,0.58,10.81,0.59,13.0,0.04,0.01,2327.331934,1776398107000
1776398108.942,8.942,0.42,20.77,0.41,13.0,0.43,20.0,0.44,15.0,0.54,6.84,0.53,35.0,0.58,10.81,0.59,13.0,0.01,0.04,2327.331934,1776398107000
1776398109.16,9.16,0.42,8.22,0.41,18.0,0.43,15.0,0.44,15.0,0.57,20.0,0.56,15.0,0.58,20.77,0.59,13.0,0.01,0.01,2327.26821,1776398108000
1776398109.692,9.692,0.46,15.0,0.45,10.0,0.49,12.0,0.5,15.0,0.57,15.0,0.56,15.0,0.58,8.22,0.59,18.0,0.03,0.01,2327.26821,1776398108000
1776398110.13,10.13,0.48,20.0,0.47,25.0,0.5,70.28,0.51,15.0,0.51,27.0,0.5,27.0,0.52,15.0,0.53,25.0,0.02,0.01,2327.21755,1776398109000
1776398110.811,10.811,0.48,13.03,0.47,25.0,0.49,29.0,0.5,65.28,0.5,65.28,0.49,27.0,0.52,15.0,0.53,25.0,0.01,0.02,2327.21755,1776398109000
1776398111.21,11.21,0.48,10.91,0.47,25.0,0.49,136.92,0.5,22.0,0.51,29.0,0.5,65.28,0.52,13.03,0.53,25.0,0.01,0.01,2327.161637,1776398110000
1776398111.562,11.562,0.48,2.64,0.47,25.0,0.49,117.92,0.5,10.0,0.51,136.92,0.5,22.0,0.52,10.91,0.53,25.0,0.01,0.01,2327.161637,1776398110000
1776398111.894,11.894,0.47,25.0,0.46,75.0,0.49,117.92,0.5,15.0,0.51,117.92,0.5,10.0,0.52,0.52,0.53,25.0,0.02,0.01,2327.312993,1776398111000
1776398113.005,13.005,0.47,40.0,0.46,75.0,0.48,28.65,0.49,112.18,0.51,117.92,0.5,15.0,0.53,25.0,0.54,75.0,0.01,0.02,2327.3665,1776398112000
1776398113.612,13.612,0.47,14.9,0.46,75.0,0.48,28.65,0.49,112.18,0.52,28.65,0.51,112.18,0.53,40.0,0.54,75.0,0.01,0.01,2327.3665,1776398112000
1776398114.253,14.253,0.46,5.0,0.45,6.0,0.48,1.77,0.49,127.18,0.52,28.65,0.51,112.18,0.53,14.9,0.54,75.0,0.02,0.01,2327.36645,1776398113000
1776398115.32,15.32,0.45,0.18,0.44,20.0,0.46,36.0,0.47,30.0,0.52,1.77,0.51,127.18,0.54,5.0,0.55,6.0,0.01,0.02,2327.36645,1776398113000
1776398116.329,16.329,0.44,19.39,0.43,20.0,0.46,14.26,0.47,66.67,0.54,14.26,0.53,30.0,0.55,0.18,0.56,20.0,0.02,0.01,2327.35645,1776398115000
1776398118.31,18.31,0.44,34.81,0.43,77.0,0.45,5.0,0.46,6.0,0.55,11.0,0.54,8.26,0.56,19.39,0.57,20.0,0.01,0.01,2327.27646,1776398117000
1776398120.384,20.384,0.44,41.81,0.43,77.0,0.5,0.22,0.51,20.0,0.55,5.0,0.54,6.0,0.56,34.81,0.57,77.0,0.06,0.01,2327.298438,1776398119000
1776398120.927,20.927,0.46,45.14,0.45,20.0,0.47,6.0,0.48,5.0,0.5,0.22,0.49,20.0,0.56,41.81,0.57,77.0,0.01,0.06,2327.298438,1776398119000
1776398121.144,21.144,0.46,45.14,0.45,20.0,0.48,5.0,0.49,15.0,0.53,6.0,0.52,5.0,0.54,45.14,0.55,20.0,0.02,0.01,2327.298438,1776398119000
1776398121.624,21.624,0.45,15.0,0.44,14.81,0.48,22.0,0.49,15.0,0.51,15.0,0.5,10.22,0.54,40.14,0.55,20.0,0.03,0.03,2327.297037,1776398120000
1776398122.597,22.597,0.45,15.0,0.44,14.81,0.46,167.61,0.47,25.0,0.52,22.0,0.51,15.0,0.55,15.0,0.56,14.81,0.01,0.03,2327.292027,1776398121000
1776398123.433,23.433,0.45,15.0,0.44,14.81,0.46,54.5,0.47,20.0,0.54,167.61,0.53,25.0,0.55,15.0,0.56,14.81,0.01,0.01,2327.292027,1776398121000
1776398124.337,24.337,0.44,14.81,0.43,72.0,0.45,69.94,0.46,15.0,0.54,54.5,0.53,20.0,0.55,15.0,0.56,14.81,0.01,0.01,2327.212858,1776398123000
1776398124.876,24.876,0.39,5.0,0.38,15.0,0.41,56.5,0.42,35.0,0.55,69.94,0.54,15.0,0.56,14.81,0.57,72.0,0.02,0.01,2327.212858,1776398123000
1776398125.198,25.198,0.37,12.0,0.36,125.27,0.38,24.1,0.39,15.0,0.6,24.5,0.59,64.2,0.62,10.0,0.63,15.0,0.01,0.02,2327.212858,1776398123000
1776398125.492,25.492,0.36,55.91,0.35,89.27,0.38,44.1,0.39,15.0,0.62,24.1,0.61,114.59,0.63,3.33,0.64,65.0,0.02,0.01,2327.203875,1776398124000
1776398126.969,26.969,0.37,10.0,0.36,61.91,0.38,39.1,0.39,15.0,0.62,44.1,0.61,15.0,0.64,55.91,0.65,89.27,0.01,0.02,2327.19986,1776398125000
1776398127.684,27.684,0.37,4.5,0.36,116.18,0.38,0.1,0.39,15.0,0.62,39.1,0.61,15.0,0.63,4.5,0.64,61.91,0.01,0.01,2327.107438,1776398126000
1776398128.295,28.295,0.37,12.91,0.36,75.99,0.38,0.1,0.39,15.0,0.62,0.1,0.61,15.0,0.63,4.5,0.64,116.18,0.01,0.01,2327.107438,1776398126000
1776398128.52,28.52,0.37,4.94,0.36,80.99,0.38,0.1,0.39,15.0,0.62,0.1,0.61,15.0,0.63,12.91,0.64,75.99,0.01,0.01,2327.072913,1776398127000
1776398129.341,29.341,0.35,77.48,0.34,20.0,0.37,15.0,0.38,15.1,0.62,0.1,0.61,15.0,0.63,4.94,0.64,80.99,0.02,0.01,2327.070386,1776398128000
1776398130.259,30.259,0.35,62.09,0.34,30.0,0.36,93.0,0.37,20.0,0.63,15.0,0.62,15.1,0.65,77.48,0.66,20.0,0.01,0.02,2326.978325,1776398129000
1776398133.256,33.256,0.35,79.29,0.34,30.0,0.36,83.0,0.37,10.0,0.64,93.0,0.63,20.0,0.65,62.09,0.66,30.0,0.01,0.01,2327.058777,1776398132000
1776398134.224,34.224,0.35,89.97,0.34,30.0,0.37,6.21,0.39,15.0,0.64,83.0,0.63,10.0,0.65,73.1,0.66,30.0,0.02,0.01,2326.95641,1776398133000
1776398137.119,37.119,0.35,4.74,0.34,15.0,0.37,102.03,0.39,5.0,0.63,6.21,0.61,15.0,0.65,89.97,0.66,30.0,0.02,0.02,2326.98103,1776398135000
