timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776372000.708,0.708,0.52,55.0,0.51,90.0,0.54,33.0,0.55,70.0,0.46,70.0,0.45,70.0,0.48,55.0,0.49,90.0,0.02,0.02,2344.114676,1776371999000
1776372001.216,1.216,0.52,55.0,0.51,90.0,0.54,33.0,0.55,70.0,0.46,33.0,0.45,70.0,0.48,55.0,0.49,90.0,0.02,0.02,2344.057024,1776372000000
1776372002.132,2.132,0.52,55.0,0.51,90.0,0.54,28.18,0.55,195.0,0.46,33.0,0.45,70.0,0.48,55.0,0.49,90.0,0.02,0.02,2344.057024,1776372000000
1776372002.595,2.595,0.52,66.54,0.51,90.0,0.54,50.57,0.55,208.0,0.46,50.57,0.45,208.0,0.48,66.54,0.49,90.0,0.02,0.02,2344.135634,1776372001000
1776372003.189,3.189,0.51,16.71,0.49,5.0,0.53,22.0,0.54,10.0,0.49,55.96,0.48,126.0,0.51,5.0,0.52,5.0,0.02,0.02,2344.135634,1776372001000
1776372003.592,3.592,0.51,6.5,0.49,5.0,0.52,24.85,0.53,22.0,0.48,9.85,0.47,37.0,0.49,16.71,0.51,5.0,0.01,0.01,2344.135634,1776372001000
1776372003.91,3.91,0.51,6.5,0.49,5.0,0.52,24.85,0.53,22.0,0.48,24.85,0.47,22.0,0.49,6.5,0.51,5.0,0.01,0.01,2344.051164,1776372002000
1776372004.914,4.914,0.53,158.15,0.51,6.5,0.54,27.0,0.55,85.0,0.46,27.0,0.45,85.0,0.47,158.15,0.49,6.5,0.01,0.01,2343.949733,1776372003000
1776372005.122,5.122,0.53,153.51,0.52,10.0,0.54,36.0,0.55,201.96,0.46,41.0,0.45,201.96,0.47,153.51,0.48,10.0,0.01,0.01,2343.949733,1776372003000
1776372005.753,5.753,0.53,153.51,0.52,10.0,0.54,36.0,0.55,201.96,0.46,36.0,0.45,201.96,0.47,153.51,0.48,10.0,0.01,0.01,2343.945338,1776372004000
