timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776192611.47,11.47,0.44,17.14,0.43,30.5,0.45,31.48,0.46,119.66,0.55,31.48,0.54,119.66,0.56,15.0,0.57,30.5,0.01,0.01,2311.193826,1776192609000
1776192611.908,11.908,0.43,18.77,0.42,20.0,0.44,25.5,0.45,136.98,0.55,31.48,0.54,119.66,0.56,15.0,0.57,30.5,0.01,0.01,2311.193826,1776192609000
1776192612.132,12.132,0.42,12.23,0.41,95.5,0.44,35.5,0.45,141.98,0.56,40.5,0.55,141.98,0.58,17.41,0.59,95.5,0.02,0.02,2311.333145,1776192611000
1776192612.333,12.333,0.42,5.0,0.41,70.5,0.43,60.0,0.44,35.5,0.56,35.5,0.55,141.98,0.58,12.23,0.59,95.5,0.01,0.02,2311.333145,1776192611000
1776192612.656,12.656,0.42,10.0,0.41,80.5,0.43,40.0,0.44,35.5,0.57,60.0,0.56,35.5,0.58,5.0,0.59,70.5,0.01,0.01,2311.333145,1776192611000
1776192613.31,13.31,0.42,15.0,0.41,105.5,0.43,15.0,0.44,10.0,0.56,10.0,0.55,126.98,0.58,10.0,0.59,70.5,0.01,0.02,2311.333145,1776192611000
1776192613.684,13.684,0.42,15.0,0.41,95.0,0.43,22.36,0.44,25.5,0.57,11.86,0.56,15.5,0.58,10.0,0.59,105.5,0.01,0.01,2311.333145,1776192611000
1776192613.919,13.919,0.42,10.0,0.41,112.5,0.43,15.34,0.44,25.5,0.57,22.36,0.56,25.5,0.58,15.0,0.59,95.0,0.01,0.01,2311.8025,1776192612000
1776192614.353,14.353,0.42,20.58,0.41,105.5,0.43,45.5,0.44,35.5,0.57,15.34,0.56,25.5,0.58,10.0,0.59,112.5,0.01,0.01,2311.8025,1776192612000
1776192615.122,15.122,0.42,20.58,0.41,105.5,0.43,45.5,0.44,35.5,0.57,45.5,0.56,35.5,0.58,20.58,0.59,105.5,0.01,0.01,2311.73212,1776192614000
1776192615.384,15.384,0.44,32.5,0.43,45.5,0.46,15.0,0.47,25.88,0.55,6.48,0.54,15.0,0.57,17.0,0.58,77.4,0.02,0.02,2311.73212,1776192614000
1776192615.65,15.65,0.45,25.0,0.44,30.5,0.47,20.02,0.48,131.5,0.53,0.02,0.52,126.5,0.55,10.0,0.56,30.5,0.02,0.02,2311.73212,1776192614000
1776192615.879,15.879,0.46,85.5,0.45,40.5,0.48,3.93,0.49,120.5,0.53,20.02,0.52,131.5,0.55,25.0,0.56,30.5,0.02,0.02,2311.73212,1776192614000
1776192616.459,16.459,0.48,5.0,0.47,35.5,0.49,14.88,0.5,137.0,0.51,17.95,0.5,142.5,0.52,20.0,0.53,15.0,0.01,0.01,2311.73212,1776192614000
1776192616.744,16.744,0.48,15.0,0.47,35.5,0.49,0.59,0.5,137.0,0.51,0.59,0.5,137.0,0.52,15.0,0.53,35.5,0.01,0.01,2311.68888,1776192615000
1776192617.063,17.063,0.49,20.0,0.48,47.5,0.5,25.89,0.51,70.0,0.51,0.59,0.5,137.0,0.52,15.0,0.53,35.5,0.01,0.01,2311.68888,1776192615000
1776192617.365,17.365,0.51,115.0,0.5,26.0,0.52,51.06,0.53,5.0,0.48,150.06,0.47,125.5,0.51,60.5,0.52,37.5,0.01,0.03,2311.68888,1776192615000
1776192617.7,17.7,0.51,139.5,0.5,43.5,0.52,37.86,0.53,5.0,0.48,51.06,0.47,5.0,0.49,115.0,0.5,26.0,0.01,0.01,2311.835433,1776192616000
1776192617.907,17.907,0.51,88.5,0.5,33.5,0.52,19.85,0.53,5.0,0.48,28.77,0.47,5.0,0.49,128.5,0.5,38.5,0.01,0.01,2311.835433,1776192616000
1776192618.369,18.369,0.61,37.0,0.6,18.33,0.69,68.68,0.71,10.0,0.31,68.68,0.29,10.0,0.39,37.0,0.4,18.33,0.08,0.08,2312.339663,1776192617000
1776192618.677,18.677,0.69,28.98,0.68,90.0,0.71,162.96,0.72,100.0,0.29,62.96,0.27,100.0,0.3,26.49,0.31,32.49,0.02,0.01,2312.339663,1776192617000
1776192618.9,18.9,0.7,72.0,0.69,108.98,0.71,158.24,0.72,110.0,0.29,153.24,0.28,100.0,0.3,62.0,0.31,33.98,0.01,0.01,2312.339663,1776192617000
1776192619.19,19.19,0.7,59.66,0.69,28.98,0.71,76.61,0.72,100.0,0.29,104.15,0.28,100.0,0.3,20.66,0.31,108.98,0.01,0.01,2312.590564,1776192618000
1776192619.734,19.734,0.7,70.16,0.69,44.48,0.73,36.26,0.74,194.0,0.29,63.31,0.28,100.0,0.3,59.66,0.31,33.98,0.03,0.01,2312.590564,1776192618000
1776192619.965,19.965,0.72,33.0,0.71,10.0,0.73,15.0,0.74,94.0,0.27,25.73,0.26,194.0,0.3,70.16,0.31,44.48,0.01,0.03,2312.590564,1776192618000
1776192620.23,20.23,0.72,33.0,0.71,10.0,0.74,7.02,0.75,10.0,0.25,10.0,0.24,60.0,0.28,33.0,0.29,10.0,0.02,0.03,2312.590564,1776192618000
1776192620.541,20.541,0.72,33.0,0.7,15.0,0.75,1.72,0.76,60.0,0.26,2.02,0.25,10.0,0.28,43.0,0.29,10.0,0.03,0.02,2315.531003,1776192619000
1776192620.785,20.785,0.72,42.0,0.71,18.0,0.73,5.89,0.74,7.02,0.27,5.89,0.26,7.02,0.28,38.0,0.29,10.0,0.01,0.01,2315.531003,1776192619000
1776192621.028,21.028,0.71,2.76,0.7,10.0,0.75,20.0,0.76,155.08,0.25,20.0,0.24,155.08,0.29,2.76,0.3,10.0,0.04,0.04,2316.889626,1776192620000
1776192621.595,21.595,0.7,10.0,0.69,20.98,0.71,5.0,0.72,91.0,0.28,80.0,0.27,10.0,0.3,8.66,0.31,20.98,0.01,0.02,2316.889626,1776192620000
1776192621.925,21.925,0.7,30.0,0.69,25.98,0.71,0.38,0.72,91.0,0.29,0.38,0.28,91.0,0.3,10.0,0.31,20.98,0.01,0.01,2316.889626,1776192620000
1776192622.28,22.28,0.7,30.0,0.69,25.98,0.71,5.28,0.72,96.7,0.29,5.28,0.28,96.7,0.3,30.0,0.31,25.98,0.01,0.01,2316.788325,1776192621000
1776192622.72,22.72,0.69,8.98,0.67,5.0,0.71,107.38,0.72,113.0,0.29,5.28,0.28,96.7,0.3,30.0,0.31,25.98,0.02,0.01,2316.788325,1776192621000
1776192623.035,23.035,0.65,3.28,0.64,10.0,0.66,8.31,0.67,10.0,0.32,6.64,0.3,10.0,0.35,3.28,0.36,10.0,0.01,0.03,2316.788325,1776192621000
1776192623.601,23.601,0.63,18.0,0.62,23.0,0.66,8.31,0.67,10.0,0.34,8.31,0.33,10.0,0.37,18.0,0.38,23.0,0.03,0.03,2316.226383,1776192622000
1776192624.019,24.019,0.64,30.0,0.63,23.0,0.65,7.85,0.66,6.0,0.34,8.31,0.33,10.0,0.37,18.0,0.38,23.0,0.01,0.03,2316.226383,1776192622000
1776192624.222,24.222,0.64,16.11,0.63,23.0,0.65,7.85,0.66,6.0,0.35,7.85,0.34,6.0,0.36,16.11,0.37,23.0,0.01,0.01,2316.037287,1776192623000
1776192624.514,24.514,0.65,24.3,0.64,29.11,0.66,19.0,0.67,21.0,0.35,7.85,0.34,6.0,0.36,16.11,0.37,23.0,0.01,0.01,2316.037287,1776192623000
1776192624.837,24.837,0.65,39.3,0.64,14.11,0.66,5.0,0.67,21.0,0.34,19.0,0.33,21.0,0.35,24.3,0.36,29.11,0.01,0.01,2316.037287,1776192623000
1776192625.158,25.158,0.66,55.0,0.65,53.5,0.68,11.0,0.69,20.5,0.34,5.0,0.33,21.0,0.35,39.3,0.36,14.11,0.02,0.01,2316.037287,1776192623000
1776192625.578,25.578,0.68,6.87,0.67,35.5,0.69,9.0,0.7,20.0,0.32,35.72,0.31,20.5,0.33,35.0,0.34,40.0,0.01,0.01,2316.037287,1776192623000
1776192625.823,25.823,0.69,10.0,0.68,43.5,0.71,26.92,0.72,125.5,0.29,16.92,0.28,115.0,0.32,8.0,0.33,34.7,0.02,0.03,2315.38756,1776192624000
1776192626.079,26.079,0.69,5.13,0.68,43.5,0.71,31.82,0.72,136.5,0.29,26.82,0.28,131.5,0.3,1.66,0.31,27.27,0.02,0.01,2315.38756,1776192624000
1776192626.613,26.613,0.69,10.0,0.68,30.0,0.7,36.0,0.71,31.82,0.29,31.82,0.28,136.5,0.31,5.13,0.32,43.5,0.01,0.02,2315.44735,1776192625000
1776192626.988,26.988,0.69,20.0,0.68,20.0,0.7,26.0,0.71,42.32,0.3,31.0,0.29,31.82,0.31,10.0,0.32,30.0,0.01,0.01,2315.44735,1776192625000
1776192627.654,27.654,0.69,20.0,0.68,20.0,0.7,26.0,0.71,42.32,0.3,26.0,0.29,42.32,0.31,20.0,0.32,20.0,0.01,0.01,2315.56914,1776192626000
1776192628.065,28.065,0.73,11.84,0.72,27.0,0.74,9.0,0.75,10.0,0.28,20.65,0.27,10.0,0.31,75.5,0.32,30.5,0.01,0.03,2315.56914,1776192626000
