timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776300000.841,0.841,0.4,38.0,0.39,34.0,0.48,3.91,0.54,8.69,0.52,3.91,0.46,158.69,0.53,5.0,0.54,150.0,0.08,0.01,2359.288635,1776299999000
1776300001.584,1.584,0.44,5.03,0.33,300.0,0.48,8.91,0.53,14.0,0.52,3.91,0.46,8.69,0.6,38.0,0.61,34.0,0.04,0.08,2359.283015,1776300000000
1776300003.411,3.411,0.47,51.0,0.46,33.0,0.48,3.91,0.51,5.0,0.52,8.91,0.47,14.0,0.56,5.03,0.67,300.0,0.01,0.04,2359.27777,1776300002000
1776300003.826,3.826,0.5,72.0,0.49,38.0,0.51,1.88,0.54,8.69,0.49,5.0,0.47,14.0,0.53,51.0,0.54,33.0,0.01,0.04,2359.27777,1776300002000
1776300004.526,4.526,0.5,110.0,0.49,38.0,0.54,7.46,0.57,13.0,0.49,1.88,0.46,8.69,0.5,105.0,0.51,38.0,0.04,0.01,2359.271254,1776300003000
1776300004.954,4.954,0.53,52.0,0.52,33.0,0.54,5.6,0.55,5.0,0.46,7.46,0.43,13.0,0.5,105.0,0.51,38.0,0.01,0.04,2359.271254,1776300003000
1776300005.368,5.368,0.53,52.0,0.52,33.0,0.54,5.6,0.55,10.0,0.46,5.6,0.45,5.0,0.47,52.0,0.48,33.0,0.01,0.01,2359.312795,1776300004000
1776300005.773,5.773,0.53,42.0,0.52,33.0,0.54,5.6,0.57,10.0,0.46,5.6,0.45,10.0,0.47,52.0,0.48,33.0,0.01,0.01,2359.312795,1776300004000
1776300006.064,6.064,0.53,48.87,0.52,33.0,0.54,5.6,0.57,10.0,0.46,5.6,0.43,10.0,0.47,42.0,0.48,33.0,0.01,0.01,2359.481239,1776300005000
1776300006.995,6.995,0.53,32.61,0.52,33.0,0.54,15.6,0.55,10.0,0.46,5.6,0.43,10.0,0.47,48.87,0.48,33.0,0.01,0.01,2359.481239,1776300005000
1776300010.474,10.474,0.53,53.35,0.52,58.0,0.54,5.6,0.55,10.0,0.46,15.6,0.45,10.0,0.47,32.61,0.48,33.0,0.01,0.01,2359.663822,1776300009000
1776300014.351,14.351,0.53,117.35,0.52,59.0,0.57,10.0,0.58,38.0,0.46,5.6,0.45,10.0,0.47,53.35,0.48,58.0,0.04,0.01,2359.680892,1776300013000
1776300022.879,22.879,0.61,5.0,0.6,20.0,0.62,14.19,0.63,25.0,0.43,10.0,0.42,38.0,0.47,117.35,0.48,59.0,0.01,0.04,2359.771302,1776300021000
1776300023.326,23.326,0.6,3.0,0.59,39.0,0.61,29.91,0.62,29.19,0.38,24.19,0.37,25.0,0.4,18.0,0.41,35.0,0.01,0.02,2359.907569,1776300022000
1776300030.229,30.229,0.6,112.5,0.59,28.0,0.61,5.0,0.62,15.0,0.39,29.91,0.38,29.19,0.4,3.0,0.41,39.0,0.01,0.01,2360.083789,1776300029000
1776300030.956,30.956,0.6,99.0,0.59,28.0,0.63,31.0,0.64,37.0,0.39,5.0,0.38,15.0,0.4,112.5,0.41,28.0,0.03,0.01,2360.083789,1776300029000
1776300036.171,36.171,0.62,33.73,0.61,57.95,0.63,24.0,0.64,66.0,0.37,31.0,0.36,37.0,0.4,99.0,0.41,28.0,0.01,0.03,2360.073406,1776300035000
1776300038.431,38.431,0.62,58.73,0.61,49.9,0.63,12.41,0.64,66.0,0.37,24.0,0.36,66.0,0.38,33.73,0.39,57.95,0.01,0.01,2360.109907,1776300037000
1776300038.994,38.994,0.62,58.73,0.61,39.9,0.63,15.41,0.64,56.0,0.37,12.41,0.36,66.0,0.38,58.73,0.39,49.9,0.01,0.01,2360.109907,1776300037000
1776300040.63,40.63,0.63,24.0,0.62,20.0,0.64,72.87,0.65,84.0,0.37,15.41,0.36,56.0,0.38,58.73,0.39,39.9,0.01,0.01,2360.100864,1776300039000
1776300040.951,40.951,0.63,14.0,0.62,20.0,0.64,72.87,0.65,84.0,0.36,72.87,0.35,84.0,0.37,24.0,0.38,20.0,0.01,0.01,2360.100864,1776300039000
1776300042.648,42.648,0.62,35.34,0.61,25.0,0.63,25.0,0.64,59.87,0.36,72.87,0.35,84.0,0.37,14.0,0.38,20.0,0.01,0.01,2360.154411,1776300041000
1776300043.716,43.716,0.66,74.0,0.65,60.0,0.68,2.5,0.69,10.0,0.37,25.0,0.36,59.87,0.38,35.34,0.39,25.0,0.02,0.01,2360.064553,1776300042000
1776300044.032,44.032,0.68,84.0,0.67,55.0,0.69,65.0,0.7,39.0,0.32,2.5,0.31,10.0,0.34,74.0,0.35,60.0,0.01,0.02,2360.064553,1776300042000
1776300044.38,44.38,0.68,135.0,0.67,71.0,0.74,14.0,0.75,39.0,0.31,45.4,0.3,34.0,0.32,99.0,0.33,60.0,0.06,0.01,2360.115752,1776300043000
1776300044.582,44.582,0.73,35.0,0.72,15.0,0.74,9.9,0.75,30.0,0.26,10.0,0.25,30.0,0.27,35.0,0.28,15.0,0.01,0.01,2360.115752,1776300043000
1776300045.156,45.156,0.72,11.75,0.71,31.0,0.75,53.19,0.76,20.0,0.25,37.19,0.24,5.0,0.27,60.0,0.28,15.0,0.03,0.02,2360.115752,1776300043000
1776300045.803,45.803,0.72,80.75,0.71,26.0,0.75,53.19,0.76,35.0,0.25,53.19,0.24,20.0,0.28,11.75,0.29,31.0,0.03,0.03,2360.183253,1776300044000
1776300046.627,46.627,0.74,44.0,0.73,15.0,0.75,68.85,0.76,52.0,0.25,53.19,0.24,35.0,0.28,80.75,0.29,26.0,0.01,0.03,2360.550601,1776300045000
1776300047.966,47.966,0.74,40.15,0.73,30.0,0.75,64.85,0.76,62.0,0.25,68.85,0.24,52.0,0.26,44.0,0.27,15.0,0.01,0.01,2360.775561,1776300047000
1776300050.301,50.301,0.74,31.3,0.73,54.65,0.75,91.77,0.76,57.0,0.25,61.77,0.24,62.0,0.26,40.15,0.27,30.0,0.01,0.01,2360.771682,1776300049000
1776300051.339,51.339,0.74,26.3,0.73,54.65,0.75,48.77,0.76,57.0,0.25,91.77,0.24,57.0,0.26,31.3,0.27,54.65,0.01,0.01,2360.838295,1776300050000
1776300053.089,53.089,0.74,41.3,0.73,59.65,0.75,26.1,0.76,40.0,0.25,47.1,0.24,57.0,0.26,26.3,0.27,54.65,0.01,0.01,2360.953392,1776300051000
1776300053.674,53.674,0.78,94.0,0.77,25.0,0.79,86.0,0.8,29.0,0.25,26.1,0.24,40.0,0.26,41.3,0.27,59.65,0.01,0.01,2360.962265,1776300052000
1776300055.555,55.555,0.78,244.99,0.77,128.94,0.79,0.68,0.8,10.0,0.21,79.68,0.2,29.0,0.22,101.0,0.23,32.0,0.01,0.01,2360.997635,1776300054000
1776300055.838,55.838,0.78,271.99,0.77,158.94,0.8,5.67,0.81,35.0,0.21,0.68,0.2,10.0,0.22,244.99,0.23,128.94,0.02,0.01,2360.997635,1776300054000
1776300056.73,56.73,0.79,218.99,0.78,111.0,0.82,100.0,0.83,22.0,0.2,5.67,0.19,35.0,0.22,271.99,0.23,158.94,0.03,0.02,2361.29552,1776300055000
1776300060.436,60.436,0.82,151.0,0.81,80.0,0.83,12.95,0.84,125.0,0.18,100.0,0.17,22.0,0.21,218.99,0.22,111.0,0.01,0.03,2361.725262,1776300059000
1776300060.942,60.942,0.83,60.0,0.82,72.0,0.84,140.65,0.85,19.0,0.16,121.34,0.15,9.0,0.18,170.0,0.19,85.0,0.01,0.02,2361.725262,1776300059000
