timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776369902.243,2.243,0.46,56.47,0.45,26.88,0.47,48.07,0.48,22.14,0.53,48.07,0.52,22.14,0.54,155.0,0.55,8.88,0.01,0.01,2357.655202,1776369901000
1776369902.664,2.664,0.46,56.47,0.45,166.88,0.47,41.51,0.48,22.14,0.53,45.77,0.52,22.14,0.54,56.47,0.55,166.88,0.01,0.01,2357.655202,1776369901000
1776369903.372,3.372,0.46,34.47,0.45,176.88,0.47,41.51,0.48,32.14,0.53,31.51,0.52,22.14,0.54,44.47,0.55,166.88,0.01,0.01,2357.760263,1776369902000
1776369903.825,3.825,0.46,13.85,0.45,166.88,0.47,41.51,0.48,32.14,0.53,41.51,0.52,32.14,0.54,18.85,0.55,166.88,0.01,0.01,2357.760263,1776369902000
1776369904.871,4.871,0.46,28.85,0.45,201.88,0.47,31.51,0.48,22.14,0.53,41.51,0.52,32.14,0.54,13.85,0.55,166.88,0.01,0.01,2357.762725,1776369903000
1776369905.333,5.333,0.46,28.85,0.45,176.88,0.47,23.51,0.48,22.14,0.53,31.51,0.52,22.14,0.54,28.85,0.55,201.88,0.01,0.01,2357.70586,1776369904000
1776369906.34,6.34,0.46,26.62,0.45,186.88,0.47,23.51,0.48,22.14,0.53,23.51,0.52,22.14,0.54,28.85,0.55,176.88,0.01,0.01,2357.603718,1776369905000
1776369906.648,6.648,0.46,32.82,0.45,186.88,0.47,23.51,0.48,22.14,0.53,23.51,0.52,27.14,0.54,34.68,0.55,186.88,0.01,0.01,2357.603718,1776369905000
1776369907.022,7.022,0.46,37.63,0.45,186.88,0.47,23.51,0.48,22.14,0.53,23.51,0.52,22.14,0.54,32.82,0.55,186.88,0.01,0.01,2357.603718,1776369905000
1776369907.374,7.374,0.46,160.79,0.45,176.88,0.47,23.51,0.48,22.14,0.53,23.51,0.52,22.14,0.54,37.63,0.55,186.88,0.01,0.01,2357.629345,1776369906000
1776369908.286,8.286,0.5,33.0,0.49,22.0,0.51,12.96,0.52,10.0,0.49,12.96,0.48,10.0,0.52,5.0,0.53,5.0,0.01,0.03,2357.62342,1776369907000
1776369909.401,9.401,0.5,43.0,0.49,32.0,0.52,20.0,0.54,85.0,0.49,12.96,0.48,10.0,0.5,33.0,0.51,22.0,0.02,0.01,2357.655847,1776369908000
1776369911.397,11.397,0.51,82.5,0.5,28.0,0.52,3.0,0.53,5.0,0.48,20.0,0.46,85.0,0.5,43.0,0.51,32.0,0.01,0.02,2357.91837,1776369910000
1776369912.14,12.14,0.51,77.99,0.5,38.0,0.52,9.82,0.53,20.5,0.48,3.0,0.47,5.0,0.49,82.5,0.5,28.0,0.01,0.01,2357.91837,1776369910000
1776369912.408,12.408,0.51,121.3,0.5,128.0,0.52,20.3,0.53,10.5,0.48,9.82,0.47,20.5,0.49,77.99,0.5,38.0,0.01,0.01,2357.91837,1776369910000
1776369913.693,13.693,0.48,35.0,0.46,38.87,0.52,142.41,0.53,83.78,0.47,10.5,0.46,10.5,0.49,126.11,0.5,138.5,0.04,0.02,2357.901964,1776369912000
1776369914.588,14.588,0.47,10.5,0.46,50.0,0.48,16.62,0.49,109.56,0.48,142.41,0.47,83.78,0.52,27.4,0.53,5.0,0.01,0.04,2357.902678,1776369913000
1776369914.816,14.816,0.46,44.0,0.45,96.88,0.48,14.12,0.49,109.37,0.52,14.12,0.51,109.56,0.53,10.5,0.54,50.0,0.02,0.01,2357.902678,1776369913000
1776369915.205,15.205,0.46,47.16,0.45,96.88,0.47,15.0,0.48,14.12,0.52,14.12,0.51,109.37,0.54,44.0,0.55,96.88,0.01,0.02,2357.902678,1776369913000
1776369915.797,15.797,0.45,86.76,0.44,176.0,0.46,61.5,0.47,79.5,0.53,15.0,0.52,14.12,0.54,41.16,0.55,96.88,0.01,0.01,2357.81753,1776369914000
1776369916.549,16.549,0.44,80.76,0.43,47.0,0.46,47.91,0.47,69.5,0.54,78.91,0.53,55.5,0.55,1.26,0.56,87.5,0.02,0.01,2357.614245,1776369915000
1776369917.258,17.258,0.44,7.0,0.43,10.5,0.45,86.05,0.46,91.9,0.54,47.91,0.53,69.5,0.56,80.76,0.57,47.0,0.01,0.02,2357.614245,1776369915000
1776369919.153,19.153,0.44,3.78,0.43,10.5,0.45,109.05,0.46,32.91,0.55,86.05,0.54,91.9,0.56,7.0,0.57,10.5,0.01,0.01,2357.322558,1776369918000
1776369919.845,19.845,0.42,7.44,0.41,42.5,0.43,20.0,0.44,30.5,0.55,109.05,0.54,32.91,0.56,1.74,0.57,10.5,0.01,0.01,2357.322558,1776369918000
1776369920.092,20.092,0.42,7.44,0.41,42.5,0.43,85.2,0.44,30.5,0.57,20.0,0.56,30.5,0.58,7.44,0.59,42.5,0.01,0.01,2357.322558,1776369918000
1776369920.697,20.697,0.42,92.44,0.41,60.5,0.44,25.0,0.45,15.0,0.57,85.2,0.56,30.5,0.58,7.44,0.59,42.5,0.02,0.01,2357.11733,1776369919000
1776369922.897,22.897,0.43,5.0,0.42,14.44,0.44,72.5,0.45,25.5,0.56,25.0,0.55,15.0,0.58,92.44,0.59,60.5,0.01,0.02,2357.033575,1776369921000
