timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776248401.437,1.437,0.51,146.54,0.47,5.0,0.53,38.18,0.54,170.0,0.47,38.18,0.46,170.0,0.49,146.54,0.53,5.0,0.02,0.02,2324.874295,1776244517000
1776248401.747,1.747,0.51,198.54,0.5,13.0,0.53,38.18,0.54,70.0,0.47,38.18,0.46,170.0,0.49,146.54,0.53,5.0,0.02,0.02,2324.874295,1776244517000
1776248402.139,2.139,0.51,136.54,0.49,13.0,0.53,39.18,0.54,78.0,0.47,38.18,0.46,70.0,0.49,198.54,0.5,13.0,0.02,0.02,2324.874295,1776244517000
1776248402.512,2.512,0.51,69.3,0.47,5.0,0.53,65.18,0.54,78.0,0.47,39.18,0.46,78.0,0.49,79.1,0.52,13.0,0.02,0.02,2324.874295,1776244517000
1776248403.682,3.682,0.51,42.17,0.47,5.0,0.53,60.18,0.54,140.66,0.47,60.18,0.46,78.0,0.49,51.91,0.53,5.0,0.02,0.02,2324.874295,1776244517000
1776248404.307,4.307,0.47,10.0,0.45,70.0,0.48,4.82,0.49,10.0,0.49,7.83,0.47,65.18,0.53,5.0,0.55,70.0,0.01,0.04,2324.874295,1776244517000
1776248405.374,5.374,0.45,70.0,0.44,133.0,0.46,15.0,0.47,10.0,0.52,4.82,0.51,10.0,0.53,5.0,0.55,70.0,0.01,0.01,2324.874295,1776244517000
1776248406.524,6.524,0.48,52.46,0.47,10.0,0.49,60.0,0.5,55.0,0.51,28.0,0.5,23.0,0.52,44.39,0.55,75.0,0.01,0.01,2324.874295,1776244517000
1776248407.066,7.066,0.48,80.46,0.47,25.0,0.49,62.16,0.5,60.0,0.51,60.0,0.5,55.0,0.52,52.46,0.53,10.0,0.01,0.01,2324.874295,1776244517000
1776248407.834,7.834,0.5,126.28,0.49,89.0,0.52,53.22,0.53,78.18,0.51,62.16,0.5,60.0,0.52,80.46,0.53,25.0,0.02,0.01,2324.874295,1776244517000
1776248408.358,8.358,0.52,10.0,0.51,36.0,0.53,74.41,0.54,130.0,0.48,49.81,0.47,78.18,0.49,15.0,0.5,109.28,0.01,0.01,2324.874295,1776244517000
1776248408.986,8.986,0.51,91.0,0.5,109.28,0.53,259.41,0.54,135.0,0.47,74.41,0.46,130.0,0.48,10.0,0.49,36.0,0.02,0.01,2324.874295,1776244517000
1776248409.395,9.395,0.5,122.28,0.49,75.0,0.53,264.41,0.54,135.0,0.47,259.41,0.46,135.0,0.48,5.0,0.49,91.0,0.03,0.01,2324.874295,1776244517000
1776248409.615,9.615,0.51,15.0,0.5,114.28,0.53,70.54,0.54,120.0,0.47,264.41,0.46,135.0,0.5,122.28,0.51,75.0,0.02,0.03,2324.874295,1776244517000
1776248409.925,9.925,0.52,24.08,0.51,81.0,0.53,206.04,0.54,130.0,0.47,70.54,0.46,120.0,0.49,15.0,0.5,114.28,0.01,0.02,2324.874295,1776244517000
1776248410.227,10.227,0.52,7.91,0.51,41.5,0.53,264.15,0.54,135.0,0.47,264.15,0.46,135.0,0.48,10.0,0.49,41.5,0.01,0.01,2324.874295,1776244517000
1776248410.5,10.5,0.51,25.75,0.5,71.28,0.52,240.0,0.53,68.65,0.48,225.0,0.47,68.65,0.49,31.5,0.5,71.28,0.01,0.01,2324.874295,1776244517000
1776248411.0,11.0,0.5,59.28,0.49,107.5,0.51,10.19,0.52,280.0,0.48,290.0,0.47,68.65,0.49,0.75,0.5,76.28,0.01,0.01,2324.874295,1776244517000
1776248411.437,11.437,0.5,64.28,0.49,107.5,0.51,264.51,0.52,105.0,0.49,10.19,0.48,280.0,0.5,59.28,0.51,107.5,0.01,0.01,2324.874295,1776244517000
1776248412.227,12.227,0.5,77.28,0.49,107.5,0.51,264.02,0.52,95.0,0.49,259.02,0.48,105.0,0.5,59.28,0.51,107.5,0.01,0.01,2324.874295,1776244517000
1776248412.918,12.918,0.5,62.28,0.49,27.0,0.51,245.5,0.52,80.5,0.49,264.02,0.48,95.0,0.5,77.28,0.51,107.5,0.01,0.01,2324.874295,1776244517000
1776248413.603,13.603,0.5,52.67,0.49,27.0,0.51,244.61,0.52,85.5,0.49,250.5,0.48,80.5,0.5,52.67,0.51,27.0,0.01,0.01,2324.874295,1776244517000
1776248414.79,14.79,0.5,27.67,0.49,5.0,0.51,249.61,0.52,80.5,0.49,244.61,0.48,85.5,0.5,52.67,0.51,27.0,0.01,0.01,2324.874295,1776244517000
1776248415.231,15.231,0.45,58.08,0.44,70.0,0.49,26.0,0.5,20.0,0.51,10.0,0.5,10.0,0.52,44.96,0.54,70.0,0.04,0.01,2324.874295,1776244517000
1776248415.683,15.683,0.45,54.16,0.44,70.0,0.46,15.0,0.47,15.0,0.51,26.0,0.5,20.0,0.55,58.08,0.56,70.0,0.01,0.04,2324.874295,1776244517000
1776248415.963,15.963,0.45,48.31,0.44,70.0,0.46,10.0,0.47,10.0,0.54,10.0,0.53,10.0,0.55,51.08,0.56,70.0,0.01,0.01,2324.874295,1776244517000
1776248416.355,16.355,0.43,80.5,0.42,97.5,0.46,10.0,0.47,25.5,0.54,10.0,0.53,10.0,0.55,48.31,0.56,70.0,0.03,0.01,2324.874295,1776244517000
1776248416.959,16.959,0.43,80.0,0.42,97.5,0.44,5.0,0.45,10.0,0.54,10.0,0.53,25.5,0.57,80.5,0.58,97.5,0.01,0.03,2324.874295,1776244517000
1776248417.953,17.953,0.43,88.52,0.42,90.5,0.45,10.0,0.46,15.0,0.56,5.0,0.55,10.0,0.57,80.0,0.58,97.5,0.02,0.01,2324.874295,1776244517000
1776248418.411,18.411,0.43,78.52,0.42,70.0,0.44,4.88,0.45,10.0,0.55,10.0,0.54,15.0,0.57,88.52,0.58,90.5,0.01,0.02,2324.874295,1776244517000
1776248419.245,19.245,0.43,88.52,0.42,85.0,0.44,7.72,0.45,15.0,0.53,132.62,0.52,20.5,0.57,78.52,0.58,70.0,0.01,0.04,2324.874295,1776244517000
1776248420.182,20.182,0.43,100.04,0.42,150.5,0.44,5.0,0.45,30.5,0.56,7.72,0.55,15.0,0.57,88.52,0.58,85.0,0.01,0.01,2324.874295,1776244517000
1776248424.252,24.252,0.44,35.0,0.43,141.28,0.45,57.77,0.46,65.5,0.56,5.0,0.55,10.0,0.57,98.28,0.58,150.5,0.01,0.01,2324.874295,1776244517000
1776248427.806,27.806,0.45,107.0,0.44,85.5,0.46,55.0,0.47,60.5,0.55,57.77,0.54,65.5,0.56,35.0,0.57,141.28,0.01,0.01,2324.874295,1776244517000
1776248428.279,28.279,0.45,107.0,0.44,85.5,0.46,55.0,0.47,60.5,0.54,55.0,0.53,60.5,0.55,107.0,0.56,85.5,0.01,0.01,2324.874295,1776244517000
1776248430.637,30.637,0.46,44.34,0.45,277.0,0.47,50.0,0.48,60.5,0.54,55.0,0.53,60.5,0.55,107.0,0.56,85.5,0.01,0.01,2324.874295,1776244517000
1776248431.058,31.058,0.46,288.34,0.45,99.0,0.47,45.74,0.48,60.5,0.53,55.0,0.52,60.5,0.54,42.34,0.55,294.0,0.01,0.01,2324.874295,1776244517000
1776248431.471,31.471,0.46,284.63,0.45,99.0,0.47,45.74,0.48,60.5,0.53,45.74,0.52,60.5,0.54,288.34,0.55,99.0,0.01,0.01,2324.874295,1776244517000
1776248432.206,32.206,0.46,279.63,0.45,105.0,0.47,39.36,0.48,60.5,0.53,45.74,0.52,60.5,0.54,284.63,0.55,99.0,0.01,0.01,2324.874295,1776244517000
1776248432.582,32.582,0.46,279.63,0.45,99.0,0.47,33.61,0.48,60.5,0.53,39.36,0.52,60.5,0.54,279.63,0.55,105.0,0.01,0.01,2324.874295,1776244517000
1776248433.651,33.651,0.46,285.37,0.45,99.0,0.47,33.61,0.48,60.5,0.53,33.61,0.52,60.5,0.54,279.63,0.55,99.0,0.01,0.01,2324.874295,1776244517000
1776248433.995,33.995,0.48,116.0,0.47,121.0,0.49,46.83,0.5,70.5,0.53,33.61,0.52,60.5,0.54,285.37,0.55,99.0,0.01,0.01,2324.874295,1776244517000
1776248434.807,34.807,0.48,234.97,0.47,123.5,0.49,46.83,0.5,55.0,0.51,62.33,0.5,65.5,0.52,240.6,0.53,126.0,0.01,0.01,2324.874295,1776244517000
1776248435.106,35.106,0.49,246.0,0.48,99.97,0.5,55.56,0.51,60.5,0.51,46.83,0.5,55.0,0.52,234.97,0.53,123.5,0.01,0.01,2324.874295,1776244517000
1776248440.77,40.77,0.51,246.0,0.5,111.0,0.52,68.8,0.53,53.65,0.5,55.56,0.49,60.5,0.51,246.0,0.52,99.97,0.01,0.01,2324.874295,1776244517000
1776248442.235,42.235,0.46,10.0,0.45,75.5,0.47,52.0,0.48,112.5,0.48,68.8,0.47,53.65,0.49,246.0,0.5,111.0,0.01,0.01,2324.874295,1776244517000
1776248442.583,42.583,0.46,4.48,0.45,75.5,0.47,102.0,0.48,102.5,0.53,52.0,0.52,112.5,0.54,10.0,0.55,75.5,0.01,0.01,2324.874295,1776244517000
1776248442.796,42.796,0.45,74.98,0.44,273.5,0.47,97.0,0.48,102.5,0.53,102.0,0.52,102.5,0.54,4.48,0.55,75.5,0.02,0.01,2324.874295,1776244517000
1776248443.314,43.314,0.45,62.66,0.44,266.5,0.46,97.0,0.47,70.5,0.53,97.0,0.52,102.5,0.55,74.98,0.56,273.5,0.01,0.02,2324.874295,1776244517000
1776248444.343,44.343,0.45,260.81,0.44,86.5,0.46,10.0,0.47,65.0,0.54,97.0,0.53,70.5,0.55,62.66,0.56,266.5,0.01,0.01,2324.874295,1776244517000
1776248451.58,51.58,0.45,300.99,0.44,104.5,0.46,10.0,0.47,55.0,0.54,10.0,0.53,65.0,0.55,260.81,0.56,86.5,0.01,0.01,2324.874295,1776244517000
1776248451.944,51.944,0.45,305.99,0.44,104.5,0.46,5.65,0.47,55.0,0.54,10.0,0.53,55.0,0.55,300.99,0.56,104.5,0.01,0.01,2324.874295,1776244517000
1776248452.783,52.783,0.45,373.99,0.44,105.5,0.49,50.0,0.5,50.0,0.54,5.65,0.53,55.0,0.55,305.99,0.56,104.5,0.04,0.01,2324.874295,1776244517000
1776248453.101,53.101,0.49,88.0,0.48,303.0,0.5,48.54,0.51,60.5,0.51,50.0,0.5,50.0,0.55,373.99,0.56,105.5,0.01,0.04,2324.874295,1776244517000
1776248453.641,53.641,0.49,81.0,0.48,310.0,0.5,51.14,0.51,60.5,0.5,48.54,0.49,60.5,0.51,88.0,0.52,303.0,0.01,0.01,2324.874295,1776244517000
1776248454.52,54.52,0.49,261.0,0.48,130.0,0.5,32.06,0.51,60.5,0.5,51.14,0.49,60.5,0.51,81.0,0.52,310.0,0.01,0.01,2324.874295,1776244517000
1776248454.735,54.735,0.5,29.3,0.49,301.0,0.51,65.5,0.52,58.8,0.49,60.5,0.48,58.8,0.51,261.0,0.52,130.0,0.01,0.02,2324.874295,1776244517000
1776248455.524,55.524,0.5,295.3,0.49,121.0,0.51,63.18,0.52,58.8,0.49,65.5,0.48,58.8,0.5,29.3,0.51,301.0,0.01,0.01,2324.874295,1776244517000
1776248455.868,55.868,0.51,33.85,0.5,285.3,0.52,68.8,0.53,53.65,0.48,58.8,0.47,53.65,0.5,295.3,0.51,121.0,0.01,0.02,2324.874295,1776244517000
1776248456.378,56.378,0.51,283.85,0.5,105.3,0.52,6.69,0.53,53.65,0.48,68.8,0.47,53.65,0.49,33.85,0.5,285.3,0.01,0.01,2324.874295,1776244517000
1776248456.668,56.668,0.52,61.0,0.51,38.85,0.53,19.93,0.54,20.5,0.48,6.69,0.47,53.65,0.49,283.85,0.5,105.3,0.01,0.01,2324.874295,1776244517000
1776248456.873,56.873,0.52,15.0,0.51,15.0,0.53,45.4,0.54,115.31,0.47,5.4,0.46,83.31,0.48,10.0,0.49,20.0,0.01,0.01,2324.874295,1776244517000
1776248457.447,57.447,0.53,10.0,0.52,20.0,0.54,56.45,0.55,29.33,0.47,45.4,0.46,115.31,0.48,15.0,0.49,15.0,0.01,0.01,2324.874295,1776244517000
1776248457.936,57.936,0.55,61.0,0.54,80.0,0.56,58.71,0.57,66.0,0.46,56.45,0.45,29.33,0.47,12.94,0.48,25.0,0.01,0.01,2324.874295,1776244517000
1776248458.201,58.201,0.55,76.0,0.54,80.0,0.56,48.71,0.57,50.0,0.44,58.71,0.43,66.0,0.45,61.0,0.46,80.0,0.01,0.01,2324.874295,1776244517000
