timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776406500.649,0.649,0.47,3.19,0.46,155.0,0.5,8.15,0.54,150.0,0.5,8.15,0.46,150.0,0.53,3.19,0.54,155.0,0.03,0.03,2324.293792,1776406499000
1776406501.284,1.284,0.47,3.19,0.46,75.0,0.49,29.41,0.5,5.0,0.4,10.0,0.39,6.0,0.53,3.19,0.54,10.0,0.02,0.13,2324.240407,1776406500000
1776406502.313,2.313,0.48,25.07,0.47,21.19,0.49,29.41,0.5,10.0,0.51,29.41,0.5,5.0,0.53,3.19,0.54,75.0,0.01,0.02,2324.240407,1776406500000
1776406502.804,2.804,0.48,11.0,0.47,21.19,0.49,20.04,0.5,10.0,0.51,29.41,0.5,10.0,0.52,25.07,0.53,21.19,0.01,0.01,2324.205335,1776406501000
1776406503.387,3.387,0.47,13.11,0.46,10.0,0.49,20.04,0.5,10.0,0.51,20.04,0.5,10.0,0.52,11.0,0.53,21.19,0.02,0.01,2324.225633,1776406502000
1776406503.662,3.662,0.45,8.88,0.43,5.0,0.48,5.0,0.49,20.04,0.51,20.04,0.5,10.0,0.53,13.11,0.54,10.0,0.03,0.02,2324.225633,1776406502000
1776406504.153,4.153,0.46,162.0,0.45,101.88,0.49,15.04,0.51,15.0,0.52,5.0,0.51,90.04,0.55,8.88,0.57,5.0,0.03,0.03,2324.205062,1776406503000
1776406504.62,4.62,0.48,33.65,0.47,23.0,0.49,15.04,0.51,5.0,0.51,10.04,0.5,10.0,0.52,5.0,0.54,162.0,0.01,0.01,2324.205062,1776406503000
1776406504.824,4.824,0.48,43.65,0.47,23.0,0.49,7.99,0.51,5.0,0.51,15.04,0.49,5.0,0.52,33.65,0.53,23.0,0.01,0.01,2324.205062,1776406503000
1776406505.421,5.421,0.48,59.99,0.47,23.0,0.49,2.99,0.55,13.0,0.51,7.99,0.49,5.0,0.52,43.65,0.53,23.0,0.01,0.01,2324.122079,1776406504000
1776406505.816,5.816,0.57,17.75,0.56,10.0,0.58,18.0,0.59,13.0,0.44,10.05,0.39,120.0,0.46,10.0,0.47,10.0,0.01,0.02,2324.122079,1776406504000
1776406506.78,6.78,0.55,28.33,0.54,15.0,0.56,5.0,0.57,31.63,0.42,18.0,0.41,13.0,0.43,8.09,0.44,10.0,0.01,0.01,2324.21123,1776406505000
1776406507.236,7.236,0.55,2.33,0.54,15.0,0.56,15.0,0.57,31.63,0.44,5.0,0.43,31.63,0.45,28.33,0.46,15.0,0.01,0.01,2324.36055,1776406506000
1776406508.439,8.439,0.53,17.87,0.52,29.05,0.54,5.0,0.55,20.0,0.44,15.0,0.43,31.63,0.45,2.33,0.46,15.0,0.01,0.01,2324.450806,1776406507000
1776406508.852,8.852,0.53,17.87,0.52,29.05,0.55,16.0,0.56,10.0,0.46,5.0,0.45,20.0,0.47,17.87,0.48,29.05,0.02,0.01,2324.450806,1776406507000
1776406509.992,9.992,0.56,79.0,0.55,27.0,0.57,6.63,0.6,5.0,0.45,16.0,0.44,10.0,0.47,17.87,0.48,29.05,0.01,0.02,2324.414506,1776406509000
1776406510.544,10.544,0.6,20.0,0.59,10.0,0.61,25.0,0.62,75.0,0.39,70.0,0.38,90.0,0.44,84.0,0.45,27.0,0.01,0.05,2324.414506,1776406509000
1776406510.943,10.943,0.6,80.0,0.59,15.0,0.61,23.36,0.62,75.0,0.39,25.0,0.38,75.0,0.4,20.0,0.41,10.0,0.01,0.01,2324.414506,1776406509000
1776406511.295,11.295,0.6,80.0,0.59,15.0,0.61,26.11,0.62,70.0,0.39,23.36,0.38,75.0,0.4,80.0,0.41,15.0,0.01,0.01,2324.399012,1776406510000
1776406512.076,12.076,0.6,40.0,0.59,10.0,0.61,20.92,0.62,80.0,0.39,26.11,0.38,70.0,0.4,80.0,0.41,15.0,0.01,0.01,2324.399012,1776406510000
1776406513.202,13.202,0.6,20.0,0.59,15.0,0.61,45.92,0.62,80.0,0.39,20.92,0.38,80.0,0.4,40.0,0.41,10.0,0.01,0.01,2324.62355,1776406511000
1776406514.92,14.92,0.6,20.05,0.59,15.0,0.61,33.92,0.62,85.0,0.39,45.92,0.38,80.0,0.4,20.0,0.41,15.0,0.01,0.01,2324.596372,1776406513000
1776406516.272,16.272,0.6,25.05,0.59,15.0,0.61,28.97,0.62,89.0,0.39,33.92,0.38,85.0,0.4,20.05,0.41,15.0,0.01,0.01,2324.596372,1776406514000
1776406516.925,16.925,0.6,50.04,0.59,51.05,0.63,11.18,0.64,15.0,0.39,2.88,0.38,89.0,0.4,30.05,0.41,15.0,0.03,0.01,2324.599726,1776406515000
1776406518.764,18.764,0.61,27.0,0.6,31.1,0.62,3.38,0.63,23.0,0.37,11.18,0.36,15.0,0.4,50.04,0.41,51.05,0.01,0.03,2324.674825,1776406517000
1776406519.623,19.623,0.62,31.99,0.61,10.0,0.63,8.0,0.65,17.14,0.38,3.38,0.37,23.0,0.39,10.0,0.4,31.1,0.01,0.01,2324.816118,1776406518000
1776406520.261,20.261,0.62,16.8,0.61,10.0,0.63,5.06,0.64,8.0,0.37,5.06,0.35,27.14,0.38,26.99,0.39,10.0,0.01,0.01,2324.816118,1776406518000
1776406520.473,20.473,0.62,10.0,0.61,10.0,0.65,20.69,0.66,96.0,0.37,5.06,0.36,8.0,0.38,13.5,0.39,10.0,0.03,0.01,2324.816118,1776406518000
1776406521.091,21.091,0.64,32.0,0.63,10.0,0.65,30.69,0.66,96.0,0.35,20.69,0.34,96.0,0.38,10.0,0.39,10.0,0.01,0.03,2324.765598,1776406520000
1776406521.822,21.822,0.64,55.0,0.63,15.0,0.67,13.99,0.68,21.0,0.35,30.69,0.34,96.0,0.36,32.0,0.37,10.0,0.03,0.01,2324.765598,1776406520000
1776406522.573,22.573,0.67,82.0,0.66,50.0,0.69,20.0,0.7,14.33,0.33,13.99,0.32,21.0,0.36,55.0,0.37,15.0,0.02,0.03,2324.765598,1776406520000
1776406522.943,22.943,0.7,4.68,0.69,10.0,0.71,40.0,0.72,102.0,0.29,40.0,0.28,97.0,0.3,5.52,0.31,10.0,0.01,0.01,2324.827086,1776406521000
1776406525.778,25.778,0.7,35.0,0.69,10.0,0.71,35.24,0.72,102.0,0.29,40.0,0.28,102.0,0.3,4.68,0.31,10.0,0.01,0.01,2325.087677,1776406524000
1776406526.141,26.141,0.7,15.0,0.69,10.0,0.74,7.34,0.75,10.0,0.29,35.24,0.28,102.0,0.3,35.0,0.31,10.0,0.04,0.01,2325.087677,1776406524000
1776406526.36,26.36,0.7,10.0,0.69,15.0,0.75,6.49,0.76,80.0,0.26,6.49,0.25,10.0,0.3,10.0,0.31,15.0,0.05,0.04,2325.087677,1776406524000
1776406526.679,26.679,0.74,10.0,0.73,10.0,0.75,0.33,0.76,102.0,0.26,6.34,0.25,10.0,0.29,10.0,0.3,15.0,0.01,0.03,2325.087677,1776406524000
1776406527.722,27.722,0.74,0.53,0.73,10.0,0.75,40.22,0.76,101.0,0.25,0.33,0.24,102.0,0.26,10.0,0.27,10.0,0.01,0.01,2325.102873,1776406526000
1776406528.236,28.236,0.74,6.15,0.73,10.0,0.75,36.22,0.76,101.0,0.25,40.22,0.24,101.0,0.26,0.53,0.27,10.0,0.01,0.01,2325.102873,1776406526000
1776406528.64,28.64,0.73,10.0,0.72,15.0,0.75,46.22,0.76,101.0,0.25,36.22,0.24,101.0,0.26,6.15,0.27,10.0,0.02,0.01,2325.19537,1776406527000
1776406529.057,29.057,0.73,10.0,0.72,10.0,0.74,13.64,0.75,36.22,0.25,46.22,0.24,101.0,0.27,10.0,0.28,15.0,0.01,0.02,2325.290062,1776406528000
1776406530.462,30.462,0.73,5.0,0.72,10.0,0.74,36.97,0.75,41.22,0.26,13.64,0.25,36.22,0.27,5.0,0.28,10.0,0.01,0.01,2325.300845,1776406529000
1776406532.862,32.862,0.73,61.0,0.72,15.0,0.74,25.3,0.75,24.22,0.26,36.97,0.25,41.22,0.27,5.0,0.28,10.0,0.01,0.01,2325.251185,1776406531000
1776406534.876,34.876,0.74,66.0,0.73,25.0,0.75,5.32,0.76,94.0,0.26,25.3,0.25,24.22,0.27,61.0,0.28,15.0,0.01,0.01,2325.258215,1776406533000
1776406535.773,35.773,0.75,88.0,0.74,20.0,0.76,86.0,0.77,95.0,0.25,5.32,0.24,94.0,0.26,66.0,0.27,25.0,0.01,0.01,2325.28273,1776406534000
1776406536.918,36.918,0.77,117.0,0.76,27.0,0.78,9.74,0.79,33.0,0.24,86.0,0.23,95.0,0.25,88.0,0.26,20.0,0.01,0.01,2325.257001,1776406535000
1776406538.232,38.232,0.78,130.0,0.77,55.0,0.79,12.66,0.8,33.5,0.22,9.74,0.21,33.0,0.23,117.0,0.24,27.0,0.01,0.01,2325.388698,1776406536000
1776406540.143,40.143,0.78,120.45,0.77,55.0,0.79,7.59,0.8,33.5,0.21,12.66,0.2,33.5,0.22,125.45,0.23,55.0,0.01,0.01,2325.54065,1776406539000
