timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776404101.144,1.144,0.5,9.5,0.45,8.88,0.6,5.0,0.61,6.0,0.45,5.0,0.44,5.0,0.48,196.32,0.49,5.0,0.1,0.03,2323.4056,1776404099000
1776404101.817,1.817,0.45,8.88,0.43,9.0,0.47,92.0,0.48,5.0,0.4,5.0,0.39,6.0,0.55,8.88,0.6,10.0,0.02,0.15,2323.40551,1776404100000
1776404103.437,3.437,0.45,8.88,0.44,8.0,0.46,5.0,0.47,85.0,0.53,92.0,0.52,5.0,0.55,8.88,0.57,9.0,0.01,0.02,2323.28,1776404102000
1776404104.692,4.692,0.45,13.88,0.44,13.0,0.47,84.14,0.48,15.0,0.54,5.0,0.53,85.0,0.55,8.88,0.56,8.0,0.02,0.01,2323.110117,1776404103000
1776404105.891,5.891,0.45,8.88,0.44,13.0,0.46,10.0,0.47,84.14,0.53,84.14,0.52,15.0,0.55,13.88,0.56,13.0,0.01,0.02,2323.096235,1776404104000
1776404106.37,6.37,0.44,15.96,0.43,14.0,0.46,15.0,0.47,84.14,0.54,15.0,0.53,84.14,0.55,0.11,0.56,13.0,0.02,0.01,2323.096235,1776404104000
1776404107.728,7.728,0.43,9.0,0.42,13.0,0.44,11.14,0.45,15.0,0.54,15.0,0.53,84.14,0.56,15.96,0.57,14.0,0.01,0.02,2323.09616,1776404106000
1776404108.107,8.107,0.43,9.0,0.42,18.0,0.44,9.89,0.45,15.0,0.56,11.14,0.55,15.0,0.57,9.0,0.58,13.0,0.01,0.01,2323.09616,1776404106000
1776404109.959,9.959,0.43,12.24,0.42,23.0,0.44,14.89,0.45,15.0,0.56,9.89,0.55,15.0,0.57,9.0,0.58,18.0,0.01,0.01,2323.120404,1776404108000
1776404112.22,12.22,0.48,49.0,0.47,28.0,0.49,77.91,0.5,155.0,0.56,14.89,0.55,15.0,0.57,12.24,0.58,23.0,0.01,0.01,2323.056022,1776404111000
1776404112.426,12.426,0.48,26.07,0.47,28.0,0.49,82.91,0.5,155.0,0.51,77.91,0.5,155.0,0.52,49.0,0.53,28.0,0.01,0.01,2323.056022,1776404111000
1776404117.743,17.743,0.48,0.04,0.47,23.0,0.49,87.91,0.5,162.0,0.51,82.91,0.5,155.0,0.52,26.07,0.53,28.0,0.01,0.01,2323.240355,1776404116000
1776404118.156,18.156,0.46,41.88,0.45,13.0,0.49,122.11,0.5,165.0,0.51,87.91,0.5,162.0,0.52,0.04,0.53,23.0,0.03,0.01,2323.240355,1776404116000
