timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776246601.478,1.478,0.51,10.0,0.49,21.11,0.54,79.0,0.55,83.0,0.46,84.0,0.45,83.0,0.49,2.45,0.51,21.11,0.03,0.03,2324.874295,1776244517000
1776246601.815,1.815,0.51,13.45,0.5,5.0,0.53,5.0,0.54,84.0,0.46,84.0,0.45,83.0,0.49,2.45,0.51,21.11,0.02,0.03,2324.874295,1776244517000
1776246603.269,3.269,0.52,7.0,0.51,13.45,0.53,14.33,0.54,14.0,0.47,5.0,0.46,84.0,0.49,13.45,0.5,5.0,0.01,0.02,2324.874295,1776244517000
1776246603.668,3.668,0.52,11.75,0.51,13.45,0.53,9.33,0.54,24.0,0.47,14.33,0.46,14.0,0.48,7.0,0.49,13.45,0.01,0.01,2324.874295,1776244517000
1776246604.056,4.056,0.52,16.75,0.51,26.45,0.53,16.33,0.54,29.0,0.47,9.33,0.46,24.0,0.48,11.75,0.49,13.45,0.01,0.01,2324.874295,1776244517000
1776246604.4,4.4,0.52,54.84,0.51,26.45,0.53,11.26,0.54,29.0,0.47,16.33,0.46,29.0,0.48,16.75,0.49,26.45,0.01,0.01,2324.874295,1776244517000
1776246605.613,5.613,0.56,20.6,0.55,28.0,0.57,1.38,0.58,5.0,0.47,6.26,0.46,29.0,0.48,54.84,0.49,36.45,0.01,0.01,2324.874295,1776244517000
1776246605.933,5.933,0.6,10.0,0.59,20.0,0.61,70.0,0.62,75.0,0.4,6.57,0.39,88.0,0.41,18.47,0.42,15.0,0.01,0.01,2324.874295,1776244517000
1776246606.556,6.556,0.61,5.0,0.6,20.75,0.62,5.0,0.63,5.0,0.39,70.0,0.38,75.0,0.4,10.0,0.41,20.0,0.01,0.01,2324.874295,1776244517000
1776246606.962,6.962,0.62,9.87,0.61,10.0,0.63,10.0,0.64,107.89,0.37,5.0,0.36,107.89,0.39,10.0,0.4,20.75,0.01,0.02,2324.874295,1776244517000
1776246608.645,8.645,0.63,16.0,0.62,19.87,0.64,102.89,0.65,24.0,0.37,10.0,0.36,107.89,0.38,9.87,0.39,10.0,0.01,0.01,2324.874295,1776244517000
1776246609.145,9.145,0.63,16.0,0.62,19.87,0.64,101.32,0.65,24.0,0.36,102.89,0.35,24.0,0.37,16.0,0.38,19.87,0.01,0.01,2324.874295,1776244517000
1776246609.641,9.641,0.62,19.87,0.61,15.0,0.64,101.32,0.65,24.0,0.36,96.32,0.35,24.0,0.37,21.6,0.38,19.87,0.02,0.01,2324.874295,1776244517000
1776246609.951,9.951,0.63,1.45,0.62,25.47,0.64,101.32,0.65,24.0,0.36,101.32,0.35,24.0,0.38,19.87,0.39,15.0,0.01,0.02,2324.874295,1776244517000
1776246610.372,10.372,0.62,18.65,0.61,23.0,0.64,101.32,0.65,24.0,0.36,101.32,0.35,24.0,0.37,1.45,0.38,25.47,0.02,0.01,2324.874295,1776244517000
1776246610.656,10.656,0.63,10.0,0.62,29.25,0.64,86.32,0.65,24.0,0.36,91.32,0.35,24.0,0.38,24.25,0.39,23.0,0.01,0.02,2324.874295,1776244517000
1776246611.372,11.372,0.63,5.0,0.62,23.65,0.64,91.32,0.65,34.0,0.36,86.32,0.35,24.0,0.37,10.0,0.38,29.25,0.01,0.01,2324.874295,1776244517000
1776246611.664,11.664,0.62,13.65,0.61,15.0,0.64,101.32,0.65,88.6,0.36,91.32,0.35,34.0,0.37,5.0,0.38,23.65,0.02,0.01,2324.874295,1776244517000
1776246611.948,11.948,0.61,15.0,0.6,28.0,0.63,22.4,0.64,101.32,0.37,28.0,0.36,101.32,0.39,15.0,0.4,23.0,0.02,0.02,2324.874295,1776244517000
1776246612.204,12.204,0.61,15.0,0.6,28.0,0.63,16.52,0.64,96.32,0.37,22.4,0.36,101.32,0.39,15.0,0.4,28.0,0.02,0.02,2324.874295,1776244517000
