timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776338100.904,0.904,0.52,251.25,0.51,11.91,0.55,70.0,0.56,70.0,0.46,51.78,0.4,38.0,0.48,192.3,0.49,11.91,0.03,0.02,2331.333475,1776338099000
1776338101.256,1.256,0.52,251.25,0.51,11.91,0.55,70.0,0.56,70.0,0.45,70.0,0.44,70.0,0.48,251.25,0.49,11.91,0.03,0.03,2331.30809,1776338100000
1776338101.923,1.923,0.54,13.0,0.53,12.0,0.56,3.0,0.57,5.0,0.45,70.0,0.44,70.0,0.48,251.25,0.49,11.91,0.02,0.03,2331.30809,1776338100000
1776338102.218,2.218,0.54,11.91,0.53,12.0,0.56,3.0,0.57,5.0,0.44,3.0,0.43,5.0,0.46,13.0,0.47,12.0,0.02,0.02,2331.30809,1776338100000
1776338103.325,3.325,0.54,11.91,0.53,12.0,0.56,3.0,0.57,5.0,0.44,3.0,0.43,5.0,0.46,11.91,0.47,12.0,0.02,0.02,2331.42795,1776338102000
1776338103.731,3.731,0.54,21.91,0.53,29.0,0.56,27.0,0.57,15.0,0.44,3.0,0.43,5.0,0.46,11.91,0.47,12.0,0.02,0.02,2331.42795,1776338102000
1776338104.123,4.123,0.54,4.51,0.53,29.0,0.55,3.72,0.56,27.0,0.45,3.72,0.44,27.0,0.46,21.91,0.47,29.0,0.01,0.01,2331.432906,1776338103000
1776338104.401,4.401,0.53,12.21,0.52,175.0,0.54,10.0,0.55,8.72,0.45,3.72,0.44,27.0,0.46,4.51,0.47,29.0,0.01,0.01,2331.432906,1776338103000
1776338104.633,4.633,0.53,12.21,0.52,175.0,0.54,9.56,0.55,13.72,0.46,10.0,0.45,8.72,0.47,12.21,0.48,175.0,0.01,0.01,2331.432906,1776338103000
1776338105.002,5.002,0.53,12.21,0.52,175.0,0.54,9.56,0.55,13.72,0.46,9.56,0.45,13.72,0.47,12.21,0.48,175.0,0.01,0.01,2331.4857,1776338104000
1776338105.811,5.811,0.52,5.0,0.51,18.86,0.53,25.44,0.54,178.62,0.46,5.85,0.45,13.72,0.47,12.21,0.48,105.0,0.01,0.01,2331.4857,1776338104000
1776338106.131,6.131,0.52,5.0,0.51,23.86,0.53,35.46,0.54,173.62,0.47,20.44,0.46,178.62,0.48,5.0,0.49,18.86,0.01,0.01,2331.542791,1776338105000
1776338106.508,6.508,0.52,39.54,0.51,23.86,0.53,41.46,0.54,173.62,0.47,35.46,0.46,173.62,0.48,5.0,0.49,23.86,0.01,0.01,2331.542791,1776338105000
1776338107.026,7.026,0.52,39.54,0.51,23.86,0.53,41.46,0.54,173.62,0.47,41.46,0.46,173.62,0.48,39.54,0.49,23.86,0.01,0.01,2331.471695,1776338106000
1776338107.73,7.73,0.52,39.54,0.51,11.86,0.53,39.57,0.54,165.45,0.47,41.46,0.46,173.62,0.48,39.54,0.49,23.86,0.01,0.01,2331.471695,1776338106000
1776338108.105,8.105,0.52,39.54,0.51,11.86,0.53,39.57,0.54,165.45,0.47,39.57,0.46,165.45,0.48,39.54,0.49,11.86,0.01,0.01,2331.326976,1776338107000
1776338108.474,8.474,0.52,44.54,0.51,11.86,0.53,34.57,0.54,165.45,0.47,39.57,0.46,165.45,0.48,39.54,0.49,11.86,0.01,0.01,2331.326976,1776338107000
1776338109.099,9.099,0.52,44.54,0.51,11.86,0.53,34.57,0.54,165.45,0.47,34.57,0.46,165.45,0.48,44.54,0.49,11.86,0.01,0.01,2331.31884,1776338108000
1776338109.484,9.484,0.5,75.78,0.49,13.0,0.52,15.0,0.53,100.57,0.47,34.57,0.46,165.45,0.48,44.54,0.49,11.86,0.02,0.01,2331.31884,1776338108000
1776338110.112,10.112,0.5,68.78,0.49,25.0,0.51,18.03,0.52,15.0,0.49,18.03,0.48,15.0,0.5,68.78,0.51,25.0,0.01,0.01,2331.366857,1776338109000
1776338110.67,10.67,0.5,79.28,0.49,25.0,0.51,28.53,0.52,15.0,0.49,18.03,0.48,15.0,0.5,68.78,0.51,25.0,0.01,0.01,2331.366857,1776338109000
1776338110.937,10.937,0.5,132.28,0.49,30.0,0.53,88.74,0.54,176.45,0.49,28.53,0.48,15.0,0.5,79.28,0.51,25.0,0.03,0.01,2331.366857,1776338109000
1776338111.519,11.519,0.51,12.5,0.5,142.28,0.52,10.0,0.53,99.24,0.47,88.74,0.46,176.45,0.5,132.28,0.51,30.0,0.01,0.03,2331.366857,1776338109000
1776338113.063,13.063,0.51,17.5,0.5,147.28,0.52,16.23,0.53,88.74,0.48,10.0,0.47,99.24,0.49,12.5,0.5,142.28,0.01,0.01,2331.366857,1776338109000
1776338114.95,14.95,0.51,158.5,0.5,244.28,0.52,1.0,0.53,17.44,0.48,16.23,0.47,88.74,0.49,17.5,0.5,147.28,0.01,0.01,2331.3849,1776338113000
1776338115.646,15.646,0.53,144.37,0.52,43.5,0.54,20.6,0.55,30.5,0.46,8.6,0.45,30.5,0.49,163.5,0.5,244.28,0.01,0.03,2331.39505,1776338114000
1776338117.388,17.388,0.53,78.24,0.52,38.5,0.54,20.6,0.55,88.5,0.46,20.6,0.45,30.5,0.47,144.37,0.48,43.5,0.01,0.01,2331.396865,1776338116000
1776338119.315,19.315,0.53,90.24,0.52,96.5,0.54,6.74,0.55,75.0,0.46,20.6,0.45,88.5,0.47,78.24,0.48,38.5,0.01,0.01,2331.535495,1776338118000
1776338119.743,19.743,0.53,160.44,0.52,43.5,0.55,15.17,0.57,15.0,0.46,6.74,0.45,75.0,0.47,90.24,0.48,96.5,0.02,0.01,2331.535495,1776338118000
1776338120.381,20.381,0.57,94.67,0.56,48.5,0.58,19.13,0.59,92.5,0.43,10.0,0.42,107.5,0.48,36.5,0.49,37.5,0.01,0.05,2331.551331,1776338119000
1776338122.627,22.627,0.6,20.0,0.59,119.06,0.61,9.5,0.62,92.0,0.42,19.13,0.41,92.5,0.43,94.67,0.44,48.5,0.01,0.01,2331.573947,1776338121000
1776338123.38,23.38,0.6,15.0,0.59,119.06,0.63,20.5,0.64,177.5,0.39,9.5,0.38,92.0,0.4,20.0,0.41,119.06,0.03,0.01,2331.573947,1776338122000
1776338124.915,24.915,0.62,87.5,0.61,61.5,0.63,7.0,0.64,138.5,0.37,20.5,0.36,177.5,0.4,15.0,0.41,119.06,0.01,0.03,2331.605276,1776338123000
1776338126.764,26.764,0.66,81.2,0.65,20.5,0.67,95.84,0.68,121.5,0.36,130.75,0.35,155.5,0.37,10.0,0.38,106.7,0.01,0.01,2331.69615,1776338124000
1776338127.39,27.39,0.66,109.98,0.65,20.5,0.67,89.34,0.68,51.5,0.33,90.84,0.32,51.5,0.34,67.0,0.35,20.5,0.01,0.01,2331.830067,1776338126000
1776338128.319,28.319,0.66,100.56,0.65,25.5,0.67,87.32,0.68,43.5,0.33,87.32,0.32,51.5,0.34,104.98,0.35,20.5,0.01,0.01,2331.830067,1776338126000
1776338129.324,29.324,0.66,73.08,0.65,60.05,0.67,24.97,0.68,33.5,0.33,87.32,0.32,43.5,0.34,100.56,0.35,25.5,0.01,0.01,2331.876545,1776338128000
1776338129.809,29.809,0.66,57.58,0.65,55.05,0.67,18.97,0.68,93.5,0.33,24.97,0.32,33.5,0.34,73.08,0.35,60.05,0.01,0.01,2331.876545,1776338128000
1776338130.631,30.631,0.66,127.08,0.65,88.5,0.68,4.62,0.69,59.5,0.33,6.97,0.32,93.5,0.34,62.58,0.35,55.05,0.02,0.01,2331.880817,1776338129000
1776338132.219,32.219,0.67,104.0,0.66,75.08,0.69,62.12,0.7,107.0,0.32,4.62,0.31,59.5,0.34,127.08,0.35,88.5,0.02,0.02,2332.0682,1776338131000
1776338132.516,32.516,0.68,121.0,0.67,50.0,0.69,60.52,0.7,95.0,0.31,62.12,0.3,107.0,0.33,104.0,0.34,75.08,0.01,0.02,2332.0682,1776338131000
1776338135.494,35.494,0.69,81.0,0.68,76.0,0.7,194.35,0.71,166.0,0.31,60.52,0.3,95.0,0.32,121.0,0.33,50.0,0.01,0.01,2332.002536,1776338134000
1776338136.643,36.643,0.69,75.0,0.68,76.0,0.7,192.92,0.71,166.0,0.3,194.35,0.29,166.0,0.31,81.0,0.32,76.0,0.01,0.01,2332.070306,1776338135000
1776338137.73,37.73,0.69,70.32,0.68,81.0,0.7,192.92,0.71,166.0,0.3,192.92,0.29,166.0,0.31,75.0,0.32,76.0,0.01,0.01,2332.0885,1776338136000
1776338138.349,38.349,0.69,69.28,0.68,81.0,0.7,192.92,0.71,166.0,0.3,192.92,0.29,166.0,0.31,70.32,0.32,81.0,0.01,0.01,2332.0885,1776338137000
1776338139.283,39.283,0.7,56.5,0.69,65.78,0.72,3.1,0.73,5.0,0.3,192.92,0.29,166.0,0.31,69.28,0.32,81.0,0.02,0.01,2332.0885,1776338137000
1776338140.765,40.765,0.72,86.68,0.71,30.5,0.73,113.26,0.74,40.5,0.27,1.26,0.26,22.5,0.3,41.5,0.31,45.78,0.01,0.03,2332.007155,1776338138000
1776338141.215,41.215,0.72,12.85,0.67,10.0,0.73,182.76,0.74,125.5,0.27,118.26,0.26,40.5,0.28,68.82,0.29,30.5,0.01,0.01,2332.027853,1776338139000
1776338141.86,41.86,0.67,3.96,0.66,33.0,0.68,87.5,0.69,87.5,0.32,21.5,0.31,58.5,0.33,7.0,0.34,21.0,0.01,0.01,2332.162574,1776338140000
1776338145.387,45.387,0.67,55.96,0.66,43.5,0.68,85.35,0.69,59.5,0.32,87.5,0.31,87.5,0.33,3.96,0.34,33.0,0.01,0.01,2332.0316,1776338143000
1776338147.023,47.023,0.68,5.15,0.67,96.46,0.69,107.0,0.7,49.5,0.32,85.35,0.31,59.5,0.33,55.96,0.34,43.5,0.01,0.01,2332.003745,1776338145000
1776338150.163,50.163,0.69,54.0,0.68,42.0,0.7,78.5,0.71,139.5,0.31,101.0,0.3,49.5,0.32,5.15,0.33,96.46,0.01,0.01,2332.129966,1776338149000
1776338150.505,50.505,0.69,4.0,0.68,27.0,0.7,193.5,0.71,111.5,0.3,73.5,0.29,139.5,0.31,50.42,0.32,42.0,0.01,0.01,2332.129966,1776338149000
1776338151.331,51.331,0.69,30.5,0.68,133.57,0.72,59.0,0.73,27.5,0.3,188.5,0.29,111.5,0.32,25.87,0.33,8.96,0.03,0.02,2332.129966,1776338149000
1776338152.291,52.291,0.7,49.0,0.68,5.01,0.71,165.5,0.72,100.5,0.28,33.1,0.27,44.5,0.29,71.0,0.3,43.5,0.01,0.01,2332.114454,1776338151000
1776338152.51,52.51,0.68,5.01,0.65,5.0,0.69,123.5,0.7,40.5,0.29,165.5,0.28,100.5,0.3,49.0,0.32,5.01,0.01,0.01,2332.114454,1776338151000
1776338152.715,52.715,0.65,10.0,0.64,31.5,0.66,15.5,0.67,15.0,0.31,122.5,0.3,52.5,0.35,15.0,0.36,21.0,0.01,0.04,2332.114454,1776338151000
1776338152.952,52.952,0.65,1.42,0.64,33.0,0.66,18.5,0.67,35.5,0.34,33.0,0.33,35.5,0.35,1.42,0.36,31.5,0.01,0.01,2332.114454,1776338151000
1776338154.175,54.175,0.64,45.0,0.63,43.5,0.65,88.5,0.66,52.5,0.34,3.5,0.33,35.5,0.35,1.42,0.36,33.0,0.01,0.01,2332.112889,1776338152000
1776338154.578,54.578,0.64,56.0,0.63,37.5,0.65,78.5,0.66,57.5,0.35,88.5,0.34,52.5,0.36,45.0,0.37,43.5,0.01,0.01,2332.04711,1776338153000
1776338156.597,56.597,0.63,7.0,0.62,15.5,0.64,50.5,0.65,118.5,0.35,78.5,0.34,57.5,0.36,56.0,0.37,37.5,0.01,0.01,2331.92627,1776338155000
1776338157.001,57.001,0.63,7.0,0.61,10.0,0.64,165.42,0.65,65.5,0.36,50.5,0.35,118.5,0.37,7.0,0.38,15.5,0.01,0.01,2331.92627,1776338155000
1776338157.321,57.321,0.59,1.96,0.58,17.0,0.6,68.5,0.61,30.5,0.36,165.42,0.35,67.5,0.4,5.0,0.41,11.0,0.01,0.04,2331.92627,1776338155000
1776338157.617,57.617,0.58,18.0,0.57,25.5,0.59,68.46,0.6,60.5,0.41,38.46,0.4,60.5,0.42,18.0,0.43,25.5,0.01,0.01,2331.923795,1776338156000
1776338159.213,59.213,0.58,8.96,0.57,5.0,0.59,139.46,0.6,140.5,0.41,68.46,0.4,60.5,0.42,18.0,0.43,25.5,0.01,0.01,2331.92172,1776338157000
1776338159.498,59.498,0.53,0.93,0.52,15.0,0.54,163.11,0.55,162.0,0.46,68.61,0.44,9.33,0.47,5.0,0.48,15.0,0.01,0.01,2331.78355,1776338158000
1776338159.699,59.699,0.52,10.91,0.51,20.5,0.54,152.11,0.55,162.0,0.46,163.11,0.45,162.0,0.47,0.93,0.48,15.0,0.02,0.01,2331.78355,1776338158000
1776338160.146,60.146,0.5,53.78,0.49,10.0,0.53,87.03,0.54,136.11,0.47,4.83,0.46,152.11,0.48,10.91,0.49,20.5,0.03,0.01,2331.78318,1776338159000
1776338160.494,60.494,0.5,6.96,0.49,5.0,0.51,67.91,0.52,20.5,0.49,10.0,0.48,10.0,0.5,11.96,0.51,20.0,0.01,0.01,2331.78318,1776338159000
1776338161.091,61.091,0.46,25.5,0.45,229.0,0.47,1.0,0.48,17.0,0.49,125.91,0.48,20.5,0.54,2.96,0.55,166.0,0.01,0.05,2331.78318,1776338159000
1776338161.946,61.946,0.5,35.5,0.49,20.5,0.51,8.0,0.52,12.0,0.52,7.97,0.51,5.0,0.54,20.5,0.55,229.0,0.01,0.02,2331.614971,1776338160000
1776338162.439,62.439,0.5,98.5,0.49,166.5,0.51,5.0,0.52,12.0,0.49,8.0,0.48,12.0,0.5,35.5,0.51,20.5,0.01,0.01,2331.425705,1776338161000
1776338168.883,68.883,0.53,88.5,0.52,30.5,0.54,63.06,0.55,85.5,0.47,5.5,0.46,96.11,0.48,30.0,0.49,35.5,0.01,0.01,2331.44848,1776338167000
1776338177.081,77.081,0.53,58.5,0.52,35.5,0.54,121.06,0.55,27.5,0.46,63.06,0.45,85.5,0.47,88.5,0.48,30.5,0.01,0.01,2331.50945,1776338175000
1776338180.472,80.472,0.53,46.62,0.52,35.5,0.54,63.06,0.55,85.5,0.46,121.06,0.45,27.5,0.47,58.5,0.48,35.5,0.01,0.01,2331.4897,1776338179000
1776338181.411,81.411,0.53,77.62,0.52,93.5,0.54,58.06,0.55,17.0,0.46,63.06,0.45,85.5,0.47,46.62,0.48,35.5,0.01,0.01,2331.457312,1776338180000
1776338181.639,81.639,0.53,135.62,0.52,111.5,0.54,8.06,0.55,12.0,0.46,58.06,0.45,17.0,0.47,77.62,0.48,93.5,0.01,0.01,2331.457312,1776338180000
1776338181.911,81.911,0.59,60.0,0.57,30.5,0.6,22.5,0.61,63.0,0.42,5.0,0.41,5.0,0.43,7.01,0.46,25.5,0.01,0.01,2331.457312,1776338180000
1776338182.629,82.629,0.59,111.56,0.58,92.0,0.6,22.5,0.61,80.0,0.4,22.5,0.39,63.0,0.41,60.0,0.43,30.5,0.01,0.01,2331.48869,1776338181000
1776338183.733,83.733,0.59,16.56,0.58,92.0,0.6,32.5,0.61,90.0,0.4,22.5,0.39,80.0,0.41,111.56,0.42,92.0,0.01,0.01,2331.45872,1776338182000
1776338184.216,84.216,0.59,4.36,0.58,92.0,0.6,51.6,0.61,99.89,0.4,32.5,0.39,90.0,0.41,16.56,0.42,92.0,0.01,0.01,2331.534,1776338183000
1776338186.653,86.653,0.58,44.0,0.57,37.5,0.6,1.99,0.61,107.5,0.4,51.6,0.39,99.89,0.41,4.36,0.42,92.0,0.02,0.01,2331.53722,1776338184000
1776338190.025,90.025,0.46,15.5,0.45,69.0,0.49,65.0,0.5,29.96,0.4,1.99,0.39,107.5,0.42,44.0,0.43,37.5,0.03,0.02,2331.56208,1776338189000
1776338190.246,90.246,0.46,8.4,0.45,68.0,0.47,15.0,0.48,130.5,0.53,15.0,0.52,130.5,0.54,12.9,0.55,68.0,0.01,0.01,2331.56208,1776338189000
1776338190.827,90.827,0.45,25.33,0.44,22.5,0.47,20.0,0.48,270.5,0.53,15.0,0.52,130.5,0.54,8.4,0.55,68.0,0.02,0.01,2331.56208,1776338189000
1776338191.239,91.239,0.45,23.83,0.44,47.5,0.46,10.0,0.47,73.0,0.53,20.0,0.52,270.5,0.55,25.33,0.56,22.5,0.01,0.02,2331.559531,1776338190000
1776338191.558,91.558,0.45,28.83,0.44,47.5,0.46,3.61,0.47,73.0,0.54,3.61,0.53,73.0,0.55,23.83,0.56,47.5,0.01,0.01,2331.559531,1776338190000
1776338192.278,92.278,0.45,28.83,0.44,47.5,0.46,10.0,0.47,15.0,0.54,3.61,0.53,73.0,0.55,28.83,0.56,47.5,0.01,0.01,2331.370334,1776338191000
1776338192.604,92.604,0.45,43.83,0.44,115.5,0.47,15.0,0.48,137.0,0.54,10.0,0.53,15.0,0.55,28.83,0.56,47.5,0.02,0.01,2331.370334,1776338191000
1776338196.011,96.011,0.46,15.0,0.45,18.33,0.47,35.5,0.48,108.5,0.53,15.0,0.52,137.0,0.55,43.83,0.56,115.5,0.01,0.02,2331.178585,1776338194000
1776338201.77,101.77,0.46,5.0,0.45,3.33,0.47,91.37,0.48,50.5,0.53,35.5,0.52,108.5,0.54,15.0,0.55,18.33,0.01,0.01,2331.133578,1776338200000
1776338206.394,106.394,0.45,3.33,0.44,13.5,0.47,258.47,0.48,58.5,0.53,91.37,0.52,50.5,0.54,5.0,0.55,3.33,0.02,0.01,2331.148387,1776338205000
1776338206.738,106.738,0.31,12.7,0.3,10.0,0.33,0.13,0.34,25.5,0.67,10.0,0.66,10.0,0.68,5.9,0.69,12.7,0.02,0.01,2331.148387,1776338205000
1776338206.988,106.988,0.31,12.7,0.3,15.0,0.32,14.4,0.33,10.0,0.66,20.63,0.65,165.5,0.69,12.7,0.7,10.0,0.01,0.03,2331.148387,1776338205000
1776338207.366,107.366,0.31,2.26,0.3,22.29,0.32,29.4,0.33,22.0,0.68,14.4,0.67,10.0,0.69,12.7,0.7,15.0,0.01,0.01,2331.182156,1776338206000
1776338208.137,108.137,0.31,7.26,0.3,27.79,0.32,4.34,0.33,80.0,0.68,26.27,0.67,80.0,0.69,2.26,0.7,22.29,0.01,0.01,2331.080072,1776338207000
1776338213.236,113.236,0.31,12.92,0.3,7.29,0.32,19.84,0.33,85.0,0.68,14.84,0.67,80.0,0.69,4.37,0.7,17.29,0.01,0.01,2330.61181,1776338212000
