timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776401100.858,0.858,0.48,5.0,0.42,70.0,0.52,64.33,0.53,70.0,0.46,150.0,0.45,8.88,0.52,5.0,0.54,150.0,0.04,0.06,2332.736144,1776401099000
1776401102.045,2.045,0.47,5.0,0.46,17.0,0.49,5.0,0.5,15.0,0.48,64.33,0.47,70.0,0.52,5.0,0.58,70.0,0.02,0.04,2332.764787,1776401100000
1776401102.947,2.947,0.48,94.0,0.47,23.0,0.5,5.0,0.52,9.0,0.51,5.0,0.5,15.0,0.53,5.0,0.54,17.0,0.02,0.02,2332.772533,1776401101000
1776401103.45,3.45,0.49,35.0,0.48,94.0,0.55,8.88,0.56,13.0,0.5,5.0,0.48,9.0,0.52,94.0,0.53,23.0,0.06,0.02,2332.756925,1776401102000
1776401103.936,3.936,0.53,14.81,0.52,17.0,0.55,18.88,0.56,78.0,0.45,8.88,0.44,13.0,0.51,35.0,0.52,94.0,0.02,0.06,2332.756925,1776401102000
1776401104.198,4.198,0.53,13.8,0.52,10.0,0.55,18.88,0.56,78.0,0.45,18.88,0.44,78.0,0.47,14.81,0.48,17.0,0.02,0.02,2332.718652,1776401103000
1776401104.677,4.677,0.53,8.16,0.52,19.0,0.54,10.0,0.55,18.88,0.45,18.88,0.44,78.0,0.47,13.8,0.48,10.0,0.01,0.02,2332.718652,1776401103000
1776401105.835,5.835,0.53,5.0,0.52,19.0,0.54,1.08,0.55,23.88,0.46,10.0,0.45,18.88,0.47,8.16,0.48,19.0,0.01,0.01,2332.718652,1776401103000
1776401106.431,6.431,0.54,78.0,0.53,168.0,0.55,3.88,0.6,15.0,0.46,1.08,0.45,23.88,0.47,5.0,0.48,19.0,0.01,0.01,2332.817624,1776401105000
1776401108.097,8.097,0.56,18.0,0.55,17.0,0.57,10.0,0.58,24.0,0.4,5.0,0.38,14.0,0.46,85.39,0.47,168.0,0.01,0.06,2332.859067,1776401106000
1776401110.042,10.042,0.56,23.0,0.55,22.0,0.59,10.0,0.6,10.0,0.43,10.0,0.42,24.0,0.44,18.0,0.45,17.0,0.03,0.01,2333.120905,1776401109000
1776401110.767,10.767,0.56,25.0,0.55,32.0,0.58,10.0,0.59,15.0,0.43,10.0,0.42,10.0,0.44,19.0,0.45,32.0,0.02,0.01,2333.120905,1776401109000
1776401111.721,11.721,0.55,5.0,0.54,74.0,0.58,52.0,0.59,167.0,0.42,10.0,0.41,15.0,0.44,19.88,0.45,32.0,0.03,0.02,2333.125656,1776401110000
