timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776306000.759,0.759,0.49,8.0,0.48,13.0,0.51,3.0,0.54,70.0,0.49,8.0,0.4,43.0,0.52,13.0,0.53,5.0,0.02,0.03,2351.492105,1776305999000
1776306001.045,1.045,0.49,8.0,0.48,13.0,0.51,3.0,0.54,70.0,0.49,3.0,0.46,70.0,0.51,8.0,0.52,13.0,0.02,0.02,2351.481084,1776306000000
1776306002.166,2.166,0.49,8.0,0.48,13.0,0.51,3.0,0.54,70.0,0.49,3.0,0.46,70.0,0.51,8.0,0.52,13.0,0.02,0.02,2351.519774,1776306001000
1776306002.389,2.389,0.49,53.0,0.48,41.0,0.52,1.4,0.53,5.0,0.5,3.0,0.49,13.0,0.51,53.0,0.52,46.0,0.03,0.01,2351.519774,1776306001000
1776306003.149,3.149,0.5,10.0,0.49,31.0,0.52,3.4,0.53,19.51,0.48,1.4,0.47,5.0,0.51,53.0,0.52,41.0,0.02,0.03,2351.519774,1776306001000
1776306003.894,3.894,0.5,10.0,0.49,31.0,0.51,6.88,0.52,10.0,0.49,6.88,0.48,10.0,0.5,10.0,0.51,31.0,0.01,0.01,2351.552835,1776306003000
1776306004.813,4.813,0.5,15.0,0.49,18.0,0.51,14.35,0.52,10.0,0.49,11.32,0.48,10.0,0.5,10.0,0.51,13.0,0.01,0.01,2351.552835,1776306003000
1776306005.575,5.575,0.5,15.0,0.49,18.0,0.51,14.35,0.52,10.0,0.49,14.35,0.48,10.0,0.5,15.0,0.51,18.0,0.01,0.01,2351.489808,1776306004000
1776306006.081,6.081,0.5,15.0,0.49,18.0,0.51,14.35,0.52,10.0,0.49,14.35,0.48,10.0,0.5,15.0,0.51,18.0,0.01,0.01,2351.485127,1776306005000
1776306006.827,6.827,0.5,10.0,0.49,18.0,0.51,14.35,0.52,15.0,0.49,14.35,0.48,10.0,0.5,15.0,0.51,18.0,0.01,0.01,2351.485127,1776306005000
1776306007.339,7.339,0.5,10.0,0.49,18.0,0.51,9.35,0.52,15.0,0.49,14.35,0.48,15.0,0.5,10.0,0.51,18.0,0.01,0.01,2351.485127,1776306005000
1776306008.192,8.192,0.5,10.0,0.49,18.0,0.51,9.35,0.52,15.0,0.49,9.35,0.48,15.0,0.5,10.0,0.51,18.0,0.01,0.01,2351.451177,1776306007000
1776306008.603,8.603,0.52,9.0,0.51,20.0,0.53,27.62,0.54,98.0,0.49,9.35,0.48,15.0,0.5,10.0,0.51,18.0,0.01,0.01,2351.451177,1776306007000
1776306009.289,9.289,0.52,14.0,0.51,20.0,0.53,13.75,0.54,98.0,0.47,27.62,0.46,98.0,0.48,9.0,0.49,20.0,0.01,0.01,2351.451177,1776306007000
1776306009.876,9.876,0.52,14.0,0.51,20.0,0.53,13.75,0.54,98.0,0.47,13.75,0.46,98.0,0.48,14.0,0.49,20.0,0.01,0.01,2351.49557,1776306009000
1776306010.648,10.648,0.57,15.0,0.56,10.0,0.58,59.56,0.6,5.0,0.47,13.75,0.46,98.0,0.48,14.0,0.49,20.0,0.01,0.01,2351.49557,1776306009000
1776306010.864,10.864,0.57,10.0,0.56,25.0,0.58,37.31,0.6,5.0,0.42,37.31,0.4,5.0,0.43,15.0,0.44,25.0,0.01,0.01,2351.49557,1776306009000
1776306011.445,11.445,0.62,20.0,0.61,15.0,0.63,73.08,0.64,11.0,0.38,7.77,0.37,140.0,0.43,15.0,0.44,25.0,0.01,0.05,2351.50335,1776306010000
1776306011.773,11.773,0.62,15.0,0.61,15.0,0.63,70.88,0.64,26.0,0.37,73.08,0.36,11.0,0.38,6.84,0.39,15.0,0.01,0.01,2351.50335,1776306010000
1776306011.99,11.99,0.62,20.0,0.61,15.0,0.63,65.88,0.64,26.0,0.37,70.88,0.36,26.0,0.38,15.0,0.39,15.0,0.01,0.01,2351.50335,1776306010000
1776306012.417,12.417,0.58,14.0,0.57,15.0,0.63,55.88,0.64,26.0,0.37,65.88,0.36,26.0,0.38,20.0,0.39,15.0,0.05,0.01,2351.52581,1776306011000
1776306012.734,12.734,0.61,11.55,0.6,15.0,0.63,60.88,0.64,26.0,0.39,4.7,0.37,55.88,0.4,15.0,0.41,15.0,0.02,0.01,2351.52581,1776306011000
1776306013.065,13.065,0.61,6.38,0.6,15.0,0.62,15.0,0.63,66.88,0.37,65.88,0.36,26.0,0.39,11.55,0.4,15.0,0.01,0.02,2351.979914,1776306012000
