timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776334501.399,1.399,0.54,16.1,0.53,86.8,0.64,2.06,0.67,300.0,0.44,5.0,0.4,38.0,0.46,16.1,0.47,86.8,0.1,0.02,2331.162375,1776334499000
1776334501.737,1.737,0.54,16.1,0.53,86.8,0.56,35.0,0.57,70.0,0.36,2.06,0.33,300.0,0.46,16.1,0.47,86.8,0.02,0.1,2330.980695,1776334500000
1776334502.709,2.709,0.54,13.1,0.53,86.8,0.55,24.0,0.56,63.0,0.44,35.0,0.43,70.0,0.46,16.1,0.47,86.8,0.01,0.02,2330.97194,1776334501000
1776334503.216,3.216,0.53,6.32,0.52,68.07,0.54,10.0,0.56,55.08,0.46,10.0,0.44,28.08,0.47,13.32,0.48,68.07,0.01,0.01,2330.97194,1776334501000
1776334503.879,3.879,0.53,17.32,0.52,100.06,0.54,14.11,0.55,34.0,0.46,4.24,0.45,10.0,0.47,11.32,0.48,68.07,0.01,0.01,2331.047967,1776334502000
1776334504.255,4.255,0.53,17.32,0.52,100.06,0.54,48.03,0.55,61.0,0.46,17.03,0.45,34.0,0.47,17.32,0.48,100.06,0.01,0.01,2331.047967,1776334502000
1776334505.38,5.38,0.54,6.78,0.53,11.32,0.55,52.95,0.56,90.08,0.45,39.23,0.44,77.08,0.46,6.78,0.47,17.32,0.01,0.01,2330.88812,1776334504000
1776334506.152,6.152,0.54,8.51,0.53,178.82,0.55,72.95,0.56,90.08,0.45,52.95,0.44,90.08,0.46,6.78,0.47,11.32,0.01,0.01,2330.88812,1776334504000
1776334507.154,7.154,0.54,10.24,0.53,178.82,0.55,66.13,0.56,160.76,0.45,72.95,0.44,90.08,0.46,5.24,0.47,178.82,0.01,0.01,2330.783476,1776334505000
1776334507.636,7.636,0.54,15.0,0.53,188.82,0.55,3.0,0.56,160.76,0.45,66.13,0.44,160.76,0.46,10.24,0.47,178.82,0.01,0.01,2330.798015,1776334506000
