timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,eth_price,eth_oracle_ts
1776166511.535,11.535,0.51,93.3,0.5,41.0,0.48,5.0,0.47,27.0,0.46,23.0,0.52,68.07,0.53,93.21,0.54,33.0,0.55,175.74,0.56,160.0,0.48,62.57,0.47,88.21,0.46,20.0,0.45,117.74,0.44,193.0,0.49,82.8,0.5,41.0,0.51,15.5,0.52,32.5,0.53,40.0,0.01,0.01,2370.021883,1776166510000
1776166512.029,12.029,0.51,93.3,0.5,41.0,0.48,5.0,0.47,27.0,0.46,23.0,0.52,68.07,0.53,93.21,0.54,33.0,0.55,175.74,0.56,160.0,0.48,62.57,0.47,88.21,0.46,20.0,0.45,117.74,0.44,193.0,0.49,82.8,0.5,41.0,0.51,15.5,0.52,32.5,0.53,40.0,0.01,0.01,2370.117855,1776166511000
1776166512.382,12.382,0.51,49.8,0.5,51.5,0.49,29.0,0.48,53.5,0.47,81.0,0.52,3.57,0.53,88.21,0.54,40.0,0.55,99.74,0.56,148.0,0.48,24.57,0.47,88.21,0.46,30.0,0.45,112.74,0.44,193.0,0.49,107.8,0.5,41.0,0.51,15.5,0.52,53.5,0.53,48.0,0.01,0.01,2370.117855,1776166511000
1776166512.917,12.917,0.51,47.75,0.5,51.5,0.49,29.0,0.48,53.5,0.47,81.0,0.52,12.45,0.53,88.21,0.54,40.0,0.55,99.74,0.56,148.0,0.48,7.45,0.47,88.21,0.46,40.0,0.45,99.74,0.44,148.0,0.49,49.8,0.5,51.5,0.51,29.0,0.52,53.5,0.53,81.0,0.01,0.01,2370.117855,1776166511000
1776166513.288,13.288,0.51,13.65,0.5,46.0,0.49,48.88,0.48,53.5,0.47,81.0,0.52,26.25,0.53,75.21,0.54,40.0,0.55,109.74,0.56,148.0,0.48,10.75,0.47,88.21,0.46,40.0,0.45,99.74,0.44,148.0,0.49,40.7,0.5,51.5,0.51,29.0,0.52,53.5,0.53,81.0,0.01,0.01,2370.11776,1776166512000
1776166513.626,13.626,0.51,11.6,0.5,46.0,0.49,48.88,0.48,111.5,0.47,23.0,0.52,19.32,0.53,75.21,0.54,40.0,0.55,109.74,0.56,148.0,0.48,26.25,0.47,75.21,0.46,40.0,0.45,109.74,0.44,148.0,0.49,11.6,0.5,46.0,0.51,48.88,0.52,53.5,0.53,81.0,0.01,0.01,2370.11776,1776166512000
1776166513.948,13.948,0.51,11.6,0.5,46.0,0.49,48.88,0.48,111.5,0.47,23.0,0.52,0.18,0.53,75.21,0.54,40.0,0.55,109.74,0.56,148.0,0.48,0.18,0.47,75.21,0.46,40.0,0.45,109.74,0.44,148.0,0.49,11.6,0.5,46.0,0.51,48.88,0.52,111.5,0.53,23.0,0.01,0.01,2370.14549,1776166513000
1776166514.899,14.899,0.51,23.03,0.5,46.0,0.49,48.88,0.48,111.5,0.47,23.0,0.52,12.11,0.53,75.21,0.54,40.0,0.55,109.74,0.56,148.0,0.48,0.18,0.47,75.21,0.46,40.0,0.45,109.74,0.44,148.0,0.49,11.6,0.5,46.0,0.51,48.88,0.52,111.5,0.53,23.0,0.01,0.01,2370.14549,1776166513000
1776166515.965,15.965,0.51,23.03,0.5,46.0,0.49,48.88,0.48,111.5,0.47,23.0,0.52,8.44,0.53,75.21,0.54,40.0,0.55,109.74,0.56,148.0,0.48,8.44,0.47,75.21,0.46,40.0,0.45,109.74,0.44,148.0,0.49,23.03,0.5,46.0,0.51,48.88,0.52,111.5,0.53,23.0,0.01,0.01,2370.155155,1776166515000
1776166516.246,16.246,0.51,15.98,0.5,46.0,0.49,96.38,0.48,43.0,0.47,23.0,0.52,37.95,0.53,133.21,0.54,40.0,0.55,99.74,0.56,143.0,0.48,22.95,0.47,75.21,0.46,40.0,0.45,109.74,0.44,143.0,0.49,23.03,0.5,46.0,0.51,96.38,0.52,43.0,0.53,23.0,0.01,0.01,2370.155155,1776166515000
1776166517.093,17.093,0.5,36.98,0.49,96.38,0.48,43.0,0.47,23.0,0.46,29.0,0.52,37.95,0.53,133.21,0.54,40.0,0.55,99.74,0.56,143.0,0.48,37.95,0.47,133.21,0.46,40.0,0.45,99.74,0.44,143.0,0.5,36.98,0.51,96.38,0.52,43.0,0.53,23.0,0.54,29.0,0.02,0.02,2370.131095,1776166516000
