timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,eth_price,eth_oracle_ts
1776170107.193,7.193,0.54,49.26,0.51,10.0,0.5,20.0,0.49,20.0,0.48,111.0,0.55,109.18,0.56,100.0,0.57,20.0,0.58,85.0,0.59,20.0,0.45,114.18,0.44,100.0,0.43,20.0,0.42,85.0,0.41,15.0,0.46,59.89,0.49,10.0,0.5,20.0,0.51,20.0,0.52,111.0,0.01,0.01,2375.042084,1776170105000
1776170107.435,7.435,0.54,43.26,0.51,10.0,0.5,20.0,0.49,20.0,0.48,111.0,0.55,109.18,0.56,100.0,0.57,20.0,0.58,85.0,0.59,20.0,0.45,109.18,0.44,100.0,0.43,20.0,0.42,85.0,0.41,20.0,0.46,43.26,0.49,10.0,0.5,20.0,0.51,20.0,0.52,111.0,0.01,0.01,2374.873537,1776170106000
1776170107.679,7.679,0.54,37.85,0.53,5.0,0.51,10.0,0.5,20.0,0.49,15.0,0.55,114.18,0.56,105.0,0.57,20.0,0.58,85.0,0.59,15.0,0.45,109.18,0.44,100.0,0.43,20.0,0.42,85.0,0.41,20.0,0.46,43.26,0.49,10.0,0.5,20.0,0.51,20.0,0.52,111.0,0.01,0.01,2374.873537,1776170106000
1776170108.048,8.048,0.54,37.85,0.53,5.0,0.51,10.0,0.5,20.0,0.49,15.0,0.55,114.18,0.56,105.0,0.57,20.0,0.58,85.0,0.59,15.0,0.45,114.18,0.44,105.0,0.43,20.0,0.42,85.0,0.41,15.0,0.46,37.85,0.47,5.0,0.49,10.0,0.5,20.0,0.51,15.0,0.01,0.01,2374.876795,1776170107000
1776170109.585,9.585,0.54,37.85,0.53,5.0,0.51,10.0,0.5,20.0,0.49,15.0,0.55,114.18,0.56,105.0,0.57,20.0,0.58,85.0,0.59,15.0,0.45,114.18,0.44,105.0,0.43,20.0,0.42,85.0,0.41,15.0,0.46,37.85,0.47,5.0,0.49,10.0,0.5,20.0,0.51,15.0,0.01,0.01,2374.750988,1776170108000
1776170109.901,9.901,0.54,12.85,0.51,10.0,0.5,10.0,0.49,25.0,0.48,5.0,0.55,114.18,0.56,215.36,0.57,90.0,0.58,15.0,0.59,15.0,0.45,114.18,0.44,215.36,0.43,90.0,0.42,15.0,0.41,15.0,0.46,32.85,0.49,10.0,0.5,10.0,0.51,25.0,0.52,15.0,0.01,0.01,2374.750988,1776170108000
1776170110.328,10.328,0.5,7.85,0.49,25.0,0.48,5.0,0.47,41.0,0.46,41.0,0.55,129.18,0.56,175.0,0.57,90.0,0.58,15.0,0.59,15.0,0.45,129.18,0.44,175.0,0.43,90.0,0.42,15.0,0.41,15.0,0.5,7.85,0.51,25.0,0.52,5.0,0.53,41.0,0.54,41.0,0.05,0.05,2374.684145,1776170109000
1776170111.046,11.046,0.49,10.0,0.48,40.0,0.47,41.0,0.46,25.0,0.45,20.0,0.52,28.84,0.53,39.0,0.54,49.0,0.55,90.18,0.56,170.0,0.48,28.84,0.47,39.0,0.46,49.0,0.45,90.18,0.44,170.0,0.51,10.0,0.52,40.0,0.53,41.0,0.54,25.0,0.55,20.0,0.03,0.03,2374.626095,1776170110000
1776170112.027,12.027,0.52,35.29,0.51,15.0,0.5,20.0,0.49,30.8,0.48,51.0,0.53,23.5,0.54,49.0,0.55,111.18,0.56,150.0,0.57,90.0,0.5,12.46,0.49,20.0,0.48,51.84,0.47,39.0,0.46,48.0,0.51,2.8,0.52,25.0,0.53,15.0,0.54,51.0,0.55,46.0,0.01,0.01,2374.626095,1776170110000
1776170112.43,12.43,0.52,35.29,0.51,15.0,0.5,20.0,0.49,30.8,0.48,51.0,0.53,23.5,0.54,49.0,0.55,111.18,0.56,150.0,0.57,90.0,0.47,23.5,0.46,49.0,0.45,111.18,0.44,150.0,0.43,90.0,0.48,35.29,0.49,15.0,0.5,20.0,0.51,30.8,0.52,51.0,0.01,0.01,2374.609889,1776170111000
1776170113.02,13.02,0.52,35.29,0.51,15.0,0.5,20.0,0.49,30.8,0.48,51.0,0.53,23.5,0.54,49.0,0.55,111.18,0.56,150.0,0.57,90.0,0.47,23.5,0.46,49.0,0.45,111.18,0.44,150.0,0.43,90.0,0.48,35.29,0.49,15.0,0.5,20.0,0.51,30.8,0.52,51.0,0.01,0.01,2374.579916,1776170112000
1776170113.782,13.782,0.52,24.79,0.51,15.0,0.5,30.5,0.49,30.8,0.48,46.0,0.53,20.66,0.54,39.0,0.55,111.18,0.56,150.0,0.57,90.0,0.47,23.5,0.46,49.0,0.45,111.18,0.44,150.0,0.43,90.0,0.48,35.29,0.49,15.0,0.5,20.0,0.51,30.8,0.52,51.0,0.01,0.01,2374.579916,1776170112000
1776170114.424,14.424,0.52,24.79,0.51,15.0,0.5,30.5,0.49,30.8,0.48,46.0,0.53,20.66,0.54,39.0,0.55,111.18,0.56,150.0,0.57,90.0,0.47,20.66,0.46,39.0,0.45,111.18,0.44,150.0,0.43,90.0,0.48,24.79,0.49,15.0,0.5,30.5,0.51,30.8,0.52,46.0,0.01,0.01,2374.632948,1776170113000
1776170115.231,15.231,0.52,24.79,0.51,15.0,0.5,30.5,0.49,30.8,0.48,46.0,0.53,20.66,0.54,39.0,0.55,111.18,0.56,150.0,0.57,90.0,0.47,20.66,0.46,39.0,0.45,111.18,0.44,150.0,0.43,90.0,0.48,24.79,0.49,15.0,0.5,30.5,0.51,30.8,0.52,46.0,0.01,0.01,2374.646668,1776170114000
1776170116.665,16.665,0.52,24.79,0.51,15.0,0.5,30.5,0.49,30.8,0.48,46.0,0.53,20.66,0.54,39.0,0.55,111.18,0.56,150.0,0.57,90.0,0.47,20.66,0.46,39.0,0.45,111.18,0.44,150.0,0.43,90.0,0.48,24.79,0.49,15.0,0.5,30.5,0.51,30.8,0.52,46.0,0.01,0.01,2374.64719,1776170115000
1776170117.436,17.436,0.52,24.79,0.51,15.0,0.5,30.5,0.49,30.8,0.48,46.0,0.53,20.66,0.54,39.0,0.55,111.18,0.56,150.0,0.57,90.0,0.47,20.66,0.46,39.0,0.45,111.18,0.44,150.0,0.43,90.0,0.48,24.79,0.49,15.0,0.5,30.5,0.51,30.8,0.52,46.0,0.01,0.01,2374.626535,1776170116000
1776170118.17,18.17,0.52,24.79,0.51,15.0,0.5,30.5,0.49,30.8,0.48,46.0,0.53,20.66,0.54,39.0,0.55,111.18,0.56,150.0,0.57,90.0,0.47,20.66,0.46,39.0,0.45,111.18,0.44,150.0,0.43,90.0,0.48,24.79,0.49,15.0,0.5,30.5,0.51,30.8,0.52,46.0,0.01,0.01,2374.62274,1776170117000
1776170119.036,19.036,0.52,24.79,0.51,15.0,0.5,30.5,0.49,30.8,0.48,46.0,0.53,20.66,0.54,39.0,0.55,111.18,0.56,150.0,0.57,90.0,0.47,20.66,0.46,39.0,0.45,111.18,0.44,150.0,0.43,90.0,0.48,24.79,0.49,15.0,0.5,30.5,0.51,30.8,0.52,46.0,0.01,0.01,2374.60253,1776170118000
1776170120.025,20.025,0.52,24.79,0.51,15.0,0.5,30.5,0.49,30.8,0.48,46.0,0.53,20.66,0.54,39.0,0.55,111.18,0.56,150.0,0.57,90.0,0.47,20.66,0.46,39.0,0.45,111.18,0.44,150.0,0.43,90.0,0.48,24.79,0.49,15.0,0.5,30.5,0.51,30.8,0.52,46.0,0.01,0.01,2374.57738,1776170119000
1776170121.078,21.078,0.52,24.79,0.51,15.0,0.5,30.5,0.49,30.8,0.48,46.0,0.53,20.66,0.54,39.0,0.55,111.18,0.56,150.0,0.57,90.0,0.47,20.66,0.46,39.0,0.45,111.18,0.44,150.0,0.43,90.0,0.48,24.79,0.49,15.0,0.5,30.5,0.51,30.8,0.52,46.0,0.01,0.01,2374.587241,1776170120000
1776170122.199,22.199,0.52,4.68,0.51,40.59,0.5,30.59,0.49,17.8,0.48,46.0,0.53,112.66,0.54,49.0,0.55,85.18,0.56,175.0,0.57,90.0,0.47,112.66,0.46,49.0,0.45,85.18,0.44,175.0,0.43,90.0,0.48,4.68,0.49,40.59,0.5,30.59,0.51,17.8,0.52,46.0,0.01,0.01,2374.586044,1776170121000
1776170122.707,22.707,0.51,20.27,0.5,20.59,0.49,5.0,0.47,21.0,0.46,51.0,0.53,123.66,0.54,49.0,0.55,85.18,0.56,150.0,0.57,120.0,0.47,112.66,0.46,49.0,0.45,85.18,0.44,175.0,0.43,90.0,0.48,4.68,0.49,40.59,0.5,30.59,0.51,17.8,0.52,46.0,0.02,0.01,2374.586044,1776170121000
1776170123.049,23.049,0.51,16.27,0.5,20.59,0.48,5.0,0.47,15.0,0.46,41.0,0.52,145.0,0.53,56.66,0.54,15.0,0.55,85.18,0.56,175.0,0.47,123.66,0.46,49.0,0.45,85.18,0.44,150.0,0.43,120.0,0.49,20.27,0.5,20.59,0.51,5.0,0.53,21.0,0.54,51.0,0.01,0.02,2374.586044,1776170121000
1776170123.989,23.989,0.51,8.78,0.5,20.59,0.48,15.0,0.47,25.0,0.46,31.0,0.52,155.0,0.53,56.66,0.54,40.0,0.55,85.18,0.56,150.0,0.48,145.0,0.47,56.66,0.46,15.0,0.45,85.18,0.44,175.0,0.49,6.27,0.5,20.59,0.52,5.0,0.53,15.0,0.54,50.0,0.01,0.01,2374.578998,1776170122000
1776170124.358,24.358,0.5,15.19,0.48,15.0,0.47,25.0,0.46,31.0,0.45,46.0,0.52,155.0,0.53,56.66,0.54,40.0,0.55,85.18,0.56,150.0,0.48,155.0,0.47,56.66,0.46,40.0,0.45,85.18,0.44,150.0,0.5,15.19,0.52,15.0,0.53,25.0,0.54,31.0,0.55,46.0,0.02,0.02,2374.576978,1776170123000
1776170125.382,25.382,0.5,15.19,0.48,15.0,0.47,25.0,0.46,31.0,0.45,46.0,0.52,155.0,0.53,56.66,0.54,40.0,0.55,85.18,0.56,150.0,0.48,155.0,0.47,56.66,0.46,40.0,0.45,85.18,0.44,150.0,0.5,15.19,0.52,15.0,0.53,25.0,0.54,31.0,0.55,46.0,0.02,0.02,2374.506349,1776170124000
1776170125.94,25.94,0.5,15.19,0.48,15.0,0.47,25.0,0.46,31.0,0.45,46.0,0.52,155.0,0.53,56.66,0.54,40.0,0.55,85.18,0.56,150.0,0.48,155.0,0.47,56.66,0.46,40.0,0.45,85.18,0.44,150.0,0.5,15.19,0.52,15.0,0.53,25.0,0.54,31.0,0.55,46.0,0.02,0.02,2374.505769,1776170125000
1776170126.955,26.955,0.5,15.19,0.48,15.0,0.47,25.0,0.46,31.0,0.45,46.0,0.52,155.0,0.53,56.66,0.54,40.0,0.55,85.18,0.56,150.0,0.48,155.0,0.47,56.66,0.46,40.0,0.45,85.18,0.44,150.0,0.5,15.19,0.52,15.0,0.53,25.0,0.54,31.0,0.55,46.0,0.02,0.02,2374.486416,1776170126000
1776170128.032,28.032,0.5,15.19,0.48,15.0,0.47,25.0,0.46,31.0,0.45,46.0,0.52,155.0,0.53,56.66,0.54,40.0,0.55,85.18,0.56,150.0,0.48,155.0,0.47,56.66,0.46,40.0,0.45,85.18,0.44,150.0,0.5,15.19,0.52,15.0,0.53,25.0,0.54,31.0,0.55,46.0,0.02,0.02,2374.485862,1776170127000
1776170129.069,29.069,0.5,15.09,0.49,15.5,0.47,15.0,0.46,53.0,0.45,46.0,0.51,78.09,0.52,78.5,0.53,35.5,0.54,15.0,0.55,85.18,0.48,155.0,0.47,56.66,0.46,40.0,0.45,85.18,0.44,150.0,0.5,15.19,0.52,15.0,0.53,25.0,0.54,31.0,0.55,46.0,0.01,0.02,2374.485862,1776170127000
1776170130.173,30.173,0.5,15.09,0.49,15.5,0.47,15.0,0.46,53.0,0.45,46.0,0.51,78.09,0.52,78.5,0.53,35.5,0.54,15.0,0.55,85.18,0.49,78.09,0.48,78.5,0.47,35.5,0.46,15.0,0.45,85.18,0.5,15.09,0.51,15.5,0.53,15.0,0.54,53.0,0.55,46.0,0.01,0.01,2374.434346,1776170129000
1776170131.209,31.209,0.5,15.09,0.49,15.5,0.47,15.0,0.46,53.0,0.45,46.0,0.51,78.09,0.52,78.5,0.53,35.5,0.54,15.0,0.55,85.18,0.49,78.09,0.48,78.5,0.47,35.5,0.46,15.0,0.45,85.18,0.5,15.09,0.51,15.5,0.53,15.0,0.54,53.0,0.55,46.0,0.01,0.01,2374.330319,1776170130000
1776170132.14,32.14,0.5,152.5,0.49,118.5,0.48,23.0,0.47,28.0,0.46,80.0,0.55,7.0,0.56,7.0,0.57,60.0,0.58,18.0,0.59,78.0,0.49,78.09,0.48,78.5,0.47,35.5,0.46,15.0,0.45,85.18,0.5,15.09,0.51,15.5,0.53,15.0,0.54,53.0,0.55,46.0,0.05,0.01,2374.330319,1776170130000
1776170132.853,32.853,0.59,10.0,0.58,10.0,0.57,10.0,0.56,127.5,0.55,82.5,0.6,9.75,0.61,70.0,0.62,65.0,0.63,155.0,0.64,88.89,0.43,60.0,0.42,18.0,0.41,78.0,0.4,85.0,0.39,125.0,0.46,20.0,0.47,10.0,0.48,20.5,0.49,156.5,0.5,90.5,0.01,0.03,2374.330319,1776170130000
1776170133.091,33.091,0.59,10.0,0.58,10.0,0.57,10.0,0.56,127.5,0.55,82.5,0.6,9.75,0.61,70.0,0.62,65.0,0.63,155.0,0.64,88.89,0.4,9.75,0.39,70.0,0.38,65.0,0.37,155.0,0.36,88.89,0.41,10.0,0.42,10.0,0.43,10.0,0.44,127.5,0.45,82.5,0.01,0.01,2374.319248,1776170131000
1776170133.448,33.448,0.59,10.0,0.58,10.0,0.57,10.0,0.56,127.5,0.55,82.5,0.6,9.75,0.61,70.0,0.62,65.0,0.63,155.0,0.64,88.89,0.4,9.75,0.39,70.0,0.38,65.0,0.37,155.0,0.36,88.89,0.41,10.0,0.42,10.0,0.43,10.0,0.44,127.5,0.45,82.5,0.01,0.01,2374.38695,1776170132000
1776170134.004,34.004,0.59,25.0,0.58,20.0,0.57,46.0,0.56,51.5,0.55,41.5,0.6,37.86,0.61,70.0,0.62,5.0,0.63,148.0,0.64,96.89,0.4,37.86,0.39,70.0,0.38,5.0,0.37,148.0,0.36,96.89,0.41,25.0,0.42,20.0,0.43,46.0,0.44,51.5,0.45,41.5,0.01,0.01,2374.724381,1776170133000
1776170134.665,34.665,0.59,40.0,0.58,25.0,0.57,35.0,0.56,51.5,0.55,41.5,0.6,21.86,0.61,75.0,0.62,5.0,0.63,148.0,0.64,186.89,0.4,37.86,0.39,70.0,0.38,5.0,0.37,148.0,0.36,96.89,0.41,25.0,0.42,20.0,0.43,46.0,0.44,51.5,0.45,41.5,0.01,0.01,2374.724381,1776170133000
1776170135.12,35.12,0.54,8.93,0.53,25.0,0.52,41.5,0.51,34.0,0.5,46.0,0.6,214.86,0.61,192.87,0.62,125.0,0.63,45.0,0.64,53.89,0.4,21.86,0.39,75.0,0.38,5.0,0.37,148.0,0.36,186.89,0.41,40.0,0.42,25.0,0.43,35.0,0.44,51.5,0.45,41.5,0.06,0.01,2374.724381,1776170133000
1776170135.652,35.652,0.54,17.39,0.53,25.0,0.52,41.5,0.51,20.0,0.5,46.0,0.55,41.56,0.56,35.5,0.57,30.5,0.58,108.0,0.59,103.5,0.45,15.5,0.44,25.5,0.43,30.5,0.42,113.0,0.41,103.5,0.47,25.0,0.48,41.5,0.49,20.0,0.5,46.0,0.51,116.0,0.01,0.02,2375.0941,1776170134000
1776170136.029,36.029,0.54,27.39,0.53,40.5,0.52,41.5,0.51,20.0,0.5,46.0,0.55,60.17,0.56,20.5,0.57,30.5,0.58,108.0,0.59,103.5,0.45,41.56,0.44,35.5,0.43,30.5,0.42,108.0,0.41,103.5,0.46,17.39,0.47,25.0,0.48,41.5,0.49,20.0,0.5,46.0,0.01,0.01,2375.0941,1776170134000
1776170136.309,36.309,0.54,2.39,0.53,40.5,0.52,41.5,0.51,20.0,0.5,46.0,0.55,70.17,0.56,20.5,0.57,30.5,0.58,108.0,0.59,103.5,0.45,60.17,0.44,20.5,0.43,30.5,0.42,108.0,0.41,103.5,0.46,27.39,0.47,40.5,0.48,41.5,0.49,20.0,0.5,46.0,0.01,0.01,2375.0941,1776170134000
1776170137.857,37.857,0.54,2.39,0.53,40.5,0.52,41.5,0.51,20.0,0.5,46.0,0.55,70.17,0.56,20.5,0.57,30.5,0.58,108.0,0.59,103.5,0.45,70.17,0.44,20.5,0.43,30.5,0.42,108.0,0.41,103.5,0.46,2.39,0.47,40.5,0.48,41.5,0.49,20.0,0.5,46.0,0.01,0.01,2374.828464,1776170136000
1776170138.577,38.577,0.54,27.39,0.53,50.5,0.52,31.5,0.51,33.0,0.5,46.0,0.55,26.65,0.56,15.5,0.57,35.5,0.58,108.0,0.59,103.5,0.45,26.65,0.44,15.5,0.43,35.5,0.42,108.0,0.41,103.5,0.46,27.39,0.47,50.5,0.48,31.5,0.49,33.0,0.5,46.0,0.01,0.01,2374.768,1776170137000
1776170139.018,39.018,0.54,27.39,0.53,50.5,0.52,31.5,0.51,33.0,0.5,46.0,0.55,26.65,0.56,15.5,0.57,35.5,0.58,108.0,0.59,103.5,0.45,26.65,0.44,15.5,0.43,35.5,0.42,108.0,0.41,103.5,0.46,27.39,0.47,50.5,0.48,31.5,0.49,33.0,0.5,46.0,0.01,0.01,2374.767504,1776170138000
1776170140.277,40.277,0.54,27.39,0.53,50.5,0.52,31.5,0.51,33.0,0.5,46.0,0.55,26.65,0.56,15.5,0.57,35.5,0.58,108.0,0.59,103.5,0.45,26.65,0.44,15.5,0.43,35.5,0.42,108.0,0.41,103.5,0.46,27.39,0.47,50.5,0.48,31.5,0.49,33.0,0.5,46.0,0.01,0.01,2374.767509,1776170139000
1776170141.313,41.313,0.54,27.39,0.53,50.5,0.52,31.5,0.51,33.0,0.5,46.0,0.55,26.65,0.56,15.5,0.57,35.5,0.58,108.0,0.59,103.5,0.45,26.65,0.44,15.5,0.43,35.5,0.42,108.0,0.41,103.5,0.46,27.39,0.47,50.5,0.48,31.5,0.49,33.0,0.5,46.0,0.01,0.01,2374.754571,1776170140000
1776170141.631,41.631,0.53,10.0,0.51,15.5,0.5,15.0,0.49,31.0,0.48,10.0,0.55,211.65,0.56,113.5,0.57,48.5,0.58,95.0,0.59,95.5,0.45,26.65,0.44,15.5,0.43,35.5,0.42,108.0,0.41,103.5,0.46,27.39,0.47,50.5,0.48,31.5,0.49,33.0,0.5,46.0,0.02,0.01,2374.754571,1776170140000
1776170141.896,41.896,0.5,5.5,0.49,31.0,0.48,10.0,0.47,116.0,0.46,75.0,0.53,10.0,0.54,20.5,0.55,271.65,0.56,105.5,0.57,40.5,0.47,10.0,0.46,20.5,0.45,271.65,0.44,105.5,0.43,40.5,0.5,5.5,0.51,31.0,0.52,10.0,0.53,116.0,0.54,75.0,0.03,0.03,2374.77708,1776170141000
1776170142.186,42.186,0.5,39.85,0.49,51.0,0.48,15.0,0.47,116.0,0.46,75.0,0.51,5.0,0.52,15.0,0.53,45.5,0.54,43.5,0.55,108.5,0.47,10.0,0.46,20.5,0.45,271.65,0.44,105.5,0.43,40.5,0.5,5.5,0.51,31.0,0.52,10.0,0.53,116.0,0.54,75.0,0.01,0.03,2374.77708,1776170141000
1776170143.071,43.071,0.5,39.85,0.49,51.0,0.48,15.0,0.47,116.0,0.46,75.0,0.51,5.0,0.52,15.0,0.53,45.5,0.54,43.5,0.55,108.5,0.49,5.0,0.48,15.0,0.47,45.5,0.46,43.5,0.45,108.5,0.5,39.85,0.51,51.0,0.52,15.0,0.53,116.0,0.54,75.0,0.01,0.01,2374.782545,1776170142000
1776170144.204,44.204,0.5,39.85,0.49,51.0,0.48,15.0,0.47,116.0,0.46,75.0,0.51,5.0,0.52,15.0,0.53,45.5,0.54,43.5,0.55,108.5,0.49,5.0,0.48,15.0,0.47,45.5,0.46,43.5,0.45,108.5,0.5,39.85,0.51,51.0,0.52,15.0,0.53,116.0,0.54,75.0,0.01,0.01,2374.701445,1776170143000
1776170145.338,45.338,0.5,39.85,0.49,51.0,0.48,15.0,0.47,116.0,0.46,75.0,0.51,5.0,0.52,15.0,0.53,45.5,0.54,43.5,0.55,108.5,0.49,5.0,0.48,15.0,0.47,45.5,0.46,43.5,0.45,108.5,0.5,39.85,0.51,51.0,0.52,15.0,0.53,116.0,0.54,75.0,0.01,0.01,2374.515575,1776170144000
1776170145.973,45.973,0.5,39.85,0.49,51.0,0.48,15.0,0.47,116.0,0.46,75.0,0.51,5.0,0.52,15.0,0.53,45.5,0.54,43.5,0.55,108.5,0.49,5.0,0.48,15.0,0.47,45.5,0.46,43.5,0.45,108.5,0.5,39.85,0.51,51.0,0.52,15.0,0.53,116.0,0.54,75.0,0.01,0.01,2374.499624,1776170145000
1776170147.157,47.157,0.5,39.85,0.49,51.0,0.48,15.0,0.47,116.0,0.46,75.0,0.51,5.0,0.52,15.0,0.53,45.5,0.54,43.5,0.55,108.5,0.49,5.0,0.48,15.0,0.47,45.5,0.46,43.5,0.45,108.5,0.5,39.85,0.51,51.0,0.52,15.0,0.53,116.0,0.54,75.0,0.01,0.01,2374.491935,1776170146000
1776170147.987,47.987,0.5,39.85,0.49,51.0,0.48,15.0,0.47,116.0,0.46,75.0,0.51,5.0,0.52,15.0,0.53,45.5,0.54,43.5,0.55,108.5,0.49,5.0,0.48,15.0,0.47,45.5,0.46,43.5,0.45,108.5,0.5,39.85,0.51,51.0,0.52,15.0,0.53,116.0,0.54,75.0,0.01,0.01,2374.492733,1776170147000
1776170149.074,49.074,0.5,39.85,0.49,51.0,0.48,15.0,0.47,116.0,0.46,75.0,0.51,5.0,0.52,15.0,0.53,45.5,0.54,43.5,0.55,108.5,0.49,5.0,0.48,15.0,0.47,45.5,0.46,43.5,0.45,108.5,0.5,39.85,0.51,51.0,0.52,15.0,0.53,116.0,0.54,75.0,0.01,0.01,2374.501361,1776170148000
1776170149.317,49.317,0.5,44.85,0.49,57.5,0.48,15.0,0.47,111.0,0.46,70.0,0.51,9.6,0.52,25.5,0.53,30.5,0.54,38.5,0.55,98.5,0.49,5.0,0.48,15.0,0.47,45.5,0.46,43.5,0.45,108.5,0.5,39.85,0.51,51.0,0.52,15.0,0.53,116.0,0.54,75.0,0.01,0.01,2374.501361,1776170148000
1776170149.71,49.71,0.5,39.85,0.49,57.5,0.48,15.0,0.47,111.0,0.46,80.0,0.51,31.03,0.52,25.5,0.53,30.5,0.54,58.5,0.55,98.5,0.49,9.6,0.48,25.5,0.47,30.5,0.46,38.5,0.45,98.5,0.5,44.85,0.51,57.5,0.52,15.0,0.53,111.0,0.54,70.0,0.01,0.01,2374.501361,1776170148000
