timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776387000.55,0.55,0.45,8.88,0.41,6.0,0.53,5.0,0.6,5.0,0.47,47.27,0.46,476.0,0.48,19.37,0.49,20.0,0.08,0.01,2345.840512,1776386999000
1776387001.141,1.141,0.45,8.88,0.41,6.0,0.53,5.0,0.6,5.0,0.47,5.0,0.4,5.0,0.55,8.88,0.59,6.0,0.08,0.08,2345.841514,1776387000000
1776387002.162,2.162,0.52,17.91,0.51,83.0,0.53,5.0,0.56,70.0,0.47,5.0,0.4,5.0,0.55,8.88,0.59,6.0,0.01,0.08,2345.86957,1776387001000
1776387004.453,4.453,0.47,10.0,0.46,143.0,0.48,3.75,0.49,15.0,0.44,65.44,0.43,84.0,0.48,17.91,0.49,83.0,0.01,0.04,2345.864152,1776387003000
1776387006.267,6.267,0.52,10.0,0.51,15.0,0.53,3.11,0.54,80.0,0.52,3.75,0.51,15.0,0.53,10.0,0.54,143.0,0.01,0.01,2346.017225,1776387005000
1776387006.612,6.612,0.52,20.0,0.51,15.0,0.53,3.59,0.54,80.0,0.47,5.84,0.46,80.0,0.48,20.0,0.49,15.0,0.01,0.01,2346.017225,1776387005000
1776387007.182,7.182,0.52,39.09,0.51,21.0,0.55,100.0,0.56,90.0,0.47,3.59,0.46,80.0,0.48,14.89,0.49,15.0,0.03,0.01,2345.915342,1776387006000
1776387008.127,8.127,0.52,19.89,0.51,21.0,0.54,10.0,0.55,100.0,0.45,100.0,0.44,90.0,0.48,39.09,0.49,21.0,0.02,0.03,2345.915342,1776387006000
1776387011.099,11.099,0.54,10.0,0.53,15.0,0.55,100.0,0.56,105.0,0.46,10.0,0.45,100.0,0.48,19.89,0.49,21.0,0.01,0.02,2346.059731,1776387010000
1776387016.618,16.618,0.55,106.9,0.54,113.0,0.57,10.0,0.59,25.0,0.45,100.0,0.44,105.0,0.46,10.0,0.47,15.0,0.02,0.01,2346.102861,1776387015000
1776387016.922,16.922,0.58,5.0,0.57,38.0,0.59,25.0,0.6,5.0,0.43,10.0,0.41,25.0,0.45,106.9,0.46,113.0,0.01,0.02,2346.102861,1776387015000
1776387017.381,17.381,0.59,69.0,0.58,107.0,0.63,18.85,0.64,89.0,0.41,25.0,0.4,5.0,0.42,5.0,0.43,38.0,0.04,0.01,2346.092385,1776387016000
1776387017.869,17.869,0.62,15.0,0.61,15.0,0.63,13.53,0.64,89.0,0.37,18.85,0.36,89.0,0.41,69.0,0.42,107.0,0.01,0.04,2346.092385,1776387016000
1776387018.212,18.212,0.62,15.0,0.61,15.0,0.63,2.0,0.64,89.0,0.37,8.37,0.36,89.0,0.38,15.0,0.39,15.0,0.01,0.01,2346.092385,1776387016000
1776387018.44,18.44,0.62,15.0,0.61,15.0,0.64,80.34,0.65,44.0,0.37,2.0,0.36,89.0,0.38,15.0,0.39,15.0,0.02,0.01,2346.106241,1776387017000
1776387019.805,19.805,0.63,12.36,0.62,20.0,0.64,99.34,0.65,59.0,0.36,80.34,0.35,44.0,0.38,15.0,0.39,15.0,0.01,0.02,2346.461125,1776387018000
1776387020.125,20.125,0.63,12.36,0.62,30.0,0.64,81.55,0.65,59.0,0.36,88.55,0.35,59.0,0.37,12.36,0.38,20.0,0.01,0.01,2346.461125,1776387018000
1776387024.118,24.118,0.63,92.86,0.62,27.0,0.65,10.0,0.66,22.0,0.36,81.55,0.35,59.0,0.37,12.36,0.38,30.0,0.02,0.01,2346.509544,1776387023000
