timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776369600.73,0.73,0.45,280.0,0.39,34.0,0.47,7.02,0.48,30.0,0.53,28.3,0.52,30.0,0.61,34.0,0.63,180.0,0.02,0.08,2360.616613,1776369599000
1776369601.252,1.252,0.45,280.0,0.39,34.0,0.51,38.65,0.52,5.0,0.49,38.65,0.48,5.0,0.55,280.0,0.61,34.0,0.06,0.06,2360.430729,1776369600000
1776369601.869,1.869,0.48,70.0,0.47,119.0,0.49,5.0,0.51,38.65,0.49,38.65,0.48,5.0,0.55,280.0,0.61,34.0,0.01,0.06,2360.430729,1776369600000
1776369602.244,2.244,0.47,6.05,0.46,100.0,0.49,34.41,0.5,5.0,0.51,10.0,0.49,38.65,0.52,65.0,0.53,119.0,0.02,0.01,2360.430729,1776369600000
1776369602.511,2.511,0.45,200.9,0.43,5.0,0.46,187.42,0.49,31.28,0.54,187.42,0.51,31.28,0.55,210.0,0.57,5.0,0.01,0.01,2360.311985,1776369601000
1776369603.172,3.172,0.45,53.0,0.44,12.0,0.46,183.82,0.49,31.28,0.54,187.42,0.51,31.28,0.55,195.55,0.56,12.0,0.01,0.01,2360.425,1776369602000
1776369603.472,3.472,0.45,25.0,0.44,12.0,0.46,58.82,0.49,31.28,0.54,128.82,0.51,31.28,0.55,70.0,0.56,12.0,0.01,0.01,2360.425,1776369602000
1776369603.805,3.805,0.51,39.95,0.5,28.0,0.52,5.0,0.55,8.88,0.48,5.0,0.45,8.88,0.52,5.0,0.53,5.0,0.01,0.04,2360.425,1776369602000
1776369604.11,4.11,0.51,47.0,0.5,28.0,0.55,8.88,0.59,112.0,0.48,5.0,0.45,8.88,0.49,39.95,0.5,28.0,0.04,0.01,2360.425,1776369602000
1776369604.447,4.447,0.58,4.7,0.57,10.0,0.6,7.29,0.61,82.0,0.4,7.29,0.36,125.0,0.46,10.0,0.47,10.0,0.02,0.06,2360.49089,1776369603000
1776369605.492,5.492,0.59,50.0,0.58,7.05,0.63,12.0,0.64,112.0,0.4,0.69,0.39,59.0,0.41,10.0,0.42,1.05,0.04,0.01,2360.731931,1776369604000
1776369606.14,6.14,0.6,2.37,0.59,25.0,0.62,116.0,0.63,162.0,0.37,12.0,0.36,112.0,0.39,7.61,0.4,15.0,0.02,0.02,2360.731931,1776369604000
1776369606.449,6.449,0.55,5.55,0.54,10.0,0.56,56.0,0.61,200.15,0.45,13.0,0.44,56.0,0.46,14.9,0.47,15.0,0.01,0.01,2361.155035,1776369605000
1776369606.775,6.775,0.55,3.32,0.54,15.0,0.56,44.0,0.57,19.0,0.44,44.0,0.43,19.0,0.45,5.55,0.46,15.0,0.01,0.01,2361.155035,1776369605000
1776369607.224,7.224,0.6,5.0,0.59,10.0,0.61,130.15,0.62,70.0,0.44,40.59,0.43,19.0,0.45,3.32,0.46,15.0,0.01,0.01,2361.155035,1776369605000
1776369607.821,7.821,0.58,9.9,0.57,10.0,0.6,40.0,0.61,147.15,0.39,70.15,0.36,108.0,0.4,15.0,0.41,22.63,0.02,0.01,2361.410884,1776369606000
1776369608.049,8.049,0.55,3.32,0.54,10.0,0.6,5.0,0.61,137.15,0.4,35.0,0.39,147.15,0.42,7.04,0.43,10.0,0.05,0.02,2361.410884,1776369606000
1776369608.735,8.735,0.58,10.0,0.57,10.0,0.6,21.0,0.61,92.15,0.41,5.0,0.4,16.0,0.42,24.2,0.43,10.0,0.02,0.01,2361.20628,1776369607000
1776369609.381,9.381,0.6,60.5,0.59,25.0,0.61,85.65,0.64,113.0,0.39,80.15,0.37,70.0,0.4,10.0,0.41,36.0,0.01,0.01,2361.160881,1776369608000
1776369610.125,10.125,0.6,55.5,0.59,25.0,0.61,180.15,0.63,6.0,0.39,80.65,0.36,113.0,0.4,60.5,0.41,25.0,0.01,0.01,2361.160881,1776369608000
1776369610.479,10.479,0.6,25.0,0.59,20.5,0.61,208.68,0.62,31.5,0.39,180.15,0.37,6.0,0.4,55.5,0.41,25.0,0.01,0.01,2361.250329,1776369609000
1776369610.739,10.739,0.56,7.5,0.55,10.0,0.59,30.5,0.6,168.5,0.39,208.68,0.38,31.5,0.4,25.0,0.41,20.5,0.03,0.01,2361.250329,1776369609000
1776369611.464,11.464,0.54,25.0,0.52,25.0,0.56,90.14,0.57,215.5,0.41,30.5,0.4,168.5,0.44,7.5,0.45,10.0,0.02,0.03,2361.250329,1776369609000
1776369611.857,11.857,0.51,50.34,0.5,150.0,0.52,4.0,0.54,10.87,0.47,10.64,0.45,11.12,0.49,100.34,0.5,150.0,0.01,0.02,2361.250329,1776369609000
1776369612.289,12.289,0.51,65.34,0.5,150.0,0.52,11.41,0.53,5.0,0.48,4.0,0.46,10.87,0.49,50.34,0.5,150.0,0.01,0.01,2361.488,1776369610000
1776369612.563,12.563,0.51,60.15,0.5,170.0,0.56,67.0,0.57,75.0,0.48,11.41,0.47,5.0,0.49,65.34,0.5,150.0,0.05,0.01,2361.334664,1776369611000
1776369612.96,12.96,0.53,35.0,0.52,31.62,0.56,7.0,0.57,5.0,0.44,67.0,0.43,75.0,0.49,60.15,0.5,170.0,0.03,0.05,2361.334664,1776369611000
1776369613.232,13.232,0.55,40.0,0.54,25.0,0.57,12.0,0.58,10.0,0.45,3.18,0.42,20.0,0.46,15.0,0.47,50.0,0.02,0.01,2361.334664,1776369611000
1776369613.571,13.571,0.6,17.0,0.59,10.0,0.61,168.18,0.62,100.0,0.43,12.0,0.42,10.0,0.45,40.0,0.46,25.0,0.01,0.02,2360.634859,1776369612000
1776369613.893,13.893,0.58,5.0,0.57,20.0,0.61,161.13,0.62,100.0,0.39,161.13,0.38,100.0,0.4,10.0,0.41,15.0,0.03,0.01,2360.634859,1776369612000
1776369614.672,14.672,0.6,98.0,0.59,29.0,0.61,141.13,0.62,100.0,0.39,161.13,0.38,100.0,0.42,5.0,0.43,20.0,0.01,0.03,2360.929737,1776369613000
1776369614.99,14.99,0.6,145.0,0.59,74.0,0.61,70.15,0.63,35.0,0.39,141.13,0.38,100.0,0.4,98.0,0.41,29.0,0.01,0.01,2360.929737,1776369613000
1776369615.2,15.2,0.6,145.0,0.59,74.0,0.61,7.59,0.65,64.0,0.39,17.69,0.37,35.0,0.4,145.0,0.41,74.0,0.01,0.01,2360.929737,1776369613000
1776369615.836,15.836,0.67,18.0,0.66,20.0,0.68,5.0,0.69,50.0,0.34,25.0,0.32,25.0,0.36,10.0,0.37,15.0,0.01,0.02,2361.335718,1776369614000
1776369616.116,16.116,0.7,10.38,0.69,10.0,0.71,231.0,0.72,100.0,0.29,225.0,0.28,192.0,0.33,18.0,0.34,20.0,0.01,0.04,2361.494607,1776369615000
1776369616.329,16.329,0.7,35.2,0.69,10.0,0.71,170.0,0.72,100.0,0.29,231.0,0.28,100.0,0.3,10.38,0.31,10.0,0.01,0.01,2361.494607,1776369615000
1776369616.547,16.547,0.7,12.66,0.69,23.0,0.71,173.33,0.72,100.0,0.29,173.43,0.28,100.0,0.3,12.66,0.31,23.0,0.01,0.01,2361.494607,1776369615000
1776369616.759,16.759,0.7,70.66,0.69,23.0,0.71,124.08,0.72,100.0,0.29,144.65,0.28,100.0,0.3,12.66,0.31,23.0,0.01,0.01,2361.494607,1776369615000
1776369617.114,17.114,0.7,75.66,0.69,53.0,0.71,99.08,0.72,100.0,0.29,124.08,0.28,100.0,0.3,70.66,0.31,23.0,0.01,0.01,2361.494607,1776369615000
1776369617.995,17.995,0.72,45.0,0.71,16.0,0.73,19.39,0.74,77.0,0.29,99.08,0.28,100.0,0.3,75.66,0.31,53.0,0.01,0.01,2362.687636,1776369616000
1776369618.408,18.408,0.72,51.0,0.71,10.0,0.73,13.93,0.74,77.0,0.27,18.02,0.26,77.0,0.28,45.0,0.29,16.0,0.01,0.01,2362.687636,1776369616000
1776369619.168,19.168,0.73,2.0,0.72,10.0,0.74,45.0,0.76,66.0,0.26,56.4,0.24,80.0,0.28,51.0,0.29,60.0,0.01,0.02,2362.897475,1776369617000
