timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,eth_price,eth_oracle_ts
1776160804.989,4.989,0.48,3.12,0.47,85.0,0.46,15.0,0.45,10.0,0.44,33.0,0.49,33.0,0.5,51.0,0.51,5.0,0.52,5.0,0.53,15.0,0.51,33.0,0.5,51.0,0.49,5.0,0.48,5.0,0.47,15.0,0.52,3.12,0.53,85.0,0.54,15.0,0.55,10.0,0.56,33.0,0.01,0.01,2387.62513,1776160804000
1776160805.191,5.191,0.48,6.0,0.47,90.0,0.46,15.0,0.45,10.0,0.44,21.0,0.49,55.0,0.5,51.0,0.51,5.0,0.52,5.0,0.53,15.0,0.51,33.0,0.5,51.0,0.49,5.0,0.48,5.0,0.47,15.0,0.52,3.12,0.53,85.0,0.54,15.0,0.55,10.0,0.56,33.0,0.01,0.01,2387.62513,1776160804000
1776160805.547,5.547,0.48,5.0,0.47,155.0,0.46,15.0,0.45,10.0,0.44,21.0,0.49,51.79,0.5,61.0,0.51,15.0,0.52,15.0,0.53,15.0,0.51,41.9,0.5,51.0,0.49,5.0,0.48,15.0,0.47,15.0,0.52,15.0,0.53,85.0,0.54,20.0,0.55,10.0,0.56,21.0,0.01,0.01,2387.62513,1776160804000
1776160805.752,5.752,0.47,154.91,0.46,15.0,0.45,10.0,0.44,21.0,0.43,48.0,0.49,47.3,0.5,61.0,0.51,15.0,0.52,15.0,0.53,15.0,0.51,47.3,0.5,61.0,0.49,15.0,0.48,15.0,0.47,15.0,0.52,5.0,0.53,155.0,0.54,15.0,0.55,10.0,0.56,21.0,0.02,0.01,2387.62513,1776160804000
1776160806.037,6.037,0.47,159.91,0.46,15.0,0.45,15.0,0.44,26.0,0.43,48.0,0.49,42.19,0.5,66.0,0.51,15.0,0.52,15.0,0.53,15.0,0.51,47.3,0.5,61.0,0.49,15.0,0.48,15.0,0.47,15.0,0.53,154.91,0.54,15.0,0.55,10.0,0.56,21.0,0.57,48.0,0.02,0.02,2387.62513,1776160804000
1776160806.334,6.334,0.47,159.91,0.46,15.0,0.45,15.0,0.44,26.0,0.43,48.0,0.49,42.19,0.5,66.0,0.51,15.0,0.52,15.0,0.53,15.0,0.51,42.19,0.5,66.0,0.49,15.0,0.48,15.0,0.47,15.0,0.53,159.91,0.54,15.0,0.55,15.0,0.56,26.0,0.57,48.0,0.02,0.02,2387.72216,1776160805000
1776160807.405,7.405,0.47,158.02,0.46,25.18,0.45,20.0,0.44,31.22,0.43,58.22,0.48,27.0,0.49,22.19,0.5,50.18,0.51,15.0,0.52,15.0,0.51,42.19,0.5,66.0,0.49,15.0,0.48,15.0,0.47,15.0,0.53,159.91,0.54,15.0,0.55,15.0,0.56,26.0,0.57,48.0,0.01,0.02,2387.72216,1776160805000
1776160808.112,8.112,0.47,148.52,0.46,30.18,0.45,20.0,0.44,31.22,0.43,58.22,0.48,27.0,0.49,32.19,0.5,50.18,0.51,15.0,0.52,15.0,0.52,27.0,0.51,22.19,0.5,50.18,0.49,15.0,0.48,15.0,0.53,156.13,0.54,25.18,0.55,20.0,0.56,31.22,0.57,58.22,0.01,0.01,2387.744279,1776160806000
1776160808.455,8.455,0.47,148.52,0.46,30.18,0.45,20.0,0.44,31.22,0.43,58.22,0.48,27.0,0.49,32.19,0.5,50.18,0.51,15.0,0.52,15.0,0.52,27.0,0.51,32.19,0.5,50.18,0.49,15.0,0.48,15.0,0.53,148.52,0.54,30.18,0.55,20.0,0.56,31.22,0.57,58.22,0.01,0.01,2387.701186,1776160807000
1776160808.965,8.965,0.47,150.91,0.46,30.18,0.45,20.0,0.44,31.22,0.43,58.22,0.48,27.0,0.49,42.19,0.5,50.18,0.51,15.0,0.52,15.0,0.52,27.0,0.51,32.19,0.5,50.18,0.49,15.0,0.48,15.0,0.53,148.52,0.54,30.18,0.55,20.0,0.56,31.22,0.57,58.22,0.01,0.01,2387.701186,1776160807000
1776160809.265,9.265,0.47,141.55,0.46,30.18,0.45,20.0,0.44,41.99,0.43,58.22,0.48,15.0,0.49,52.96,0.5,75.18,0.51,15.0,0.52,15.0,0.52,27.0,0.51,42.19,0.5,50.18,0.49,15.0,0.48,15.0,0.53,150.91,0.54,30.18,0.55,20.0,0.56,31.22,0.57,58.22,0.01,0.01,2387.869516,1776160808000
1776160809.8,9.8,0.48,12.39,0.47,172.55,0.46,35.18,0.45,62.0,0.44,57.99,0.49,20.0,0.5,70.18,0.51,5.0,0.52,15.0,0.53,15.0,0.52,15.0,0.51,52.96,0.5,75.18,0.49,15.0,0.48,15.0,0.53,141.55,0.54,30.18,0.55,20.0,0.56,41.99,0.57,58.22,0.01,0.01,2387.869516,1776160808000
1776160810.063,10.063,0.48,17.39,0.47,177.55,0.46,30.18,0.45,62.0,0.44,57.99,0.5,43.43,0.51,15.0,0.52,15.0,0.53,15.0,0.54,15.0,0.5,43.43,0.49,15.0,0.48,15.0,0.47,15.0,0.46,15.0,0.52,17.39,0.53,177.55,0.54,30.18,0.55,62.0,0.56,57.99,0.02,0.02,2387.713899,1776160809000
1776160810.435,10.435,0.49,15.0,0.48,17.39,0.47,182.55,0.46,43.18,0.45,65.0,0.5,38.43,0.51,55.0,0.52,15.0,0.53,15.0,0.54,15.0,0.5,43.43,0.49,15.0,0.48,15.0,0.47,15.0,0.46,15.0,0.52,17.39,0.53,177.55,0.54,30.18,0.55,62.0,0.56,57.99,0.01,0.02,2387.713899,1776160809000
1776160810.989,10.989,0.49,15.0,0.48,17.39,0.47,182.55,0.46,43.18,0.45,65.0,0.5,38.43,0.51,55.0,0.52,15.0,0.53,15.0,0.54,15.0,0.5,38.43,0.49,55.0,0.48,15.0,0.47,15.0,0.46,15.0,0.51,15.0,0.52,17.39,0.53,182.55,0.54,43.18,0.55,65.0,0.01,0.01,2387.74051,1776160810000
1776160811.864,11.864,0.49,37.07,0.48,17.39,0.47,156.55,0.46,64.18,0.45,82.0,0.5,70.15,0.51,55.0,0.52,15.0,0.53,15.0,0.54,15.0,0.5,38.43,0.49,55.0,0.48,15.0,0.47,15.0,0.46,15.0,0.51,15.0,0.52,17.39,0.53,182.55,0.54,43.18,0.55,65.0,0.01,0.01,2387.74051,1776160810000
1776160812.232,12.232,0.49,42.07,0.48,17.39,0.47,156.55,0.46,64.18,0.45,82.0,0.5,65.15,0.51,55.0,0.52,15.0,0.53,15.0,0.54,15.0,0.5,70.15,0.49,55.0,0.48,15.0,0.47,15.0,0.46,15.0,0.51,37.07,0.52,17.39,0.53,156.55,0.54,64.18,0.55,82.0,0.01,0.01,2387.775585,1776160811000
1776160812.991,12.991,0.49,42.07,0.48,17.39,0.47,156.55,0.46,64.18,0.45,82.0,0.5,65.15,0.51,55.0,0.52,15.0,0.53,15.0,0.54,15.0,0.5,65.15,0.49,55.0,0.48,15.0,0.47,15.0,0.46,15.0,0.51,42.07,0.52,17.39,0.53,156.55,0.54,64.18,0.55,82.0,0.01,0.01,2387.82478,1776160812000
1776160813.355,13.355,0.49,11.57,0.48,17.89,0.47,141.55,0.46,64.18,0.45,82.0,0.5,101.87,0.51,65.5,0.52,15.0,0.53,15.0,0.54,15.0,0.5,65.15,0.49,55.0,0.48,15.0,0.47,15.0,0.46,15.0,0.51,42.07,0.52,17.39,0.53,156.55,0.54,64.18,0.55,82.0,0.01,0.01,2387.82478,1776160812000
1776160813.858,13.858,0.49,11.57,0.48,17.89,0.47,141.55,0.46,64.18,0.45,82.0,0.5,92.37,0.51,65.5,0.52,15.0,0.53,15.0,0.54,15.0,0.5,99.37,0.49,65.5,0.48,15.0,0.47,15.0,0.46,15.0,0.51,11.57,0.52,17.89,0.53,141.55,0.54,64.18,0.55,82.0,0.01,0.01,2387.82478,1776160812000
1776160814.176,14.176,0.49,11.57,0.48,17.89,0.47,141.55,0.46,43.18,0.45,82.0,0.5,89.37,0.51,65.5,0.52,15.0,0.53,15.0,0.54,15.0,0.5,92.37,0.49,65.5,0.48,15.0,0.47,15.0,0.46,15.0,0.51,11.57,0.52,17.89,0.53,141.55,0.54,64.18,0.55,82.0,0.01,0.01,2387.82553,1776160813000
1776160814.726,14.726,0.49,11.57,0.48,17.89,0.47,141.55,0.46,33.18,0.45,82.0,0.5,84.28,0.51,65.5,0.52,15.0,0.53,15.0,0.54,15.0,0.5,89.37,0.49,65.5,0.48,15.0,0.47,15.0,0.46,15.0,0.51,11.57,0.52,17.89,0.53,141.55,0.54,43.18,0.55,82.0,0.01,0.01,2387.82553,1776160813000
1776160815.041,15.041,0.49,11.57,0.48,17.89,0.47,141.55,0.46,33.18,0.45,90.09,0.5,89.49,0.51,65.5,0.52,15.0,0.53,15.0,0.54,15.0,0.5,84.28,0.49,65.5,0.48,15.0,0.47,15.0,0.46,15.0,0.51,11.57,0.52,17.89,0.53,141.55,0.54,33.18,0.55,82.0,0.01,0.01,2387.799425,1776160814000
1776160815.287,15.287,0.49,11.57,0.48,17.89,0.47,141.55,0.46,33.18,0.45,89.0,0.5,95.49,0.51,66.5,0.52,15.0,0.53,15.0,0.54,15.0,0.5,97.49,0.49,66.5,0.48,15.0,0.47,15.0,0.46,15.0,0.51,11.57,0.52,17.89,0.53,141.55,0.54,33.18,0.55,89.0,0.01,0.01,2387.799425,1776160814000
1776160815.932,15.932,0.49,11.57,0.48,17.89,0.47,141.55,0.46,33.18,0.45,89.0,0.5,95.49,0.51,66.5,0.52,15.0,0.53,15.0,0.54,15.0,0.5,95.49,0.49,66.5,0.48,15.0,0.47,15.0,0.46,15.0,0.51,11.57,0.52,17.89,0.53,141.55,0.54,33.18,0.55,89.0,0.01,0.01,2387.781815,1776160815000
1776160816.139,16.139,0.39,5.0,0.38,39.21,0.37,74.0,0.36,95.89,0.35,5.0,0.4,47.71,0.43,10.0,0.44,24.5,0.45,10.0,0.46,70.5,0.56,24.5,0.55,19.09,0.54,70.5,0.53,30.5,0.52,10.0,0.58,17.29,0.6,75.0,0.61,5.0,0.62,39.21,0.63,74.0,0.01,0.02,2387.781815,1776160815000
1776160816.431,16.431,0.4,60.0,0.39,102.24,0.38,72.0,0.37,64.0,0.36,88.89,0.41,10.0,0.42,10.0,0.43,16.0,0.44,70.5,0.45,34.0,0.6,47.71,0.57,20.0,0.56,24.5,0.55,10.0,0.54,70.5,0.61,2.76,0.62,39.21,0.63,74.0,0.64,95.89,0.65,5.0,0.01,0.01,2387.781815,1776160815000
1776160816.667,16.667,0.4,56.37,0.39,92.24,0.38,72.0,0.37,94.0,0.36,98.89,0.41,10.0,0.42,15.0,0.43,16.0,0.44,70.5,0.45,34.0,0.59,10.0,0.58,15.0,0.57,16.0,0.56,70.5,0.55,34.0,0.6,70.3,0.61,87.24,0.62,72.0,0.63,94.0,0.64,98.89,0.01,0.01,2387.781815,1776160815000
1776160816.894,16.894,0.4,37.09,0.39,92.24,0.38,72.0,0.37,94.0,0.36,98.89,0.41,10.0,0.42,15.0,0.43,16.0,0.44,70.5,0.45,34.0,0.59,10.0,0.58,15.0,0.57,16.0,0.56,70.5,0.55,34.0,0.6,37.09,0.61,92.24,0.62,72.0,0.63,94.0,0.64,98.89,0.01,0.01,2387.765395,1776160816000
1776160817.358,17.358,0.4,65.75,0.39,90.25,0.38,67.0,0.37,44.0,0.36,158.89,0.41,28.13,0.42,20.0,0.43,21.0,0.44,75.5,0.45,39.0,0.59,10.0,0.58,20.0,0.57,21.0,0.56,75.5,0.55,39.0,0.6,60.18,0.61,92.24,0.62,67.0,0.63,64.0,0.64,98.89,0.01,0.01,2387.765395,1776160816000
1776160817.654,17.654,0.4,61.38,0.39,33.26,0.38,102.77,0.37,71.0,0.36,158.89,0.41,10.0,0.42,20.0,0.43,27.0,0.44,75.5,0.45,15.0,0.59,28.13,0.58,20.0,0.57,21.0,0.56,75.5,0.55,39.0,0.6,63.5,0.61,85.25,0.62,67.0,0.63,44.0,0.64,158.89,0.01,0.01,2387.765395,1776160816000
1776160817.918,17.918,0.4,62.7,0.39,79.25,0.38,67.0,0.37,44.0,0.36,158.89,0.41,10.0,0.42,20.0,0.43,21.0,0.44,75.5,0.45,39.0,0.59,10.0,0.58,20.0,0.57,21.0,0.56,75.5,0.55,39.0,0.6,62.7,0.61,79.25,0.62,67.0,0.63,44.0,0.64,158.89,0.01,0.01,2387.657851,1776160817000
1776160818.912,18.912,0.4,62.7,0.39,79.25,0.38,67.0,0.37,44.0,0.36,158.89,0.41,10.0,0.42,20.0,0.43,21.0,0.44,75.5,0.45,39.0,0.59,10.0,0.58,20.0,0.57,21.0,0.56,75.5,0.55,39.0,0.6,62.7,0.61,79.25,0.62,67.0,0.63,44.0,0.64,158.89,0.01,0.01,2387.4991,1776160818000
1776160819.836,19.836,0.4,57.7,0.39,116.61,0.38,67.0,0.37,44.0,0.36,128.89,0.41,15.0,0.42,25.09,0.43,15.0,0.44,55.5,0.45,20.0,0.59,10.0,0.58,20.0,0.57,21.0,0.56,75.5,0.55,39.0,0.6,62.7,0.61,79.25,0.62,67.0,0.63,44.0,0.64,158.89,0.01,0.01,2387.4991,1776160818000
1776160820.71,20.71,0.4,40.7,0.39,111.61,0.38,67.0,0.37,44.0,0.36,98.89,0.41,5.0,0.42,25.09,0.43,15.0,0.44,55.5,0.45,22.0,0.59,15.0,0.58,25.09,0.57,15.0,0.56,55.5,0.55,20.0,0.6,57.7,0.61,116.61,0.62,67.0,0.63,44.0,0.64,128.89,0.01,0.01,2387.4841,1776160819000
1776160821.484,21.484,0.4,40.7,0.39,111.61,0.38,67.0,0.37,34.0,0.36,98.89,0.41,3.83,0.42,25.09,0.43,25.5,0.44,66.0,0.45,22.0,0.59,5.0,0.58,25.09,0.57,15.0,0.56,55.5,0.55,22.0,0.6,40.7,0.61,111.61,0.62,67.0,0.63,44.0,0.64,98.89,0.01,0.01,2387.4841,1776160819000
1776160822.076,22.076,0.4,40.7,0.39,111.61,0.38,67.0,0.37,34.0,0.36,98.89,0.41,3.83,0.42,25.09,0.43,25.5,0.44,66.0,0.45,22.0,0.59,3.83,0.58,25.09,0.57,25.5,0.56,66.0,0.55,22.0,0.6,40.7,0.61,111.61,0.62,67.0,0.63,34.0,0.64,98.89,0.01,0.01,2387.640455,1776160821000
1776160822.621,22.621,0.4,50.7,0.39,243.27,0.38,77.5,0.37,34.0,0.36,98.89,0.41,19.7,0.42,25.09,0.43,25.5,0.44,66.0,0.45,15.0,0.59,3.83,0.58,25.09,0.57,25.5,0.56,66.0,0.55,22.0,0.6,40.7,0.61,111.61,0.62,67.0,0.63,34.0,0.64,98.89,0.01,0.01,2387.640455,1776160821000
1776160823.096,23.096,0.4,50.7,0.39,243.27,0.38,77.5,0.37,34.0,0.36,98.89,0.41,19.7,0.42,25.09,0.43,25.5,0.44,66.0,0.45,15.0,0.59,19.7,0.58,25.09,0.57,25.5,0.56,66.0,0.55,15.0,0.6,50.7,0.61,243.27,0.62,77.5,0.63,34.0,0.64,98.89,0.01,0.01,2387.47939,1776160822000
1776160823.427,23.427,0.4,28.01,0.39,240.77,0.38,64.0,0.37,34.0,0.36,88.89,0.41,46.37,0.42,35.59,0.43,25.5,0.44,60.0,0.45,21.0,0.59,31.37,0.58,35.59,0.57,25.5,0.56,60.0,0.55,21.0,0.6,39.01,0.61,240.77,0.62,59.0,0.63,44.5,0.64,88.89,0.01,0.01,2387.47939,1776160822000
1776160824.159,24.159,0.4,9.66,0.39,240.77,0.38,64.0,0.37,34.0,0.36,88.89,0.41,46.37,0.42,35.59,0.43,25.5,0.44,60.0,0.45,21.0,0.59,46.37,0.58,35.59,0.57,25.5,0.56,60.0,0.55,21.0,0.6,9.66,0.61,240.77,0.62,64.0,0.63,34.0,0.64,88.89,0.01,0.01,2387.44915,1776160823000
1776160824.415,24.415,0.4,31.16,0.39,111.0,0.38,158.55,0.37,72.5,0.36,88.89,0.41,15.87,0.42,30.59,0.43,25.5,0.44,60.0,0.45,21.0,0.59,46.37,0.58,35.59,0.57,25.5,0.56,60.0,0.55,21.0,0.6,9.66,0.61,240.77,0.62,64.0,0.63,34.0,0.64,88.89,0.01,0.01,2387.44915,1776160823000
1776160825.14,25.14,0.4,31.16,0.39,111.0,0.38,158.55,0.37,72.5,0.36,88.89,0.41,15.87,0.42,30.59,0.43,25.5,0.44,60.0,0.45,21.0,0.59,15.87,0.58,30.59,0.57,25.5,0.56,60.0,0.55,21.0,0.6,31.16,0.61,111.0,0.62,158.55,0.63,72.5,0.64,88.89,0.01,0.01,2387.458767,1776160824000
1776160826.146,26.146,0.4,29.49,0.39,111.0,0.38,169.99,0.37,72.5,0.36,88.89,0.41,15.87,0.42,30.59,0.43,25.5,0.44,60.0,0.45,15.0,0.59,15.87,0.58,30.59,0.57,25.5,0.56,60.0,0.55,15.0,0.6,29.49,0.61,111.0,0.62,169.99,0.63,72.5,0.64,88.89,0.01,0.01,2387.4167,1776160825000
1776160826.467,26.467,0.4,24.4,0.39,111.0,0.38,156.99,0.37,77.5,0.36,88.89,0.41,15.87,0.42,30.59,0.43,25.5,0.44,60.0,0.45,21.0,0.59,15.87,0.58,30.59,0.57,25.5,0.56,60.0,0.55,15.0,0.6,29.49,0.61,111.0,0.62,169.99,0.63,72.5,0.64,88.89,0.01,0.01,2387.4167,1776160825000
1776160826.937,26.937,0.4,17.8,0.39,119.0,0.38,156.99,0.37,77.5,0.36,88.89,0.41,20.87,0.42,30.59,0.43,25.5,0.44,60.0,0.45,21.0,0.59,15.87,0.58,30.59,0.57,25.5,0.56,60.0,0.55,21.0,0.6,24.4,0.61,111.0,0.62,156.99,0.63,77.5,0.64,88.89,0.01,0.01,2387.4167,1776160825000
1776160827.797,27.797,0.4,5.0,0.39,119.0,0.38,145.99,0.37,77.5,0.36,88.89,0.41,13.43,0.42,30.59,0.43,25.5,0.44,60.0,0.45,21.0,0.59,20.87,0.58,30.59,0.57,25.5,0.56,60.0,0.55,21.0,0.6,15.6,0.61,119.0,0.62,156.99,0.63,77.5,0.64,88.89,0.01,0.01,2387.372155,1776160826000
1776160827.998,27.998,0.4,5.0,0.39,119.0,0.38,145.99,0.37,77.5,0.36,88.89,0.41,13.43,0.42,30.59,0.43,25.5,0.44,60.0,0.45,21.0,0.59,13.43,0.58,30.59,0.57,25.5,0.56,60.0,0.55,21.0,0.6,5.0,0.61,119.0,0.62,145.99,0.63,77.5,0.64,88.89,0.01,0.01,2387.567433,1776160827000
1776160828.798,28.798,0.4,5.0,0.39,119.0,0.38,145.99,0.37,77.5,0.36,88.89,0.41,8.43,0.42,30.59,0.43,25.5,0.44,60.0,0.45,21.0,0.59,13.43,0.58,30.59,0.57,25.5,0.56,60.0,0.55,21.0,0.6,5.0,0.61,119.0,0.62,145.99,0.63,77.5,0.64,88.89,0.01,0.01,2387.567433,1776160827000
1776160829.978,29.978,0.4,5.0,0.39,119.0,0.38,145.99,0.37,77.5,0.36,88.89,0.41,8.43,0.42,30.59,0.43,25.5,0.44,60.0,0.45,21.0,0.59,8.43,0.58,30.59,0.57,25.5,0.56,60.0,0.55,21.0,0.6,5.0,0.61,119.0,0.62,145.99,0.63,77.5,0.64,88.89,0.01,0.01,2387.577352,1776160829000
1776160830.903,30.903,0.4,5.0,0.39,119.0,0.38,145.99,0.37,77.5,0.36,88.89,0.41,8.43,0.42,30.59,0.43,25.5,0.44,60.0,0.45,21.0,0.59,8.43,0.58,30.59,0.57,25.5,0.56,60.0,0.55,21.0,0.6,5.0,0.61,119.0,0.62,145.99,0.63,77.5,0.64,88.89,0.01,0.01,2387.499857,1776160830000
1776160831.713,31.713,0.4,10.0,0.39,93.0,0.38,118.99,0.37,46.0,0.36,88.89,0.41,44.79,0.42,30.59,0.43,25.5,0.44,60.0,0.45,91.0,0.59,8.43,0.58,30.59,0.57,25.5,0.56,60.0,0.55,21.0,0.6,5.0,0.61,119.0,0.62,145.99,0.63,77.5,0.64,88.89,0.01,0.01,2387.499857,1776160830000
1776160831.946,31.946,0.4,10.0,0.39,93.0,0.38,118.99,0.37,46.0,0.36,88.89,0.41,44.79,0.42,30.59,0.43,25.5,0.44,60.0,0.45,91.0,0.59,44.79,0.58,30.59,0.57,25.5,0.56,60.0,0.55,91.0,0.6,10.0,0.61,93.0,0.62,118.99,0.63,46.0,0.64,88.89,0.01,0.01,2387.565451,1776160831000
1776160833.317,33.317,0.4,10.0,0.39,93.0,0.38,118.99,0.37,46.0,0.36,88.89,0.41,44.79,0.42,30.59,0.43,25.5,0.44,60.0,0.45,91.0,0.59,44.79,0.58,30.59,0.57,25.5,0.56,60.0,0.55,91.0,0.6,10.0,0.61,93.0,0.62,118.99,0.63,46.0,0.64,88.89,0.01,0.01,2387.34721,1776160832000
1776160834.245,34.245,0.4,10.0,0.39,93.0,0.38,118.99,0.37,46.0,0.36,88.89,0.41,44.79,0.42,30.59,0.43,25.5,0.44,60.0,0.45,91.0,0.59,44.79,0.58,30.59,0.57,25.5,0.56,60.0,0.55,91.0,0.6,10.0,0.61,93.0,0.62,118.99,0.63,46.0,0.64,88.89,0.01,0.01,2387.295254,1776160833000
1776160834.83,34.83,0.4,5.0,0.39,93.0,0.38,10.0,0.37,18.0,0.36,222.44,0.41,52.65,0.42,25.59,0.43,25.5,0.44,60.0,0.45,102.0,0.59,44.79,0.58,30.59,0.57,25.5,0.56,60.0,0.55,91.0,0.6,10.0,0.61,93.0,0.62,118.99,0.63,46.0,0.64,88.89,0.01,0.01,2387.295254,1776160833000
1776160835.08,35.08,0.4,5.0,0.39,93.0,0.38,10.0,0.37,18.0,0.36,222.44,0.41,52.65,0.42,25.59,0.43,25.5,0.44,60.0,0.45,102.0,0.59,52.65,0.58,25.59,0.57,25.5,0.56,60.0,0.55,102.0,0.6,5.0,0.61,93.0,0.62,10.0,0.63,18.0,0.64,222.44,0.01,0.01,2387.29814,1776160834000
1776160835.986,35.986,0.4,6.0,0.39,85.0,0.38,18.0,0.37,18.0,0.36,211.88,0.41,57.65,0.42,30.59,0.43,25.5,0.44,66.0,0.45,107.0,0.59,52.65,0.58,25.59,0.57,25.5,0.56,60.0,0.55,102.0,0.6,5.0,0.61,93.0,0.62,10.0,0.63,18.0,0.64,222.44,0.01,0.01,2387.29814,1776160834000
1776160836.914,36.914,0.4,6.0,0.39,85.0,0.38,18.0,0.37,18.0,0.36,211.88,0.41,57.65,0.42,30.59,0.43,25.5,0.44,66.0,0.45,107.0,0.59,57.65,0.58,30.59,0.57,25.5,0.56,66.0,0.55,107.0,0.6,6.0,0.61,85.0,0.62,18.0,0.63,18.0,0.64,211.88,0.01,0.01,2387.30084,1776160836000
