timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776291600.718,0.718,0.49,177.56,0.48,35.04,0.5,5.0,0.54,5.41,0.5,5.0,0.46,5.41,0.51,188.92,0.52,35.04,0.01,0.01,2366.355173,1776291599000
1776291602.556,2.556,0.51,9.75,0.5,134.0,0.53,7.33,0.54,130.41,0.46,5.41,0.4,38.0,0.51,177.56,0.52,35.04,0.02,0.05,2366.557341,1776291601000
1776291602.975,2.975,0.51,10.66,0.5,134.0,0.53,0.33,0.54,130.41,0.47,7.33,0.46,130.41,0.49,5.66,0.5,134.0,0.02,0.02,2366.557341,1776291601000
1776291603.261,3.261,0.49,192.56,0.48,80.6,0.52,5.0,0.53,0.33,0.47,0.33,0.46,130.41,0.5,52.92,0.51,300.56,0.03,0.03,2366.582872,1776291602000
1776291603.967,3.967,0.5,8.88,0.49,214.56,0.51,15.0,0.52,20.0,0.48,5.0,0.47,0.33,0.51,192.56,0.52,80.6,0.01,0.03,2366.582872,1776291602000
1776291605.319,5.319,0.5,67.74,0.49,214.56,0.51,15.0,0.52,120.0,0.49,15.0,0.48,20.0,0.5,8.88,0.51,214.56,0.01,0.01,2366.596209,1776291603000
1776291605.937,5.937,0.5,5.88,0.49,214.56,0.51,20.0,0.52,120.0,0.49,15.0,0.48,120.0,0.5,67.74,0.51,214.56,0.01,0.01,2366.564719,1776291604000
1776291606.744,6.744,0.49,177.56,0.48,45.6,0.5,174.0,0.51,200.88,0.49,20.0,0.48,120.0,0.5,5.88,0.51,214.56,0.01,0.01,2366.558832,1776291605000
1776291607.378,7.378,0.49,175.67,0.48,135.6,0.5,120.0,0.51,120.0,0.5,120.0,0.49,115.0,0.51,172.64,0.52,55.6,0.01,0.01,2366.565281,1776291606000
1776291608.045,8.045,0.49,240.7,0.48,79.6,0.5,103.88,0.51,110.0,0.5,120.0,0.49,120.0,0.51,230.7,0.52,135.6,0.01,0.01,2366.565281,1776291606000
1776291609.092,9.092,0.5,5.0,0.49,209.2,0.53,7.55,0.54,5.41,0.5,103.88,0.49,110.0,0.51,240.7,0.52,79.6,0.03,0.01,2366.550389,1776291607000
1776291609.488,9.488,0.53,10.0,0.52,41.0,0.56,120.0,0.57,110.0,0.46,5.41,0.45,13.0,0.48,10.0,0.5,20.5,0.03,0.02,2366.550389,1776291607000
1776291610.221,10.221,0.54,39.07,0.53,30.0,0.56,35.0,0.57,125.0,0.44,120.0,0.43,110.0,0.47,10.0,0.48,41.0,0.02,0.03,2366.482399,1776291608000
1776291610.826,10.826,0.54,35.8,0.53,77.0,0.55,10.0,0.56,15.0,0.45,5.0,0.44,25.0,0.46,39.07,0.47,20.0,0.01,0.01,2366.528624,1776291609000
