timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,eth_price,eth_oracle_ts
1776162011.216,11.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2382.627838,1776162010000
1776162011.478,11.478,0.39,102.42,0.38,113.0,0.37,90.0,0.36,98.0,0.35,23.0,0.4,9.75,0.41,15.0,0.42,20.0,0.43,35.0,0.44,61.08,0.6,9.75,0.59,15.0,0.58,20.0,0.57,35.0,0.56,61.08,0.61,107.42,0.62,113.0,0.63,90.0,0.64,90.0,0.65,23.0,0.01,0.01,2382.627838,1776162010000
1776162011.894,11.894,0.39,102.42,0.38,113.0,0.37,90.0,0.36,90.0,0.35,23.0,0.4,9.75,0.41,15.0,0.42,20.0,0.43,35.0,0.44,61.08,0.6,9.75,0.59,15.0,0.58,20.0,0.57,35.0,0.56,61.08,0.61,107.42,0.62,113.0,0.63,90.0,0.64,90.0,0.65,23.0,0.01,0.01,2382.627838,1776162010000
1776162012.266,12.266,0.39,102.42,0.38,113.0,0.37,90.0,0.36,90.0,0.35,23.0,0.4,9.75,0.41,15.0,0.42,20.0,0.43,35.0,0.44,61.08,0.6,9.75,0.59,15.0,0.58,20.0,0.57,35.0,0.56,61.08,0.61,102.42,0.62,113.0,0.63,90.0,0.64,90.0,0.65,23.0,0.01,0.01,2382.575035,1776162011000
1776162012.949,12.949,0.39,112.42,0.38,113.0,0.37,90.0,0.36,148.0,0.35,15.0,0.41,3.65,0.42,15.0,0.43,25.0,0.44,37.09,0.45,64.09,0.6,9.75,0.59,15.0,0.58,20.0,0.57,35.0,0.56,61.08,0.61,102.42,0.62,113.0,0.63,90.0,0.64,90.0,0.65,23.0,0.02,0.01,2382.575035,1776162011000
1776162013.3,13.3,0.39,112.42,0.38,113.0,0.37,90.0,0.36,148.0,0.35,15.0,0.41,3.65,0.42,15.0,0.43,25.0,0.44,37.09,0.45,64.09,0.59,3.65,0.58,15.0,0.57,25.0,0.56,37.09,0.55,64.09,0.61,112.42,0.62,113.0,0.63,90.0,0.64,148.0,0.65,15.0,0.02,0.02,2382.59168,1776162012000
1776162013.527,13.527,0.4,109.5,0.39,59.42,0.38,85.0,0.37,90.0,0.36,148.0,0.41,16.71,0.42,20.0,0.43,25.0,0.44,47.09,0.45,54.09,0.59,3.65,0.58,15.0,0.57,25.0,0.56,37.09,0.55,64.09,0.61,112.42,0.62,113.0,0.63,90.0,0.64,148.0,0.65,15.0,0.01,0.02,2382.59168,1776162012000
1776162014.383,14.383,0.4,109.5,0.39,59.42,0.38,85.0,0.37,90.0,0.36,148.0,0.41,16.71,0.42,20.0,0.43,25.0,0.44,47.09,0.45,54.09,0.59,16.71,0.58,20.0,0.57,25.0,0.56,47.09,0.55,54.09,0.6,109.5,0.61,59.42,0.62,85.0,0.63,90.0,0.64,148.0,0.01,0.01,2382.59043,1776162013000
1776162014.944,14.944,0.4,100.0,0.39,59.42,0.38,95.5,0.37,90.0,0.36,148.0,0.41,21.71,0.42,20.0,0.43,25.0,0.44,36.09,0.45,54.09,0.59,21.71,0.58,20.0,0.57,25.0,0.56,36.09,0.55,54.09,0.6,100.0,0.61,59.42,0.62,95.5,0.63,90.0,0.64,148.0,0.01,0.01,2382.59043,1776162014000
1776162016.034,16.034,0.41,109.0,0.4,67.5,0.39,40.92,0.38,105.5,0.37,90.0,0.42,30.5,0.43,30.0,0.44,77.09,0.45,59.09,0.46,50.0,0.59,21.71,0.58,20.0,0.57,25.0,0.56,36.09,0.55,54.09,0.6,100.0,0.61,59.42,0.62,95.5,0.63,90.0,0.64,148.0,0.01,0.01,2382.59043,1776162014000
