timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776379800.561,0.561,0.49,2.14,0.47,15.0,0.5,5.0,0.53,15.0,0.5,5.0,0.47,15.0,0.51,7.14,0.53,15.0,0.01,0.01,2346.745771,1776379799000
1776379801.086,1.086,0.4,11.0,0.39,67.0,0.49,16.11,0.5,5.0,0.51,16.11,0.5,5.0,0.6,11.0,0.61,67.0,0.09,0.09,2346.77325,1776379800000
1776379802.147,2.147,0.4,11.0,0.39,67.0,0.49,16.11,0.5,5.0,0.51,16.11,0.5,5.0,0.6,11.0,0.61,67.0,0.09,0.09,2346.762792,1776379801000
1776379803.163,3.163,0.4,11.0,0.39,67.0,0.49,16.11,0.5,5.0,0.51,16.11,0.5,5.0,0.6,11.0,0.61,67.0,0.09,0.09,2346.680195,1776379802000
1776379803.561,3.561,0.46,215.0,0.45,5.0,0.47,0.82,0.48,161.0,0.51,16.11,0.5,5.0,0.6,11.0,0.61,67.0,0.01,0.09,2346.680195,1776379802000
1776379804.239,4.239,0.46,215.0,0.45,5.0,0.47,0.82,0.48,161.0,0.53,0.82,0.52,161.0,0.54,215.0,0.55,5.0,0.01,0.01,2346.665575,1776379803000
1776379805.301,5.301,0.46,215.0,0.45,5.0,0.47,0.82,0.48,161.0,0.53,0.82,0.52,161.0,0.54,215.0,0.55,5.0,0.01,0.01,2346.665581,1776379804000
1776379805.755,5.755,0.46,78.0,0.45,19.0,0.47,183.68,0.49,16.11,0.53,0.82,0.52,161.0,0.54,215.0,0.55,5.0,0.01,0.01,2346.665581,1776379804000
1776379806.9,6.9,0.46,53.0,0.45,19.0,0.47,178.68,0.49,16.11,0.53,178.68,0.51,16.11,0.54,53.0,0.55,19.0,0.01,0.01,2346.668683,1776379806000
1776379807.843,7.843,0.48,67.0,0.47,15.0,0.49,11.11,0.5,39.0,0.53,178.68,0.51,16.11,0.54,53.0,0.55,19.0,0.01,0.01,2346.668683,1776379806000
1776379808.25,8.25,0.48,101.2,0.47,15.0,0.49,6.0,0.5,39.0,0.51,11.11,0.5,39.0,0.52,67.0,0.53,15.0,0.01,0.01,2346.668683,1776379806000
1776379808.51,8.51,0.48,197.2,0.47,10.0,0.5,27.28,0.54,10.0,0.51,6.0,0.5,39.0,0.52,101.2,0.53,15.0,0.02,0.01,2346.668683,1776379806000
1776379809.107,9.107,0.57,5.0,0.56,5.0,0.58,26.89,0.59,210.0,0.42,60.0,0.41,210.0,0.49,120.0,0.5,152.0,0.01,0.07,2346.668683,1776379806000
1776379809.425,9.425,0.57,1.5,0.56,10.0,0.58,37.39,0.59,210.0,0.42,26.89,0.41,210.0,0.43,5.0,0.44,5.0,0.01,0.01,2346.716846,1776379807000
1776379809.911,9.911,0.57,56.5,0.56,31.5,0.59,210.0,0.6,15.0,0.42,37.39,0.41,210.0,0.43,1.5,0.44,10.0,0.02,0.01,2346.716846,1776379807000
1776379810.217,10.217,0.58,9.5,0.57,40.5,0.59,207.45,0.6,15.0,0.41,210.0,0.4,15.0,0.42,4.5,0.43,40.5,0.01,0.01,2346.767038,1776379808000
1776379810.468,10.468,0.58,9.5,0.57,40.5,0.59,177.45,0.6,15.0,0.41,207.45,0.4,15.0,0.42,9.5,0.43,40.5,0.01,0.01,2346.767038,1776379808000
1776379811.316,11.316,0.58,9.5,0.57,40.5,0.59,172.36,0.6,15.0,0.41,172.36,0.4,15.0,0.42,9.5,0.43,40.5,0.01,0.01,2347.156851,1776379810000
1776379812.646,12.646,0.58,9.5,0.57,40.5,0.59,172.36,0.6,15.0,0.41,172.36,0.4,15.0,0.42,9.5,0.43,40.5,0.01,0.01,2347.19486,1776379811000
1776379813.248,13.248,0.58,9.5,0.57,40.5,0.59,172.36,0.6,15.0,0.41,172.36,0.4,15.0,0.42,9.5,0.43,40.5,0.01,0.01,2347.229838,1776379812000
1776379813.633,13.633,0.52,10.0,0.51,5.0,0.53,59.5,0.54,5.0,0.41,172.36,0.4,15.0,0.42,9.5,0.43,40.5,0.01,0.01,2347.229838,1776379812000
1776379814.522,14.522,0.52,10.0,0.51,5.0,0.53,59.5,0.54,5.0,0.47,59.5,0.46,5.0,0.48,10.0,0.49,5.0,0.01,0.01,2347.235469,1776379813000
1776379815.113,15.113,0.52,10.0,0.51,5.0,0.53,59.5,0.54,5.0,0.47,59.5,0.46,5.0,0.48,10.0,0.49,5.0,0.01,0.01,2347.190261,1776379814000
1776379815.343,15.343,0.5,15.12,0.49,15.5,0.53,130.5,0.54,180.5,0.47,59.5,0.46,5.0,0.48,10.0,0.49,5.0,0.03,0.01,2347.190261,1776379814000
1776379816.334,16.334,0.5,15.12,0.49,15.5,0.52,5.0,0.53,130.5,0.48,5.0,0.47,130.5,0.5,15.12,0.51,15.5,0.02,0.02,2347.147655,1776379815000
1776379816.571,16.571,0.51,10.0,0.5,15.5,0.52,4.51,0.53,74.5,0.48,4.51,0.47,74.5,0.49,10.0,0.5,15.5,0.01,0.01,2347.147655,1776379815000
1776379817.091,17.091,0.51,10.0,0.5,15.5,0.52,4.51,0.53,74.5,0.48,4.51,0.47,74.5,0.49,10.0,0.5,15.5,0.01,0.01,2347.005765,1776379816000
1776379818.216,18.216,0.51,10.0,0.5,15.5,0.52,4.51,0.53,74.5,0.48,4.51,0.47,74.5,0.49,10.0,0.5,15.5,0.01,0.01,2347.010999,1776379817000
1776379818.686,18.686,0.51,20.5,0.5,21.5,0.52,4.51,0.53,64.5,0.48,4.51,0.47,74.5,0.49,10.0,0.5,15.5,0.01,0.01,2347.010999,1776379817000
1776379819.35,19.35,0.51,20.5,0.5,21.5,0.52,4.51,0.53,64.5,0.48,4.51,0.47,64.5,0.49,20.5,0.5,21.5,0.01,0.01,2346.997351,1776379818000
1776379820.101,20.101,0.51,20.5,0.5,21.5,0.52,4.51,0.53,64.5,0.48,4.51,0.47,64.5,0.49,20.5,0.5,21.5,0.01,0.01,2347.023618,1776379819000
1776379820.467,20.467,0.52,20.0,0.51,25.5,0.53,55.34,0.54,80.0,0.48,4.51,0.47,64.5,0.49,20.5,0.5,21.5,0.01,0.01,2347.023618,1776379819000
1776379821.214,21.214,0.52,20.0,0.51,25.5,0.53,55.34,0.54,80.0,0.47,55.34,0.46,80.0,0.48,20.0,0.49,25.5,0.01,0.01,2347.021328,1776379820000
1776379822.355,22.355,0.52,20.0,0.51,25.5,0.53,55.34,0.54,80.0,0.47,55.34,0.46,80.0,0.48,20.0,0.49,25.5,0.01,0.01,2347.041512,1776379821000
1776379823.0,23.0,0.52,20.0,0.51,25.5,0.53,55.34,0.54,80.0,0.47,55.34,0.46,80.0,0.48,20.0,0.49,25.5,0.01,0.01,2347.041632,1776379822000
1776379824.172,24.172,0.52,20.0,0.51,25.5,0.53,55.34,0.54,80.0,0.47,55.34,0.46,80.0,0.48,20.0,0.49,25.5,0.01,0.01,2347.037908,1776379823000
1776379824.63,24.63,0.52,121.5,0.51,81.5,0.53,76.63,0.57,50.0,0.47,55.34,0.46,80.0,0.48,20.0,0.49,25.5,0.01,0.01,2347.037908,1776379823000
1776379825.317,25.317,0.52,121.5,0.51,106.5,0.57,50.0,0.58,100.5,0.43,50.0,0.42,100.5,0.48,121.5,0.49,106.5,0.05,0.05,2347.038147,1776379824000
1776379826.039,26.039,0.52,121.5,0.51,106.5,0.57,50.0,0.58,100.5,0.43,50.0,0.42,100.5,0.48,121.5,0.49,106.5,0.05,0.05,2347.04174,1776379825000
1776379826.589,26.589,0.56,58.0,0.55,29.5,0.58,66.55,0.59,95.5,0.43,50.0,0.42,100.5,0.48,121.5,0.49,106.5,0.02,0.05,2347.04174,1776379825000
1776379826.858,26.858,0.57,10.0,0.56,48.0,0.58,68.08,0.59,95.5,0.42,66.55,0.41,95.5,0.44,58.0,0.45,29.5,0.01,0.02,2347.04174,1776379825000
1776379827.244,27.244,0.57,10.0,0.56,48.0,0.58,68.08,0.59,95.5,0.42,68.08,0.41,95.5,0.43,10.0,0.44,48.0,0.01,0.01,2347.116644,1776379826000
1776379828.315,28.315,0.57,10.0,0.56,48.0,0.58,68.08,0.59,95.5,0.42,68.08,0.41,95.5,0.43,10.0,0.44,48.0,0.01,0.01,2347.22894,1776379827000
1776379829.429,29.429,0.57,10.0,0.56,48.0,0.58,68.08,0.59,95.5,0.42,68.08,0.41,95.5,0.43,10.0,0.44,48.0,0.01,0.01,2347.281737,1776379828000
1776379830.068,30.068,0.57,10.0,0.56,48.0,0.58,68.08,0.59,95.5,0.42,68.08,0.41,95.5,0.43,10.0,0.44,48.0,0.01,0.01,2347.287494,1776379829000
1776379830.601,30.601,0.57,10.0,0.56,36.0,0.58,68.08,0.59,95.5,0.42,68.08,0.41,95.5,0.43,10.0,0.44,48.0,0.01,0.01,2347.287494,1776379829000
1776379831.222,31.222,0.57,10.0,0.56,36.0,0.58,68.08,0.59,95.5,0.42,68.08,0.41,95.5,0.43,10.0,0.44,36.0,0.01,0.01,2347.290173,1776379830000
1776379832.179,32.179,0.57,31.0,0.56,41.0,0.58,60.08,0.59,75.0,0.42,68.08,0.41,95.5,0.43,10.0,0.44,36.0,0.01,0.01,2347.290173,1776379830000
1776379832.646,32.646,0.57,31.0,0.56,61.0,0.58,42.83,0.59,105.5,0.42,60.08,0.41,75.0,0.43,31.0,0.44,41.0,0.01,0.01,2347.286999,1776379831000
1776379833.04,33.04,0.57,31.0,0.56,71.0,0.58,37.83,0.59,105.5,0.42,42.83,0.41,105.5,0.43,31.0,0.44,61.0,0.01,0.01,2347.286999,1776379831000
1776379833.436,33.436,0.57,31.0,0.56,71.0,0.58,37.83,0.59,105.5,0.42,37.83,0.41,105.5,0.43,31.0,0.44,71.0,0.01,0.01,2347.287981,1776379832000
1776379833.933,33.933,0.57,31.0,0.56,71.0,0.58,37.83,0.59,105.5,0.42,37.83,0.41,105.5,0.43,31.0,0.44,71.0,0.01,0.01,2347.287675,1776379833000
1776379834.934,34.934,0.57,31.0,0.56,71.0,0.58,37.83,0.59,105.5,0.42,37.83,0.41,105.5,0.43,31.0,0.44,71.0,0.01,0.01,2347.27892,1776379834000
1776379836.049,36.049,0.57,31.0,0.56,71.0,0.58,37.83,0.59,105.5,0.42,37.83,0.41,105.5,0.43,31.0,0.44,71.0,0.01,0.01,2347.279801,1776379835000
1776379837.022,37.022,0.57,31.0,0.56,71.0,0.58,37.83,0.59,105.5,0.42,37.83,0.41,105.5,0.43,31.0,0.44,71.0,0.01,0.01,2347.283077,1776379836000
