timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776327900.5,0.5,0.5,13.24,0.49,56.02,0.54,220.0,0.55,70.0,0.46,220.0,0.45,70.0,0.5,13.24,0.51,56.02,0.04,0.04,2340.936363,1776327899000
1776327901.291,1.291,0.5,13.24,0.49,56.02,0.54,220.0,0.55,70.0,0.46,220.0,0.45,70.0,0.5,13.24,0.51,56.02,0.04,0.04,2340.965804,1776327900000
1776327901.907,1.907,0.5,13.24,0.49,56.02,0.54,220.0,0.55,70.0,0.46,220.0,0.45,70.0,0.5,13.24,0.51,56.02,0.04,0.04,2340.965816,1776327901000
1776327902.699,2.699,0.49,64.29,0.48,17.0,0.51,5.0,0.52,10.0,0.46,220.0,0.45,70.0,0.5,13.24,0.51,56.02,0.02,0.04,2340.965816,1776327901000
1776327903.527,3.527,0.49,64.29,0.48,17.0,0.51,5.0,0.52,10.0,0.49,5.0,0.48,10.0,0.51,64.29,0.52,17.0,0.02,0.02,2340.941723,1776327902000
1776327904.144,4.144,0.49,64.29,0.48,17.0,0.51,5.0,0.52,10.0,0.49,5.0,0.48,10.0,0.51,64.29,0.52,17.0,0.02,0.02,2340.942727,1776327903000
1776327905.335,5.335,0.49,64.29,0.48,17.0,0.51,5.0,0.52,10.0,0.49,5.0,0.48,10.0,0.51,64.29,0.52,17.0,0.02,0.02,2340.94235,1776327904000
1776327905.59,5.59,0.5,15.0,0.49,74.29,0.51,10.0,0.52,25.0,0.49,5.0,0.48,10.0,0.51,64.29,0.52,17.0,0.01,0.02,2340.94235,1776327904000
1776327906.351,6.351,0.5,15.0,0.49,74.29,0.51,0.64,0.52,25.0,0.49,0.64,0.48,25.0,0.5,15.0,0.51,74.29,0.01,0.01,2340.946363,1776327905000
1776327906.865,6.865,0.5,15.0,0.49,74.29,0.51,0.64,0.52,25.0,0.49,0.64,0.48,25.0,0.5,15.0,0.51,74.29,0.01,0.01,2340.94448,1776327906000
1776327907.26,7.26,0.5,14.0,0.49,74.29,0.51,15.0,0.52,20.0,0.49,0.64,0.48,25.0,0.5,15.0,0.51,74.29,0.01,0.01,2340.94448,1776327906000
1776327908.017,8.017,0.5,14.0,0.49,74.29,0.51,15.0,0.52,20.0,0.49,15.0,0.48,20.0,0.5,14.0,0.51,74.29,0.01,0.01,2340.94448,1776327907000
1776327909.034,9.034,0.5,14.0,0.49,74.29,0.51,15.0,0.52,20.0,0.49,15.0,0.48,20.0,0.5,14.0,0.51,74.29,0.01,0.01,2340.96117,1776327908000
1776327909.529,9.529,0.5,17.0,0.49,80.29,0.51,15.0,0.52,20.0,0.49,15.0,0.48,20.0,0.5,14.0,0.51,74.29,0.01,0.01,2340.96117,1776327908000
1776327909.798,9.798,0.5,7.0,0.49,133.29,0.52,78.0,0.53,34.0,0.49,15.0,0.48,20.0,0.5,17.0,0.51,80.29,0.02,0.01,2340.96117,1776327908000
1776327910.188,10.188,0.5,7.0,0.49,133.29,0.52,78.0,0.53,34.0,0.48,78.0,0.47,34.0,0.5,7.0,0.51,133.29,0.02,0.02,2340.929265,1776327909000
1776327910.431,10.431,0.49,51.29,0.48,11.0,0.51,124.0,0.52,30.0,0.48,78.0,0.47,34.0,0.5,7.0,0.51,133.29,0.02,0.02,2340.929265,1776327909000
1776327911.169,11.169,0.49,51.29,0.48,11.0,0.51,124.0,0.52,30.0,0.49,124.0,0.48,30.0,0.51,51.29,0.52,11.0,0.02,0.02,2340.950302,1776327910000
1776327914.031,14.031,0.49,61.29,0.48,63.0,0.5,31.0,0.51,99.0,0.49,124.0,0.48,30.0,0.51,51.29,0.52,11.0,0.01,0.02,2340.825252,1776327912000
1776327916.437,16.437,0.49,56.29,0.46,13.0,0.5,97.0,0.51,236.0,0.5,31.0,0.49,99.0,0.51,61.29,0.52,63.0,0.01,0.01,2340.798345,1776327915000
1776327918.96,18.96,0.44,28.0,0.43,96.0,0.45,10.0,0.46,15.0,0.55,25.0,0.54,25.0,0.56,7.73,0.57,28.0,0.01,0.01,2340.820861,1776327917000
1776327922.747,22.747,0.44,30.0,0.43,38.0,0.45,7.77,0.46,78.0,0.55,10.0,0.54,15.0,0.56,28.0,0.57,96.0,0.01,0.01,2340.689376,1776327921000
1776327924.091,24.091,0.44,26.0,0.43,96.0,0.45,2.43,0.46,20.0,0.55,7.77,0.54,78.0,0.56,30.0,0.57,38.0,0.01,0.01,2340.698115,1776327923000
1776327925.128,25.128,0.44,89.0,0.43,38.0,0.45,7.74,0.46,20.0,0.55,2.43,0.54,20.0,0.56,26.0,0.57,96.0,0.01,0.01,2340.782675,1776327924000
1776327926.873,26.873,0.43,18.0,0.42,26.0,0.45,41.0,0.46,78.0,0.55,7.74,0.54,20.0,0.56,89.0,0.57,38.0,0.02,0.01,2340.698274,1776327925000
1776327929.372,29.372,0.43,36.0,0.42,19.0,0.44,11.59,0.45,88.0,0.55,41.0,0.54,78.0,0.57,18.0,0.58,26.0,0.01,0.02,2340.672528,1776327927000
1776327930.795,30.795,0.43,95.64,0.42,36.0,0.44,10.0,0.45,15.0,0.56,11.59,0.55,88.0,0.57,36.0,0.58,19.0,0.01,0.01,2340.574067,1776327929000
1776327932.591,32.591,0.43,7.1,0.41,70.0,0.44,25.0,0.45,79.0,0.56,10.0,0.55,15.0,0.57,88.88,0.58,36.0,0.01,0.01,2340.661922,1776327931000
1776327933.335,33.335,0.4,23.0,0.39,26.0,0.42,98.0,0.43,25.0,0.56,25.0,0.55,79.0,0.59,65.0,0.6,15.0,0.02,0.03,2340.692182,1776327932000
1776327933.731,33.731,0.36,14.52,0.35,83.0,0.37,46.0,0.38,15.0,0.58,98.0,0.57,25.0,0.6,23.0,0.61,26.0,0.01,0.02,2340.692182,1776327932000
1776327934.042,34.042,0.35,79.81,0.34,68.0,0.37,78.0,0.38,25.0,0.63,36.0,0.62,20.0,0.64,9.81,0.65,83.0,0.02,0.01,2340.692182,1776327932000
1776327935.317,35.317,0.36,5.0,0.35,70.81,0.37,87.59,0.38,50.0,0.63,78.0,0.62,25.0,0.65,79.81,0.66,68.0,0.01,0.02,2340.497398,1776327934000
1776327935.605,35.605,0.35,62.77,0.34,13.0,0.36,30.0,0.37,118.0,0.63,142.59,0.62,41.52,0.65,65.81,0.66,13.0,0.01,0.02,2340.497398,1776327934000
1776327936.211,36.211,0.35,66.23,0.34,13.0,0.36,80.0,0.37,94.0,0.64,30.0,0.63,118.0,0.65,62.77,0.66,13.0,0.01,0.01,2340.497398,1776327934000
1776327936.834,36.834,0.35,61.23,0.34,8.0,0.36,80.0,0.37,20.0,0.64,80.0,0.63,94.0,0.65,66.23,0.66,13.0,0.01,0.01,2340.310132,1776327935000
1776327937.041,37.041,0.35,61.23,0.34,8.0,0.36,75.83,0.37,20.0,0.64,80.0,0.63,20.0,0.65,61.23,0.66,8.0,0.01,0.01,2340.310132,1776327935000
1776327937.45,37.45,0.35,56.23,0.34,5.0,0.36,133.83,0.37,26.0,0.64,75.83,0.63,20.0,0.65,61.23,0.66,8.0,0.01,0.01,2340.237692,1776327936000
1776327937.991,37.991,0.35,20.12,0.33,19.0,0.36,118.27,0.37,26.0,0.64,128.27,0.63,26.0,0.65,24.23,0.66,5.0,0.01,0.01,2340.170154,1776327937000
1776327940.154,40.154,0.35,20.12,0.34,5.0,0.36,68.49,0.37,78.0,0.64,118.27,0.63,26.0,0.65,20.12,0.67,19.0,0.01,0.01,2340.182295,1776327939000
1776327942.824,42.824,0.35,20.12,0.34,5.0,0.36,70.71,0.37,78.0,0.64,68.49,0.63,78.0,0.65,20.12,0.66,5.0,0.01,0.01,2340.058802,1776327941000
1776327943.958,43.958,0.35,83.12,0.34,5.0,0.36,60.71,0.37,20.0,0.64,70.71,0.63,78.0,0.65,20.12,0.66,5.0,0.01,0.01,2340.156169,1776327942000
1776327945.286,45.286,0.35,88.12,0.34,5.0,0.36,47.93,0.37,20.0,0.64,55.71,0.63,20.0,0.65,88.12,0.66,5.0,0.01,0.01,2340.053163,1776327943000
1776327946.83,46.83,0.35,20.12,0.34,63.0,0.36,32.93,0.37,78.0,0.64,47.93,0.63,20.0,0.65,88.12,0.66,5.0,0.01,0.01,2340.076872,1776327945000
1776327950.463,50.463,0.31,5.0,0.3,5.0,0.36,203.41,0.37,97.52,0.64,32.93,0.63,78.0,0.65,20.12,0.66,63.0,0.05,0.01,2340.101131,1776327948000
1776327950.744,50.744,0.29,16.45,0.28,84.0,0.3,15.0,0.31,20.0,0.7,10.0,0.69,15.0,0.71,19.15,0.72,84.0,0.01,0.01,2340.125469,1776327949000
1776327951.156,51.156,0.29,13.0,0.28,142.0,0.3,15.0,0.31,20.0,0.7,15.0,0.69,20.0,0.71,16.45,0.72,84.0,0.01,0.01,2340.125469,1776327949000
1776327951.461,51.461,0.29,8.0,0.28,142.0,0.3,15.0,0.31,20.0,0.7,15.0,0.69,20.0,0.71,13.0,0.72,142.0,0.01,0.01,2340.125469,1776327949000
1776327952.092,52.092,0.29,19.0,0.28,159.0,0.3,8.3,0.31,26.0,0.7,8.3,0.69,20.0,0.71,24.0,0.72,142.0,0.01,0.01,2340.126418,1776327950000
1776327954.127,54.127,0.29,6.42,0.28,167.0,0.3,8.3,0.31,84.0,0.7,13.3,0.69,26.0,0.71,17.59,0.72,159.0,0.01,0.01,2339.945125,1776327952000
1776327954.93,54.93,0.28,92.0,0.27,28.0,0.29,51.0,0.3,19.3,0.7,8.3,0.69,84.0,0.71,6.42,0.72,167.0,0.01,0.01,2339.94203,1776327953000
1776327955.406,55.406,0.28,88.96,0.27,18.0,0.29,121.0,0.3,18.3,0.71,51.0,0.7,19.3,0.72,92.0,0.73,28.0,0.01,0.01,2339.942362,1776327954000
1776327956.655,56.655,0.28,137.41,0.27,23.0,0.29,47.0,0.3,18.3,0.71,121.0,0.7,18.3,0.72,88.96,0.73,18.0,0.01,0.01,2339.8734,1776327955000
1776327958.049,58.049,0.28,66.41,0.27,81.0,0.29,43.55,0.3,18.3,0.71,43.55,0.7,18.3,0.72,137.41,0.73,23.0,0.01,0.01,2339.905829,1776327956000
1776327961.815,61.815,0.28,44.52,0.26,45.0,0.29,67.0,0.3,18.3,0.71,43.55,0.7,18.3,0.72,66.41,0.73,81.0,0.01,0.01,2339.866051,1776327960000
1776327962.659,62.659,0.26,16.0,0.25,23.0,0.29,135.0,0.3,13.3,0.71,67.0,0.7,18.3,0.72,44.52,0.74,45.0,0.03,0.01,2339.866051,1776327961000
1776327963.1,63.1,0.26,16.58,0.24,94.0,0.27,56.0,0.28,20.0,0.71,135.0,0.7,13.3,0.74,16.0,0.75,23.0,0.01,0.03,2339.844118,1776327962000
1776327964.155,64.155,0.26,4.1,0.24,75.0,0.27,51.0,0.28,20.0,0.73,56.0,0.72,20.0,0.74,10.51,0.76,94.0,0.01,0.01,2339.844118,1776327962000
1776327966.48,66.48,0.25,3.71,0.24,133.0,0.27,189.3,0.28,20.0,0.73,51.0,0.72,20.0,0.74,4.1,0.76,75.0,0.02,0.01,2339.74072,1776327965000
1776327967.015,67.015,0.25,20.71,0.24,133.0,0.26,47.15,0.27,148.3,0.73,189.3,0.72,20.0,0.75,3.71,0.76,133.0,0.01,0.02,2339.687372,1776327966000
1776327967.728,67.728,0.25,6.64,0.2,10.0,0.26,238.0,0.27,271.28,0.74,47.15,0.73,148.3,0.75,20.71,0.76,133.0,0.01,0.01,2339.687372,1776327966000
1776327967.971,67.971,0.14,56.9,0.13,94.8,0.15,13.33,0.16,10.0,0.83,32.0,0.82,10.0,0.86,45.9,0.87,94.8,0.01,0.03,2339.687372,1776327966000
1776327968.28,68.28,0.14,32.61,0.13,94.8,0.18,10.0,0.19,15.0,0.85,13.33,0.84,10.0,0.86,22.61,0.87,94.8,0.04,0.01,2339.657139,1776327967000
1776327968.595,68.595,0.16,51.86,0.15,67.0,0.17,22.0,0.18,10.0,0.83,7.0,0.82,35.0,0.84,56.86,0.85,9.0,0.01,0.01,2339.657139,1776327967000
