timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776210911.27,11.27,,,,,,,,,,,,,,,,,,,2321.64434,1776210910000
1776210911.702,11.702,0.53,29.12,0.52,43.5,0.54,13.64,0.55,104.23,0.46,8.64,0.45,104.23,0.47,28.38,0.48,53.5,0.01,0.01,2321.64434,1776210910000
1776210912.54,12.54,0.53,29.12,0.52,53.5,0.55,58.16,0.56,100.0,0.46,13.64,0.45,104.23,0.47,29.12,0.48,43.5,0.02,0.01,2321.64434,1776210910000
1776210912.807,12.807,0.53,29.12,0.52,53.5,0.55,58.16,0.56,100.0,0.45,58.16,0.44,100.0,0.47,29.12,0.48,53.5,0.02,0.02,2321.646815,1776210911000
1776210914.569,14.569,0.53,50.0,0.52,25.5,0.54,15.0,0.55,48.66,0.46,25.5,0.45,59.16,0.47,20.0,0.49,43.5,0.01,0.01,2321.646815,1776210911000
1776210914.88,14.88,0.53,50.0,0.52,25.5,0.54,15.0,0.55,48.66,0.46,15.0,0.45,48.66,0.47,50.0,0.48,25.5,0.01,0.01,2321.646535,1776210914000
1776210915.904,15.904,0.53,50.0,0.52,25.5,0.54,15.0,0.55,48.66,0.46,15.0,0.45,48.66,0.47,50.0,0.48,25.5,0.01,0.01,2321.632485,1776210915000
1776210916.176,16.176,0.53,40.0,0.52,30.5,0.54,41.0,0.55,77.62,0.46,15.0,0.45,48.66,0.47,50.0,0.48,25.5,0.01,0.01,2321.632485,1776210915000
1776210916.904,16.904,0.53,40.0,0.52,30.5,0.54,41.0,0.55,77.62,0.46,41.0,0.45,77.62,0.47,40.0,0.48,30.5,0.01,0.01,2321.6271,1776210916000
1776210917.772,17.772,0.53,15.0,0.52,5.0,0.54,76.0,0.55,101.12,0.46,41.0,0.45,77.62,0.47,40.0,0.48,30.5,0.01,0.01,2321.6271,1776210916000
