timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776167401.251,1.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.63711,1776167400000
1776167401.691,1.691,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.5,4.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.5,4.0,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.06,0.06,616.63711,1776167400000
1776167402.697,2.697,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.5,4.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.5,4.0,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.06,0.06,616.66595,1776167401000
1776167403.09,3.09,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.5,4.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.5,4.0,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.06,0.06,616.66099,1776167402000
1776167404.147,4.147,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.5,4.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.5,4.0,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.06,0.06,616.68839,1776167403000
1776167405.118,5.118,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.5,4.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.5,4.0,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.06,0.06,616.68765,1776167404000
1776167406.22,6.22,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.5,4.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.5,4.0,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.06,0.06,616.69163,1776167405000
1776167407.262,7.262,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.5,4.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.5,4.0,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.06,0.06,616.69124,1776167406000
1776167408.405,8.405,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.5,4.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.5,4.0,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.06,0.06,616.69005,1776167407000
1776167408.945,8.945,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.5,4.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.5,4.0,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.06,0.06,616.69005,1776167408000
1776167409.953,9.953,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.5,4.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.5,4.0,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.06,0.06,616.71058,1776167409000
1776167410.862,10.862,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.5,4.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.5,4.0,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.06,0.06,616.67378,1776167410000
1776167412.471,12.471,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.5,4.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.5,4.0,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.06,0.06,616.69927,1776167411000
1776167412.921,12.921,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.5,4.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.5,4.0,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.06,0.06,616.710583,1776167412000
1776167414.107,14.107,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.5,4.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.5,4.0,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.06,0.06,616.72095,1776167413000
