timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776396000.707,0.707,0.42,11.9,0.41,10.0,0.59,10.0,0.63,180.0,0.41,10.0,0.37,180.0,0.58,11.9,0.59,10.0,0.17,0.17,630.274723,1776395999000
1776396005.9,5.9,0.44,5.0,0.43,5.0,0.47,5.0,0.48,5.0,0.41,10.0,0.37,180.0,0.58,11.9,0.59,10.0,0.03,0.17,630.283153,1776396004000
1776396010.559,10.559,0.47,3.11,0.46,10.0,0.48,5.0,0.49,5.0,0.53,5.0,0.52,5.0,0.56,5.0,0.57,5.0,0.01,0.03,630.266783,1776396009000
1776396014.496,14.496,0.47,8.56,0.46,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.53,3.11,0.54,10.0,0.01,0.01,630.268069,1776396013000
1776396016.528,16.528,0.47,2.27,0.46,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.53,8.56,0.54,5.0,0.01,0.01,630.259068,1776396015000
1776396017.213,17.213,0.44,4.27,0.43,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.53,2.27,0.54,5.0,0.04,0.01,630.259068,1776396015000
1776396021.491,21.491,0.45,5.0,0.44,4.27,0.47,5.0,0.48,5.0,0.52,5.0,0.51,5.0,0.56,4.27,0.57,5.0,0.02,0.04,630.23466,1776396020000
1776396025.634,25.634,0.43,5.0,0.42,5.0,0.45,5.0,0.46,5.0,0.53,5.0,0.52,5.0,0.55,5.0,0.56,4.27,0.02,0.02,630.204136,1776396024000
1776396027.574,27.574,0.42,5.0,0.41,5.0,0.45,5.0,0.46,5.0,0.55,5.0,0.54,5.0,0.57,5.0,0.58,5.0,0.03,0.02,630.204132,1776396026000
1776396033.397,33.397,0.42,3.27,0.41,5.0,0.44,5.0,0.45,5.0,0.55,5.0,0.54,5.0,0.58,5.0,0.59,5.0,0.02,0.03,630.223236,1776396031000
1776396036.361,36.361,0.41,5.0,0.4,5.0,0.44,5.0,0.45,5.0,0.56,5.0,0.55,5.0,0.58,3.27,0.59,5.0,0.03,0.02,630.202788,1776396035000
1776396039.448,39.448,0.4,5.0,0.39,10.0,0.43,5.0,0.44,5.0,0.56,5.0,0.55,5.0,0.59,5.0,0.6,5.0,0.03,0.03,630.20279,1776396038000
1776396045.392,45.392,0.28,2.0,0.27,13.0,0.3,5.0,0.31,5.0,0.57,5.0,0.56,5.0,0.6,5.0,0.61,10.0,0.02,0.03,630.205923,1776396044000
1776396045.635,45.635,0.29,5.0,0.28,2.0,0.31,5.0,0.32,5.0,0.7,5.0,0.69,5.0,0.72,2.0,0.73,13.0,0.02,0.02,630.205923,1776396044000
1776396046.096,46.096,0.3,5.0,0.29,5.0,0.32,5.0,0.33,5.0,0.69,5.0,0.68,5.0,0.71,5.0,0.72,2.0,0.02,0.02,630.205923,1776396044000
1776396046.332,46.332,0.31,5.0,0.3,5.0,0.34,5.0,0.35,5.0,0.68,5.0,0.67,5.0,0.7,5.0,0.71,5.0,0.03,0.02,630.205923,1776396044000
1776396052.383,52.383,0.32,5.0,0.31,5.0,0.35,5.0,0.36,5.0,0.66,5.0,0.65,5.0,0.69,5.0,0.7,5.0,0.03,0.03,630.155322,1776396051000
1776396062.457,62.457,0.22,10.0,0.21,13.0,0.23,5.0,0.24,5.0,0.65,5.0,0.64,5.0,0.68,5.0,0.69,5.0,0.01,0.03,630.127872,1776396061000
1776396063.658,63.658,0.22,4.0,0.21,5.0,0.23,12.2,0.24,5.0,0.77,5.0,0.76,5.0,0.78,10.0,0.79,13.0,0.01,0.01,630.120996,1776396062000
1776396063.978,63.978,0.18,5.0,0.17,31.39,0.19,5.0,0.2,5.0,0.77,12.2,0.76,5.0,0.78,4.0,0.79,5.0,0.01,0.01,630.120996,1776396062000
1776396071.523,71.523,0.14,26.6,0.13,28.0,0.18,0.4,0.19,5.0,0.81,5.0,0.8,5.0,0.82,5.0,0.83,31.39,0.04,0.01,629.983811,1776396070000
1776396071.768,71.768,0.17,0.4,0.16,5.0,0.19,5.0,0.2,5.0,0.82,0.4,0.81,5.0,0.86,26.6,0.87,28.0,0.02,0.04,629.983811,1776396070000
