timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776276301.03,1.03,0.5,1.46,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,1.46,0.59,37.0,0.09,0.09,622.625634,1776276300000
1776276302.038,2.038,0.5,1.46,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,1.46,0.59,37.0,0.09,0.09,622.625588,1776276301000
1776276303.064,3.064,0.5,1.46,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,1.46,0.59,37.0,0.09,0.09,622.59747,1776276302000
1776276304.018,4.018,0.5,1.46,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,1.46,0.59,37.0,0.09,0.09,622.603802,1776276303000
1776276305.063,5.063,0.5,1.46,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,1.46,0.59,37.0,0.09,0.09,622.603802,1776276304000
1776276305.958,5.958,0.5,1.46,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,1.46,0.59,37.0,0.09,0.09,622.601359,1776276305000
1776276307.073,7.073,0.5,1.46,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,1.46,0.59,37.0,0.09,0.09,622.594965,1776276306000
1776276307.974,7.974,0.5,1.46,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,1.46,0.59,37.0,0.09,0.09,622.585219,1776276307000
1776276309.032,9.032,0.46,13.0,0.45,15.0,0.51,5.0,0.52,5.0,0.49,5.0,0.48,5.0,0.54,13.0,0.55,15.0,0.05,0.05,622.585219,1776276308000
1776276310.014,10.014,0.46,13.0,0.45,15.0,0.51,5.0,0.52,5.0,0.49,5.0,0.48,5.0,0.54,13.0,0.55,15.0,0.05,0.05,622.584445,1776276309000
