timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776216611.305,11.305,,,,,,,,,,,,,,,,,,,616.992291,1776216610000
1776216611.729,11.729,0.59,5.0,0.57,5.0,0.67,10.0,0.68,10.0,0.34,10.0,0.32,5.0,0.41,5.0,0.46,5.0,0.08,0.07,616.992291,1776216610000
1776216612.52,12.52,0.59,5.0,0.57,5.0,0.67,10.0,0.68,10.0,0.33,10.0,0.32,10.0,0.41,5.0,0.43,5.0,0.08,0.08,616.966202,1776216611000
1776216613.178,13.178,0.59,5.0,0.57,5.0,0.67,10.0,0.68,10.0,0.33,10.0,0.32,10.0,0.41,5.0,0.43,5.0,0.08,0.08,616.966655,1776216612000
1776216614.94,14.94,0.59,5.0,0.57,5.0,0.67,10.0,0.68,10.0,0.33,10.0,0.32,10.0,0.41,5.0,0.43,5.0,0.08,0.08,616.985122,1776216613000
1776216615.696,15.696,0.59,5.0,0.57,5.0,0.67,10.0,0.68,10.0,0.33,10.0,0.32,10.0,0.41,5.0,0.43,5.0,0.08,0.08,616.985122,1776216614000
1776216616.334,16.334,0.59,5.0,0.57,5.0,0.67,10.0,0.68,10.0,0.33,10.0,0.32,10.0,0.41,5.0,0.43,5.0,0.08,0.08,616.984956,1776216615000
1776216617.09,17.09,0.59,5.0,0.57,5.0,0.67,10.0,0.68,10.0,0.33,10.0,0.32,10.0,0.41,5.0,0.43,5.0,0.08,0.08,616.98494,1776216616000
1776216617.299,17.299,0.61,16.0,0.6,5.0,0.67,5.0,0.68,5.0,0.33,10.0,0.32,10.0,0.41,5.0,0.43,5.0,0.06,0.08,616.98494,1776216616000
1776216618.395,18.395,0.61,16.0,0.6,5.0,0.67,5.0,0.68,5.0,0.33,5.0,0.32,5.0,0.39,16.0,0.4,5.0,0.06,0.06,616.985068,1776216617000
