timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776344400.848,0.848,0.41,37.0,0.4,33.0,0.5,6.0,0.59,37.0,0.5,6.0,0.41,37.0,0.59,37.0,0.6,33.0,0.09,0.09,621.64568,1776344400000
1776344401.88,1.88,0.41,37.0,0.4,33.0,0.5,6.0,0.59,37.0,0.5,6.0,0.41,37.0,0.59,37.0,0.6,33.0,0.09,0.09,621.64733,1776344401000
1776344402.866,2.866,0.41,37.0,0.4,33.0,0.5,6.0,0.59,37.0,0.5,6.0,0.41,37.0,0.59,37.0,0.6,33.0,0.09,0.09,621.645819,1776344402000
1776344404.406,4.406,0.41,37.0,0.4,33.0,0.5,6.0,0.59,37.0,0.5,6.0,0.41,37.0,0.59,37.0,0.6,33.0,0.09,0.09,621.644437,1776344403000
1776344405.013,5.013,0.41,37.0,0.4,33.0,0.5,6.0,0.59,37.0,0.5,6.0,0.41,37.0,0.59,37.0,0.6,33.0,0.09,0.09,621.641493,1776344404000
1776344406.38,6.38,0.41,37.0,0.4,33.0,0.5,6.0,0.59,37.0,0.5,6.0,0.41,37.0,0.59,37.0,0.6,33.0,0.09,0.09,621.65302,1776344405000
1776344407.334,7.334,0.41,37.0,0.4,33.0,0.5,6.0,0.59,37.0,0.5,6.0,0.41,37.0,0.59,37.0,0.6,33.0,0.09,0.09,621.646412,1776344406000
1776344407.938,7.938,0.47,5.0,0.46,5.0,0.48,2.91,0.49,5.0,0.5,6.0,0.41,37.0,0.59,37.0,0.6,33.0,0.01,0.09,621.646412,1776344406000
1776344408.398,8.398,0.47,5.0,0.46,5.0,0.48,2.91,0.49,5.0,0.52,2.91,0.51,5.0,0.53,5.0,0.54,5.0,0.01,0.01,621.642,1776344407000
1776344409.41,9.41,0.47,5.0,0.46,5.0,0.48,2.91,0.49,5.0,0.52,2.91,0.51,5.0,0.53,5.0,0.54,5.0,0.01,0.01,621.638,1776344408000
1776344410.126,10.126,0.47,5.0,0.46,5.0,0.48,2.91,0.49,5.0,0.52,2.91,0.51,5.0,0.53,5.0,0.54,5.0,0.01,0.01,621.631515,1776344409000
1776344411.294,11.294,0.47,5.0,0.46,5.0,0.48,2.91,0.49,5.0,0.52,2.91,0.51,5.0,0.53,5.0,0.54,5.0,0.01,0.01,621.631515,1776344410000
1776344412.345,12.345,0.47,5.0,0.46,5.0,0.48,2.91,0.49,5.0,0.52,2.91,0.51,5.0,0.53,5.0,0.54,5.0,0.01,0.01,621.629123,1776344411000
1776344412.64,12.64,0.46,5.0,0.45,15.0,0.49,5.0,0.5,11.0,0.52,2.91,0.51,5.0,0.53,5.0,0.54,5.0,0.03,0.01,621.629123,1776344411000
1776344412.861,12.861,0.46,5.0,0.45,15.0,0.49,5.0,0.5,11.0,0.51,5.0,0.5,11.0,0.54,5.0,0.55,15.0,0.03,0.03,621.61897,1776344412000
1776344413.951,13.951,0.46,5.0,0.45,15.0,0.49,5.0,0.5,11.0,0.51,5.0,0.5,11.0,0.54,5.0,0.55,15.0,0.03,0.03,621.611092,1776344413000
1776344414.611,14.611,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.51,5.0,0.5,11.0,0.54,5.0,0.55,15.0,0.03,0.03,621.611092,1776344413000
1776344415.136,15.136,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.612722,1776344414000
1776344416.21,16.21,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.62815,1776344415000
1776344417.248,17.248,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.62874,1776344416000
1776344418.266,18.266,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.627884,1776344417000
1776344419.625,19.625,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.627884,1776344418000
1776344420.001,20.001,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.627884,1776344419000
1776344421.173,21.173,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.628688,1776344420000
1776344422.178,22.178,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.6392,1776344421000
1776344423.268,23.268,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.62795,1776344422000
1776344423.925,23.925,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.62795,1776344423000
1776344425.042,25.042,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.639558,1776344424000
1776344426.067,26.067,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.64133,1776344425000
1776344427.219,27.219,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.64052,1776344426000
1776344428.285,28.285,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.63087,1776344427000
1776344428.859,28.859,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.63144,1776344428000
1776344429.929,29.929,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.627749,1776344429000
1776344431.01,31.01,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.627749,1776344430000
1776344432.961,32.961,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.6254,1776344431000
1776344433.475,33.475,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.627749,1776344432000
1776344434.146,34.146,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.629618,1776344433000
1776344435.359,35.359,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.644673,1776344434000
1776344436.552,36.552,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.651127,1776344435000
1776344437.128,37.128,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.650784,1776344436000
1776344438.321,38.321,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.622946,1776344437000
1776344439.528,39.528,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.621999,1776344438000
1776344440.126,40.126,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.621999,1776344439000
1776344441.375,41.375,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.6013,1776344440000
1776344442.082,42.082,0.45,15.0,0.44,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,15.0,0.56,5.0,0.03,0.03,621.595488,1776344441000
1776344443.096,43.096,0.42,5.0,0.41,10.0,0.45,5.0,0.46,5.0,0.55,5.0,0.54,5.0,0.58,5.0,0.59,10.0,0.03,0.03,621.589775,1776344442000
1776344444.28,44.28,0.42,5.0,0.41,10.0,0.45,5.0,0.46,5.0,0.55,5.0,0.54,5.0,0.58,5.0,0.59,10.0,0.03,0.03,621.589775,1776344443000
1776344444.943,44.943,0.42,5.0,0.41,5.0,0.44,5.0,0.45,5.0,0.56,5.0,0.55,5.0,0.58,5.0,0.59,5.0,0.02,0.02,621.589775,1776344444000
1776344446.026,46.026,0.42,5.0,0.41,5.0,0.44,5.0,0.45,5.0,0.56,5.0,0.55,5.0,0.58,5.0,0.59,5.0,0.02,0.02,621.589775,1776344445000
1776344446.367,46.367,0.41,5.0,0.4,10.0,0.43,5.0,0.44,5.0,0.56,5.0,0.55,5.0,0.58,5.0,0.59,5.0,0.02,0.02,621.589775,1776344445000
1776344447.107,47.107,0.41,5.0,0.4,10.0,0.43,5.0,0.44,5.0,0.57,5.0,0.56,5.0,0.59,5.0,0.6,10.0,0.02,0.02,621.588476,1776344446000
1776344448.291,48.291,0.41,5.0,0.4,10.0,0.43,5.0,0.44,5.0,0.57,5.0,0.56,5.0,0.59,5.0,0.6,10.0,0.02,0.02,621.589775,1776344447000
1776344449.244,49.244,0.41,5.0,0.4,10.0,0.43,5.0,0.44,5.0,0.57,5.0,0.56,5.0,0.59,5.0,0.6,10.0,0.02,0.02,621.589775,1776344448000
1776344449.587,49.587,0.4,10.0,0.39,5.0,0.42,5.0,0.43,5.0,0.57,5.0,0.56,5.0,0.59,5.0,0.6,10.0,0.02,0.02,621.589775,1776344448000
1776344450.238,50.238,0.4,10.0,0.39,5.0,0.42,5.0,0.43,5.0,0.58,5.0,0.57,5.0,0.6,10.0,0.61,5.0,0.02,0.02,621.589775,1776344449000
1776344451.312,51.312,0.4,10.0,0.39,5.0,0.42,5.0,0.43,5.0,0.58,5.0,0.57,5.0,0.6,10.0,0.61,5.0,0.02,0.02,621.589775,1776344450000
1776344452.312,52.312,0.42,5.0,0.41,5.0,0.45,5.0,0.46,5.0,0.55,5.0,0.54,5.0,0.58,5.0,0.59,5.0,0.03,0.03,621.588643,1776344451000
1776344453.292,53.292,0.42,5.0,0.41,5.0,0.45,5.0,0.46,5.0,0.55,5.0,0.54,5.0,0.58,5.0,0.59,5.0,0.03,0.03,621.62574,1776344452000
1776344454.219,54.219,0.42,5.0,0.41,5.0,0.45,5.0,0.46,5.0,0.55,5.0,0.54,5.0,0.58,5.0,0.59,5.0,0.03,0.03,621.634,1776344453000
1776344455.302,55.302,0.42,5.0,0.41,5.0,0.45,5.0,0.46,5.0,0.55,5.0,0.54,5.0,0.58,5.0,0.59,5.0,0.03,0.03,621.6085,1776344454000
1776344456.247,56.247,0.42,5.0,0.41,5.0,0.45,5.0,0.46,5.0,0.55,5.0,0.54,5.0,0.58,5.0,0.59,5.0,0.03,0.03,621.60845,1776344455000
1776344457.315,57.315,0.42,5.0,0.41,5.0,0.45,5.0,0.46,5.0,0.55,5.0,0.54,5.0,0.58,5.0,0.59,5.0,0.03,0.03,621.59669,1776344456000
1776344458.336,58.336,0.42,5.0,0.41,5.0,0.45,5.0,0.46,5.0,0.55,5.0,0.54,5.0,0.58,5.0,0.59,5.0,0.03,0.03,621.609,1776344457000
1776344458.8,58.8,0.42,5.0,0.41,5.0,0.45,5.0,0.46,5.0,0.55,5.0,0.54,5.0,0.58,5.0,0.59,5.0,0.03,0.03,621.60737,1776344458000
1776344460.364,60.364,0.42,5.0,0.41,5.0,0.45,5.0,0.46,5.0,0.55,5.0,0.54,5.0,0.58,5.0,0.59,5.0,0.03,0.03,621.611,1776344459000
1776344461.414,61.414,0.42,5.0,0.41,5.0,0.45,5.0,0.46,5.0,0.55,5.0,0.54,5.0,0.58,5.0,0.59,5.0,0.03,0.03,621.609,1776344460000
1776344462.266,62.266,0.46,10.0,0.45,5.0,0.47,4.43,0.5,11.0,0.55,5.0,0.54,5.0,0.58,5.0,0.59,5.0,0.01,0.03,621.609,1776344460000
1776344463.502,63.502,0.46,10.0,0.45,5.0,0.47,4.43,0.5,11.0,0.53,4.43,0.5,11.0,0.54,10.0,0.55,5.0,0.01,0.01,621.644694,1776344462000
1776344464.123,64.123,0.46,10.0,0.45,10.0,0.49,4.43,0.5,11.0,0.51,4.43,0.5,11.0,0.54,10.0,0.55,10.0,0.03,0.03,621.677379,1776344463000
1776344464.396,64.396,0.49,5.0,0.48,5.0,0.5,0.5,0.51,5.0,0.51,4.43,0.5,11.0,0.54,10.0,0.55,10.0,0.01,0.03,621.677379,1776344463000
1776344465.245,65.245,0.5,10.5,0.49,5.0,0.51,5.0,0.52,5.0,0.49,5.0,0.48,5.0,0.5,10.5,0.51,5.0,0.01,0.01,621.689156,1776344464000
1776344466.835,66.835,0.5,10.5,0.49,5.0,0.51,5.0,0.52,5.0,0.49,5.0,0.48,5.0,0.5,10.5,0.51,5.0,0.01,0.01,621.695412,1776344465000
1776344467.347,67.347,0.5,10.5,0.49,5.0,0.51,5.0,0.52,5.0,0.49,5.0,0.48,5.0,0.5,10.5,0.51,5.0,0.01,0.01,621.7052,1776344466000
1776344467.577,67.577,0.5,10.5,0.48,5.0,0.52,5.0,0.53,5.0,0.49,5.0,0.48,5.0,0.5,10.5,0.51,5.0,0.02,0.01,621.7052,1776344466000
1776344467.998,67.998,0.5,10.5,0.48,5.0,0.52,5.0,0.53,5.0,0.48,5.0,0.47,5.0,0.5,10.5,0.52,5.0,0.02,0.02,621.70533,1776344467000
1776344469.205,69.205,0.5,10.5,0.48,5.0,0.52,5.0,0.53,5.0,0.48,5.0,0.47,5.0,0.5,10.5,0.52,5.0,0.02,0.02,621.70138,1776344468000
1776344469.434,69.434,0.5,10.5,0.48,5.0,0.52,5.0,0.53,5.0,0.48,5.0,0.47,5.0,0.5,10.5,0.52,5.0,0.02,0.02,621.70138,1776344468000
1776344470.307,70.307,0.5,10.5,0.48,5.0,0.52,5.0,0.53,5.0,0.48,5.0,0.47,5.0,0.5,10.5,0.52,5.0,0.02,0.02,621.70398,1776344469000
1776344471.483,71.483,0.5,10.5,0.48,5.0,0.52,5.0,0.53,5.0,0.48,5.0,0.47,5.0,0.5,10.5,0.52,5.0,0.02,0.02,621.6938,1776344470000
1776344472.015,72.015,0.5,10.5,0.48,5.0,0.52,5.0,0.53,5.0,0.48,5.0,0.47,5.0,0.5,10.5,0.52,5.0,0.02,0.02,621.69272,1776344471000
1776344473.172,73.172,0.5,10.5,0.48,5.0,0.52,5.0,0.53,5.0,0.48,5.0,0.47,5.0,0.5,10.5,0.52,5.0,0.02,0.02,621.688493,1776344472000
1776344474.376,74.376,0.5,10.5,0.48,5.0,0.52,5.0,0.53,5.0,0.48,5.0,0.47,5.0,0.5,10.5,0.52,5.0,0.02,0.02,621.69247,1776344473000
1776344474.912,74.912,0.5,10.5,0.48,5.0,0.52,5.0,0.53,5.0,0.48,5.0,0.47,5.0,0.5,10.5,0.52,5.0,0.02,0.02,621.69271,1776344474000
1776344475.204,75.204,0.51,5.0,0.5,15.5,0.54,5.0,0.55,5.0,0.48,5.0,0.47,5.0,0.5,10.5,0.52,5.0,0.03,0.02,621.69271,1776344474000
1776344476.065,76.065,0.51,5.0,0.5,15.5,0.54,5.0,0.55,5.0,0.46,5.0,0.45,5.0,0.49,5.0,0.5,15.5,0.03,0.03,621.69282,1776344475000
1776344477.289,77.289,0.51,5.0,0.5,15.5,0.54,5.0,0.55,5.0,0.46,5.0,0.45,5.0,0.49,5.0,0.5,15.5,0.03,0.03,621.69818,1776344476000
1776344477.585,77.585,0.61,5.0,0.6,5.0,0.63,5.0,0.64,5.0,0.46,5.0,0.45,5.0,0.49,5.0,0.5,15.5,0.02,0.03,621.69818,1776344476000
1776344477.876,77.876,0.61,5.0,0.6,5.0,0.63,5.0,0.64,5.0,0.37,5.0,0.36,5.0,0.39,5.0,0.4,5.0,0.02,0.02,621.69772,1776344477000
1776344478.588,78.588,0.56,47.0,0.55,5.0,0.58,5.0,0.59,5.0,0.37,5.0,0.36,5.0,0.39,5.0,0.4,5.0,0.02,0.02,621.69772,1776344477000
1776344479.08,79.08,0.56,47.0,0.55,5.0,0.58,5.0,0.59,5.0,0.42,5.0,0.41,5.0,0.44,47.0,0.45,5.0,0.02,0.02,621.69774,1776344478000
1776344480.332,80.332,0.56,47.0,0.55,5.0,0.58,5.0,0.59,5.0,0.42,5.0,0.41,5.0,0.44,47.0,0.45,5.0,0.02,0.02,621.74,1776344479000
1776344481.243,81.243,0.58,5.0,0.57,5.0,0.6,5.0,0.61,5.0,0.4,5.0,0.39,5.0,0.42,5.0,0.43,5.0,0.02,0.02,621.74,1776344480000
1776344482.636,82.636,0.58,5.0,0.57,5.0,0.6,5.0,0.61,5.0,0.4,5.0,0.39,5.0,0.42,5.0,0.43,5.0,0.02,0.02,621.741,1776344481000
1776344483.308,83.308,0.58,5.0,0.57,5.0,0.6,5.0,0.61,5.0,0.4,5.0,0.39,5.0,0.42,5.0,0.43,5.0,0.02,0.02,621.736,1776344482000
