timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776162011.244,11.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.77051,1776162010000
1776162011.874,11.874,0.46,5.0,0.45,5.0,0.43,5.0,0.39,5.0,0.38,5.0,0.56,16.0,0.57,5.0,0.6,15.0,0.61,50.0,0.63,5.0,0.44,16.0,0.43,5.0,0.4,15.0,0.39,50.0,0.37,5.0,0.54,5.0,0.55,5.0,0.57,5.0,0.61,5.0,0.62,5.0,0.1,0.1,618.77051,1776162010000
1776162012.251,12.251,0.46,5.0,0.45,5.0,0.43,5.0,0.39,5.0,0.38,5.0,0.56,16.0,0.57,5.0,0.6,15.0,0.61,50.0,0.63,5.0,0.44,16.0,0.43,5.0,0.4,15.0,0.39,50.0,0.37,5.0,0.54,5.0,0.55,5.0,0.57,5.0,0.61,5.0,0.62,5.0,0.1,0.1,618.77193,1776162011000
1776162013.381,13.381,0.46,5.0,0.45,5.0,0.43,5.0,0.39,5.0,0.38,5.0,0.56,16.0,0.57,5.0,0.6,15.0,0.61,50.0,0.63,5.0,0.44,16.0,0.43,5.0,0.4,15.0,0.39,50.0,0.37,5.0,0.54,5.0,0.55,5.0,0.57,5.0,0.61,5.0,0.62,5.0,0.1,0.1,618.77128,1776162012000
1776162014.388,14.388,0.46,5.0,0.45,5.0,0.43,5.0,0.39,5.0,0.38,5.0,0.56,16.0,0.57,5.0,0.6,15.0,0.61,50.0,0.63,5.0,0.44,16.0,0.43,5.0,0.4,15.0,0.39,50.0,0.37,5.0,0.54,5.0,0.55,5.0,0.57,5.0,0.61,5.0,0.62,5.0,0.1,0.1,618.77107,1776162013000
1776162014.893,14.893,0.46,5.0,0.45,5.0,0.43,5.0,0.39,5.0,0.38,5.0,0.56,16.0,0.57,5.0,0.6,15.0,0.61,50.0,0.63,5.0,0.44,16.0,0.43,5.0,0.4,15.0,0.39,50.0,0.37,5.0,0.54,5.0,0.55,5.0,0.57,5.0,0.61,5.0,0.62,5.0,0.1,0.1,618.77107,1776162014000
1776162016.023,16.023,0.46,5.0,0.45,5.0,0.43,5.0,0.39,5.0,0.38,5.0,0.56,16.0,0.57,5.0,0.6,15.0,0.61,50.0,0.63,5.0,0.44,16.0,0.43,5.0,0.4,15.0,0.39,50.0,0.37,5.0,0.54,5.0,0.55,5.0,0.57,5.0,0.61,5.0,0.62,5.0,0.1,0.1,618.77102,1776162015000
1776162017.13,17.13,0.46,5.0,0.45,5.0,0.43,5.0,0.39,5.0,0.38,5.0,0.56,16.0,0.57,5.0,0.6,15.0,0.61,50.0,0.63,5.0,0.44,16.0,0.43,5.0,0.4,15.0,0.39,50.0,0.37,5.0,0.54,5.0,0.55,5.0,0.57,5.0,0.61,5.0,0.62,5.0,0.1,0.1,618.77089,1776162016000
1776162018.114,18.114,0.46,5.0,0.45,5.0,0.43,5.0,0.39,5.0,0.38,5.0,0.56,16.0,0.57,5.0,0.6,15.0,0.61,50.0,0.63,5.0,0.44,16.0,0.43,5.0,0.4,15.0,0.39,50.0,0.37,5.0,0.54,5.0,0.55,5.0,0.57,5.0,0.61,5.0,0.62,5.0,0.1,0.1,618.77063,1776162017000
1776162019.152,19.152,0.46,5.0,0.45,5.0,0.43,5.0,0.39,5.0,0.38,5.0,0.56,16.0,0.57,5.0,0.6,15.0,0.61,50.0,0.63,5.0,0.44,16.0,0.43,5.0,0.4,15.0,0.39,50.0,0.37,5.0,0.54,5.0,0.55,5.0,0.57,5.0,0.61,5.0,0.62,5.0,0.1,0.1,618.78031,1776162018000
1776162020.055,20.055,0.46,5.0,0.45,5.0,0.43,5.0,0.39,5.0,0.38,5.0,0.56,16.0,0.57,5.0,0.6,15.0,0.61,50.0,0.63,5.0,0.44,16.0,0.43,5.0,0.4,15.0,0.39,50.0,0.37,5.0,0.54,5.0,0.55,5.0,0.57,5.0,0.61,5.0,0.62,5.0,0.1,0.1,618.79316,1776162019000
1776162021.033,21.033,0.46,5.0,0.45,5.0,0.43,5.0,0.39,5.0,0.38,5.0,0.56,16.0,0.57,5.0,0.6,15.0,0.61,50.0,0.63,5.0,0.44,16.0,0.43,5.0,0.4,15.0,0.39,50.0,0.37,5.0,0.54,5.0,0.55,5.0,0.57,5.0,0.61,5.0,0.62,5.0,0.1,0.1,618.78723,1776162020000
1776162022.0,22.0,0.46,5.0,0.45,5.0,0.43,5.0,0.39,5.0,0.38,5.0,0.56,16.0,0.57,5.0,0.6,15.0,0.61,50.0,0.63,5.0,0.44,16.0,0.43,5.0,0.4,15.0,0.39,50.0,0.37,5.0,0.54,5.0,0.55,5.0,0.57,5.0,0.61,5.0,0.62,5.0,0.1,0.1,618.78839,1776162021000
1776162022.894,22.894,0.46,5.0,0.45,5.0,0.43,5.0,0.39,5.0,0.38,5.0,0.56,16.0,0.57,5.0,0.6,15.0,0.61,50.0,0.63,5.0,0.44,16.0,0.43,5.0,0.4,15.0,0.39,50.0,0.37,5.0,0.54,5.0,0.55,5.0,0.57,5.0,0.61,5.0,0.62,5.0,0.1,0.1,618.77958,1776162022000
1776162023.913,23.913,0.46,5.0,0.45,5.0,0.43,5.0,0.39,5.0,0.38,5.0,0.56,16.0,0.57,5.0,0.6,15.0,0.61,50.0,0.63,5.0,0.44,16.0,0.43,5.0,0.4,15.0,0.39,50.0,0.37,5.0,0.54,5.0,0.55,5.0,0.57,5.0,0.61,5.0,0.62,5.0,0.1,0.1,618.78321,1776162023000
1776162024.829,24.829,0.46,5.0,0.45,5.0,0.43,5.0,0.39,5.0,0.38,5.0,0.56,16.0,0.57,5.0,0.6,15.0,0.61,50.0,0.63,5.0,0.44,16.0,0.43,5.0,0.4,15.0,0.39,50.0,0.37,5.0,0.54,5.0,0.55,5.0,0.57,5.0,0.61,5.0,0.62,5.0,0.1,0.1,618.786479,1776162024000
