timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776309905.834,5.834,0.57,5.0,0.56,5.0,0.59,10.0,0.6,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.02,0.18,625.34499,1776309904000
1776309917.401,17.401,0.56,5.0,0.55,5.0,0.58,5.0,0.59,5.0,0.41,10.0,0.4,5.0,0.43,5.0,0.44,5.0,0.02,0.02,625.32403,1776309916000
1776309927.099,27.099,0.66,5.0,0.65,5.0,0.69,10.0,0.7,10.0,0.42,5.0,0.41,5.0,0.44,5.0,0.45,5.0,0.03,0.02,625.439922,1776309925000
1776309928.464,28.464,0.7,5.0,0.69,5.0,0.73,10.0,0.74,5.0,0.31,10.0,0.3,10.0,0.34,5.0,0.35,5.0,0.03,0.03,625.46197,1776309927000
1776309928.833,28.833,0.7,1.0,0.69,5.0,0.72,5.0,0.73,10.0,0.27,10.0,0.26,5.0,0.3,5.0,0.31,5.0,0.02,0.03,625.46197,1776309927000
1776309934.31,34.31,0.7,52.0,0.68,5.0,0.71,5.0,0.72,5.0,0.28,5.0,0.27,10.0,0.3,1.0,0.31,5.0,0.01,0.02,625.552942,1776309932000
1776309947.648,47.648,0.77,5.0,0.76,5.0,0.79,5.0,0.81,5.0,0.29,5.0,0.28,5.0,0.3,52.0,0.32,5.0,0.02,0.01,625.605691,1776309946000
1776309950.225,50.225,0.72,1.0,0.71,10.0,0.73,5.0,0.74,5.0,0.21,5.0,0.19,5.0,0.23,5.0,0.24,5.0,0.01,0.02,625.60972,1776309949000
1776309953.914,53.914,0.71,5.0,0.7,52.0,0.72,3.47,0.73,5.0,0.27,5.0,0.26,5.0,0.28,1.0,0.29,10.0,0.01,0.01,625.637415,1776309952000
1776309954.593,54.593,0.7,57.0,0.66,10.0,0.72,3.47,0.73,5.0,0.28,3.47,0.27,5.0,0.29,5.0,0.3,52.0,0.02,0.01,625.637629,1776309953000
1776309956.095,56.095,0.7,52.0,0.68,5.0,0.72,5.0,0.73,3.47,0.27,3.47,0.26,5.0,0.3,57.0,0.34,10.0,0.02,0.03,625.60914,1776309954000
1776309957.393,57.393,0.7,5.0,0.69,5.0,0.72,5.0,0.73,3.47,0.28,5.0,0.27,3.47,0.3,52.0,0.32,5.0,0.02,0.02,625.618368,1776309956000
1776309959.754,59.754,0.82,5.0,0.81,5.0,0.84,19.3,0.85,25.39,0.28,5.0,0.27,3.47,0.3,5.0,0.31,5.0,0.02,0.02,625.583979,1776309958000
1776309960.492,60.492,0.8,5.0,0.79,5.0,0.81,40.0,0.84,5.0,0.16,19.3,0.15,25.39,0.18,5.0,0.19,5.0,0.01,0.02,625.581565,1776309959000
1776309964.528,64.528,0.87,5.0,0.86,5.0,0.9,10.0,0.91,55.0,0.19,40.0,0.16,5.0,0.2,5.0,0.21,5.0,0.03,0.01,625.74014,1776309963000
1776310020.857,120.857,0.69,12.2,0.68,16.9,0.71,5.0,0.72,5.0,0.1,10.0,0.09,55.0,0.13,5.0,0.14,5.0,0.02,0.03,625.601446,1776310019000
1776310022.251,122.251,0.61,5.0,0.6,5.0,0.64,3.0,0.65,5.0,0.29,5.0,0.28,5.0,0.31,12.2,0.32,16.9,0.03,0.02,625.59691,1776310020000
1776310022.68,122.68,0.64,5.0,0.63,5.0,0.65,5.0,0.66,5.0,0.36,3.0,0.35,5.0,0.39,5.0,0.4,5.0,0.01,0.03,625.59282,1776310021000
1776310057.879,157.879,0.78,5.0,0.77,5.0,0.8,5.0,0.81,55.0,0.35,5.0,0.34,5.0,0.36,5.0,0.37,5.0,0.02,0.01,625.385027,1776310056000
