timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776282605.883,5.883,0.48,5.0,0.47,11.38,0.54,8.0,0.62,5.0,0.51,5.0,0.41,37.0,0.53,6.38,0.59,37.0,0.06,0.02,626.207638,1776282604000
1776282606.612,6.612,0.53,5.0,0.52,5.0,0.67,5.0,0.69,5.0,0.46,8.0,0.38,5.0,0.52,5.0,0.53,11.38,0.14,0.06,626.214283,1776282605000
1776282608.32,8.32,0.59,5.0,0.58,5.0,0.62,5.0,0.63,5.0,0.33,5.0,0.31,5.0,0.47,5.0,0.48,5.0,0.03,0.14,626.378173,1776282607000
1776282611.892,11.892,0.61,5.0,0.6,5.0,0.64,5.0,0.65,5.0,0.38,5.0,0.37,5.0,0.41,5.0,0.42,5.0,0.03,0.03,626.387619,1776282610000
1776282619.521,19.521,0.46,14.52,0.42,5.0,0.47,2.0,0.48,5.0,0.36,5.0,0.35,5.0,0.39,5.0,0.4,5.0,0.01,0.03,626.29896,1776282618000
1776282620.037,20.037,0.46,11.89,0.44,5.0,0.47,2.0,0.48,5.0,0.53,2.0,0.52,5.0,0.54,14.52,0.58,5.0,0.01,0.01,626.29896,1776282618000
1776282647.455,47.455,0.48,3.07,0.47,5.0,0.49,5.0,0.5,5.0,0.53,2.0,0.52,5.0,0.54,11.89,0.56,5.0,0.01,0.01,626.026472,1776282645000
1776282652.362,52.362,0.52,5.0,0.51,5.0,0.55,5.0,0.56,15.0,0.51,5.0,0.5,5.0,0.52,3.07,0.53,5.0,0.03,0.01,626.081244,1776282650000
1776282693.443,93.443,0.7,5.0,0.69,5.0,0.72,5.0,0.73,5.0,0.45,5.0,0.44,15.0,0.48,5.0,0.49,5.0,0.02,0.03,626.290789,1776282691000
1776282708.764,108.764,0.78,5.0,0.77,5.0,0.8,5.0,0.81,5.0,0.28,5.0,0.27,5.0,0.31,5.0,0.32,5.0,0.02,0.03,626.466939,1776282707000
