timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776171911.351,11.351,0.44,10.0,0.39,5.0,0.38,18.0,0.37,5.0,0.36,5.0,0.55,5.0,0.56,5.0,0.61,62.0,0.62,10.0,0.63,5.0,0.45,5.0,0.44,5.0,0.39,62.0,0.38,10.0,0.37,5.0,0.56,10.0,0.61,5.0,0.62,18.0,0.63,5.0,0.64,5.0,0.11,0.11,616.455643,1776171910000
1776171911.684,11.684,0.44,10.0,0.39,5.0,0.38,5.0,0.37,18.0,0.36,5.0,0.55,5.0,0.56,5.0,0.6,12.0,0.61,50.0,0.62,10.0,0.45,5.0,0.44,5.0,0.39,62.0,0.38,10.0,0.37,5.0,0.56,10.0,0.61,5.0,0.62,18.0,0.63,5.0,0.64,5.0,0.11,0.11,616.455643,1776171910000
1776171912.37,12.37,0.44,10.0,0.39,5.0,0.38,5.0,0.37,18.0,0.36,5.0,0.55,5.0,0.56,5.0,0.6,12.0,0.61,50.0,0.62,10.0,0.45,5.0,0.44,5.0,0.4,12.0,0.39,50.0,0.38,10.0,0.56,10.0,0.61,5.0,0.62,5.0,0.63,18.0,0.64,5.0,0.11,0.11,616.454281,1776171911000
1776171912.98,12.98,0.44,10.0,0.39,5.0,0.38,5.0,0.37,18.0,0.36,5.0,0.55,5.0,0.56,5.0,0.6,12.0,0.61,50.0,0.62,10.0,0.45,5.0,0.44,5.0,0.4,12.0,0.39,50.0,0.38,10.0,0.56,10.0,0.61,5.0,0.62,5.0,0.63,18.0,0.64,5.0,0.11,0.11,616.454281,1776171912000
1776171913.622,13.622,0.44,10.0,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.55,3.18,0.56,5.0,0.57,11.0,0.61,50.0,0.62,10.0,0.45,5.0,0.44,5.0,0.4,12.0,0.39,50.0,0.38,10.0,0.56,10.0,0.61,5.0,0.62,5.0,0.63,18.0,0.64,5.0,0.11,0.11,616.454281,1776171912000
1776171914.095,14.095,0.44,8.21,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.56,10.0,0.57,11.0,0.61,50.0,0.62,10.0,0.63,5.0,0.45,3.18,0.44,5.0,0.43,11.0,0.39,50.0,0.38,10.0,0.56,10.0,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.12,0.11,616.454281,1776171912000
1776171915.352,15.352,0.44,8.21,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.56,10.0,0.57,11.0,0.61,50.0,0.62,10.0,0.63,5.0,0.44,10.0,0.43,11.0,0.39,50.0,0.38,10.0,0.37,5.0,0.56,8.21,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.12,0.12,616.439256,1776171914000
1776171915.957,15.957,0.44,8.21,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.56,10.0,0.57,11.0,0.61,50.0,0.62,10.0,0.63,5.0,0.44,10.0,0.43,11.0,0.39,50.0,0.38,10.0,0.37,5.0,0.56,8.21,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.12,0.12,616.439256,1776171915000
1776171917.046,17.046,0.44,8.21,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.56,10.0,0.57,11.0,0.61,50.0,0.62,10.0,0.63,5.0,0.44,10.0,0.43,11.0,0.39,50.0,0.38,10.0,0.37,5.0,0.56,8.21,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.12,0.12,616.46683,1776171916000
1776171917.748,17.748,0.44,10.0,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.53,8.11,0.55,5.0,0.56,5.0,0.61,50.0,0.62,10.0,0.44,10.0,0.43,11.0,0.39,50.0,0.38,10.0,0.37,5.0,0.56,8.21,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.09,0.12,616.46683,1776171916000
1776171918.122,18.122,0.44,10.0,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.53,8.11,0.55,5.0,0.56,5.0,0.61,50.0,0.62,10.0,0.47,8.11,0.45,5.0,0.44,5.0,0.39,50.0,0.38,10.0,0.56,10.0,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.09,0.09,616.44484,1776171917000
1776171919.196,19.196,0.44,8.21,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.53,8.11,0.55,5.0,0.56,5.0,0.61,50.0,0.62,10.0,0.47,8.11,0.45,5.0,0.44,5.0,0.39,50.0,0.38,10.0,0.56,8.21,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.09,0.09,616.44734,1776171918000
1776171919.479,19.479,0.43,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.55,5.0,0.56,5.0,0.58,11.0,0.61,50.0,0.62,10.0,0.47,8.11,0.45,5.0,0.44,5.0,0.39,50.0,0.38,10.0,0.56,8.21,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.12,0.09,616.44734,1776171918000
1776171920.349,20.349,0.43,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.55,5.0,0.56,5.0,0.58,11.0,0.61,50.0,0.62,10.0,0.45,5.0,0.44,5.0,0.42,11.0,0.39,50.0,0.38,10.0,0.57,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.12,0.12,616.44474,1776171919000
1776171920.927,20.927,0.43,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.55,5.0,0.56,5.0,0.58,11.0,0.61,50.0,0.62,10.0,0.45,5.0,0.44,5.0,0.42,11.0,0.39,50.0,0.38,10.0,0.57,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.12,0.12,616.452,1776171920000
1776171922.002,22.002,0.43,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.55,5.0,0.56,5.0,0.58,11.0,0.61,50.0,0.62,10.0,0.45,5.0,0.44,5.0,0.42,11.0,0.39,50.0,0.38,10.0,0.57,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.12,0.12,616.439949,1776171921000
1776171923.104,23.104,0.43,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.55,5.0,0.56,5.0,0.58,11.0,0.61,50.0,0.62,10.0,0.45,5.0,0.44,5.0,0.42,11.0,0.39,50.0,0.38,10.0,0.57,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.12,0.12,616.43353,1776171922000
1776171924.862,24.862,0.43,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.55,5.0,0.56,5.0,0.58,11.0,0.61,50.0,0.62,10.0,0.45,5.0,0.44,5.0,0.42,11.0,0.39,50.0,0.38,10.0,0.57,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.12,0.12,616.43104,1776171923000
1776171925.979,25.979,0.43,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.55,5.0,0.56,5.0,0.58,11.0,0.61,50.0,0.62,10.0,0.45,5.0,0.44,5.0,0.42,11.0,0.39,50.0,0.38,10.0,0.57,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.12,0.12,616.435609,1776171924000
1776171926.602,26.602,0.43,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.55,5.0,0.56,5.0,0.58,11.0,0.61,50.0,0.62,10.0,0.45,5.0,0.44,5.0,0.42,11.0,0.39,50.0,0.38,10.0,0.57,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.12,0.12,616.436699,1776171925000
1776171927.461,27.461,0.43,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.55,5.0,0.56,5.0,0.58,11.0,0.61,50.0,0.62,10.0,0.45,5.0,0.44,5.0,0.42,11.0,0.39,50.0,0.38,10.0,0.57,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.12,0.12,616.436699,1776171926000
1776171928.121,28.121,0.43,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.55,5.0,0.56,5.0,0.58,11.0,0.61,50.0,0.62,10.0,0.45,5.0,0.44,5.0,0.42,11.0,0.39,50.0,0.38,10.0,0.57,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.12,0.12,616.431037,1776171927000
1776171929.394,29.394,0.43,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.55,5.0,0.56,5.0,0.58,11.0,0.61,50.0,0.62,10.0,0.45,5.0,0.44,5.0,0.42,11.0,0.39,50.0,0.38,10.0,0.57,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.12,0.12,616.438,1776171928000
1776171930.302,30.302,0.43,5.0,0.39,5.0,0.38,5.0,0.37,5.0,0.36,5.0,0.55,5.0,0.56,5.0,0.58,11.0,0.61,50.0,0.62,10.0,0.45,5.0,0.44,5.0,0.42,11.0,0.39,50.0,0.38,10.0,0.57,5.0,0.61,5.0,0.62,5.0,0.63,5.0,0.64,5.0,0.12,0.12,616.438,1776171929000
1776171930.971,30.971,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.45944,1776171930000
1776171932.543,32.543,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.452415,1776171931000
1776171933.359,33.359,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.47,1776171932000
1776171934.173,34.173,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.470982,1776171933000
1776171935.592,35.592,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.463,1776171934000
1776171936.406,36.406,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.472801,1776171935000
1776171937.187,37.187,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.470834,1776171936000
1776171938.688,38.688,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.469883,1776171937000
1776171939.504,39.504,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.476838,1776171938000
1776171940.32,40.32,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.469737,1776171939000
1776171941.119,41.119,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.469342,1776171940000
1776171942.646,42.646,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.50443,1776171941000
1776171943.499,43.499,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.50544,1776171942000
1776171944.428,44.428,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.49823,1776171943000
1776171944.952,44.952,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.4943,1776171944000
1776171945.982,45.982,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.49379,1776171945000
1776171946.926,46.926,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.49639,1776171946000
1776171947.927,47.927,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.47956,1776171947000
1776171948.853,48.853,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.48025,1776171948000
1776171949.868,49.868,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.48006,1776171949000
1776171950.848,50.848,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.48334,1776171950000
1776171951.872,51.872,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.476036,1776171951000
1776171952.952,52.952,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.497675,1776171952000
1776171953.796,53.796,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.469291,1776171953000
1776171954.816,54.816,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.5,1776171954000
1776171956.21,56.21,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.5,1776171955000
1776171957.247,57.247,0.44,10.0,0.43,5.0,0.42,5.0,0.39,5.0,0.38,5.0,0.45,2.0,0.55,5.0,0.56,5.0,0.59,12.0,0.61,50.0,0.55,2.0,0.45,5.0,0.44,5.0,0.41,12.0,0.39,50.0,0.56,10.0,0.57,5.0,0.58,5.0,0.61,5.0,0.62,5.0,0.01,0.01,616.491606,1776171956000
