timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776323400.981,0.981,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,624.649807,1776323400000
1776323402.207,2.207,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,624.649807,1776323401000
1776323403.586,3.586,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,624.644813,1776323402000
1776323404.348,4.348,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,624.649807,1776323403000
1776323405.659,5.659,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,624.649807,1776323404000
1776323406.366,6.366,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,624.649868,1776323405000
1776323407.48,7.48,0.47,5.0,0.46,18.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.53,5.0,0.54,18.0,0.03,0.03,624.654605,1776323406000
1776323408.167,8.167,0.47,5.0,0.46,18.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.53,5.0,0.54,18.0,0.03,0.03,624.654605,1776323407000
1776323409.32,9.32,0.47,5.0,0.46,18.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.53,5.0,0.54,18.0,0.03,0.03,624.654605,1776323408000
1776323410.511,10.511,0.47,5.0,0.46,18.0,0.5,5.0,0.51,5.0,0.5,5.0,0.49,5.0,0.53,5.0,0.54,18.0,0.03,0.03,624.654605,1776323409000
1776323435.351,35.351,0.49,5.0,0.48,5.0,0.5,4.73,0.53,5.0,0.5,5.0,0.49,5.0,0.53,5.0,0.54,18.0,0.01,0.03,624.678,1776323434000
