timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776162601.639,1.639,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,619.051131,1776162600000
1776162602.212,2.212,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,619.056,1776162601000
1776162603.236,3.236,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,619.056168,1776162602000
1776162605.001,5.001,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,619.04,1776162603000
1776162605.767,5.767,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,619.042,1776162604000
1776162606.269,6.269,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,619.043,1776162605000
1776162607.443,7.443,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,619.043,1776162606000
1776162607.911,7.911,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,619.046442,1776162607000
1776162609.128,9.128,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,619.038774,1776162608000
1776162610.321,10.321,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,619.003847,1776162609000
1776162610.971,10.971,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,619.002846,1776162610000
1776162611.209,11.209,0.44,8.21,0.41,5.0,0.39,5.0,0.38,18.0,0.37,5.0,0.55,5.0,0.56,5.0,0.59,5.0,0.61,50.0,0.62,13.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.11,0.18,619.002846,1776162610000
1776162612.199,12.199,0.44,8.21,0.41,5.0,0.39,5.0,0.38,18.0,0.37,5.0,0.55,5.0,0.56,5.0,0.59,5.0,0.61,50.0,0.62,13.0,0.45,5.0,0.44,5.0,0.41,5.0,0.39,50.0,0.38,13.0,0.56,8.21,0.59,5.0,0.61,5.0,0.62,18.0,0.63,5.0,0.11,0.11,619.05117,1776162611000
1776162614.17,14.17,0.44,8.21,0.41,5.0,0.39,5.0,0.38,18.0,0.37,5.0,0.55,5.0,0.56,5.0,0.59,5.0,0.61,50.0,0.62,13.0,0.45,5.0,0.44,5.0,0.41,5.0,0.39,50.0,0.38,13.0,0.56,8.21,0.59,5.0,0.61,5.0,0.62,18.0,0.63,5.0,0.11,0.11,619.054142,1776162613000
1776162615.245,15.245,0.44,8.21,0.41,5.0,0.39,5.0,0.38,18.0,0.37,5.0,0.55,5.0,0.56,5.0,0.59,5.0,0.61,50.0,0.62,13.0,0.45,5.0,0.44,5.0,0.41,5.0,0.39,50.0,0.38,13.0,0.56,8.21,0.59,5.0,0.61,5.0,0.62,18.0,0.63,5.0,0.11,0.11,619.05,1776162614000
1776162616.188,16.188,0.44,8.21,0.41,5.0,0.39,5.0,0.38,18.0,0.37,5.0,0.55,5.0,0.56,5.0,0.59,5.0,0.61,50.0,0.62,13.0,0.45,5.0,0.44,5.0,0.41,5.0,0.39,50.0,0.38,13.0,0.56,8.21,0.59,5.0,0.61,5.0,0.62,18.0,0.63,5.0,0.11,0.11,619.058,1776162615000
1776162617.308,17.308,0.44,8.21,0.41,5.0,0.39,5.0,0.38,18.0,0.37,5.0,0.55,5.0,0.56,5.0,0.59,5.0,0.61,50.0,0.62,13.0,0.45,5.0,0.44,5.0,0.41,5.0,0.39,50.0,0.38,13.0,0.56,8.21,0.59,5.0,0.61,5.0,0.62,18.0,0.63,5.0,0.11,0.11,619.053,1776162616000
1776162618.269,18.269,0.44,8.21,0.41,5.0,0.39,5.0,0.38,18.0,0.37,5.0,0.55,5.0,0.56,5.0,0.59,5.0,0.61,50.0,0.62,13.0,0.45,5.0,0.44,5.0,0.41,5.0,0.39,50.0,0.38,13.0,0.56,8.21,0.59,5.0,0.61,5.0,0.62,18.0,0.63,5.0,0.11,0.11,619.06,1776162617000
1776162619.247,19.247,0.44,8.21,0.41,5.0,0.39,5.0,0.38,18.0,0.37,5.0,0.55,5.0,0.56,5.0,0.59,5.0,0.61,50.0,0.62,13.0,0.45,5.0,0.44,5.0,0.41,5.0,0.39,50.0,0.38,13.0,0.56,8.21,0.59,5.0,0.61,5.0,0.62,18.0,0.63,5.0,0.11,0.11,619.007941,1776162618000
1776162620.282,20.282,0.44,8.21,0.41,5.0,0.39,5.0,0.38,18.0,0.37,5.0,0.55,5.0,0.56,5.0,0.59,5.0,0.61,50.0,0.62,13.0,0.45,5.0,0.44,5.0,0.41,5.0,0.39,50.0,0.38,13.0,0.56,8.21,0.59,5.0,0.61,5.0,0.62,18.0,0.63,5.0,0.11,0.11,618.914,1776162619000
1776162620.628,20.628,0.42,5.0,0.41,5.0,0.33,15.0,0.32,10.0,0.31,50.0,0.43,10.0,0.48,10.1,0.49,5.0,0.5,5.0,0.51,5.0,0.45,5.0,0.44,5.0,0.41,5.0,0.39,50.0,0.38,13.0,0.56,8.21,0.59,5.0,0.61,5.0,0.62,18.0,0.63,5.0,0.01,0.11,618.914,1776162619000
1776162621.346,21.346,0.42,5.0,0.41,5.0,0.33,15.0,0.32,10.0,0.31,50.0,0.43,10.0,0.48,10.1,0.49,5.0,0.5,5.0,0.51,5.0,0.57,10.0,0.52,10.1,0.51,5.0,0.5,5.0,0.49,5.0,0.58,5.0,0.59,5.0,0.67,15.0,0.68,10.0,0.69,50.0,0.01,0.01,618.93,1776162620000
1776162621.919,21.919,0.42,5.0,0.41,5.0,0.33,15.0,0.32,10.0,0.31,50.0,0.43,10.0,0.48,10.1,0.49,5.0,0.5,5.0,0.51,5.0,0.57,10.0,0.52,10.1,0.51,5.0,0.5,5.0,0.49,5.0,0.58,5.0,0.59,5.0,0.67,15.0,0.68,10.0,0.69,50.0,0.01,0.01,618.93308,1776162621000
1776162622.159,22.159,0.27,5.0,0.26,5.0,0.24,10.0,0.21,50.0,0.19,31.0,0.42,10.0,0.43,10.1,0.44,5.0,0.45,14.0,0.46,5.0,0.57,50.1,0.56,5.0,0.55,14.0,0.54,5.0,0.53,5.0,0.59,3.0,0.73,5.0,0.74,5.0,0.76,10.0,0.79,50.0,0.15,0.02,618.93308,1776162621000
1776162622.774,22.774,0.27,5.0,0.26,5.0,0.24,10.0,0.21,50.0,0.19,31.0,0.42,10.0,0.43,10.1,0.44,5.0,0.45,14.0,0.46,5.0,0.58,10.0,0.57,10.1,0.56,5.0,0.55,14.0,0.54,5.0,0.73,5.0,0.74,5.0,0.76,10.0,0.79,50.0,0.81,31.0,0.15,0.15,618.939,1776162622000
1776162624.339,24.339,0.27,5.0,0.26,5.0,0.24,10.0,0.21,50.0,0.19,31.0,0.42,10.0,0.43,10.1,0.44,5.0,0.45,14.0,0.46,5.0,0.58,10.0,0.57,10.1,0.56,5.0,0.55,14.0,0.54,5.0,0.73,5.0,0.74,5.0,0.76,10.0,0.79,50.0,0.81,31.0,0.15,0.15,618.904,1776162623000
1776162625.349,25.349,0.27,5.0,0.26,5.0,0.24,10.0,0.21,50.0,0.19,31.0,0.42,10.0,0.43,10.1,0.44,5.0,0.45,14.0,0.46,5.0,0.58,10.0,0.57,10.1,0.56,5.0,0.55,14.0,0.54,5.0,0.73,5.0,0.74,5.0,0.76,10.0,0.79,50.0,0.81,31.0,0.15,0.15,618.910387,1776162624000
1776162626.28,26.28,0.27,5.0,0.26,5.0,0.24,10.0,0.21,50.0,0.19,31.0,0.42,10.0,0.43,10.1,0.44,5.0,0.45,14.0,0.46,5.0,0.58,10.0,0.57,10.1,0.56,5.0,0.55,14.0,0.54,5.0,0.73,5.0,0.74,5.0,0.76,10.0,0.79,50.0,0.81,31.0,0.15,0.15,618.8899,1776162625000
1776162627.317,27.317,0.27,5.0,0.26,5.0,0.24,10.0,0.21,50.0,0.19,31.0,0.42,10.0,0.43,10.1,0.44,5.0,0.45,14.0,0.46,5.0,0.58,10.0,0.57,10.1,0.56,5.0,0.55,14.0,0.54,5.0,0.73,5.0,0.74,5.0,0.76,10.0,0.79,50.0,0.81,31.0,0.15,0.15,618.88815,1776162626000
1776162628.304,28.304,0.27,5.0,0.26,5.0,0.24,10.0,0.21,50.0,0.19,31.0,0.42,10.0,0.43,10.1,0.44,5.0,0.45,14.0,0.46,5.0,0.58,10.0,0.57,10.1,0.56,5.0,0.55,14.0,0.54,5.0,0.73,5.0,0.74,5.0,0.76,10.0,0.79,50.0,0.81,31.0,0.15,0.15,618.900311,1776162627000
1776162629.239,29.239,0.27,5.0,0.26,5.0,0.24,10.0,0.21,50.0,0.19,31.0,0.42,10.0,0.43,10.1,0.44,5.0,0.45,14.0,0.46,5.0,0.58,10.0,0.57,10.1,0.56,5.0,0.55,14.0,0.54,5.0,0.73,5.0,0.74,5.0,0.76,10.0,0.79,50.0,0.81,31.0,0.15,0.15,618.900031,1776162628000
1776162630.378,30.378,0.27,5.0,0.26,5.0,0.24,10.0,0.21,50.0,0.19,31.0,0.42,10.0,0.43,10.1,0.44,5.0,0.45,14.0,0.46,5.0,0.58,10.0,0.57,10.1,0.56,5.0,0.55,14.0,0.54,5.0,0.73,5.0,0.74,5.0,0.76,10.0,0.79,50.0,0.81,31.0,0.15,0.15,618.897,1776162629000
1776162630.814,30.814,0.27,5.0,0.26,5.0,0.24,10.0,0.21,50.0,0.19,31.0,0.42,10.0,0.43,10.1,0.44,5.0,0.45,14.0,0.46,5.0,0.58,10.0,0.57,10.1,0.56,5.0,0.55,14.0,0.54,5.0,0.73,5.0,0.74,5.0,0.76,10.0,0.79,50.0,0.81,31.0,0.15,0.15,618.897,1776162630000
1776162632.213,32.213,0.27,5.0,0.26,5.0,0.24,10.0,0.21,50.0,0.19,31.0,0.42,10.0,0.43,10.1,0.44,5.0,0.45,14.0,0.46,5.0,0.58,10.0,0.57,10.1,0.56,5.0,0.55,14.0,0.54,5.0,0.73,5.0,0.74,5.0,0.76,10.0,0.79,50.0,0.81,31.0,0.15,0.15,618.9,1776162631000
1776162633.17,33.17,0.27,5.0,0.26,5.0,0.24,10.0,0.21,50.0,0.19,31.0,0.42,10.0,0.43,10.1,0.44,5.0,0.45,14.0,0.46,5.0,0.58,10.0,0.57,10.1,0.56,5.0,0.55,14.0,0.54,5.0,0.73,5.0,0.74,5.0,0.76,10.0,0.79,50.0,0.81,31.0,0.15,0.15,618.9,1776162632000
1776162634.151,34.151,0.27,5.0,0.26,5.0,0.24,10.0,0.21,50.0,0.19,31.0,0.42,10.0,0.43,10.1,0.44,5.0,0.45,14.0,0.46,5.0,0.58,10.0,0.57,10.1,0.56,5.0,0.55,14.0,0.54,5.0,0.73,5.0,0.74,5.0,0.76,10.0,0.79,50.0,0.81,31.0,0.15,0.15,618.778,1776162633000
1776162635.096,35.096,0.27,5.0,0.26,5.0,0.24,10.0,0.21,50.0,0.19,31.0,0.42,10.0,0.43,10.1,0.44,5.0,0.45,14.0,0.46,5.0,0.58,10.0,0.57,10.1,0.56,5.0,0.55,14.0,0.54,5.0,0.73,5.0,0.74,5.0,0.76,10.0,0.79,50.0,0.81,31.0,0.15,0.15,618.77491,1776162634000
1776162636.134,36.134,0.27,5.0,0.26,5.0,0.24,10.0,0.21,50.0,0.19,31.0,0.42,10.0,0.43,10.1,0.44,5.0,0.45,14.0,0.46,5.0,0.58,10.0,0.57,10.1,0.56,5.0,0.55,14.0,0.54,5.0,0.73,5.0,0.74,5.0,0.76,10.0,0.79,50.0,0.81,31.0,0.15,0.15,618.781784,1776162635000
1776162637.17,37.17,0.27,5.0,0.26,5.0,0.24,10.0,0.21,50.0,0.19,31.0,0.42,10.0,0.43,10.1,0.44,5.0,0.45,14.0,0.46,5.0,0.58,10.0,0.57,10.1,0.56,5.0,0.55,14.0,0.54,5.0,0.73,5.0,0.74,5.0,0.76,10.0,0.79,50.0,0.81,31.0,0.15,0.15,618.782778,1776162636000
