timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776160211.586,11.586,0.54,5.0,0.52,5.0,0.45,5.0,0.44,5.0,0.43,5.0,0.59,3.52,0.63,15.0,0.65,5.0,0.69,5.0,0.7,5.0,0.41,3.52,0.38,10.0,0.31,5.0,0.3,5.0,0.29,55.0,0.56,5.0,0.57,5.0,0.58,5.0,0.59,55.0,0.6,10.0,0.05,0.15,618.02542,1776160210000
1776160212.056,12.056,0.51,5.0,0.49,5.0,0.43,5.0,0.42,5.0,0.41,55.0,0.59,3.52,0.6,5.0,0.62,15.0,0.67,5.0,0.68,5.0,0.41,3.52,0.38,10.0,0.31,5.0,0.3,5.0,0.29,55.0,0.56,5.0,0.57,5.0,0.58,5.0,0.59,55.0,0.6,10.0,0.08,0.15,618.02542,1776160210000
1776160212.432,12.432,0.51,5.0,0.49,5.0,0.43,5.0,0.42,5.0,0.41,55.0,0.59,3.52,0.6,5.0,0.62,15.0,0.67,5.0,0.68,5.0,0.41,3.52,0.4,5.0,0.38,15.0,0.33,5.0,0.32,5.0,0.49,5.0,0.51,5.0,0.57,5.0,0.58,5.0,0.59,55.0,0.08,0.08,618.022727,1776160211000
1776160213.039,13.039,0.51,5.0,0.49,5.0,0.43,5.0,0.42,5.0,0.41,55.0,0.59,3.52,0.6,5.0,0.62,15.0,0.67,5.0,0.68,5.0,0.41,3.52,0.4,5.0,0.38,15.0,0.33,5.0,0.32,5.0,0.49,5.0,0.51,5.0,0.57,5.0,0.58,5.0,0.59,55.0,0.08,0.08,618.016324,1776160212000
1776160214.109,14.109,0.51,5.0,0.49,5.0,0.43,5.0,0.42,5.0,0.41,55.0,0.59,3.52,0.6,5.0,0.62,15.0,0.67,5.0,0.68,5.0,0.41,3.52,0.4,5.0,0.38,15.0,0.33,5.0,0.32,5.0,0.49,5.0,0.51,5.0,0.57,5.0,0.58,5.0,0.59,55.0,0.08,0.08,618.009876,1776160213000
1776160215.179,15.179,0.51,5.0,0.49,5.0,0.43,5.0,0.42,5.0,0.41,55.0,0.59,3.52,0.6,5.0,0.62,15.0,0.67,5.0,0.68,5.0,0.41,3.52,0.4,5.0,0.38,15.0,0.33,5.0,0.32,5.0,0.49,5.0,0.51,5.0,0.57,5.0,0.58,5.0,0.59,55.0,0.08,0.08,618.02538,1776160214000
1776160216.354,16.354,0.51,5.0,0.49,5.0,0.43,5.0,0.42,5.0,0.41,55.0,0.59,3.52,0.6,5.0,0.62,15.0,0.67,5.0,0.68,5.0,0.41,3.52,0.4,5.0,0.38,15.0,0.33,5.0,0.32,5.0,0.49,5.0,0.51,5.0,0.57,5.0,0.58,5.0,0.59,55.0,0.08,0.08,617.9932,1776160215000
1776160216.977,16.977,0.51,5.0,0.49,5.0,0.43,5.0,0.42,5.0,0.41,55.0,0.59,3.52,0.6,5.0,0.62,15.0,0.67,5.0,0.68,5.0,0.41,3.52,0.4,5.0,0.38,15.0,0.33,5.0,0.32,5.0,0.49,5.0,0.51,5.0,0.57,5.0,0.58,5.0,0.59,55.0,0.08,0.08,617.99209,1776160216000
1776160218.22,18.22,0.51,5.0,0.49,5.0,0.43,5.0,0.42,5.0,0.41,55.0,0.59,3.52,0.6,5.0,0.62,15.0,0.67,5.0,0.68,5.0,0.41,3.52,0.4,5.0,0.38,15.0,0.33,5.0,0.32,5.0,0.49,5.0,0.51,5.0,0.57,5.0,0.58,5.0,0.59,55.0,0.08,0.08,617.947313,1776160217000
1776160219.265,19.265,0.51,5.0,0.49,5.0,0.43,5.0,0.42,5.0,0.41,55.0,0.59,3.52,0.6,5.0,0.62,15.0,0.67,5.0,0.68,5.0,0.41,3.52,0.4,5.0,0.38,15.0,0.33,5.0,0.32,5.0,0.49,5.0,0.51,5.0,0.57,5.0,0.58,5.0,0.59,55.0,0.08,0.08,617.945605,1776160218000
