timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776262804.837,4.837,0.48,5.0,0.47,11.0,0.49,2.51,0.54,10.0,0.51,10.0,0.41,37.0,0.59,37.0,0.6,33.0,0.01,0.08,619.148806,1776262803000
1776262805.089,5.089,0.48,5.0,0.47,11.0,0.54,10.0,0.62,5.0,0.51,2.51,0.46,10.0,0.52,5.0,0.53,11.0,0.06,0.01,619.259934,1776262804000
1776262805.319,5.319,0.53,4.88,0.52,5.0,0.54,10.0,0.62,5.0,0.46,10.0,0.38,5.0,0.52,5.0,0.53,11.0,0.01,0.06,619.259934,1776262804000
1776262809.2,9.2,0.53,2.7,0.52,5.0,0.54,10.0,0.6,5.0,0.46,10.0,0.38,5.0,0.47,4.88,0.48,5.0,0.01,0.01,619.283294,1776262808000
1776262821.617,21.617,0.53,2.7,0.52,5.0,0.54,4.9,0.6,10.0,0.46,10.0,0.4,5.0,0.47,2.7,0.48,5.0,0.01,0.01,619.259578,1776262820000
1776262825.976,25.976,0.53,13.7,0.52,5.0,0.68,5.0,0.71,10.0,0.46,4.9,0.4,10.0,0.47,2.7,0.48,5.0,0.15,0.01,619.29729,1776262824000
1776262831.738,31.738,0.62,5.0,0.61,5.0,0.65,2.86,0.66,5.0,0.32,5.0,0.29,10.0,0.47,13.7,0.48,5.0,0.03,0.15,619.412768,1776262830000
1776262850.398,50.398,0.67,5.0,0.66,5.0,0.7,5.0,0.73,5.0,0.35,2.86,0.34,5.0,0.38,5.0,0.39,5.0,0.03,0.03,619.429758,1776262849000
1776262852.235,52.235,0.69,5.0,0.68,5.0,0.71,7.88,0.72,5.0,0.3,5.0,0.27,5.0,0.33,5.0,0.34,5.0,0.02,0.03,619.4217,1776262850000
1776262856.387,56.387,0.77,5.0,0.76,5.0,0.79,15.7,0.8,21.2,0.29,7.88,0.28,5.0,0.31,5.0,0.32,5.0,0.02,0.02,619.429885,1776262855000
1776262874.324,74.324,0.83,5.0,0.82,5.0,0.85,4.0,0.86,26.6,0.21,5.0,0.2,21.2,0.23,5.0,0.24,5.0,0.02,0.02,619.519375,1776262873000
1776262890.744,90.744,0.89,5.0,0.88,5.0,0.9,14.25,0.91,36.7,0.15,4.0,0.14,26.6,0.17,5.0,0.18,5.0,0.01,0.02,619.799317,1776262889000
1776262921.45,121.45,0.95,5.0,0.92,5.0,0.96,72.49,0.97,94.3,0.1,14.25,0.09,36.7,0.11,5.0,0.12,5.0,0.01,0.01,619.916344,1776262914000
1776262951.686,151.686,0.95,10.0,0.94,5.0,0.97,76.44,0.98,161.69,0.04,72.49,0.03,94.3,0.05,5.0,0.08,5.0,0.02,0.01,619.932137,1776262950000
1776262995.912,195.912,0.97,99.3,0.96,77.7,0.99,279.0,,,0.03,76.44,0.02,161.69,0.05,10.0,0.06,5.0,0.02,0.02,619.884245,1776262994000
1776263011.773,211.773,0.98,5.0,0.97,99.3,0.99,429.6,,,0.01,279.0,,,0.03,99.3,0.04,77.7,0.01,0.02,619.883142,1776263010000
1776263045.323,245.323,0.98,137.69,0.97,99.3,0.99,157.0,0.998,50.0,0.01,429.6,,,0.02,5.0,0.03,99.3,0.01,0.01,619.753,1776263043000
1776263045.55,245.55,0.99,843.0,0.98,137.69,0.998,50.0,0.999,450.0,0.01,157.0,0.002,50.0,0.02,137.69,0.03,99.3,0.008,0.01,619.747,1776263044000
1776263045.823,245.823,0.99,843.0,0.985,12.0,0.998,29.99,0.999,450.0,0.002,50.0,0.001,450.0,0.01,843.0,0.02,137.69,0.008,0.008,619.747,1776263044000
1776263046.69,246.69,0.99,1110.6,0.985,12.0,0.998,28.98,0.999,450.0,0.002,29.99,0.001,450.0,0.01,843.0,0.015,12.0,0.008,0.008,619.834535,1776263045000
1776263046.933,246.933,0.99,1110.6,0.985,12.0,0.998,13.32,0.999,450.0,0.002,23.34,0.001,450.0,0.01,1110.6,0.015,12.0,0.008,0.008,619.834535,1776263045000
1776263047.833,247.833,0.99,1110.6,0.985,12.0,0.999,446.28,,,0.002,6.3,0.001,450.0,0.01,1110.6,0.015,12.0,0.009,0.008,620.02031,1776263046000
1776263070.766,270.766,0.991,49.96,0.99,348.2,0.999,156.24,,,0.001,436.27,,,0.01,1110.6,0.015,12.0,0.008,0.009,619.999587,1776263069000
1776263071.543,271.543,0.991,49.96,0.99,348.2,0.999,148.25,,,0.001,156.24,,,0.009,49.96,0.01,348.2,0.008,0.008,620.001078,1776263070000
1776263072.679,272.679,0.991,49.96,0.99,348.2,0.999,140.26,,,0.001,148.25,,,0.009,49.96,0.01,348.2,0.008,0.008,620.000702,1776263071000
1776263075.53,275.53,0.991,49.96,0.99,85.6,0.999,120.24,,,0.001,140.26,,,0.009,49.96,0.01,348.2,0.008,0.008,619.954331,1776263074000
1776263079.705,279.705,0.991,49.96,0.99,85.6,0.999,113.25,,,0.001,120.24,,,0.009,49.96,0.01,85.6,0.008,0.008,619.93201,1776263078000
1776263081.894,281.894,0.991,49.96,0.99,186.6,0.999,106.26,,,0.001,113.25,,,0.009,49.96,0.01,85.6,0.008,0.008,619.93201,1776263080000
1776263085.143,285.143,0.999,201.75,0.991,49.96,,,,,0.001,106.26,,,0.009,49.96,0.01,186.6,,0.008,619.93201,1776263083000

# RESULT,winner=Up,slug=bnb-updown-5m-1776262800,ticks=29
