timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776300601.146,1.146,0.47,8.51,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.53,8.51,0.59,37.0,0.12,0.12,622.235276,1776300600000
1776300606.711,6.711,0.68,5.0,0.67,5.0,0.7,10.0,0.73,450.0,0.41,37.0,0.4,33.0,0.53,8.51,0.59,37.0,0.02,0.12,622.21703,1776300605000
1776300608.273,8.273,0.72,5.0,0.71,5.0,0.74,5.0,0.75,605.0,0.3,10.0,0.27,450.0,0.32,5.0,0.33,5.0,0.02,0.02,622.21703,1776300605000
1776300610.073,10.073,0.7,10.0,0.69,5.0,0.72,5.0,0.73,5.0,0.26,5.0,0.25,605.0,0.28,5.0,0.29,5.0,0.02,0.02,622.46568,1776300608000
1776300610.452,10.452,0.7,5.0,0.64,5.0,0.71,3.4,0.72,5.0,0.28,5.0,0.27,5.0,0.3,10.0,0.31,5.0,0.01,0.02,622.46568,1776300608000
1776300613.532,13.532,0.65,5.0,0.64,5.0,0.68,5.0,0.69,5.0,0.29,3.4,0.28,5.0,0.3,5.0,0.36,5.0,0.03,0.01,622.529965,1776300612000
1776300623.169,23.169,0.61,5.0,0.6,5.0,0.63,5.0,0.64,5.0,0.32,5.0,0.31,5.0,0.35,5.0,0.36,5.0,0.02,0.03,622.444888,1776300621000
1776300623.56,23.56,0.61,10.0,0.6,5.0,0.64,5.0,0.65,5.0,0.37,5.0,0.36,5.0,0.39,5.0,0.4,5.0,0.03,0.02,622.444059,1776300622000
1776300633.324,33.324,0.72,5.0,0.71,5.0,0.76,3.34,0.77,10.0,0.36,5.0,0.35,5.0,0.39,10.0,0.4,5.0,0.04,0.03,622.423477,1776300631000
1776300640.354,40.354,0.76,5.0,0.75,5.0,0.78,10.0,0.79,5.0,0.24,3.34,0.23,10.0,0.28,5.0,0.29,5.0,0.02,0.04,622.475663,1776300638000
1776300663.616,63.616,0.86,5.0,0.85,5.0,0.88,29.6,0.89,31.6,0.22,10.0,0.21,5.0,0.24,5.0,0.25,5.0,0.02,0.02,622.668341,1776300662000
1776300738.063,138.063,0.95,59.7,0.94,51.1,0.97,4.79,0.98,20.0,0.12,29.6,0.11,31.6,0.14,5.0,0.15,5.0,0.02,0.02,622.899645,1776300737000
1776300738.592,138.592,0.96,80.11,0.95,59.7,0.98,20.0,0.99,900.6,0.03,4.79,0.02,20.0,0.05,59.7,0.06,51.1,0.02,0.02,622.899645,1776300737000
1776300741.845,141.845,0.97,5.0,0.96,72.7,0.98,15.91,0.99,800.6,0.02,20.0,0.01,900.6,0.04,80.11,0.05,59.7,0.01,0.02,622.97821,1776300740000
1776300775.4,175.4,0.97,94.3,0.96,72.7,0.98,13.86,0.99,467.6,0.02,15.91,0.01,800.6,0.03,5.0,0.04,72.7,0.01,0.01,622.992635,1776300774000
1776300780.631,180.631,0.97,94.3,0.96,72.7,0.99,430.46,,,0.02,13.86,0.01,467.6,0.03,94.3,0.04,72.7,0.02,0.01,622.987738,1776300779000
1776300782.145,182.145,0.98,137.69,0.97,94.3,0.99,328.32,,,0.01,430.46,,,0.03,94.3,0.04,72.7,0.01,0.02,622.995672,1776300781000
1776300832.291,232.291,0.98,137.69,0.97,94.3,0.99,15.0,,,0.01,328.32,,,0.02,137.69,0.03,94.3,0.01,0.01,622.814251,1776300831000
1776300874.921,274.921,0.96,69.95,0.95,59.7,0.99,277.6,,,0.01,15.0,,,0.02,137.69,0.03,94.3,0.03,0.01,622.53152,1776300873000
1776300878.286,278.286,0.94,50.0,0.93,10.1,0.97,2.0,0.98,5.0,0.01,277.6,,,0.06,24.15,0.07,50.0,0.03,0.05,622.57311,1776300877000
1776300879.177,279.177,0.96,5.0,0.95,5.0,0.99,18.96,,,0.02,1.0,0.01,20.0,0.05,5.0,0.06,50.0,0.03,0.03,622.57311,1776300877000
1776300879.591,279.591,0.97,5.0,0.96,5.0,0.99,8.85,,,0.01,18.96,,,0.04,5.0,0.05,5.0,0.02,0.03,622.57445,1776300878000
1776300880.581,280.581,0.97,5.0,0.96,5.0,0.99,6.82,,,0.01,8.85,,,0.03,5.0,0.04,5.0,0.02,0.02,622.57102,1776300879000
1776300886.485,286.485,0.97,5.0,0.96,5.0,0.99,5.3,,,0.01,6.82,,,0.03,5.0,0.04,5.0,0.02,0.02,622.55909,1776300885000
1776300893.483,293.483,0.97,5.0,0.96,5.0,,,,,0.01,5.3,,,0.03,5.0,0.04,5.0,,0.02,622.54965,1776300892000

# RESULT,winner=Up,slug=bnb-updown-5m-1776300600,ticks=25
