timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776165301.102,1.102,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,617.127827,1776165300000
1776165302.136,2.136,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,617.12905,1776165301000
1776165303.635,3.635,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,617.133031,1776165302000
1776165304.337,4.337,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,617.152971,1776165303000
1776165304.99,4.99,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,617.129414,1776165304000
1776165306.229,6.229,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,617.142722,1776165305000
1776165306.891,6.891,0.5,5.0,0.42,10.0,0.39,12.0,0.31,50.0,0.27,450.0,0.53,5.0,0.54,5.0,0.6,12.0,0.61,50.0,0.71,50.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.03,0.18,617.142722,1776165305000
1776165307.54,7.54,0.5,5.0,0.42,10.0,0.39,12.0,0.31,50.0,0.27,450.0,0.53,5.0,0.54,5.0,0.6,12.0,0.61,50.0,0.71,50.0,0.47,5.0,0.46,5.0,0.4,12.0,0.39,50.0,0.29,50.0,0.5,5.0,0.58,10.0,0.61,12.0,0.69,50.0,0.73,450.0,0.03,0.03,617.15411,1776165306000
1776165308.09,8.09,0.5,5.0,0.42,10.0,0.39,12.0,0.31,50.0,0.27,450.0,0.53,5.0,0.54,5.0,0.6,12.0,0.61,50.0,0.71,50.0,0.47,5.0,0.46,5.0,0.4,12.0,0.39,50.0,0.29,50.0,0.5,5.0,0.58,10.0,0.61,12.0,0.69,50.0,0.73,450.0,0.03,0.03,617.129512,1776165307000
1776165309.086,9.086,0.5,5.0,0.42,10.0,0.39,12.0,0.31,50.0,0.27,450.0,0.53,5.0,0.54,5.0,0.6,12.0,0.61,50.0,0.71,50.0,0.47,5.0,0.46,5.0,0.4,12.0,0.39,50.0,0.29,50.0,0.5,5.0,0.58,10.0,0.61,12.0,0.69,50.0,0.73,450.0,0.03,0.03,617.134484,1776165308000
