timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776164701.492,1.492,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.21,750.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.21,750.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.34,0.34,618.04152,1776164699000
1776164701.798,1.798,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.21,750.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.34,0.21,618.04154,1776164700000
1776164702.323,2.323,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.21,0.21,618.092733,1776164701000
1776164703.087,3.087,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.21,0.21,618.089872,1776164702000
1776164704.389,4.389,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.21,0.21,618.085,1776164703000
1776164704.859,4.859,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.21,0.21,618.019215,1776164704000
1776164706.059,6.059,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.56,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.21,0.21,617.94634,1776164705000
1776164706.368,6.368,0.36,15.0,0.32,15.0,0.31,50.0,0.27,450.0,0.26,5.0,0.37,7.29,0.46,5.0,0.47,5.0,0.48,5.0,0.49,5.0,0.44,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.01,0.21,617.94634,1776164705000
1776164706.984,6.984,0.36,15.0,0.32,15.0,0.31,50.0,0.27,450.0,0.26,5.0,0.37,7.29,0.46,5.0,0.47,5.0,0.48,5.0,0.49,5.0,0.63,7.29,0.54,5.0,0.53,5.0,0.52,5.0,0.51,5.0,0.64,15.0,0.68,15.0,0.69,50.0,0.73,450.0,0.74,5.0,0.01,0.01,617.873548,1776164706000
1776164708.053,8.053,0.36,15.0,0.32,15.0,0.31,50.0,0.27,450.0,0.26,5.0,0.37,7.29,0.46,5.0,0.47,5.0,0.48,5.0,0.49,5.0,0.63,7.29,0.54,5.0,0.53,5.0,0.52,5.0,0.51,5.0,0.64,15.0,0.68,15.0,0.69,50.0,0.73,450.0,0.74,5.0,0.01,0.01,617.89889,1776164707000
1776164709.122,9.122,0.36,15.0,0.32,15.0,0.31,50.0,0.27,450.0,0.26,5.0,0.37,7.29,0.46,5.0,0.47,5.0,0.48,5.0,0.49,5.0,0.63,7.29,0.54,5.0,0.53,5.0,0.52,5.0,0.51,5.0,0.64,15.0,0.68,15.0,0.69,50.0,0.73,450.0,0.74,5.0,0.01,0.01,617.89897,1776164708000
1776164710.255,10.255,0.36,15.0,0.32,15.0,0.31,50.0,0.27,450.0,0.26,5.0,0.37,7.29,0.46,5.0,0.47,5.0,0.48,5.0,0.49,5.0,0.63,7.29,0.54,5.0,0.53,5.0,0.52,5.0,0.51,5.0,0.64,15.0,0.68,15.0,0.69,50.0,0.73,450.0,0.74,5.0,0.01,0.01,617.86572,1776164709000
