timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776232211.41,11.41,0.47,5.0,0.43,6.0,0.59,5.0,0.6,6.0,0.41,10.0,0.33,6.06,0.53,5.0,0.58,5.0,0.12,0.12,613.602106,1776232210000
1776232211.751,11.751,0.47,5.0,0.43,6.0,0.59,5.0,0.6,6.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.12,0.1,613.602106,1776232210000
1776232212.921,12.921,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.63119,1776232212000
1776232214.031,14.031,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.63127,1776232213000
1776232215.083,15.083,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.63154,1776232214000
1776232216.146,16.146,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.62942,1776232215000
1776232217.219,17.219,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.606457,1776232216000
1776232218.301,18.301,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.623258,1776232217000
1776232219.433,19.433,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.616461,1776232218000
1776232219.908,19.908,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.613517,1776232219000
1776232221.112,21.112,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.61885,1776232220000
1776232223.173,23.173,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.61707,1776232222000
1776232224.796,24.796,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.580748,1776232223000
1776232225.529,25.529,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.56576,1776232224000
1776232226.263,26.263,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.59709,1776232225000
1776232227.833,27.833,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.554058,1776232226000
1776232228.65,28.65,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.578365,1776232227000
1776232229.563,29.563,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.58221,1776232228000
1776232230.164,30.164,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.545967,1776232229000
1776232231.615,31.615,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.56273,1776232230000
1776232232.468,32.468,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.56461,1776232231000
1776232233.196,33.196,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.56314,1776232232000
1776232234.719,34.719,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.556192,1776232233000
1776232235.562,35.562,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.55579,1776232234000
1776232236.325,36.325,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.55579,1776232235000
1776232236.999,36.999,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.552765,1776232236000
1776232238.712,38.712,0.49,5.0,0.47,5.0,0.59,10.0,0.66,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.1,0.1,613.501934,1776232237000
1776232239.197,39.197,0.36,8.43,0.29,10.0,0.45,6.0,0.46,5.0,0.41,10.0,0.34,5.0,0.51,5.0,0.53,5.0,0.09,0.1,613.501934,1776232237000
1776232239.541,39.541,0.36,8.43,0.29,10.0,0.45,6.0,0.46,5.0,0.55,6.0,0.54,5.0,0.64,8.43,0.71,10.0,0.09,0.09,613.48519,1776232238000
1776232240.318,40.318,0.36,8.43,0.29,10.0,0.45,6.0,0.46,5.0,0.55,6.0,0.54,5.0,0.64,8.43,0.71,10.0,0.09,0.09,613.48726,1776232239000
1776232241.401,41.401,0.36,8.43,0.29,10.0,0.45,6.0,0.46,5.0,0.55,6.0,0.54,5.0,0.64,8.43,0.71,10.0,0.09,0.09,613.481,1776232240000
1776232242.135,42.135,0.36,8.43,0.29,10.0,0.45,6.0,0.46,5.0,0.55,6.0,0.54,5.0,0.64,8.43,0.71,10.0,0.09,0.09,613.481,1776232241000
1776232243.315,43.315,0.36,8.43,0.29,10.0,0.45,6.0,0.46,5.0,0.55,6.0,0.54,5.0,0.64,8.43,0.71,10.0,0.09,0.09,613.4553,1776232242000
1776232244.054,44.054,0.36,8.43,0.29,10.0,0.45,6.0,0.46,5.0,0.55,6.0,0.54,5.0,0.64,8.43,0.71,10.0,0.09,0.09,613.45586,1776232243000
1776232245.418,45.418,0.36,8.43,0.29,10.0,0.45,6.0,0.46,5.0,0.55,6.0,0.54,5.0,0.64,8.43,0.71,10.0,0.09,0.09,613.45656,1776232244000
1776232245.973,45.973,0.24,5.0,0.23,5.0,0.31,1.51,0.32,5.0,0.55,6.0,0.54,5.0,0.64,8.43,0.71,10.0,0.07,0.09,613.45656,1776232244000
1776232247.156,47.156,0.25,1.0,0.24,5.0,0.32,5.0,0.35,5.0,0.69,1.51,0.68,5.0,0.76,5.0,0.77,5.0,0.07,0.07,613.45673,1776232245000
1776232247.432,47.432,0.25,1.0,0.24,5.0,0.32,5.0,0.35,5.0,0.68,5.0,0.65,5.0,0.75,1.0,0.76,5.0,0.07,0.07,613.353144,1776232246000
1776232248.684,48.684,0.25,1.0,0.24,5.0,0.32,5.0,0.35,5.0,0.68,5.0,0.65,5.0,0.75,1.0,0.76,5.0,0.07,0.07,613.37111,1776232247000
1776232249.409,49.409,0.25,1.0,0.24,5.0,0.32,5.0,0.35,5.0,0.68,5.0,0.65,5.0,0.75,1.0,0.76,5.0,0.07,0.07,613.37176,1776232248000
