timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776335400.531,0.531,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,620.508413,1776335399000
1776335405.816,5.816,0.45,5.0,0.44,5.0,0.46,2.82,0.47,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.01,0.18,620.47976,1776335404000
1776335416.375,16.375,0.6,5.0,0.59,5.0,0.63,5.0,0.64,5.0,0.53,5.0,0.52,5.0,0.55,5.0,0.56,5.0,0.03,0.02,620.473637,1776335415000
1776335419.149,19.149,0.52,5.0,0.51,5.0,0.54,5.0,0.55,5.0,0.37,5.0,0.36,5.0,0.41,5.0,0.42,5.0,0.02,0.04,620.627,1776335418000
1776335419.469,19.469,0.51,10.0,0.5,10.0,0.52,3.07,0.53,5.0,0.45,5.0,0.44,5.0,0.48,5.0,0.49,5.0,0.01,0.03,620.627,1776335418000
1776335430.445,30.445,0.47,5.0,0.46,10.0,0.49,5.0,0.5,5.0,0.48,3.07,0.47,5.0,0.49,10.0,0.5,10.0,0.02,0.01,620.504,1776335429000
1776335449.566,49.566,0.57,5.0,0.56,10.0,0.58,0.91,0.66,5.0,0.51,5.0,0.5,5.0,0.53,5.0,0.54,10.0,0.01,0.02,620.53299,1776335448000
1776335451.378,51.378,0.57,10.0,0.56,20.0,0.71,5.0,0.72,5.0,0.42,0.91,0.34,5.0,0.43,5.0,0.44,10.0,0.14,0.01,620.53239,1776335449000
1776335454.293,54.293,0.73,5.0,0.72,5.0,0.75,5.0,0.76,14.3,0.29,5.0,0.28,5.0,0.43,10.0,0.44,20.0,0.02,0.14,620.719,1776335453000
1776335454.615,54.615,0.73,5.0,0.72,5.0,0.75,18.9,0.76,14.3,0.25,5.0,0.24,14.3,0.27,5.0,0.28,5.0,0.02,0.02,620.719,1776335453000
1776335456.75,56.75,0.78,5.0,0.77,5.0,0.79,14.43,0.8,21.2,0.25,18.9,0.24,14.3,0.27,5.0,0.28,5.0,0.01,0.02,620.766103,1776335455000
1776335458.616,58.616,0.79,5.0,0.78,5.0,0.8,8.93,0.81,21.89,0.21,14.43,0.2,21.2,0.22,5.0,0.23,5.0,0.01,0.01,620.82397,1776335457000
1776335458.831,58.831,0.8,5.0,0.79,5.0,0.81,15.89,0.82,27.6,0.2,3.93,0.19,21.89,0.21,5.0,0.22,5.0,0.01,0.01,620.82397,1776335457000
1776335466.322,66.322,0.89,5.0,0.88,5.0,0.91,42.7,0.92,47.29,0.19,15.89,0.18,27.6,0.2,5.0,0.21,5.0,0.02,0.01,621.158279,1776335465000
1776335474.112,74.112,0.9,5.0,0.89,10.0,0.91,6.0,0.92,12.0,0.09,42.7,0.08,47.29,0.11,5.0,0.12,5.0,0.01,0.02,621.333057,1776335472000
1776335476.702,76.702,0.91,10.0,0.9,5.0,0.92,7.0,0.93,14.0,0.08,12.0,0.07,53.9,0.1,5.0,0.11,10.0,0.01,0.02,621.383818,1776335475000
1776335478.147,78.147,0.91,5.0,0.9,5.0,0.92,2.0,0.93,14.0,0.08,7.0,0.07,14.0,0.09,10.0,0.1,5.0,0.01,0.01,621.503,1776335477000
1776335487.033,87.033,0.91,36.7,0.9,33.9,0.93,14.0,0.94,16.0,0.08,2.0,0.07,14.0,0.09,5.0,0.1,5.0,0.02,0.01,621.519,1776335485000
1776335490.547,90.547,0.92,40.29,0.91,41.7,0.94,14.69,0.95,20.0,0.07,14.0,0.06,16.0,0.09,36.7,0.1,33.9,0.02,0.02,621.601662,1776335489000
1776335498.384,98.384,0.93,44.9,0.92,40.29,0.94,2.29,0.95,20.0,0.06,14.69,0.05,20.0,0.08,40.29,0.09,41.7,0.01,0.02,621.635,1776335497000
1776335521.615,121.615,0.93,5.0,0.92,5.0,0.95,17.0,0.96,92.7,0.06,2.29,0.05,20.0,0.07,44.9,0.08,40.29,0.02,0.01,621.398472,1776335519000
1776335557.789,157.789,0.94,51.1,0.93,44.9,0.95,1.68,0.96,30.0,0.05,17.0,0.04,92.7,0.07,5.0,0.08,5.0,0.01,0.02,621.319,1776335555000
1776335567.455,167.455,0.94,51.1,0.93,44.9,0.96,24.57,0.97,43.0,0.05,1.68,0.04,30.0,0.06,51.1,0.07,44.9,0.02,0.01,621.406,1776335565000
1776335580.593,180.593,0.95,70.22,0.94,51.1,0.97,11.57,0.98,71.0,0.04,24.57,0.03,43.0,0.06,51.1,0.07,44.9,0.02,0.02,621.396,1776335579000
1776335582.02,182.02,0.96,83.11,0.95,59.7,0.97,1.36,0.98,71.0,0.03,11.57,0.02,71.0,0.05,70.22,0.06,51.1,0.01,0.02,621.395,1776335580000
1776335593.946,193.946,0.96,83.11,0.95,59.7,0.98,102.33,0.99,5682.6,0.03,1.36,0.02,71.0,0.04,83.11,0.05,59.7,0.02,0.01,621.364,1776335592000
1776335597.12,197.12,0.97,5.0,0.96,72.7,0.99,5681.58,,,0.02,102.33,0.01,5682.6,0.04,83.11,0.05,59.7,0.02,0.02,621.323915,1776335595000
1776335598.092,198.092,0.96,0.04,0.95,5.0,0.97,5.0,0.98,137.69,0.01,5681.58,,,0.03,5.0,0.04,72.7,0.01,0.02,621.323,1776335596000
1776335607.65,207.65,0.94,17.29,0.93,44.9,0.98,137.69,0.99,5562.6,0.03,5.0,0.02,137.69,0.05,4.05,0.06,5.0,0.04,0.02,621.157,1776335606000
1776335609.298,209.298,0.93,44.9,0.92,40.29,0.96,5.0,0.97,5.0,0.02,137.69,0.01,5562.6,0.06,17.29,0.07,44.9,0.03,0.04,621.145,1776335608000
1776335645.749,245.749,0.97,89.3,0.96,72.7,0.99,5572.6,,,0.04,5.0,0.03,5.0,0.07,44.9,0.08,40.29,0.02,0.03,621.128423,1776335644000
1776335651.078,251.078,0.98,132.69,0.97,94.3,0.99,5308.98,,,0.01,5572.6,,,0.03,89.3,0.04,72.7,0.01,0.02,621.127698,1776335649000
1776335651.836,251.836,0.98,132.69,0.97,94.3,0.99,5297.28,,,0.01,5308.98,,,0.02,132.69,0.03,94.3,0.01,0.01,621.127696,1776335650000
1776335658.298,258.298,0.98,132.69,0.97,94.3,0.99,5196.28,,,0.01,5297.28,,,0.02,132.69,0.03,94.3,0.01,0.01,621.118902,1776335657000
1776335659.001,259.001,0.98,82.19,0.97,94.3,0.99,5196.28,,,0.01,5196.28,,,0.02,132.69,0.03,94.3,0.01,0.01,621.118902,1776335657000
1776335659.723,259.723,0.98,82.19,0.97,94.3,0.99,5176.28,,,0.01,5196.28,,,0.02,82.19,0.03,94.3,0.01,0.01,621.118724,1776335658000
1776335664.867,264.867,0.98,82.19,0.97,94.3,0.99,303.98,,,0.01,5176.28,,,0.02,82.19,0.03,94.3,0.01,0.01,621.123076,1776335663000
1776335667.899,267.899,0.98,82.19,0.97,94.3,0.99,302.96,,,0.01,303.98,,,0.02,82.19,0.03,94.3,0.01,0.01,621.120516,1776335666000
1776335669.916,269.916,0.98,57.19,0.97,94.3,0.99,302.96,,,0.01,302.96,,,0.02,82.19,0.03,94.3,0.01,0.01,621.124638,1776335668000
1776335670.766,270.766,0.98,57.19,0.97,94.3,0.99,201.95,,,0.01,302.96,,,0.02,57.19,0.03,94.3,0.01,0.01,621.125914,1776335669000
1776335673.751,273.751,0.98,57.19,0.97,94.3,0.99,200.01,,,0.01,201.95,,,0.02,57.19,0.03,94.3,0.01,0.01,621.126416,1776335672000
1776335674.84,274.84,0.98,57.19,0.97,94.3,0.99,193.08,,,0.01,200.01,,,0.02,57.19,0.03,94.3,0.01,0.01,621.127248,1776335673000
1776335675.361,275.361,0.97,3.16,0.96,5.0,0.99,193.08,,,0.01,193.08,,,0.02,57.19,0.03,94.3,0.02,0.01,621.127248,1776335674000
1776335676.014,276.014,0.97,3.16,0.96,5.0,0.99,186.15,,,0.01,193.08,,,0.03,3.16,0.04,5.0,0.02,0.02,621.127248,1776335674000
1776335677.965,277.965,0.97,3.07,0.96,5.0,0.99,184.57,,,0.01,184.57,,,0.03,3.16,0.04,5.0,0.02,0.02,621.125586,1776335676000
1776335679.109,279.109,0.97,3.07,0.96,5.0,0.99,178.63,,,0.01,184.57,,,0.03,3.07,0.04,5.0,0.02,0.02,621.123238,1776335677000
1776335681.986,281.986,0.97,3.07,0.96,5.0,0.99,179.21,,,0.01,178.63,,,0.03,3.07,0.04,5.0,0.02,0.02,621.121016,1776335680000
1776335685.581,285.581,0.97,3.07,0.96,5.0,0.99,172.92,,,0.01,179.21,,,0.03,3.07,0.04,5.0,0.02,0.02,621.071181,1776335684000
1776335688.461,288.461,0.97,3.07,0.96,5.0,0.99,166.63,,,0.01,172.92,,,0.03,3.07,0.04,5.0,0.02,0.02,621.115598,1776335687000
1776335689.308,289.308,0.97,3.07,0.96,5.0,0.99,121.23,,,0.01,161.63,,,0.03,3.07,0.04,5.0,0.02,0.02,621.085,1776335688000
1776335690.956,290.956,0.99,969.08,0.98,15.2,,,,,,,,,0.01,903.34,0.03,3.07,,,621.098662,1776335689000

# RESULT,winner=Up,slug=bnb-updown-5m-1776335400,ticks=51
