timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776198311.207,11.207,,,,,,,,,,,,,,,,,,,613.783,1776198310000
1776198311.573,11.573,0.34,5.0,0.33,5.0,0.43,5.0,0.45,5.0,0.57,5.0,0.55,5.0,0.66,5.0,0.67,5.0,0.09,0.09,613.783,1776198310000
1776198312.031,12.031,0.34,5.0,0.33,5.0,0.43,5.0,0.45,5.0,0.57,5.0,0.55,5.0,0.66,5.0,0.67,5.0,0.09,0.09,613.783,1776198310000
1776198312.732,12.732,0.34,5.0,0.33,5.0,0.43,5.0,0.45,5.0,0.57,5.0,0.55,5.0,0.66,5.0,0.67,5.0,0.09,0.09,613.687,1776198311000
1776198313.302,13.302,0.34,5.0,0.33,5.0,0.43,5.0,0.45,5.0,0.57,5.0,0.55,5.0,0.66,5.0,0.67,5.0,0.09,0.09,613.687,1776198312000
1776198314.098,14.098,0.34,5.0,0.33,5.0,0.43,5.0,0.45,5.0,0.57,5.0,0.55,5.0,0.66,5.0,0.67,5.0,0.09,0.09,613.669,1776198313000
1776198315.495,15.495,0.34,5.0,0.33,5.0,0.43,5.0,0.45,5.0,0.57,5.0,0.55,5.0,0.66,5.0,0.67,5.0,0.09,0.09,613.667,1776198314000
1776198316.159,16.159,0.34,5.0,0.33,5.0,0.43,5.0,0.45,5.0,0.57,5.0,0.55,5.0,0.66,5.0,0.67,5.0,0.09,0.09,613.653,1776198315000
1776198317.47,17.47,0.34,5.0,0.33,5.0,0.43,5.0,0.45,5.0,0.57,5.0,0.55,5.0,0.66,5.0,0.67,5.0,0.09,0.09,613.651,1776198316000
1776198318.19,18.19,0.34,5.0,0.33,5.0,0.43,5.0,0.45,5.0,0.57,5.0,0.55,5.0,0.66,5.0,0.67,5.0,0.09,0.09,613.651,1776198317000
1776198319.684,19.684,0.34,5.0,0.33,5.0,0.43,5.0,0.45,5.0,0.57,5.0,0.55,5.0,0.66,5.0,0.67,5.0,0.09,0.09,613.67,1776198318000
1776198320.44,20.44,0.34,5.0,0.33,5.0,0.43,5.0,0.45,5.0,0.57,5.0,0.55,5.0,0.66,5.0,0.67,5.0,0.09,0.09,613.685,1776198319000
1776198321.073,21.073,0.34,5.0,0.33,5.0,0.43,5.0,0.45,5.0,0.57,5.0,0.55,5.0,0.66,5.0,0.67,5.0,0.09,0.09,613.685,1776198320000
1776198322.201,22.201,0.34,5.0,0.33,5.0,0.43,5.0,0.45,5.0,0.57,5.0,0.55,5.0,0.66,5.0,0.67,5.0,0.09,0.09,613.69,1776198321000
1776198323.267,23.267,0.34,5.0,0.33,5.0,0.43,5.0,0.45,5.0,0.57,5.0,0.55,5.0,0.66,5.0,0.67,5.0,0.09,0.09,613.689,1776198322000
1776198324.256,24.256,0.34,5.0,0.33,5.0,0.43,5.0,0.45,5.0,0.57,5.0,0.55,5.0,0.66,5.0,0.67,5.0,0.09,0.09,613.693,1776198323000
1776198325.263,25.263,0.34,5.0,0.33,5.0,0.43,5.0,0.45,5.0,0.57,5.0,0.55,5.0,0.66,5.0,0.67,5.0,0.09,0.09,613.703,1776198324000
1776198326.251,26.251,0.34,5.0,0.33,5.0,0.43,5.0,0.45,5.0,0.57,5.0,0.55,5.0,0.66,5.0,0.67,5.0,0.09,0.09,613.691,1776198325000
1776198327.283,27.283,0.34,5.0,0.33,5.0,0.43,5.0,0.45,5.0,0.57,5.0,0.55,5.0,0.66,5.0,0.67,5.0,0.09,0.09,613.675,1776198326000
