timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776267901.041,1.041,0.49,5.0,0.47,6.38,0.5,51.42,0.59,37.0,0.5,51.42,0.41,37.0,0.51,5.0,0.53,6.38,0.01,0.01,618.742438,1776267900000
1776267902.072,2.072,0.49,5.0,0.47,6.38,0.5,51.42,0.59,37.0,0.5,51.42,0.41,37.0,0.51,5.0,0.53,6.38,0.01,0.01,618.739425,1776267901000
1776267903.486,3.486,0.49,5.0,0.47,6.38,0.5,51.42,0.59,37.0,0.5,51.42,0.41,37.0,0.51,5.0,0.53,6.38,0.01,0.01,618.684777,1776267902000
1776267904.471,4.471,0.49,5.0,0.47,6.38,0.5,51.42,0.59,37.0,0.5,51.42,0.41,37.0,0.51,5.0,0.53,6.38,0.01,0.01,618.64973,1776267903000
1776267904.973,4.973,0.49,5.0,0.47,6.38,0.5,51.42,0.59,37.0,0.5,51.42,0.41,37.0,0.51,5.0,0.53,6.38,0.01,0.01,618.653696,1776267904000
1776267905.815,5.815,0.46,8.0,0.43,5.0,0.5,61.42,0.51,5.0,0.5,51.42,0.41,37.0,0.51,5.0,0.53,6.38,0.04,0.01,618.653696,1776267904000
1776267906.244,6.244,0.46,8.0,0.43,5.0,0.5,61.42,0.51,5.0,0.5,61.42,0.49,5.0,0.54,8.0,0.57,5.0,0.04,0.04,618.657774,1776267905000
1776267907.409,7.409,0.46,8.0,0.43,5.0,0.5,61.42,0.51,5.0,0.5,61.42,0.49,5.0,0.54,8.0,0.57,5.0,0.04,0.04,618.657551,1776267906000
1776267908.399,8.399,0.46,8.0,0.43,5.0,0.5,61.42,0.51,5.0,0.5,61.42,0.49,5.0,0.54,8.0,0.57,5.0,0.04,0.04,618.657551,1776267907000
1776267909.618,9.618,0.36,5.0,0.35,5.0,0.47,5.0,0.48,5.0,0.53,5.0,0.52,5.0,0.64,5.0,0.65,5.0,0.11,0.11,618.657226,1776267908000
1776267909.882,9.882,0.36,10.0,0.34,5.0,0.38,5.0,0.39,5.0,0.53,5.0,0.52,5.0,0.64,5.0,0.65,5.0,0.02,0.11,618.657226,1776267908000
1776267910.236,10.236,0.36,10.0,0.34,5.0,0.38,5.0,0.39,5.0,0.62,5.0,0.61,5.0,0.64,10.0,0.66,5.0,0.02,0.02,618.657226,1776267909000
1776267913.321,13.321,0.39,5.0,0.38,5.0,0.42,5.0,0.43,5.0,0.62,5.0,0.61,5.0,0.64,10.0,0.66,5.0,0.03,0.02,618.56256,1776267912000
1776267917.369,17.369,0.49,5.0,0.48,5.0,0.5,44.36,0.54,8.0,0.58,5.0,0.57,5.0,0.61,5.0,0.62,5.0,0.01,0.03,618.648,1776267916000
1776267917.607,17.607,0.49,5.0,0.48,5.0,0.5,33.56,0.54,8.0,0.5,44.36,0.46,8.0,0.51,5.0,0.52,5.0,0.01,0.01,618.648,1776267916000
1776267919.417,19.417,0.53,5.0,0.52,10.0,0.54,2.9,0.58,5.0,0.46,8.0,0.36,10.0,0.49,16.44,0.51,10.0,0.01,0.03,618.70758,1776267917000
1776267926.082,26.082,0.53,5.0,0.52,5.0,0.62,5.0,0.65,5.0,0.46,2.9,0.42,5.0,0.47,5.0,0.48,10.0,0.09,0.01,618.88152,1776267925000
1776267926.499,26.499,0.66,5.0,0.65,5.0,0.69,5.0,0.7,10.0,0.38,5.0,0.35,5.0,0.47,5.0,0.48,5.0,0.03,0.09,618.88152,1776267925000
1776267932.441,32.441,0.66,5.0,0.64,5.0,0.68,5.0,0.69,5.0,0.31,5.0,0.3,10.0,0.34,5.0,0.35,5.0,0.02,0.03,619.102841,1776267931000
1776267932.717,32.717,0.66,5.0,0.65,5.0,0.67,3.34,0.68,5.0,0.32,5.0,0.31,5.0,0.34,5.0,0.36,5.0,0.01,0.02,619.102841,1776267931000
1776267936.572,36.572,0.67,5.0,0.66,10.0,0.69,5.0,0.7,5.0,0.33,3.34,0.32,5.0,0.34,5.0,0.35,5.0,0.02,0.01,619.122927,1776267935000
1776267938.478,38.478,0.69,5.0,0.68,5.0,0.71,5.0,0.72,5.0,0.31,5.0,0.3,5.0,0.33,5.0,0.34,10.0,0.02,0.02,619.113921,1776267937000
1776267955.469,55.469,0.78,5.0,0.77,5.0,0.82,5.0,0.83,23.39,0.29,5.0,0.28,5.0,0.31,5.0,0.32,5.0,0.04,0.02,619.121596,1776267954000
1776267957.351,57.351,0.76,5.0,0.75,5.0,0.78,5.0,0.79,5.0,0.18,5.0,0.17,23.39,0.22,5.0,0.23,5.0,0.02,0.04,619.223793,1776267956000
1776267976.492,76.492,0.78,5.0,0.77,5.0,0.8,10.0,0.81,5.0,0.22,5.0,0.21,5.0,0.24,5.0,0.25,5.0,0.02,0.02,619.214596,1776267975000
1776267983.101,83.101,0.8,5.0,0.79,5.0,0.81,8.76,0.82,5.0,0.2,10.0,0.19,5.0,0.22,5.0,0.23,5.0,0.01,0.02,619.221199,1776267982000
1776267984.365,84.365,0.8,5.0,0.79,5.0,0.82,5.0,0.83,5.0,0.19,8.76,0.18,5.0,0.2,5.0,0.21,5.0,0.02,0.01,619.221264,1776267983000
