timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776169200.696,0.696,0.5,7.88,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.5,7.88,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.09,0.09,616.09672,1776169199000
1776169201.352,1.352,0.5,7.88,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.5,7.88,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.09,0.09,616.09773,1776169200000
1776169201.826,1.826,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.21,750.0,0.54,10.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.5,7.88,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.21,0.09,616.09773,1776169200000
1776169202.19,2.19,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.21,750.0,0.54,10.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.46,10.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.21,0.21,616.0978,1776169201000
1776169203.515,3.515,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.21,750.0,0.54,10.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.46,10.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.21,0.21,616.051407,1776169202000
1776169204.108,4.108,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.21,750.0,0.54,10.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.46,10.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.21,0.21,616.016442,1776169203000
1776169205.129,5.129,0.31,55.0,0.3,15.0,0.29,5.0,0.28,5.0,0.27,455.0,0.47,6.0,0.55,5.0,0.56,5.0,0.57,5.0,0.58,5.0,0.46,10.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.16,0.21,616.016442,1776169203000
1776169205.527,5.527,0.31,55.0,0.3,15.0,0.29,5.0,0.28,5.0,0.27,455.0,0.47,6.0,0.55,5.0,0.56,5.0,0.57,5.0,0.58,5.0,0.53,6.0,0.45,5.0,0.44,5.0,0.43,5.0,0.42,5.0,0.69,55.0,0.7,15.0,0.71,5.0,0.72,5.0,0.73,455.0,0.16,0.16,615.98381,1776169204000
1776169206.35,6.35,0.31,55.0,0.3,15.0,0.29,5.0,0.28,5.0,0.27,455.0,0.47,6.0,0.55,5.0,0.56,5.0,0.57,5.0,0.58,5.0,0.53,6.0,0.45,5.0,0.44,5.0,0.43,5.0,0.42,5.0,0.69,55.0,0.7,15.0,0.71,5.0,0.72,5.0,0.73,455.0,0.16,0.16,615.98816,1776169205000
1776169207.707,7.707,0.31,55.0,0.3,15.0,0.29,5.0,0.28,5.0,0.27,455.0,0.47,6.0,0.55,5.0,0.56,5.0,0.57,5.0,0.58,5.0,0.53,6.0,0.45,5.0,0.44,5.0,0.43,5.0,0.42,5.0,0.69,55.0,0.7,15.0,0.71,5.0,0.72,5.0,0.73,455.0,0.16,0.16,615.924615,1776169206000
1776169208.915,8.915,0.31,55.0,0.3,15.0,0.29,5.0,0.28,5.0,0.27,455.0,0.47,6.0,0.55,5.0,0.56,5.0,0.57,5.0,0.58,5.0,0.53,6.0,0.45,5.0,0.44,5.0,0.43,5.0,0.42,5.0,0.69,55.0,0.7,15.0,0.71,5.0,0.72,5.0,0.73,455.0,0.16,0.16,615.944586,1776169207000
1776169209.666,9.666,0.31,55.0,0.3,15.0,0.29,5.0,0.28,5.0,0.27,455.0,0.47,6.0,0.55,5.0,0.56,5.0,0.57,5.0,0.58,5.0,0.53,6.0,0.45,5.0,0.44,5.0,0.43,5.0,0.42,5.0,0.69,55.0,0.7,15.0,0.71,5.0,0.72,5.0,0.73,455.0,0.16,0.16,615.945967,1776169208000
1776169210.296,10.296,0.31,55.0,0.3,15.0,0.29,5.0,0.28,5.0,0.27,455.0,0.47,6.0,0.55,5.0,0.56,5.0,0.57,5.0,0.58,5.0,0.53,6.0,0.45,5.0,0.44,5.0,0.43,5.0,0.42,5.0,0.69,55.0,0.7,15.0,0.71,5.0,0.72,5.0,0.73,455.0,0.16,0.16,615.946387,1776169209000
1776169211.541,11.541,0.31,55.0,0.3,15.0,0.29,5.0,0.28,5.0,0.27,455.0,0.47,6.0,0.55,5.0,0.56,5.0,0.57,5.0,0.58,5.0,0.53,6.0,0.45,5.0,0.44,5.0,0.43,5.0,0.42,5.0,0.69,55.0,0.7,15.0,0.71,5.0,0.72,5.0,0.73,455.0,0.16,0.16,615.916663,1776169210000
1776169212.079,12.079,0.31,55.0,0.3,15.0,0.29,5.0,0.28,5.0,0.27,455.0,0.47,6.0,0.55,5.0,0.56,5.0,0.57,5.0,0.58,5.0,0.53,6.0,0.45,5.0,0.44,5.0,0.43,5.0,0.42,5.0,0.69,55.0,0.7,15.0,0.71,5.0,0.72,5.0,0.73,455.0,0.16,0.16,615.916663,1776169211000
