timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776317405.372,5.372,0.56,5.0,0.55,5.0,0.58,5.0,0.59,5.0,0.41,32.0,0.4,33.0,0.53,8.51,0.59,32.0,0.02,0.12,624.69739,1776317403000
1776317405.696,5.696,0.62,2.36,0.61,5.0,0.63,5.0,0.64,5.0,0.42,5.0,0.41,5.0,0.44,5.0,0.45,5.0,0.01,0.02,624.69739,1776317404000
1776317405.948,5.948,0.59,5.0,0.58,5.0,0.62,5.0,0.63,5.0,0.37,5.0,0.36,5.0,0.4,5.0,0.41,5.0,0.03,0.03,624.69739,1776317404000
1776317406.318,6.318,0.58,5.0,0.57,5.0,0.6,10.0,0.61,5.0,0.38,5.0,0.37,5.0,0.42,5.0,0.43,5.0,0.02,0.04,624.69739,1776317404000
1776317410.08,10.08,0.63,5.0,0.62,5.0,0.65,5.0,0.66,5.0,0.4,10.0,0.39,5.0,0.42,5.0,0.43,5.0,0.02,0.02,624.787642,1776317408000
1776317412.252,12.252,0.63,5.0,0.56,5.0,0.65,5.0,0.66,5.0,0.35,5.0,0.34,5.0,0.37,5.0,0.38,5.0,0.02,0.02,624.819153,1776317410000
1776317413.291,13.291,0.63,5.0,0.58,15.0,0.64,1.75,0.65,5.0,0.35,5.0,0.34,5.0,0.37,5.0,0.44,5.0,0.01,0.02,624.876903,1776317411000
1776317413.565,13.565,0.63,5.0,0.58,5.0,0.65,5.0,0.66,5.0,0.36,1.75,0.35,5.0,0.37,5.0,0.42,15.0,0.02,0.01,624.975827,1776317412000
1776317415.408,15.408,0.63,5.0,0.58,10.0,0.65,2.0,0.66,5.0,0.35,5.0,0.34,5.0,0.37,5.0,0.42,5.0,0.02,0.02,624.975827,1776317413000
1776317437.49,37.49,0.64,5.0,0.63,10.0,0.66,5.0,0.67,5.0,0.34,5.0,0.33,5.0,0.37,5.0,0.41,5.0,0.02,0.03,624.969802,1776317436000
1776317438.788,38.788,0.65,5.0,0.64,10.0,0.67,5.0,0.68,5.0,0.34,5.0,0.33,5.0,0.36,5.0,0.37,10.0,0.02,0.02,624.969733,1776317437000
1776317454.994,54.994,0.55,5.0,0.54,10.0,0.57,5.0,0.58,5.0,0.33,5.0,0.32,5.0,0.35,5.0,0.36,10.0,0.02,0.02,624.977022,1776317453000
1776317455.228,55.228,0.54,5.0,0.53,5.0,0.56,5.0,0.57,5.0,0.43,5.0,0.42,5.0,0.45,5.0,0.46,10.0,0.02,0.02,624.977364,1776317454000
1776317456.946,56.946,0.62,5.0,0.61,5.0,0.64,5.0,0.66,11.6,0.44,5.0,0.43,5.0,0.46,5.0,0.47,5.0,0.02,0.02,624.983719,1776317455000
1776317459.338,59.338,0.63,5.0,0.62,5.0,0.64,6.3,0.65,11.4,0.36,5.0,0.34,11.6,0.38,5.0,0.39,5.0,0.01,0.02,624.863,1776317458000
1776317474.961,74.961,0.26,16.36,0.25,10.0,0.27,5.0,0.28,5.0,0.36,6.3,0.35,11.4,0.37,5.0,0.38,5.0,0.01,0.01,624.855812,1776317473000
1776317475.44,75.44,0.24,5.0,0.23,3.22,0.27,5.0,0.28,5.0,0.73,5.0,0.72,5.0,0.77,3.22,0.78,5.0,0.03,0.04,624.852558,1776317474000
1776317475.768,75.768,0.3,5.0,0.29,5.0,0.33,10.0,0.34,10.0,0.73,5.0,0.72,5.0,0.76,5.0,0.77,3.22,0.03,0.03,624.852558,1776317474000
1776317476.043,76.043,0.3,3.57,0.29,3.39,0.33,10.0,0.34,10.0,0.69,5.0,0.68,5.0,0.71,3.39,0.72,5.0,0.03,0.02,624.852558,1776317474000
1776317476.521,76.521,0.3,3.57,0.29,3.39,0.32,5.0,0.33,5.0,0.67,10.0,0.66,10.0,0.7,3.57,0.71,3.39,0.02,0.03,624.43646,1776317475000
1776317477.185,77.185,0.24,4.82,0.23,17.92,0.31,5.0,0.32,5.0,0.68,5.0,0.67,5.0,0.7,3.57,0.71,3.39,0.07,0.02,624.420092,1776317476000
1776317478.159,78.159,0.23,17.92,0.22,20.2,0.26,5.0,0.27,5.0,0.69,5.0,0.68,5.0,0.76,4.82,0.77,17.92,0.03,0.07,624.381397,1776317477000
1776317478.461,78.461,0.23,17.92,0.22,20.2,0.27,0.37,0.28,5.0,0.74,5.0,0.73,5.0,0.77,17.92,0.78,20.2,0.04,0.03,624.381397,1776317477000
1776317481.275,81.275,0.26,5.0,0.25,5.0,0.27,2.49,0.28,5.0,0.73,0.37,0.72,5.0,0.77,17.92,0.78,20.2,0.01,0.04,624.44005,1776317480000
1776317485.561,85.561,0.24,5.0,0.23,17.92,0.26,5.0,0.27,2.49,0.73,2.49,0.72,5.0,0.75,5.0,0.76,5.0,0.02,0.02,624.440283,1776317484000
1776317486.713,86.713,0.13,19.58,0.12,24.6,0.14,5.0,0.15,5.0,0.74,5.0,0.73,2.49,0.76,5.0,0.77,17.92,0.01,0.02,624.440283,1776317484000
1776317520.39,120.39,0.12,22.02,0.11,76.6,0.14,3.43,0.15,5.0,0.86,3.43,0.85,5.0,0.87,12.74,0.88,24.6,0.02,0.01,624.241496,1776317519000
1776317521.47,121.47,0.11,76.6,0.1,28.9,0.13,5.0,0.14,3.43,0.86,3.43,0.85,5.0,0.88,22.02,0.89,76.6,0.02,0.02,624.242996,1776317520000
1776317523.283,123.283,0.11,50.0,0.1,28.9,0.13,5.0,0.14,3.43,0.87,5.0,0.86,3.43,0.89,76.6,0.9,28.9,0.02,0.02,624.252259,1776317522000
1776317534.62,134.62,0.11,40.97,0.08,35.29,0.12,5.0,0.13,5.0,0.87,5.0,0.86,3.43,0.89,50.0,0.9,28.9,0.01,0.02,624.196747,1776317533000
1776317543.743,143.743,0.33,5.0,0.32,5.0,0.36,1.61,0.37,5.0,0.88,5.0,0.87,5.0,0.89,40.97,0.92,35.29,0.03,0.01,624.190398,1776317542000
1776317544.634,144.634,0.43,5.0,0.42,5.0,0.46,5.0,0.47,5.0,0.61,0.86,0.6,5.0,0.67,5.0,0.68,5.0,0.03,0.06,624.190398,1776317543000
1776317545.12,145.12,0.42,5.0,0.41,5.0,0.45,4.66,0.46,5.0,0.54,5.0,0.53,5.0,0.57,5.0,0.58,5.0,0.03,0.03,624.190388,1776317544000
1776317545.341,145.341,0.42,5.0,0.41,5.0,0.45,4.66,0.46,5.0,0.55,4.66,0.54,5.0,0.58,5.0,0.59,5.0,0.03,0.03,624.190388,1776317544000
1776317546.891,146.891,0.38,1.85,0.37,5.0,0.4,5.0,0.41,5.0,0.55,4.66,0.54,5.0,0.58,5.0,0.59,5.0,0.02,0.03,624.624685,1776317545000
1776317547.429,147.429,0.38,1.85,0.37,5.0,0.4,5.0,0.41,5.0,0.6,5.0,0.59,5.0,0.62,1.85,0.63,5.0,0.02,0.02,624.626472,1776317546000
1776317549.444,149.444,0.39,5.0,0.38,1.85,0.41,5.0,0.42,5.0,0.6,5.0,0.59,5.0,0.62,1.85,0.63,5.0,0.02,0.02,624.630503,1776317548000
1776317552.373,152.373,0.38,1.85,0.37,5.0,0.43,1.0,0.44,10.0,0.59,5.0,0.58,5.0,0.61,5.0,0.62,1.85,0.05,0.02,624.68,1776317551000
1776317553.343,153.343,0.33,5.0,0.32,5.0,0.34,5.0,0.35,5.0,0.57,1.0,0.56,10.0,0.62,1.85,0.63,5.0,0.01,0.05,624.68,1776317551000
1776317554.277,154.277,0.31,55.0,0.3,5.0,0.33,5.0,0.34,5.0,0.66,5.0,0.65,5.0,0.67,5.0,0.68,5.0,0.02,0.01,624.666,1776317553000
1776317574.328,174.328,0.45,5.0,0.44,5.0,0.47,10.4,0.48,10.4,0.66,5.0,0.65,5.0,0.69,55.0,0.7,5.0,0.02,0.03,624.608754,1776317573000
1776317579.407,179.407,0.46,5.0,0.45,5.0,0.48,5.0,0.5,10.2,0.53,10.4,0.52,10.4,0.55,5.0,0.56,5.0,0.02,0.02,624.685,1776317578000
1776317581.403,181.403,0.47,5.0,0.46,5.0,0.5,0.2,0.58,5.0,0.52,5.0,0.5,10.2,0.54,5.0,0.55,5.0,0.03,0.02,624.673,1776317580000
1776317583.546,183.546,0.49,5.0,0.48,5.0,0.57,5.1,0.6,5.0,0.5,0.2,0.42,5.0,0.53,5.0,0.54,5.0,0.08,0.03,624.709412,1776317582000
1776317589.684,189.684,0.59,1.0,0.58,5.0,0.65,5.0,0.66,5.0,0.43,5.1,0.4,5.0,0.51,5.0,0.52,5.0,0.06,0.08,624.82331,1776317588000
1776317598.669,198.669,0.58,5.0,0.57,5.0,0.6,2.0,0.61,5.0,0.35,5.0,0.34,5.0,0.41,1.0,0.42,5.0,0.02,0.06,624.824059,1776317597000
1776317603.507,203.507,0.78,5.0,0.77,5.0,0.79,19.43,0.8,21.2,0.4,2.0,0.39,5.0,0.42,5.0,0.43,5.0,0.01,0.02,624.909108,1776317602000
