timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776277500.558,0.558,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.47,21.0,0.46,64.0,0.51,1.82,0.53,21.0,0.18,0.04,622.026793,1776276632000
1776277506.422,6.422,0.51,2.95,0.5,5.0,0.52,5.0,0.53,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.01,0.18,622.026793,1776276632000
1776277532.732,32.732,0.53,5.0,0.52,5.0,0.54,6.14,0.59,5.0,0.48,5.0,0.47,5.0,0.49,2.95,0.5,5.0,0.01,0.01,622.026793,1776276632000
1776277533.46,33.46,0.53,10.0,0.52,5.0,0.54,1.14,0.61,5.0,0.46,6.14,0.41,5.0,0.47,5.0,0.48,5.0,0.01,0.01,622.026793,1776276632000
1776277534.421,34.421,0.53,10.0,0.52,5.0,0.61,5.0,0.62,10.0,0.46,1.14,0.39,5.0,0.47,10.0,0.48,5.0,0.08,0.01,622.026793,1776276632000
1776277547.494,47.494,0.56,5.0,0.55,5.0,0.57,3.24,0.58,5.0,0.39,5.0,0.38,10.0,0.47,10.0,0.48,5.0,0.01,0.08,622.026793,1776276632000
1776277554.212,54.212,0.5,5.0,0.47,10.0,0.52,5.0,0.53,5.0,0.43,3.24,0.42,5.0,0.44,5.0,0.45,5.0,0.02,0.01,622.026793,1776276632000
1776277554.69,54.69,0.5,5.0,0.48,5.0,0.52,5.0,0.53,5.0,0.48,5.0,0.47,5.0,0.5,5.0,0.53,10.0,0.02,0.02,622.026793,1776276632000
1776277556.253,56.253,0.46,8.0,0.45,5.0,0.51,5.0,0.52,5.0,0.48,5.0,0.47,5.0,0.5,5.0,0.52,5.0,0.05,0.02,622.026793,1776276632000
1776277557.575,57.575,0.46,2.49,0.41,5.0,0.47,5.0,0.48,10.0,0.49,5.0,0.48,5.0,0.54,8.0,0.55,5.0,0.01,0.05,622.026793,1776276632000
1776277560.515,60.515,0.47,5.0,0.46,5.63,0.49,5.0,0.5,5.0,0.53,5.0,0.52,10.0,0.54,0.63,0.57,5.0,0.02,0.01,622.026793,1776276632000
1776277561.084,61.084,0.46,4.48,0.45,10.0,0.48,5.0,0.49,5.0,0.51,5.0,0.5,5.0,0.53,5.0,0.54,5.63,0.02,0.02,622.026793,1776276632000
1776277567.412,67.412,0.5,5.0,0.49,5.0,0.52,5.0,0.53,5.0,0.52,5.0,0.51,5.0,0.55,2.48,0.56,5.0,0.02,0.03,622.026793,1776276632000
1776277567.903,67.903,0.5,5.0,0.49,5.0,0.52,5.0,0.53,5.0,0.48,5.0,0.47,5.0,0.5,5.0,0.51,5.0,0.02,0.02,622.026793,1776276632000
1776277586.697,86.697,0.36,5.0,0.32,5.0,0.38,4.1,0.39,5.0,0.48,5.0,0.47,5.0,0.5,5.0,0.51,5.0,0.02,0.02,622.026793,1776276632000
1776277587.009,87.009,0.36,5.0,0.33,5.0,0.38,3.3,0.39,5.0,0.62,4.1,0.61,5.0,0.64,5.0,0.68,5.0,0.02,0.02,622.026793,1776276632000
1776277587.499,87.499,0.36,5.0,0.35,5.0,0.38,2.4,0.39,5.0,0.62,3.3,0.61,5.0,0.64,5.0,0.67,5.0,0.02,0.02,622.026793,1776276632000
1776277587.812,87.812,0.37,5.0,0.36,10.0,0.4,15.0,0.41,15.7,0.62,2.4,0.61,5.0,0.64,5.0,0.65,5.0,0.03,0.02,622.026793,1776276632000
1776277590.096,90.096,0.34,5.0,0.33,5.0,0.37,5.0,0.38,16.0,0.6,15.0,0.59,15.7,0.63,5.0,0.64,10.0,0.03,0.03,622.026793,1776276632000
1776277590.409,90.409,0.31,5.0,0.3,5.0,0.33,5.0,0.34,5.0,0.65,5.0,0.64,5.0,0.68,1.0,0.69,5.0,0.02,0.03,622.026793,1776276632000
1776277592.199,92.199,0.25,5.0,0.24,5.0,0.27,5.0,0.28,5.0,0.67,5.0,0.66,5.0,0.69,5.0,0.7,5.0,0.02,0.02,622.026793,1776276632000
1776277602.876,102.876,0.19,5.0,0.18,5.0,0.21,3.1,0.22,5.0,0.73,5.0,0.72,5.0,0.75,5.0,0.76,5.0,0.02,0.02,622.026793,1776276632000
1776277603.197,103.197,0.2,5.0,0.19,5.0,0.23,18.0,0.24,19.3,0.79,3.1,0.78,5.0,0.81,5.0,0.82,5.0,0.03,0.02,622.026793,1776276632000
