timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776316200.97,0.97,0.5,6.0,0.47,5.0,0.53,5.0,0.59,37.0,0.47,5.0,0.41,37.0,0.5,6.0,0.53,5.0,0.03,0.03,623.105,1776316200000
1776316202.078,2.078,0.5,6.0,0.47,5.0,0.53,5.0,0.59,37.0,0.47,5.0,0.41,37.0,0.5,6.0,0.53,5.0,0.03,0.03,623.075,1776316201000
1776316203.262,3.262,0.5,6.0,0.47,5.0,0.53,5.0,0.59,37.0,0.47,5.0,0.41,37.0,0.5,6.0,0.53,5.0,0.03,0.03,623.146,1776316202000
1776316204.349,4.349,0.5,6.0,0.47,5.0,0.53,5.0,0.59,37.0,0.47,5.0,0.41,37.0,0.5,6.0,0.53,5.0,0.03,0.03,623.122,1776316203000
1776316205.62,5.62,0.5,6.0,0.47,5.0,0.53,5.0,0.59,37.0,0.47,5.0,0.41,37.0,0.5,6.0,0.53,5.0,0.03,0.03,623.123,1776316204000
1776316206.129,6.129,0.5,6.0,0.47,5.0,0.53,5.0,0.59,37.0,0.47,5.0,0.41,37.0,0.5,6.0,0.53,5.0,0.03,0.03,623.125,1776316205000
1776316207.694,7.694,0.5,6.0,0.47,5.0,0.53,5.0,0.59,37.0,0.47,5.0,0.41,37.0,0.5,6.0,0.53,5.0,0.03,0.03,623.132,1776316206000
1776316208.232,8.232,0.5,6.0,0.47,5.0,0.53,5.0,0.59,37.0,0.47,5.0,0.41,37.0,0.5,6.0,0.53,5.0,0.03,0.03,623.121,1776316207000
1776316209.308,9.308,0.5,6.0,0.47,5.0,0.53,5.0,0.59,37.0,0.47,5.0,0.41,37.0,0.5,6.0,0.53,5.0,0.03,0.03,623.123,1776316208000
1776316209.886,9.886,0.5,6.0,0.47,5.0,0.53,5.0,0.59,37.0,0.47,5.0,0.41,37.0,0.5,6.0,0.53,5.0,0.03,0.03,623.123,1776316209000
1776316215.623,15.623,0.5,1.0,0.42,5.0,0.51,10.0,0.52,5.0,0.47,5.0,0.41,37.0,0.5,6.0,0.53,5.0,0.01,0.03,623.091255,1776316214000
1776316216.608,16.608,0.29,5.0,0.28,5.0,0.51,55.0,0.52,5.0,0.49,10.0,0.48,5.0,0.5,1.0,0.58,5.0,0.22,0.01,623.091255,1776316214000
1776316217.005,17.005,0.26,10.0,0.25,10.0,0.29,5.0,0.3,5.0,0.49,55.0,0.48,5.0,0.71,5.0,0.72,5.0,0.03,0.22,623.091255,1776316214000
1776316217.506,17.506,0.29,5.0,0.28,5.0,0.32,5.0,0.33,5.0,0.7,5.0,0.69,5.0,0.74,10.0,0.75,20.0,0.03,0.04,623.061,1776316216000
1776316218.905,18.905,0.25,3.49,0.24,5.0,0.26,5.0,0.27,5.0,0.7,5.0,0.69,5.0,0.72,5.0,0.73,5.0,0.01,0.02,622.997706,1776316217000
1776316227.461,27.461,0.26,5.0,0.25,5.0,0.28,5.0,0.29,10.0,0.74,5.0,0.73,5.0,0.75,0.24,0.76,5.0,0.02,0.01,622.83432,1776316226000
1776316228.898,28.898,0.28,3.44,0.27,5.0,0.29,5.0,0.3,5.0,0.72,5.0,0.71,10.0,0.74,5.0,0.75,5.0,0.01,0.02,622.83215,1776316227000
1776316241.685,41.685,0.35,5.0,0.34,5.0,0.38,10.0,0.39,10.0,0.71,5.0,0.7,5.0,0.72,3.44,0.73,5.0,0.03,0.01,622.80766,1776316240000
1776316261.525,61.525,0.46,5.0,0.45,5.0,0.48,5.0,0.49,5.0,0.63,5.0,0.62,10.0,0.66,5.0,0.67,5.0,0.02,0.03,622.917432,1776316260000
1776316266.118,66.118,0.48,3.07,0.47,5.0,0.49,5.0,0.5,10.0,0.52,5.0,0.51,5.0,0.54,5.0,0.55,5.0,0.01,0.02,622.997,1776316264000
1776316294.012,94.012,0.41,5.0,0.39,10.0,0.46,5.0,0.47,5.0,0.51,5.0,0.5,10.0,0.52,3.07,0.53,5.0,0.05,0.01,623.046275,1776316292000
1776316310.139,110.139,0.35,8.0,0.34,5.0,0.37,5.0,0.38,5.0,0.54,5.0,0.53,5.0,0.59,5.0,0.61,10.0,0.02,0.05,622.979248,1776316309000
1776316312.265,112.265,0.25,3.48,0.24,5.0,0.27,5.0,0.28,5.0,0.63,5.0,0.62,5.0,0.65,8.0,0.66,5.0,0.02,0.02,622.935,1776316311000
1776316316.725,116.725,0.24,5.0,0.23,5.0,0.29,1.72,0.3,5.0,0.73,5.0,0.72,5.0,0.75,3.48,0.76,5.0,0.05,0.02,622.837,1776316315000
1776316346.249,146.249,0.28,5.0,0.27,5.0,0.29,6.0,0.36,5.0,0.71,1.72,0.7,5.0,0.76,5.0,0.77,5.0,0.01,0.05,622.906058,1776316344000
1776316346.587,146.587,0.28,5.0,0.27,5.0,0.29,0.82,0.36,5.0,0.71,6.0,0.64,5.0,0.72,5.0,0.73,5.0,0.01,0.01,622.906052,1776316345000
1776316350.589,150.589,0.27,5.0,0.26,5.0,0.29,0.82,0.36,5.0,0.71,0.82,0.64,5.0,0.72,5.0,0.73,5.0,0.02,0.01,622.908726,1776316349000
1776316364.924,164.924,0.28,5.0,0.27,5.0,0.38,5.0,0.39,5.0,0.71,0.82,0.64,5.0,0.73,5.0,0.74,5.0,0.1,0.02,622.921541,1776316363000
1776316369.422,169.422,0.45,5.0,0.44,5.0,0.48,5.0,0.49,5.0,0.62,5.0,0.61,5.0,0.72,5.0,0.73,5.0,0.03,0.1,622.978858,1776316367000
1776316369.757,169.757,0.44,5.0,0.43,5.0,0.46,5.0,0.47,5.0,0.52,5.0,0.51,5.0,0.55,5.0,0.56,5.0,0.02,0.03,622.978859,1776316368000
1776316370.469,170.469,0.43,3.01,0.42,5.0,0.45,5.0,0.46,5.0,0.54,5.0,0.53,5.0,0.56,5.0,0.57,5.0,0.02,0.02,622.978859,1776316368000
1776316372.698,172.698,0.39,1.72,0.38,5.0,0.41,5.0,0.42,5.0,0.55,5.0,0.54,5.0,0.57,3.01,0.58,5.0,0.02,0.02,623.023411,1776316370000
1776316388.449,188.449,0.37,5.0,0.34,16.6,0.39,5.0,0.4,5.0,0.59,5.0,0.58,5.0,0.61,1.72,0.62,5.0,0.02,0.02,623.050407,1776316387000
1776316393.537,193.537,0.34,11.6,0.33,16.8,0.38,5.0,0.39,5.0,0.61,5.0,0.6,5.0,0.63,5.0,0.66,16.6,0.04,0.02,623.050526,1776316392000
