timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776223201.268,1.268,,,,,,,,,,,,,,,,,,,615.79,1776223200000
1776223201.476,1.476,0.5,5.0,0.33,300.0,0.67,300.0,0.69,375.0,0.33,300.0,0.31,375.0,0.5,5.0,0.67,300.0,0.17,0.17,615.79,1776223200000
1776223201.782,1.782,0.5,5.0,0.33,300.0,0.67,300.0,0.69,375.0,0.33,300.0,0.31,375.0,0.5,5.0,0.67,300.0,0.17,0.17,615.79,1776223200000
1776223202.316,2.316,0.5,5.0,0.33,300.0,0.67,300.0,0.69,375.0,0.33,300.0,0.31,375.0,0.5,5.0,0.67,300.0,0.17,0.17,615.787,1776223201000
1776223203.534,3.534,0.5,5.0,0.33,300.0,0.67,300.0,0.69,375.0,0.33,300.0,0.31,375.0,0.5,5.0,0.67,300.0,0.17,0.17,615.83,1776223202000
1776223204.06,4.06,0.5,5.0,0.33,300.0,0.67,300.0,0.69,375.0,0.33,300.0,0.31,375.0,0.5,5.0,0.67,300.0,0.17,0.17,615.838,1776223203000
1776223205.161,5.161,0.5,5.0,0.33,300.0,0.67,300.0,0.69,375.0,0.33,300.0,0.31,375.0,0.5,5.0,0.67,300.0,0.17,0.17,615.832,1776223204000
1776223206.858,6.858,0.51,9.4,0.5,5.0,0.66,10.0,0.68,10.0,0.34,10.0,0.32,10.0,0.49,9.4,0.5,5.0,0.15,0.15,615.843,1776223205000
1776223207.482,7.482,0.51,9.4,0.5,5.0,0.66,10.0,0.68,10.0,0.34,10.0,0.32,10.0,0.49,9.4,0.5,5.0,0.15,0.15,615.843,1776223206000
1776223208.211,8.211,0.51,9.4,0.5,5.0,0.66,10.0,0.68,10.0,0.34,10.0,0.32,10.0,0.49,9.4,0.5,5.0,0.15,0.15,615.843,1776223207000
1776223209.515,9.515,0.51,9.4,0.5,5.0,0.66,10.0,0.68,10.0,0.34,10.0,0.32,10.0,0.49,9.4,0.5,5.0,0.15,0.15,615.844,1776223208000
1776223210.393,10.393,0.51,9.4,0.5,5.0,0.66,10.0,0.68,10.0,0.34,10.0,0.32,10.0,0.49,9.4,0.5,5.0,0.15,0.15,615.870994,1776223209000
1776223210.925,10.925,0.51,9.4,0.5,5.0,0.66,10.0,0.68,10.0,0.34,10.0,0.32,10.0,0.49,9.4,0.5,5.0,0.15,0.15,615.95331,1776223210000
1776223211.186,11.186,0.56,10.0,0.52,5.0,0.65,5.0,0.67,5.0,0.34,10.0,0.32,10.0,0.49,9.4,0.5,5.0,0.09,0.15,615.95331,1776223210000
