timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776354911.412,11.412,0.62,5.0,0.61,5.0,0.63,0.94,0.69,10.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.01,0.18,624.640773,1776354910000
1776354913.657,13.657,0.62,5.0,0.61,65.0,0.7,7.94,0.76,10.0,0.37,0.94,0.31,10.0,0.38,5.0,0.39,5.0,0.08,0.01,624.639665,1776354912000
1776354915.939,15.939,0.69,5.0,0.68,5.0,0.71,10.0,0.75,10.0,0.3,7.94,0.24,10.0,0.38,5.0,0.39,65.0,0.02,0.08,624.685257,1776354915000
1776354916.843,16.843,0.72,2.49,0.64,5.0,0.73,5.0,0.74,10.0,0.29,10.0,0.25,10.0,0.31,5.0,0.32,5.0,0.01,0.02,624.685257,1776354915000
1776354921.146,21.146,0.66,5.0,0.65,5.0,0.67,13.46,0.74,18.0,0.33,7.51,0.27,5.0,0.37,5.0,0.38,5.0,0.01,0.04,624.555167,1776354920000
1776354922.778,22.778,0.66,5.0,0.65,5.0,0.68,2.0,0.69,10.0,0.33,13.46,0.26,18.0,0.34,5.0,0.35,5.0,0.02,0.01,624.558154,1776354921000
1776354923.968,23.968,0.72,5.0,0.71,5.0,0.75,5.0,0.76,8.0,0.32,2.0,0.31,10.0,0.34,5.0,0.35,5.0,0.03,0.02,624.568501,1776354922000
1776354924.436,24.436,0.71,5.0,0.7,5.0,0.75,5.0,0.76,8.0,0.25,5.0,0.24,8.0,0.28,5.0,0.29,5.0,0.04,0.03,624.586673,1776354923000
1776354927.602,27.602,0.73,5.0,0.72,5.0,0.75,5.0,0.76,5.0,0.25,5.0,0.24,8.0,0.29,5.0,0.3,5.0,0.02,0.04,624.66098,1776354926000
1776354931.527,31.527,0.73,5.0,0.72,5.0,0.76,5.0,0.77,10.0,0.25,5.0,0.24,5.0,0.27,5.0,0.28,5.0,0.03,0.02,624.665295,1776354930000
1776354935.528,35.528,0.8,5.0,0.76,5.0,0.83,8.0,0.84,8.0,0.24,5.0,0.23,10.0,0.27,5.0,0.28,5.0,0.03,0.03,624.66197,1776354934000
1776354937.506,37.506,0.82,5.0,0.81,5.0,0.83,7.0,0.84,8.0,0.17,8.0,0.16,8.0,0.2,5.0,0.24,5.0,0.01,0.03,624.790578,1776354935000
1776354937.821,37.821,0.82,3.79,0.81,5.0,0.83,7.0,0.84,8.0,0.17,7.0,0.16,8.0,0.18,5.0,0.19,5.0,0.01,0.01,624.790578,1776354935000
1776354961.549,61.549,0.86,5.0,0.85,5.0,0.9,43.9,0.91,55.7,0.17,7.0,0.16,8.0,0.18,3.79,0.19,5.0,0.04,0.01,624.920374,1776354960000
1776354967.548,67.548,0.89,2.0,0.88,5.0,0.9,7.0,0.91,11.0,0.1,43.9,0.09,55.7,0.14,5.0,0.15,5.0,0.01,0.04,625.094052,1776354966000
1776354974.86,74.86,0.89,2.0,0.88,5.0,0.9,4.0,0.91,11.0,0.1,7.0,0.09,11.0,0.11,2.0,0.12,5.0,0.01,0.01,625.062112,1776354973000
1776354976.206,76.206,0.89,2.0,0.88,5.0,0.9,2.78,0.91,11.0,0.1,4.0,0.09,11.0,0.11,2.0,0.12,5.0,0.01,0.01,625.062225,1776354974000
1776354996.909,96.909,0.89,28.6,0.88,29.6,0.91,11.0,0.92,12.0,0.1,2.78,0.09,11.0,0.11,2.0,0.12,5.0,0.02,0.01,625.135497,1776354995000
1776355002.09,102.09,0.9,48.9,0.89,28.6,0.91,8.0,0.92,12.0,0.09,11.0,0.08,12.0,0.11,28.6,0.12,29.6,0.01,0.02,625.169158,1776355001000
1776355002.691,102.691,0.9,43.9,0.89,38.6,0.91,3.0,0.92,12.0,0.09,8.0,0.08,12.0,0.1,48.9,0.11,28.6,0.01,0.01,625.169158,1776355001000
1776355003.811,103.811,0.91,7.0,0.9,53.9,0.92,12.0,0.93,14.0,0.09,3.0,0.08,12.0,0.1,43.9,0.11,38.6,0.01,0.01,625.169158,1776355002000
1776355005.566,105.566,0.91,36.7,0.9,43.9,0.92,2.0,0.93,14.0,0.08,12.0,0.07,14.0,0.09,7.0,0.1,53.9,0.01,0.01,625.3995,1776355004000
1776355010.009,110.009,0.92,8.0,0.91,36.7,0.93,14.0,0.94,21.0,0.08,2.0,0.07,14.0,0.09,36.7,0.1,43.9,0.01,0.01,625.443756,1776355008000
1776355018.623,118.623,0.92,40.29,0.91,36.7,0.93,4.0,0.94,21.0,0.07,14.0,0.06,21.0,0.08,8.0,0.09,36.7,0.01,0.01,625.416559,1776355017000
1776355020.182,120.182,0.92,40.29,0.91,46.7,0.94,4.08,0.95,25.0,0.07,4.0,0.06,21.0,0.08,40.29,0.09,36.7,0.02,0.01,625.466049,1776355019000
1776355025.272,125.272,0.93,39.9,0.92,40.29,0.95,23.77,0.96,30.0,0.06,4.08,0.05,25.0,0.08,40.29,0.09,46.7,0.02,0.02,625.420765,1776355024000
1776355025.888,125.888,0.93,44.9,0.92,40.29,0.95,18.5,0.96,30.0,0.05,23.77,0.04,30.0,0.07,39.9,0.08,40.29,0.02,0.02,625.420765,1776355024000
1776355039.638,139.638,0.91,36.7,0.9,43.9,0.94,15.0,0.95,18.5,0.05,18.5,0.04,30.0,0.07,44.9,0.08,40.29,0.03,0.02,625.291344,1776355037000
1776355073.507,173.507,0.94,46.1,0.93,55.65,0.95,13.1,0.96,30.0,0.06,15.0,0.05,18.5,0.09,36.7,0.1,43.9,0.01,0.03,625.275,1776355072000
1776355076.816,176.816,0.94,46.1,0.93,55.65,0.96,27.96,0.97,38.0,0.05,13.1,0.04,30.0,0.06,46.1,0.07,55.65,0.02,0.01,625.275,1776355074000
1776355083.887,183.887,0.95,59.7,0.94,61.73,0.96,22.76,0.97,38.0,0.04,27.96,0.03,38.0,0.06,46.1,0.07,55.65,0.01,0.02,625.262015,1776355081000
1776355084.867,184.867,0.95,59.7,0.94,61.73,0.96,20.67,0.97,38.0,0.04,22.76,0.03,38.0,0.05,59.7,0.06,61.73,0.01,0.01,625.291,1776355082000
1776355085.432,185.432,0.95,59.7,0.94,61.73,0.96,19.62,0.97,38.0,0.04,20.67,0.03,38.0,0.05,59.7,0.06,61.73,0.01,0.01,625.292,1776355083000
1776355088.352,188.352,0.95,59.7,0.94,61.73,0.97,6.62,0.98,96.0,0.04,19.62,0.03,38.0,0.05,59.7,0.06,61.73,0.02,0.01,625.314846,1776355087000
1776355091.937,191.937,0.97,8.38,0.96,72.7,0.98,96.0,0.99,315.0,0.03,6.62,0.02,96.0,0.05,59.7,0.06,61.73,0.01,0.02,625.337,1776355090000
1776355105.633,205.633,0.97,102.68,0.96,72.7,0.98,58.97,0.99,315.0,0.02,96.0,0.01,315.0,0.03,8.38,0.04,72.7,0.01,0.01,625.38,1776355104000
1776355111.943,211.943,0.97,102.68,0.96,72.7,0.98,53.91,0.99,682.6,0.02,58.97,0.01,315.0,0.03,102.68,0.04,72.7,0.01,0.01,625.326303,1776355110000
1776355112.847,212.847,0.97,102.68,0.96,72.7,0.98,45.91,0.99,420.0,0.02,53.91,0.01,682.6,0.03,102.68,0.04,72.7,0.01,0.01,625.326303,1776355111000
1776355113.068,213.068,0.97,102.68,0.96,72.7,0.98,39.91,0.99,420.0,0.02,45.91,0.01,420.0,0.03,102.68,0.04,72.7,0.01,0.01,625.286,1776355112000
1776355114.021,214.021,0.97,102.68,0.96,72.7,0.99,420.0,,,0.02,39.91,0.01,420.0,0.03,102.68,0.04,72.7,0.02,0.01,625.27,1776355113000
1776355118.985,218.985,0.98,132.69,0.97,102.68,0.99,412.21,,,0.01,420.0,,,0.03,102.68,0.04,72.7,0.01,0.02,625.324965,1776355117000
1776355140.605,240.605,0.98,132.69,0.97,102.68,0.99,266.96,,,0.01,412.21,,,0.02,132.69,0.03,102.68,0.01,0.01,625.286104,1776355139000
1776355143.148,243.148,0.98,132.69,0.97,102.68,0.99,261.91,,,0.01,266.96,,,0.02,132.69,0.03,102.68,0.01,0.01,625.251,1776355142000
1776355144.036,244.036,0.98,132.69,0.97,102.68,0.99,260.89,,,0.01,261.91,,,0.02,132.69,0.03,102.68,0.01,0.01,625.251,1776355142000
1776355147.077,247.077,0.98,132.69,0.97,102.68,0.99,256.84,,,0.01,260.89,,,0.02,132.69,0.03,102.68,0.01,0.01,625.152848,1776355146000
1776355151.346,251.346,0.98,132.69,0.97,102.68,0.99,255.82,,,0.01,256.84,,,0.02,132.69,0.03,102.68,0.01,0.01,625.122578,1776355150000
1776355156.707,256.707,0.98,132.69,0.97,102.68,0.99,245.82,,,0.01,255.82,,,0.02,132.69,0.03,102.68,0.01,0.01,625.122065,1776355155000
1776355170.282,270.282,0.98,132.69,0.97,102.68,0.99,240.77,,,0.01,245.82,,,0.02,132.69,0.03,102.68,0.01,0.01,625.1243,1776355168000
1776355170.668,270.668,0.98,132.69,0.97,102.68,0.99,232.81,,,0.01,240.77,,,0.02,132.69,0.03,102.68,0.01,0.01,625.12329,1776355169000
1776355171.602,271.602,0.98,132.69,0.97,102.68,0.99,131.8,,,0.01,232.81,,,0.02,132.69,0.03,102.68,0.01,0.01,625.124213,1776355170000
