timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776376804.377,4.377,0.5,5.0,0.49,5.0,0.61,50.0,0.63,6.86,0.49,5.09,0.41,5.0,0.59,5.0,0.6,33.0,0.11,0.1,632.688088,1776376803000
1776376805.183,5.183,0.59,2.63,0.58,5.0,0.61,50.0,0.63,6.86,0.39,50.0,0.37,6.86,0.5,5.0,0.51,5.0,0.02,0.11,632.697493,1776376804000
1776376805.868,5.868,0.6,5.0,0.59,2.63,0.63,6.86,0.65,5.0,0.39,50.0,0.37,6.86,0.41,2.63,0.42,5.0,0.03,0.02,632.697493,1776376804000
1776376809.891,9.891,0.6,4.87,0.59,2.63,0.63,11.86,0.64,5.0,0.37,6.86,0.35,5.0,0.4,5.0,0.41,2.63,0.03,0.03,632.845004,1776376808000
1776376810.663,10.663,0.61,5.0,0.6,4.87,0.62,3.38,0.63,11.86,0.37,11.86,0.36,5.0,0.4,4.87,0.41,2.63,0.01,0.03,632.846053,1776376809000
1776376811.143,11.143,0.62,39.0,0.61,55.0,0.63,3.86,0.67,10.0,0.38,3.38,0.37,11.86,0.39,5.0,0.4,4.87,0.01,0.01,632.846053,1776376809000
1776376811.384,11.384,0.62,39.0,0.61,55.0,0.63,0.68,0.78,5.0,0.37,3.86,0.33,10.0,0.38,39.0,0.39,55.0,0.01,0.01,632.846053,1776376809000
1776376812.081,12.081,0.76,0.83,0.75,10.0,0.78,5.0,0.79,5.0,0.22,5.0,0.21,5.0,0.37,29.32,0.38,39.0,0.02,0.15,632.85566,1776376810000
1776376814.276,14.276,0.76,5.0,0.75,5.0,0.77,4.0,0.78,5.0,0.2,5.0,0.19,15.0,0.24,0.83,0.25,10.0,0.01,0.04,632.98868,1776376812000
1776376816.394,16.394,0.78,4.34,0.77,5.0,0.79,15.0,0.8,10.0,0.23,4.0,0.22,5.0,0.24,5.0,0.25,5.0,0.01,0.01,633.092308,1776376814000
1776376816.857,16.857,0.78,4.34,0.77,5.0,0.79,4.0,0.8,10.0,0.21,15.0,0.2,10.0,0.22,4.34,0.23,5.0,0.01,0.01,633.092308,1776376814000
1776376822.447,22.447,0.76,5.0,0.75,5.0,0.81,7.27,0.82,5.0,0.21,4.0,0.2,10.0,0.22,4.34,0.23,5.0,0.05,0.01,633.046999,1776376821000
1776376823.455,23.455,0.79,5.0,0.78,5.0,0.81,5.0,0.82,5.0,0.19,7.27,0.18,5.0,0.24,5.0,0.25,5.0,0.02,0.05,633.057353,1776376822000
1776376828.784,28.784,0.74,2.62,0.73,5.0,0.8,10.0,0.81,5.0,0.19,5.0,0.18,5.0,0.21,5.0,0.22,5.0,0.06,0.02,633.050456,1776376827000
1776376829.909,29.909,0.73,2.0,0.72,5.0,0.74,5.0,0.75,5.0,0.2,10.0,0.19,5.0,0.26,2.62,0.27,5.0,0.01,0.06,633.050456,1776376828000
1776376863.855,63.855,0.81,5.0,0.8,5.0,0.82,2.0,0.83,18.39,0.26,5.0,0.25,5.0,0.27,2.0,0.28,5.0,0.01,0.01,633.051789,1776376862000
1776376882.069,82.069,0.88,5.0,0.87,5.0,0.89,23.6,0.9,38.9,0.18,2.0,0.17,18.39,0.19,5.0,0.2,5.0,0.01,0.01,633.18647,1776376880000
1776376883.423,83.423,0.87,1.92,0.86,5.0,0.89,23.6,0.9,38.9,0.11,23.6,0.1,38.9,0.12,5.0,0.13,5.0,0.02,0.01,633.200351,1776376882000
1776376884.245,84.245,0.87,1.92,0.86,5.0,0.89,16.85,0.9,43.9,0.11,23.6,0.1,38.9,0.13,1.92,0.14,5.0,0.02,0.02,633.269331,1776376883000
1776376900.214,100.214,0.89,10.0,0.88,5.0,0.9,4.44,0.91,16.0,0.11,16.85,0.1,43.9,0.13,1.92,0.14,5.0,0.01,0.02,633.388,1776376898000
1776376905.113,105.113,0.89,35.0,0.88,5.0,0.9,3.11,0.91,11.0,0.1,4.44,0.09,16.0,0.11,10.0,0.12,5.0,0.01,0.01,633.364,1776376903000
1776376905.327,105.327,0.89,35.0,0.88,5.0,0.91,11.0,0.92,12.0,0.1,3.11,0.09,11.0,0.11,35.0,0.12,5.0,0.02,0.01,633.394,1776376904000
1776376905.696,105.696,0.9,74.0,0.89,5.0,0.91,3.0,0.92,12.0,0.09,8.0,0.08,12.0,0.1,25.0,0.11,35.0,0.01,0.01,633.394,1776376904000
1776376906.034,106.034,0.9,74.0,0.89,5.0,0.92,12.0,0.93,19.0,0.09,3.0,0.08,12.0,0.1,74.0,0.11,5.0,0.02,0.01,633.394,1776376904000
1776376911.639,111.639,0.91,5.0,0.9,68.9,0.92,12.0,0.93,19.0,0.08,12.0,0.07,19.0,0.1,74.0,0.11,5.0,0.01,0.02,633.480131,1776376910000
1776376913.474,113.474,0.91,41.7,0.9,63.9,0.92,2.0,0.93,19.0,0.08,12.0,0.07,19.0,0.09,5.0,0.1,68.9,0.01,0.01,633.515975,1776376912000
