timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776330901.025,1.025,0.47,6.38,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.53,6.38,0.59,37.0,0.12,0.12,622.909831,1776330900000
1776330902.14,2.14,0.47,6.38,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.53,6.38,0.59,37.0,0.12,0.12,622.915116,1776330901000
1776330903.127,3.127,0.47,6.38,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.53,6.38,0.59,37.0,0.12,0.12,623.052733,1776330902000
1776330904.236,4.236,0.47,6.38,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.53,6.38,0.59,37.0,0.12,0.12,623.132616,1776330903000
1776330905.285,5.285,0.47,6.38,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.53,6.38,0.59,37.0,0.12,0.12,623.138278,1776330904000
1776330905.801,5.801,0.71,5.0,0.7,5.0,0.73,450.0,0.74,5.0,0.41,37.0,0.4,33.0,0.53,6.38,0.59,37.0,0.02,0.12,623.138278,1776330904000
1776330906.448,6.448,0.71,5.0,0.7,5.0,0.73,450.0,0.74,5.0,0.27,450.0,0.26,5.0,0.29,5.0,0.3,5.0,0.02,0.02,623.149117,1776330905000
1776330906.942,6.942,0.71,5.0,0.7,5.0,0.73,450.0,0.74,5.0,0.27,450.0,0.26,5.0,0.29,5.0,0.3,5.0,0.02,0.02,623.120806,1776330906000
1776330908.004,8.004,0.71,5.0,0.7,5.0,0.73,450.0,0.74,5.0,0.27,450.0,0.26,5.0,0.29,5.0,0.3,5.0,0.02,0.02,623.145,1776330907000
1776330908.926,8.926,0.71,5.0,0.7,5.0,0.73,450.0,0.74,5.0,0.27,450.0,0.26,5.0,0.29,5.0,0.3,5.0,0.02,0.02,623.145,1776330908000
1776330910.251,10.251,0.71,5.0,0.7,5.0,0.73,450.0,0.74,5.0,0.27,450.0,0.26,5.0,0.29,5.0,0.3,5.0,0.02,0.02,623.161454,1776330909000
1776330920.829,20.829,0.81,5.0,0.8,5.0,0.83,9.0,0.84,10.0,0.27,450.0,0.26,5.0,0.29,5.0,0.3,5.0,0.02,0.02,623.229,1776330919000
1776330930.906,30.906,0.82,5.0,0.81,5.0,0.89,92.77,0.9,15.0,0.17,9.0,0.16,10.0,0.19,5.0,0.2,5.0,0.07,0.02,623.27,1776330929000
1776330942.55,42.55,0.85,5.0,0.84,5.0,0.87,28.0,0.88,29.6,0.11,92.77,0.1,15.0,0.18,5.0,0.19,5.0,0.02,0.07,623.394,1776330941000
1776330950.866,50.866,0.88,5.0,0.87,15.0,0.89,82.15,0.9,10.0,0.13,28.0,0.12,29.6,0.15,5.0,0.16,5.0,0.01,0.02,623.366063,1776330949000
1776330952.305,52.305,0.88,5.0,0.87,15.0,0.89,73.18,0.9,10.0,0.11,82.15,0.1,10.0,0.12,5.0,0.13,15.0,0.01,0.01,623.43,1776330951000
1776330952.679,52.679,0.88,5.0,0.87,15.0,0.89,68.18,0.9,10.0,0.11,73.18,0.1,10.0,0.12,5.0,0.13,15.0,0.01,0.01,623.43,1776330951000
1776330954.912,54.912,0.88,64.0,0.87,20.0,0.89,62.05,0.9,10.0,0.11,63.18,0.1,10.0,0.12,5.0,0.13,15.0,0.01,0.01,623.456403,1776330953000
1776330962.669,62.669,0.89,5.0,0.88,64.0,0.9,5.0,0.91,11.0,0.11,62.05,0.1,10.0,0.12,64.0,0.13,20.0,0.01,0.01,623.49147,1776330961000
1776330963.079,63.079,0.89,15.0,0.88,64.0,0.91,11.0,0.92,12.0,0.1,5.0,0.09,11.0,0.11,5.0,0.12,64.0,0.02,0.01,623.49147,1776330961000
1776330969.077,69.077,0.9,67.0,0.89,5.0,0.91,1.0,0.92,12.0,0.09,11.0,0.08,12.0,0.11,15.0,0.12,64.0,0.01,0.02,623.588,1776330967000
1776330969.404,69.404,0.9,62.0,0.89,5.0,0.92,12.0,0.93,14.0,0.09,1.0,0.08,12.0,0.1,62.0,0.11,5.0,0.02,0.01,623.588,1776330967000
1776330971.101,71.101,0.91,76.0,0.9,5.0,0.93,14.0,0.94,16.0,0.08,12.0,0.07,14.0,0.1,62.0,0.11,5.0,0.02,0.02,623.70478,1776330970000
