timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776404112.952,12.952,0.42,11.9,0.41,5.0,0.44,5.0,0.45,5.0,0.41,10.0,0.4,5.0,0.58,11.9,0.59,5.0,0.02,0.17,627.991645,1776404111000
1776404115.689,15.689,0.42,16.9,0.41,5.0,0.45,4.0,0.46,5.0,0.56,5.0,0.55,5.0,0.58,11.9,0.59,5.0,0.03,0.02,627.991645,1776404113000
1776404116.36,16.36,0.43,9.24,0.42,16.9,0.45,4.0,0.46,5.0,0.55,4.0,0.54,5.0,0.58,16.9,0.59,5.0,0.02,0.03,627.991645,1776404114000
1776404117.457,17.457,0.43,4.24,0.42,16.9,0.44,15.0,0.45,4.0,0.55,4.0,0.54,5.0,0.57,9.24,0.58,16.9,0.01,0.02,627.991645,1776404116000
1776404121.807,21.807,0.43,4.24,0.41,5.0,0.44,3.64,0.45,9.0,0.56,15.0,0.55,4.0,0.57,4.24,0.58,16.9,0.01,0.01,627.939323,1776404120000
1776404124.265,24.265,0.43,1.36,0.42,5.0,0.45,19.0,0.46,5.0,0.56,3.64,0.55,9.0,0.57,4.24,0.59,5.0,0.02,0.01,627.939323,1776404123000
1776404126.167,26.167,0.51,5.0,0.5,5.0,0.53,13.0,0.54,13.0,0.55,19.0,0.54,5.0,0.57,1.36,0.58,5.0,0.02,0.02,627.939323,1776404124000
1776404137.638,37.638,0.38,11.0,0.37,15.0,0.4,5.0,0.41,5.0,0.47,11.11,0.46,13.0,0.51,5.0,0.52,5.0,0.02,0.04,628.007,1776404136000
1776404163.74,63.74,0.31,4.0,0.3,5.0,0.33,5.0,0.34,5.0,0.6,5.0,0.59,5.0,0.62,11.0,0.63,15.0,0.02,0.02,627.908,1776404162000
1776404199.821,99.821,0.37,26.2,0.36,16.3,0.4,5.0,0.41,5.0,0.67,5.0,0.66,5.0,0.69,4.0,0.7,5.0,0.03,0.02,628.005,1776404197000
1776404208.456,108.456,0.5,5.0,0.49,5.0,0.53,3.11,0.54,10.0,0.6,5.0,0.59,5.0,0.63,26.2,0.64,16.3,0.03,0.03,628.012272,1776404207000
1776404211.722,111.722,0.49,23.0,0.48,25.4,0.51,1.07,0.52,5.0,0.47,3.11,0.46,10.0,0.5,5.0,0.51,5.0,0.02,0.03,628.035,1776404210000
1776404212.086,112.086,0.5,18.0,0.49,20.4,0.52,5.0,0.53,3.11,0.49,1.07,0.48,5.0,0.51,23.0,0.52,25.4,0.02,0.02,628.035,1776404210000
1776404216.704,116.704,0.56,11.0,0.55,25.5,0.58,5.0,0.59,5.0,0.48,5.0,0.47,3.11,0.5,18.0,0.51,20.4,0.02,0.02,628.10128,1776404214000
1776404218.598,118.598,0.58,16.7,0.57,15.6,0.6,5.0,0.61,5.0,0.42,5.0,0.41,5.0,0.44,11.0,0.45,25.5,0.02,0.02,628.162606,1776404217000
