timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776394201.076,1.076,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.18,0.18,629.896,1776394200000
1776394202.433,2.433,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.18,0.18,629.898,1776394201000
1776394203.104,3.104,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.18,0.18,629.882,1776394202000
1776394204.497,4.497,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.18,0.18,629.902,1776394203000
1776394205.155,5.155,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.18,0.18,629.911,1776394204000
1776394207.333,7.333,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.18,0.18,629.904,1776394206000
1776394208.287,8.287,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.18,0.18,629.903,1776394207000
1776394209.341,9.341,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.18,0.18,629.902,1776394208000
1776394209.926,9.926,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.18,0.18,629.903,1776394209000
1776394217.793,17.793,0.48,3.07,0.47,5.0,0.5,5.0,0.51,5.0,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.02,0.18,629.844982,1776394216000
1776394219.137,19.137,0.47,3.11,0.46,10.0,0.49,5.0,0.5,5.0,0.5,5.0,0.49,5.0,0.52,3.07,0.53,5.0,0.02,0.02,629.836844,1776394218000
1776394220.611,20.611,0.45,2.0,0.44,5.0,0.48,25.0,0.49,5.0,0.51,5.0,0.5,5.0,0.53,3.11,0.54,10.0,0.03,0.02,629.836844,1776394219000
1776394224.491,24.491,0.44,5.0,0.43,5.0,0.46,5.0,0.47,5.0,0.52,25.0,0.51,5.0,0.55,2.0,0.56,5.0,0.02,0.03,629.772,1776394223000
1776394238.346,38.346,0.41,5.0,0.4,5.0,0.43,5.0,0.44,5.0,0.54,5.0,0.53,5.0,0.56,5.0,0.57,5.0,0.02,0.02,629.788,1776394237000
1776394273.263,73.263,0.39,3.36,0.38,15.0,0.4,5.0,0.41,5.0,0.57,5.0,0.56,5.0,0.59,5.0,0.6,5.0,0.01,0.02,629.806126,1776394272000
1776394276.537,76.537,0.37,7.0,0.36,5.0,0.38,5.0,0.39,5.0,0.6,5.0,0.59,5.0,0.61,3.36,0.62,15.0,0.01,0.01,629.801824,1776394275000
1776394281.516,81.516,0.27,5.0,0.26,5.0,0.31,5.0,0.32,5.0,0.62,5.0,0.61,5.0,0.63,7.0,0.64,5.0,0.04,0.01,629.756,1776394280000
1776394283.968,83.968,0.31,4.0,0.3,5.0,0.32,10.0,0.33,35.0,0.68,5.0,0.67,5.0,0.73,5.0,0.74,5.0,0.01,0.05,629.748,1776394282000
1776394287.057,87.057,0.31,5.0,0.3,5.0,0.32,1.28,0.33,46.8,0.68,10.0,0.67,35.0,0.69,4.0,0.7,5.0,0.01,0.01,629.68,1776394285000
1776394297.529,97.529,0.21,38.34,0.2,5.0,0.25,5.0,0.26,5.0,0.68,1.28,0.67,46.8,0.69,5.0,0.7,5.0,0.04,0.01,629.688,1776394296000
1776394299.175,99.175,0.21,38.34,0.2,5.0,0.25,8.3,0.26,18.5,0.75,5.0,0.74,5.0,0.79,38.34,0.8,5.0,0.04,0.04,629.635306,1776394297000
1776394300.399,100.399,0.23,5.0,0.22,5.0,0.26,18.5,0.27,18.2,0.75,8.3,0.74,18.5,0.79,38.34,0.8,5.0,0.03,0.04,629.634261,1776394299000
1776394302.521,102.521,0.22,5.0,0.21,38.34,0.24,5.0,0.25,18.9,0.74,18.5,0.73,18.2,0.77,5.0,0.78,5.0,0.02,0.03,629.618,1776394301000
1776394306.49,106.49,0.21,31.92,0.2,5.0,0.22,5.0,0.23,5.0,0.76,5.0,0.75,18.9,0.78,5.0,0.79,38.34,0.01,0.02,629.628,1776394305000
1776394310.163,110.163,0.1,14.1,0.09,16.0,0.11,5.0,0.12,5.0,0.78,5.0,0.77,5.0,0.79,31.92,0.8,5.0,0.01,0.01,629.627,1776394308000
1776394310.457,110.457,0.1,3.0,0.09,16.0,0.11,5.0,0.12,5.0,0.89,5.0,0.88,5.0,0.9,10.8,0.91,16.0,0.01,0.01,629.627,1776394309000
1776394311.449,111.449,0.11,40.0,0.09,11.0,0.12,5.0,0.13,5.0,0.89,5.0,0.88,5.0,0.9,3.0,0.91,16.0,0.01,0.01,629.631,1776394310000
1776394313.779,113.779,0.1,33.9,0.09,47.7,0.11,2.0,0.12,2.0,0.88,2.0,0.87,5.0,0.89,40.0,0.91,11.0,0.01,0.01,629.529774,1776394312000
1776394314.1,114.1,0.11,48.0,0.1,33.9,0.14,2.0,0.15,5.0,0.88,2.0,0.87,5.0,0.89,48.0,0.9,33.9,0.03,0.01,629.527,1776394313000
1776394314.675,114.675,0.13,5.0,0.12,5.0,0.15,2.0,0.16,5.0,0.86,2.0,0.85,5.0,0.89,48.0,0.9,33.9,0.02,0.03,629.527,1776394313000
1776394320.594,120.594,0.18,5.0,0.17,5.0,0.19,2.0,0.2,5.0,0.85,2.0,0.84,5.0,0.87,5.0,0.88,5.0,0.01,0.02,629.644,1776394319000
1776394322.974,122.974,0.31,5.0,0.3,5.0,0.32,2.0,0.33,5.0,0.78,5.0,0.77,5.0,0.79,38.0,0.82,5.0,0.01,0.01,629.684137,1776394321000
1776394323.327,123.327,0.3,1.0,0.29,5.0,0.32,5.0,0.33,5.0,0.68,2.0,0.67,5.0,0.69,5.0,0.7,5.0,0.02,0.01,629.722477,1776394322000
1776394324.474,124.474,0.27,5.0,0.26,5.0,0.29,5.0,0.3,5.0,0.68,5.0,0.67,5.0,0.7,1.0,0.71,5.0,0.02,0.02,629.722477,1776394323000
1776394325.289,125.289,0.29,10.0,0.28,5.0,0.31,3.38,0.32,5.0,0.71,5.0,0.7,5.0,0.73,5.0,0.74,5.0,0.02,0.02,629.722477,1776394323000
1776394326.663,126.663,0.28,22.9,0.27,18.2,0.3,5.0,0.31,5.0,0.69,3.38,0.68,5.0,0.71,10.0,0.72,5.0,0.02,0.02,629.787426,1776394325000
