timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776392700.535,0.535,0.52,23.85,0.5,15.0,0.59,5.0,0.6,65.0,0.48,5.0,0.47,40.0,0.5,15.0,0.52,5.0,0.07,0.02,629.00789,1776392699000
1776392711.538,11.538,0.52,18.56,0.5,20.0,0.53,5.0,0.54,15.0,0.41,5.0,0.4,65.0,0.48,23.85,0.5,15.0,0.01,0.07,629.003534,1776392710000
1776392718.999,18.999,0.52,15.56,0.5,15.0,0.53,5.0,0.54,20.0,0.47,5.0,0.46,15.0,0.48,18.56,0.5,20.0,0.01,0.01,629.034,1776392717000
1776392719.55,19.55,0.52,5.56,0.5,15.0,0.53,5.0,0.54,5.0,0.47,5.0,0.46,20.0,0.48,15.56,0.5,15.0,0.01,0.01,629.029,1776392718000
1776392720.174,20.174,0.5,1.56,0.44,5.0,0.51,15.0,0.52,10.0,0.47,10.0,0.46,5.0,0.5,5.56,0.56,5.0,0.01,0.03,629.029,1776392718000
1776392723.702,23.702,0.46,3.14,0.45,5.0,0.47,5.0,0.48,5.0,0.49,15.0,0.48,10.0,0.57,5.0,0.58,5.0,0.01,0.08,628.974554,1776392722000
1776392726.281,26.281,0.48,5.0,0.47,5.0,0.5,2.12,0.51,5.0,0.53,5.0,0.52,5.0,0.54,3.14,0.55,5.0,0.02,0.01,629.011,1776392724000
1776392727.341,27.341,0.49,3.03,0.48,5.0,0.5,2.12,0.51,5.0,0.5,2.12,0.49,5.0,0.52,5.0,0.53,5.0,0.01,0.02,629.02043,1776392726000
1776392741.475,41.475,0.47,5.64,0.46,3.14,0.48,5.0,0.49,5.0,0.5,2.12,0.49,5.0,0.51,3.03,0.52,5.0,0.01,0.01,629.054,1776392740000
1776392742.111,42.111,0.47,2.64,0.4,10.0,0.48,10.0,0.49,5.0,0.52,5.0,0.51,5.0,0.53,5.64,0.54,3.14,0.01,0.01,629.054,1776392740000
1776392743.07,43.07,0.42,10.0,0.41,10.0,0.48,10.0,0.49,5.0,0.52,10.0,0.51,5.0,0.53,2.64,0.6,10.0,0.06,0.01,629.040966,1776392742000
1776392748.869,48.869,0.49,1.0,0.48,5.0,0.52,15.0,0.53,10.0,0.52,10.0,0.51,5.0,0.58,10.0,0.59,10.0,0.03,0.06,628.976258,1776392747000
1776392749.925,49.925,0.5,13.0,0.49,5.0,0.51,1.94,0.52,5.0,0.48,15.0,0.47,10.0,0.51,1.0,0.52,5.0,0.01,0.03,628.976505,1776392748000
1776392765.832,65.832,0.61,5.0,0.6,5.0,0.62,7.0,0.63,5.0,0.49,1.94,0.48,5.0,0.5,13.0,0.51,5.0,0.01,0.01,629.1,1776392764000
1776392766.496,66.496,0.66,5.0,0.65,5.0,0.69,5.0,0.7,5.0,0.38,7.0,0.37,5.0,0.39,5.0,0.4,5.0,0.03,0.01,629.1,1776392765000
1776392770.82,70.82,0.63,5.0,0.62,5.0,0.64,1.87,0.65,5.0,0.31,5.0,0.3,5.0,0.34,5.0,0.35,5.0,0.01,0.03,629.16699,1776392769000
1776392772.043,72.043,0.68,5.0,0.67,5.0,0.69,14.1,0.7,5.0,0.36,1.87,0.35,5.0,0.37,5.0,0.38,5.0,0.01,0.01,629.164,1776392770000
1776392772.929,72.929,0.71,5.0,0.7,5.0,0.72,2.0,0.73,5.0,0.31,14.1,0.3,5.0,0.32,5.0,0.33,5.0,0.01,0.01,629.167,1776392771000
1776392773.892,73.892,0.71,5.0,0.7,5.0,0.74,15.1,0.75,5.0,0.28,2.0,0.27,5.0,0.29,5.0,0.3,5.0,0.03,0.01,629.168,1776392772000
1776392774.147,74.147,0.73,5.0,0.72,5.0,0.74,14.1,0.75,5.0,0.26,15.1,0.25,5.0,0.29,5.0,0.3,5.0,0.01,0.03,629.168,1776392772000
