timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776300303.601,3.601,0.41,50.0,0.31,425.0,0.48,5.0,0.49,5.0,0.47,15.0,0.46,15.0,0.53,23.51,0.54,15.0,0.07,0.06,622.49262,1776300302000
1776300305.929,5.929,0.31,5.0,0.3,5.0,0.33,5.0,0.34,5.0,0.52,5.0,0.51,5.0,0.59,50.0,0.69,425.0,0.02,0.07,622.504439,1776300304000
1776300312.379,12.379,0.26,10.0,0.25,10.0,0.28,5.0,0.29,5.0,0.67,5.0,0.66,5.0,0.69,5.0,0.7,5.0,0.02,0.02,622.44736,1776300311000
1776300326.534,26.534,0.31,5.0,0.3,5.0,0.34,10.0,0.35,5.0,0.72,5.0,0.71,5.0,0.74,10.0,0.75,10.0,0.03,0.02,622.389375,1776300325000
1776300335.713,35.713,0.4,5.0,0.39,5.0,0.43,10.0,0.44,10.0,0.66,10.0,0.65,5.0,0.69,5.0,0.7,5.0,0.03,0.03,622.386113,1776300334000
1776300336.361,36.361,0.39,5.0,0.38,5.0,0.4,4.0,0.41,5.0,0.57,10.0,0.56,10.0,0.61,5.0,0.62,5.0,0.01,0.04,622.403331,1776300335000
1776300337.538,37.538,0.37,5.0,0.36,5.0,0.4,4.0,0.41,5.0,0.6,4.0,0.59,5.0,0.61,5.0,0.62,5.0,0.03,0.01,622.423564,1776300336000
1776300341.893,41.893,0.33,6.85,0.32,10.0,0.37,5.0,0.38,5.0,0.6,4.0,0.59,5.0,0.63,5.0,0.64,5.0,0.04,0.03,622.46671,1776300340000
1776300351.48,51.48,0.35,5.0,0.34,10.0,0.37,5.0,0.38,5.0,0.63,5.0,0.62,5.0,0.67,6.85,0.68,10.0,0.02,0.04,622.493341,1776300350000
1776300378.655,78.655,0.27,13.2,0.26,18.5,0.29,5.0,0.3,5.0,0.62,5.0,0.61,5.0,0.65,5.0,0.66,10.0,0.02,0.03,622.53365,1776300376000
1776300379.561,79.561,0.28,5.0,0.27,5.0,0.29,1.06,0.3,5.0,0.7,5.0,0.69,5.0,0.73,13.2,0.74,18.5,0.01,0.03,622.525979,1776300377000
1776300411.659,111.659,0.21,55.0,0.2,16.2,0.23,5.0,0.24,5.0,0.71,1.06,0.7,5.0,0.72,5.0,0.73,5.0,0.02,0.01,622.43635,1776300410000
1776300411.998,111.998,0.21,55.0,0.2,16.2,0.23,5.0,0.24,5.0,0.77,5.0,0.76,5.0,0.79,55.0,0.8,16.2,0.02,0.02,622.43635,1776300410000
1776300432.871,132.871,0.15,5.0,0.14,5.0,0.18,5.0,0.19,10.0,0.77,5.0,0.76,5.0,0.79,55.0,0.8,16.2,0.03,0.02,622.22984,1776300431000
1776300443.378,143.378,0.09,16.7,0.08,40.29,0.1,5.0,0.11,5.0,0.82,5.0,0.81,10.0,0.85,5.0,0.86,5.0,0.01,0.03,622.258623,1776300442000
1776300474.977,174.977,0.03,4.79,0.02,157.69,0.05,66.8,0.06,51.1,0.9,5.0,0.89,5.0,0.91,16.7,0.92,40.29,0.02,0.01,622.013037,1776300473000
1776300475.381,175.381,0.02,157.69,0.01,5467.6,0.04,12.03,0.05,59.7,0.95,66.8,0.94,51.1,0.97,4.79,0.98,157.69,0.02,0.02,622.020699,1776300474000
1776300516.305,216.305,0.04,72.7,0.03,94.3,0.07,5.0,0.08,5.0,0.96,12.03,0.95,59.7,0.98,157.69,0.99,5467.6,0.03,0.02,622.15838,1776300515000
1776300539.703,239.703,0.04,65.61,0.03,89.3,0.05,5.0,0.06,5.0,0.93,5.0,0.92,5.0,0.96,72.7,0.97,94.3,0.01,0.03,622.259878,1776300538000
1776300542.772,242.772,0.02,9.0,0.01,5467.6,0.03,5.0,0.04,10.0,0.95,5.0,0.94,5.0,0.96,65.61,0.97,89.3,0.01,0.01,622.23758,1776300541000
1776300543.223,243.223,0.02,1.0,0.01,5467.6,0.03,10.0,0.04,10.0,0.97,5.0,0.96,10.0,0.98,9.0,0.99,5467.6,0.01,0.01,622.22373,1776300542000
1776300543.631,243.631,0.01,5467.6,,,0.02,24.0,0.03,10.0,0.97,10.0,0.96,10.0,0.98,1.0,0.99,5467.6,0.01,0.01,622.22373,1776300542000
1776300544.597,244.597,0.01,5407.49,,,0.02,29.0,0.03,99.3,0.98,24.0,0.97,10.0,0.99,5417.6,,,0.01,0.01,622.207218,1776300543000
1776300550.703,250.703,0.01,5286.47,,,0.02,142.69,0.03,99.3,0.98,29.0,0.97,99.3,0.99,5407.49,,,0.01,0.01,622.1982,1776300549000
1776300581.517,281.517,0.01,77.97,,,0.02,10.0,0.03,5.0,0.98,142.69,0.97,99.3,0.99,5286.47,,,0.01,0.01,622.234936,1776300580000
1776300584.271,284.271,0.01,76.95,,,0.02,10.0,0.03,5.0,0.98,10.0,0.97,5.0,0.99,77.97,,,0.01,0.01,622.196409,1776300583000
1776300585.409,285.409,0.01,66.95,,,0.02,10.0,0.03,5.0,0.98,10.0,0.97,5.0,0.99,76.95,,,0.01,0.01,622.2096,1776300584000
1776300585.845,285.845,0.01,65.43,,,0.02,10.0,0.03,5.0,0.98,10.0,0.97,5.0,0.99,66.95,,,0.01,0.01,622.2096,1776300584000

# RESULT,winner=Down,slug=bnb-updown-5m-1776300300,ticks=28
