timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,bnb_price,bnb_oracle_ts
1776249301.541,1.541,0.41,5.0,0.33,300.0,0.5,5.0,0.67,300.0,0.5,5.0,0.33,300.0,0.59,5.0,0.67,300.0,0.09,0.09,614.903654,1776244517000
1776249301.852,1.852,0.41,5.0,0.33,300.0,0.5,5.0,0.67,300.0,0.5,5.0,0.33,300.0,0.59,5.0,0.67,300.0,0.09,0.09,614.903654,1776244517000
1776249304.115,4.115,0.45,5.0,0.44,5.0,0.48,5.0,0.49,5.0,0.5,5.0,0.33,300.0,0.59,5.0,0.67,300.0,0.03,0.09,614.903654,1776244517000
1776249313.42,13.42,0.53,5.0,0.52,5.0,0.55,5.0,0.56,15.0,0.52,5.0,0.51,5.0,0.55,5.0,0.56,5.0,0.02,0.03,614.903654,1776244517000
1776249328.508,28.508,0.46,5.0,0.45,5.0,0.49,5.0,0.5,5.0,0.45,5.0,0.44,15.0,0.47,5.0,0.48,5.0,0.03,0.02,614.903654,1776244517000
1776249333.286,33.286,0.41,8.3,0.4,10.0,0.42,5.0,0.43,5.0,0.51,5.0,0.5,5.0,0.54,5.0,0.55,5.0,0.01,0.03,614.903654,1776244517000
1776249338.107,38.107,0.4,5.0,0.35,5.0,0.41,5.0,0.42,5.0,0.58,5.0,0.57,5.0,0.59,8.3,0.6,10.0,0.01,0.01,614.903654,1776244517000
1776249339.129,39.129,0.33,10.0,0.32,5.0,0.35,5.0,0.36,5.0,0.59,5.0,0.58,5.0,0.6,5.0,0.65,5.0,0.02,0.01,614.903654,1776244517000
1776249341.199,41.199,0.27,5.0,0.26,5.0,0.3,5.0,0.31,5.0,0.65,5.0,0.64,5.0,0.67,10.0,0.68,5.0,0.03,0.02,614.903654,1776244517000
1776249344.373,44.373,0.31,5.0,0.3,5.0,0.34,5.0,0.35,10.0,0.7,5.0,0.69,5.0,0.73,5.0,0.74,5.0,0.03,0.03,614.903654,1776244517000
1776249348.285,48.285,0.2,16.22,0.19,16.89,0.21,5.0,0.22,5.0,0.66,5.0,0.65,10.0,0.69,5.0,0.7,5.0,0.01,0.03,614.903654,1776244517000
1776249354.512,54.512,0.29,5.0,0.28,5.0,0.32,5.0,0.33,5.0,0.79,5.0,0.78,5.0,0.8,16.22,0.81,16.89,0.03,0.01,614.903654,1776244517000
1776249355.039,55.039,0.28,5.0,0.27,5.0,0.31,0.16,0.32,5.0,0.68,5.0,0.67,5.0,0.71,5.0,0.72,5.0,0.03,0.03,614.903654,1776244517000
1776249375.605,75.605,0.27,11.7,0.26,13.5,0.28,5.0,0.29,5.0,0.69,0.16,0.68,5.0,0.72,5.0,0.73,5.0,0.01,0.03,614.903654,1776244517000
1776249377.166,77.166,0.23,2.34,0.22,15.2,0.25,5.0,0.26,5.0,0.72,5.0,0.71,5.0,0.73,11.7,0.74,13.5,0.02,0.01,614.903654,1776244517000
1776249390.078,90.078,0.35,4.0,0.34,5.0,0.38,5.0,0.39,5.0,0.75,5.0,0.74,5.0,0.77,2.34,0.78,15.2,0.03,0.02,614.903654,1776244517000
1776249390.604,90.604,0.41,5.0,0.4,5.0,0.43,10.0,0.44,5.0,0.62,5.0,0.61,5.0,0.65,4.0,0.66,5.0,0.02,0.03,614.903654,1776244517000
1776249391.483,91.483,0.4,5.0,0.39,5.0,0.41,3.36,0.43,10.0,0.57,10.0,0.56,5.0,0.59,5.0,0.6,5.0,0.01,0.02,614.903654,1776244517000
1776249392.465,92.465,0.35,0.15,0.34,5.0,0.38,5.0,0.39,5.0,0.59,3.36,0.57,10.0,0.6,5.0,0.61,5.0,0.03,0.01,614.903654,1776244517000
1776249405.037,105.037,0.52,1.75,0.51,5.0,0.53,5.0,0.54,5.0,0.62,5.0,0.61,5.0,0.65,0.15,0.66,5.0,0.01,0.03,614.903654,1776244517000
1776249406.55,106.55,0.48,5.0,0.47,10.0,0.52,5.0,0.53,5.0,0.47,5.0,0.46,5.0,0.48,1.75,0.49,5.0,0.04,0.01,614.903654,1776244517000
1776249413.745,113.745,0.42,15.7,0.41,10.7,0.47,5.0,0.48,5.0,0.48,5.0,0.47,5.0,0.52,5.0,0.53,10.0,0.05,0.04,614.903654,1776244517000
1776249440.617,140.617,0.47,1.43,0.46,15.5,0.49,5.0,0.5,5.0,0.53,5.0,0.52,5.0,0.58,15.7,0.59,10.7,0.02,0.05,614.903654,1776244517000
1776249444.529,144.529,0.46,4.56,0.45,15.5,0.47,5.0,0.48,5.0,0.51,5.0,0.5,5.0,0.53,1.43,0.54,15.5,0.01,0.02,614.903654,1776244517000
1776249463.495,163.495,0.57,5.0,0.56,5.0,0.58,3.27,0.59,5.0,0.53,5.0,0.52,5.0,0.54,4.56,0.55,15.5,0.01,0.01,614.903654,1776244517000
1776249473.047,173.047,0.51,5.4,0.5,10.4,0.52,5.0,0.53,5.0,0.42,3.27,0.41,5.0,0.43,5.0,0.44,5.0,0.01,0.01,614.903654,1776244517000
1776249478.384,178.384,0.52,11.4,0.51,10.4,0.53,5.0,0.54,5.0,0.48,5.0,0.47,5.0,0.49,5.4,0.5,10.4,0.01,0.01,614.903654,1776244517000
1776249487.234,187.234,0.6,5.0,0.59,5.0,0.61,22.21,0.62,5.0,0.47,5.0,0.46,5.0,0.48,11.4,0.49,10.4,0.01,0.01,614.903654,1776244517000
1776249488.41,188.41,0.6,17.0,0.59,5.0,0.61,12.21,0.68,15.0,0.39,22.21,0.38,5.0,0.4,5.0,0.41,5.0,0.01,0.01,614.903654,1776244517000
1776249489.398,189.398,0.6,17.0,0.59,5.0,0.61,7.12,0.68,5.0,0.39,12.21,0.32,15.0,0.4,17.0,0.41,5.0,0.01,0.01,614.903654,1776244517000
1776249493.335,193.335,0.52,5.0,0.5,10.4,0.54,2.0,0.55,5.0,0.39,7.12,0.32,5.0,0.4,17.0,0.41,5.0,0.02,0.01,614.903654,1776244517000
1776249499.201,199.201,0.54,12.0,0.53,5.0,0.55,5.0,0.56,5.0,0.45,5.0,0.44,5.0,0.48,5.0,0.5,10.4,0.01,0.03,614.903654,1776244517000
1776249502.877,202.877,0.55,5.0,0.54,5.0,0.58,1.89,0.59,5.0,0.45,5.0,0.44,5.0,0.46,12.0,0.47,5.0,0.03,0.01,614.903654,1776244517000
1776249507.729,207.729,0.58,5.0,0.57,5.0,0.61,12.12,0.62,5.0,0.42,1.89,0.41,5.0,0.45,5.0,0.46,5.0,0.03,0.03,614.903654,1776244517000
1776249519.48,219.48,0.6,5.0,0.59,5.0,0.65,5.0,0.66,5.0,0.39,12.12,0.38,5.0,0.42,5.0,0.43,5.0,0.05,0.03,614.903654,1776244517000
1776249519.801,219.801,0.63,5.0,0.62,5.0,0.65,5.0,0.66,5.0,0.35,5.0,0.34,5.0,0.4,5.0,0.41,5.0,0.02,0.05,614.903654,1776244517000
1776249521.211,221.211,0.63,5.0,0.62,5.0,0.66,5.0,0.67,5.0,0.35,5.0,0.34,5.0,0.37,5.0,0.38,5.0,0.03,0.02,614.903654,1776244517000
1776249522.603,222.603,0.6,5.0,0.59,5.0,0.63,5.0,0.64,5.0,0.34,5.0,0.33,5.0,0.37,5.0,0.38,5.0,0.03,0.03,614.903654,1776244517000
1776249525.542,225.542,0.64,5.0,0.63,5.0,0.67,5.0,0.68,5.0,0.36,5.0,0.35,5.0,0.4,5.0,0.41,5.0,0.03,0.04,614.903654,1776244517000
1776249537.045,237.045,0.8,21.0,0.79,5.0,0.81,9.79,0.89,26.6,0.33,5.0,0.32,5.0,0.36,5.0,0.37,5.0,0.01,0.03,614.903654,1776244517000
1776249539.81,239.81,0.8,3.33,0.79,5.0,0.82,5.0,0.83,5.0,0.11,26.6,0.1,28.9,0.2,21.0,0.21,5.0,0.02,0.09,614.903654,1776244517000
1776249540.546,240.546,0.83,5.0,0.82,5.0,0.84,3.8,0.85,5.0,0.18,5.0,0.17,5.0,0.2,3.33,0.21,5.0,0.01,0.02,614.903654,1776244517000
1776249541.586,241.586,0.82,5.0,0.81,5.0,0.84,1.41,0.85,5.0,0.16,3.8,0.15,5.0,0.17,5.0,0.18,5.0,0.02,0.01,614.903654,1776244517000
1776249549.064,249.064,0.94,5.0,0.93,5.0,0.95,49.44,0.96,72.7,0.16,1.41,0.15,5.0,0.18,5.0,0.19,5.0,0.01,0.02,614.903654,1776244517000
1776249551.359,251.359,0.92,5.0,0.91,5.0,0.95,44.22,0.96,72.7,0.05,49.44,0.04,72.7,0.06,5.0,0.07,5.0,0.03,0.01,614.903654,1776244517000
1776249552.401,252.401,0.92,5.0,0.91,5.0,0.95,44.22,0.96,72.7,0.05,44.22,0.04,72.7,0.08,5.0,0.09,5.0,0.03,0.03,614.903654,1776244517000
1776249561.208,261.208,0.93,5.0,0.92,5.0,0.94,1.51,0.95,5.0,0.05,44.22,0.04,72.7,0.09,5.0,0.1,5.0,0.01,0.04,614.903654,1776244517000
1776249568.94,268.94,0.96,5.0,0.95,5.0,0.97,93.26,0.98,142.69,0.06,1.51,0.05,5.0,0.07,5.0,0.08,5.0,0.01,0.01,614.903654,1776244517000
1776249571.834,271.834,0.96,5.0,0.95,59.7,0.98,132.69,0.99,5667.6,0.03,93.26,0.02,142.69,0.04,5.0,0.05,5.0,0.02,0.01,614.903654,1776244517000
1776249572.267,272.267,0.97,5.0,0.96,5.0,0.98,124.69,0.99,5667.6,0.02,132.69,0.01,5667.6,0.04,5.0,0.05,59.7,0.01,0.02,614.903654,1776244517000
1776249572.535,272.535,0.97,5.0,0.96,5.0,0.98,118.69,0.99,5667.6,0.02,124.69,0.01,5667.6,0.03,5.0,0.04,5.0,0.01,0.01,614.903654,1776244517000
1776249576.236,276.236,0.94,5.0,0.93,5.0,0.95,7.89,0.96,5.0,0.02,118.69,0.01,5667.6,0.03,5.0,0.04,5.0,0.01,0.01,614.903654,1776244517000
1776249590.451,290.451,0.94,7.38,0.93,5.0,0.95,0.78,0.99,200.0,0.05,5.78,0.04,5.0,0.06,5.0,0.07,5.0,0.01,0.01,614.903654,1776244517000
1776249596.45,296.45,0.94,7.38,0.93,5.0,0.99,79.63,,,0.05,0.78,0.01,200.0,0.06,7.38,0.07,5.0,0.05,0.01,614.903654,1776244517000
1776249597.026,297.026,0.98,5.0,0.97,5.0,,,,,0.01,79.63,,,0.06,7.38,0.07,5.0,,0.05,614.903654,1776244517000
1776249597.427,297.427,0.98,5.0,0.97,5.0,0.99,3.9,,,,,,,0.02,5.0,0.03,5.0,0.01,,614.903654,1776244517000
1776249598.312,298.312,0.99,353.94,0.98,5.0,,,,,0.01,3.9,,,0.02,5.0,0.03,5.0,,0.01,614.903654,1776244517000
